kbmemfree,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
91,195436.0,196708.0,193832.0,195720.0,196320.0,193364.0,193712.0,195432.0,192976.0,193176.0,196196.0,193776.0,196820.0,193488.0,193264.0,196996.0,194244.0,192868.0,194140.0,195296.0,192988.0,194212.0,195296.0,197000.0,198008.0,193984.0,197588.0,184664.0,194712.0,194732.0,193260.0,192580.0,195064.0,193776.0,194232.0,195844.0,194428.0,197288.0,197016.0,194020.0,197060.0,197544.0,193856.0,196868.0,197696.0,194076.0,197164.0,195292.0,193828.0,204188.0,197080.0,197572.0,193188.0,192632.0,196632.0,197492.0,195820.0,193452.0,192216.0,194272.0,195728.0,194100.0,192836.0,196628.0,196348.0,197636.0,193956.0,193616.0,196848.0,192600.0,196780.0,194984.0,196460.0,192704.0,193984.0,198748.0,196560.0,193032.0,194056.0,192584.0,194116.0,184428.0,186276.0,181116.0,188440.0,188236.0,186672.0,192984.0,195900.0,196800.0,192672.0,195692.0,194804.0,194584.0,192900.0,194972.0,194984.0,194516.0,199016.0,194468.0,194648.0,193760.0,198052.0,194388.0,194288.0,195172.0,194192.0,197172.0,194948.0,192608.0,194116.0,196048.0,195692.0,194088.0,199232.0,194676.0,192476.0,194748.0,211080.0,196976.0,196992.0,210136.0,194908.0,194272.0,197576.0,194148.0,197028.0,195068.0,193692.0,196656.0,197004.0,194852.0,194092.0,194496.0,194236.0,197708.0,193552.0,194740.0,194696.0,193760.0
92,195436.0,195024.0,192148.0,193880.0,194636.0,191564.0,193532.0,193764.0,191324.0,191476.0,196196.0,189520.0,196820.0,192852.0,193132.0,196996.0,194244.0,192868.0,194140.0,195296.0,191164.0,194212.0,195296.0,188280.0,198008.0,193984.0,197588.0,194468.0,194712.0,194560.0,193260.0,190772.0,195064.0,193776.0,194232.0,195844.0,194428.0,197288.0,197016.0,194020.0,197060.0,197544.0,192080.0,196868.0,197696.0,194076.0,197164.0,195292.0,193828.0,204188.0,197080.0,197572.0,193188.0,190808.0,196632.0,195840.0,194048.0,191776.0,190540.0,192612.0,193988.0,192448.0,191184.0,194888.0,194656.0,195968.0,192272.0,191940.0,195048.0,190908.0,194916.0,193340.0,194588.0,192704.0,193844.0,197024.0,194860.0,194584.0,195600.0,194152.0,195724.0,194760.0,198972.0,193316.0,198028.0,197452.0,195176.0,192828.0,195744.0,196800.0,192392.0,195444.0,194556.0,194304.0,192720.0,194848.0,194860.0,194392.0,199016.0,194288.0,194524.0,193636.0,197928.0,194172.0,194164.0,195048.0,194036.0,197048.0,194700.0,192516.0,193992.0,196048.0,195692.0,194088.0,199232.0,194676.0,192476.0,194748.0,211080.0,196976.0,196992.0,210136.0,194908.0,194272.0,197576.0,194148.0,197028.0,195092.0,193692.0,196672.0,197020.0,196404.0,194092.0,194496.0,194252.0,197708.0,193552.0,194764.0,194696.0,193760.0
93,193760.0,196584.0,193708.0,195440.0,196196.0,193240.0,193432.0,195308.0,192884.0,193084.0,196196.0,193628.0,195812.0,189232.0,193140.0,196996.0,194244.0,192868.0,185668.0,195296.0,192740.0,194212.0,195296.0,196876.0,198008.0,193984.0,197588.0,194468.0,194712.0,194576.0,193260.0,192332.0,182368.0,193776.0,194232.0,195844.0,194428.0,197288.0,197016.0,194020.0,187380.0,197288.0,193608.0,196868.0,197696.0,192260.0,197164.0,195292.0,193828.0,204188.0,197080.0,197572.0,193188.0,192352.0,195996.0,197368.0,195664.0,193360.0,192124.0,194100.0,195604.0,193976.0,192620.0,196504.0,196256.0,197512.0,193832.0,193492.0,196724.0,192508.0,196656.0,194908.0,196212.0,190932.0,193860.0,198624.0,196436.0,194584.0,195600.0,194152.0,195724.0,194760.0,198972.0,193316.0,198028.0,197452.0,195176.0,192828.0,195744.0,196800.0,192392.0,195444.0,194556.0,194304.0,192744.0,194724.0,194860.0,194392.0,199016.0,194312.0,194524.0,193636.0,197928.0,194172.0,194164.0,195048.0,194036.0,197048.0,194700.0,192516.0,193992.0,196048.0,195692.0,194088.0,199232.0,194676.0,179872.0,194748.0,211080.0,196976.0,196992.0,210136.0,194908.0,194272.0,197444.0,194148.0,197028.0,195092.0,193692.0,196672.0,197020.0,196404.0,194092.0,194496.0,194252.0,197708.0,193552.0,194764.0,194696.0,193760.0
94,195312.0,196584.0,193708.0,195440.0,196196.0,193240.0,193432.0,195308.0,192884.0,193084.0,196196.0,193652.0,195144.0,193240.0,193140.0,196848.0,194144.0,192768.0,194016.0,195296.0,192740.0,194212.0,195296.0,196876.0,198008.0,193984.0,197588.0,194468.0,194712.0,194576.0,193260.0,192332.0,194816.0,182452.0,183900.0,185512.0,180368.0,197288.0,197016.0,194020.0,196984.0,197296.0,193608.0,196868.0,197696.0,193828.0,197164.0,195292.0,193828.0,195964.0,197080.0,197572.0,193188.0,192352.0,196508.0,197368.0,195664.0,193360.0,192124.0,194100.0,195604.0,193976.0,192620.0,196504.0,196256.0,197512.0,193832.0,193492.0,196724.0,192508.0,196656.0,194908.0,196212.0,192456.0,193860.0,198624.0,196436.0,194584.0,195600.0,194152.0,195724.0,194760.0,198972.0,193316.0,198028.0,197452.0,195176.0,192828.0,195744.0,196800.0,192392.0,195444.0,194556.0,194304.0,192744.0,194724.0,194860.0,194392.0,199016.0,194312.0,194524.0,193636.0,197928.0,194172.0,194164.0,195048.0,194036.0,197048.0,194700.0,192516.0,193992.0,196048.0,195692.0,194088.0,199232.0,194420.0,192320.0,194748.0,211080.0,196976.0,196992.0,208360.0,194908.0,194272.0,197428.0,194148.0,196928.0,195092.0,193560.0,196672.0,197020.0,196404.0,181520.0,194496.0,194252.0,196576.0,193552.0,194764.0,194696.0,193760.0
95,195312.0,196584.0,193708.0,195440.0,196196.0,193240.0,193432.0,195308.0,192884.0,193084.0,191940.0,193652.0,196696.0,193240.0,193140.0,196872.0,194152.0,192776.0,194016.0,195296.0,192740.0,194212.0,195296.0,196876.0,198008.0,192076.0,195772.0,194468.0,194712.0,194576.0,193260.0,192332.0,194816.0,193560.0,194124.0,195752.0,194180.0,197172.0,197016.0,194020.0,197008.0,197296.0,193608.0,196868.0,197696.0,193828.0,197164.0,195292.0,193828.0,203940.0,187120.0,197572.0,193188.0,192352.0,196508.0,197368.0,195664.0,193360.0,192124.0,194100.0,195604.0,193976.0,192620.0,196504.0,196256.0,197512.0,193832.0,193492.0,196724.0,192508.0,196656.0,194908.0,196212.0,192456.0,193860.0,198624.0,196436.0,194584.0,195600.0,194152.0,195724.0,194760.0,198972.0,193316.0,198028.0,197452.0,195176.0,192828.0,195744.0,196800.0,192392.0,195444.0,194556.0,194304.0,192744.0,194724.0,194860.0,194392.0,199016.0,194312.0,194524.0,193636.0,197928.0,194172.0,194164.0,195048.0,194036.0,197048.0,194700.0,192516.0,193992.0,196048.0,195692.0,194088.0,199232.0,194428.0,192196.0,192964.0,198352.0,196976.0,196992.0,209872.0,194776.0,193892.0,197328.0,181576.0,196936.0,195092.0,193568.0,196672.0,197020.0,196404.0,193820.0,194496.0,194252.0,195876.0,193552.0,194764.0,192988.0,193760.0
96,195312.0,196584.0,193708.0,195440.0,196196.0,193240.0,193432.0,195308.0,192884.0,193084.0,196088.0,193652.0,196696.0,193240.0,193140.0,196872.0,194152.0,192776.0,194016.0,195156.0,192740.0,194212.0,193728.0,196876.0,198008.0,193736.0,197340.0,194468.0,194712.0,194576.0,193260.0,192332.0,194816.0,193560.0,194140.0,195752.0,194180.0,197196.0,197016.0,194020.0,197008.0,197296.0,193608.0,196868.0,197540.0,193828.0,197164.0,195292.0,192020.0,203940.0,196956.0,197424.0,193040.0,192352.0,196508.0,197368.0,195664.0,193360.0,192124.0,194100.0,195604.0,193976.0,192620.0,196504.0,196256.0,197512.0,193832.0,193492.0,196724.0,192508.0,196656.0,194908.0,196212.0,192456.0,193860.0,198624.0,196436.0,194584.0,195600.0,194152.0,195724.0,194760.0,198972.0,193316.0,198028.0,197452.0,195176.0,192828.0,195744.0,196800.0,192392.0,195444.0,194556.0,194304.0,192744.0,194724.0,194860.0,194392.0,199016.0,194312.0,194524.0,193636.0,197928.0,194172.0,194164.0,195048.0,194036.0,197048.0,194700.0,192516.0,193992.0,183352.0,195692.0,194088.0,199232.0,194428.0,192196.0,194508.0,210800.0,196976.0,196992.0,209888.0,194784.0,194056.0,197328.0,193968.0,196936.0,195092.0,193568.0,196672.0,197020.0,196404.0,193844.0,181924.0,194252.0,197436.0,192412.0,194764.0,194548.0,193760.0
97,195312.0,196584.0,193708.0,195440.0,196196.0,193240.0,193432.0,195308.0,192884.0,193084.0,196104.0,193652.0,196696.0,193240.0,193140.0,196872.0,194152.0,192776.0,194016.0,195172.0,192740.0,184748.0,195172.0,196876.0,196332.0,193736.0,197340.0,194468.0,194712.0,194576.0,180688.0,192332.0,194816.0,193560.0,194140.0,195752.0,194180.0,197196.0,197016.0,194020.0,197008.0,197304.0,193608.0,190256.0,197416.0,193828.0,188444.0,195292.0,193696.0,203940.0,196956.0,197324.0,193064.0,192352.0,196508.0,197368.0,195664.0,193360.0,192124.0,194100.0,195604.0,193976.0,192620.0,196504.0,196256.0,197512.0,193832.0,193492.0,196724.0,192508.0,196656.0,194908.0,196212.0,192456.0,193860.0,198624.0,196436.0,194584.0,195600.0,194152.0,195724.0,194760.0,198972.0,193316.0,198028.0,197452.0,195176.0,192828.0,195744.0,196800.0,192392.0,195444.0,194556.0,194304.0,192744.0,194724.0,194860.0,194392.0,199016.0,194312.0,194524.0,193636.0,197928.0,194172.0,194164.0,195048.0,194036.0,197048.0,194700.0,192516.0,193992.0,195956.0,195312.0,181392.0,199232.0,194428.0,192196.0,194532.0,210800.0,195720.0,196992.0,209888.0,194784.0,194056.0,197328.0,193992.0,196936.0,194968.0,193568.0,196492.0,196928.0,196404.0,193844.0,193348.0,192940.0,197460.0,180980.0,193056.0,194572.0,193380.0
98,195312.0,196584.0,193708.0,195440.0,196196.0,193240.0,193432.0,195308.0,192884.0,193084.0,196104.0,193504.0,196696.0,193240.0,192992.0,196872.0,194152.0,192776.0,194016.0,195172.0,192740.0,194064.0,195172.0,196876.0,197916.0,193736.0,197340.0,194468.0,194448.0,194576.0,193168.0,192332.0,194816.0,193560.0,194140.0,195752.0,194180.0,197196.0,196916.0,193756.0,197008.0,197304.0,193608.0,196588.0,197416.0,193828.0,197016.0,193600.0,193704.0,203940.0,196956.0,197324.0,193064.0,192352.0,196508.0,197368.0,195664.0,193360.0,192124.0,194100.0,195604.0,193976.0,192620.0,196504.0,196256.0,197512.0,193832.0,193492.0,196724.0,192508.0,196656.0,194908.0,196212.0,192456.0,193860.0,198624.0,196436.0,194584.0,195600.0,194152.0,195724.0,194760.0,198972.0,193316.0,198028.0,197452.0,195176.0,192828.0,195744.0,196800.0,192392.0,195444.0,194556.0,194304.0,192744.0,194724.0,194860.0,194392.0,199016.0,194312.0,194524.0,193636.0,197928.0,194172.0,194164.0,195048.0,194036.0,197048.0,194700.0,192516.0,193992.0,195956.0,195444.0,193872.0,199116.0,194428.0,192196.0,194532.0,210800.0,196704.0,193836.0,209888.0,194784.0,194056.0,197328.0,193992.0,196936.0,194968.0,193568.0,196516.0,196928.0,195272.0,193844.0,194232.0,194128.0,197460.0,193436.0,194656.0,194572.0,181064.0
99,195312.0,196584.0,193708.0,195440.0,196196.0,193240.0,193432.0,195308.0,192884.0,193084.0,196104.0,193528.0,196696.0,193092.0,193016.0,187904.0,194152.0,192776.0,194016.0,195172.0,192740.0,194088.0,195172.0,196876.0,197916.0,193736.0,197340.0,192940.0,194464.0,194576.0,193168.0,192332.0,194816.0,193560.0,194140.0,195752.0,194180.0,197196.0,196932.0,193780.0,197008.0,197304.0,193608.0,196588.0,197416.0,193828.0,197040.0,195136.0,193704.0,203940.0,196956.0,197324.0,193064.0,192352.0,196508.0,197368.0,195664.0,193360.0,192124.0,194100.0,195604.0,193976.0,192620.0,196504.0,196256.0,197512.0,193832.0,193492.0,196724.0,192508.0,196656.0,194908.0,196212.0,192456.0,193860.0,198624.0,196436.0,194584.0,195600.0,194152.0,195724.0,194760.0,198972.0,193316.0,198028.0,197452.0,195176.0,192828.0,195744.0,196528.0,192392.0,195444.0,194556.0,194304.0,192744.0,194724.0,194860.0,194392.0,198792.0,194312.0,194524.0,193636.0,197928.0,194172.0,194164.0,195048.0,194036.0,197048.0,194700.0,192516.0,193992.0,195956.0,195444.0,193872.0,199140.0,194428.0,192196.0,194532.0,210800.0,196728.0,195168.0,209888.0,194784.0,194056.0,197328.0,193992.0,196936.0,194968.0,193568.0,196516.0,196928.0,196264.0,193844.0,194248.0,194128.0,197460.0,193320.0,194672.0,194572.0,193512.0
100,195312.0,196476.0,193536.0,193772.0,194504.0,193100.0,193308.0,195168.0,192744.0,192812.0,196104.0,193528.0,194888.0,193116.0,193016.0,196724.0,194152.0,192776.0,194016.0,195172.0,192576.0,194088.0,195172.0,195224.0,197916.0,193736.0,197340.0,194344.0,194464.0,194352.0,193168.0,192208.0,194816.0,193560.0,194140.0,195752.0,194180.0,197196.0,196932.0,193780.0,197008.0,197304.0,193460.0,196588.0,197416.0,193828.0,197040.0,195136.0,193704.0,203940.0,196956.0,197324.0,193064.0,192204.0,196508.0,197220.0,195532.0,193180.0,191944.0,193952.0,195456.0,193852.0,192440.0,196348.0,195960.0,197296.0,193676.0,193392.0,196460.0,192352.0,196376.0,194752.0,196056.0,192456.0,193564.0,198500.0,195428.0,194492.0,195452.0,193880.0,195428.0,194544.0,198848.0,193076.0,197936.0,197204.0,194972.0,192556.0,195504.0,196552.0,192268.0,195296.0,194408.0,194212.0,192596.0,194576.0,194612.0,194112.0,198800.0,194064.0,194376.0,193364.0,197656.0,193992.0,193860.0,194924.0,193796.0,196892.0,194584.0,192236.0,193720.0,195956.0,195444.0,193872.0,199140.0,194428.0,192220.0,194532.0,210800.0,196728.0,196744.0,209888.0,194784.0,194056.0,197328.0,193992.0,196936.0,194968.0,193568.0,196516.0,196928.0,196280.0,193844.0,194248.0,194128.0,197460.0,193320.0,194672.0,194572.0,193512.0
101,195180.0,196492.0,193552.0,195348.0,196104.0,192992.0,193308.0,195184.0,192760.0,192836.0,196104.0,193528.0,196572.0,193116.0,193016.0,196748.0,194152.0,192776.0,192184.0,195172.0,192584.0,194088.0,195172.0,196628.0,197916.0,193736.0,197340.0,194344.0,194464.0,194360.0,193168.0,192208.0,181252.0,193560.0,194140.0,195752.0,194180.0,197196.0,196932.0,193780.0,184156.0,197148.0,193484.0,196588.0,197416.0,193688.0,197040.0,195136.0,193704.0,203940.0,196956.0,197324.0,193064.0,192228.0,187788.0,197244.0,195416.0,193204.0,191968.0,193852.0,195356.0,193852.0,192464.0,196348.0,195976.0,197296.0,193676.0,193400.0,196476.0,192352.0,196376.0,194628.0,196056.0,192300.0,193580.0,198500.0,196312.0,194492.0,195476.0,193904.0,195444.0,194544.0,198848.0,193100.0,197936.0,197204.0,194988.0,192580.0,195528.0,196552.0,192268.0,195320.0,194432.0,194212.0,192496.0,194600.0,194612.0,194128.0,198800.0,194064.0,194400.0,193388.0,197680.0,193992.0,193884.0,194924.0,193820.0,196892.0,194584.0,192236.0,193720.0,195956.0,195444.0,193872.0,199140.0,194328.0,192104.0,194532.0,210800.0,196728.0,196744.0,209716.0,194784.0,194056.0,197204.0,193884.0,195268.0,194968.0,193420.0,196516.0,196928.0,196280.0,193844.0,194248.0,194128.0,197280.0,193320.0,194672.0,194416.0,193512.0
102,195064.0,196492.0,193552.0,195348.0,196104.0,192992.0,193308.0,195184.0,192760.0,192836.0,195972.0,193528.0,196572.0,193116.0,193016.0,196748.0,193888.0,192620.0,193768.0,195172.0,192584.0,194088.0,195172.0,196628.0,197916.0,193736.0,197340.0,194344.0,194464.0,194360.0,193168.0,192208.0,194724.0,181112.0,193960.0,195572.0,192372.0,197196.0,196932.0,193780.0,196728.0,197148.0,193484.0,196596.0,197416.0,193712.0,197040.0,195136.0,193704.0,192368.0,196956.0,196944.0,192808.0,192228.0,196384.0,197244.0,195416.0,193204.0,191968.0,193852.0,195356.0,193852.0,192464.0,196348.0,195976.0,197296.0,193676.0,193400.0,196476.0,192352.0,196376.0,194628.0,196056.0,192300.0,193580.0,198500.0,196312.0,194492.0,195476.0,193904.0,195444.0,194544.0,198848.0,193100.0,197936.0,197204.0,194988.0,192580.0,195528.0,196552.0,192268.0,195320.0,194432.0,194212.0,192496.0,194600.0,194612.0,194128.0,198800.0,194064.0,194400.0,193388.0,197680.0,194016.0,193884.0,194924.0,193820.0,196892.0,194608.0,192236.0,193744.0,195956.0,195444.0,193872.0,199140.0,194336.0,192104.0,194532.0,210800.0,196728.0,196744.0,209732.0,194784.0,194056.0,197204.0,193900.0,196764.0,194968.0,193444.0,196516.0,196928.0,196280.0,193744.0,194248.0,194128.0,197304.0,193320.0,194672.0,194416.0,193512.0
103,195064.0,196492.0,193552.0,195348.0,196104.0,192992.0,193308.0,195184.0,192760.0,192836.0,195980.0,193528.0,196572.0,193116.0,193016.0,196748.0,193904.0,192496.0,193768.0,195172.0,192584.0,194088.0,195172.0,196628.0,197916.0,193588.0,197192.0,194344.0,194464.0,194360.0,193168.0,192208.0,194724.0,193404.0,193984.0,195596.0,194056.0,197072.0,196932.0,193780.0,196728.0,197148.0,193484.0,196596.0,197424.0,193712.0,197040.0,195136.0,193704.0,203816.0,184384.0,197184.0,192948.0,192228.0,196384.0,197244.0,195416.0,193204.0,191968.0,193852.0,195356.0,193852.0,192464.0,196348.0,195976.0,197296.0,193676.0,193400.0,196476.0,192352.0,196376.0,194628.0,196056.0,192300.0,193580.0,198500.0,196312.0,194492.0,195476.0,193904.0,195444.0,194544.0,198848.0,193100.0,197936.0,197204.0,194988.0,192580.0,195528.0,196552.0,192268.0,195320.0,194432.0,194212.0,192496.0,194600.0,194612.0,194128.0,198800.0,194064.0,194400.0,193388.0,197680.0,194016.0,193884.0,194924.0,193820.0,196892.0,194608.0,192236.0,193744.0,195956.0,195444.0,193872.0,199140.0,194336.0,192104.0,194400.0,210700.0,196728.0,196744.0,209732.0,194692.0,193868.0,197204.0,193900.0,196780.0,194968.0,193444.0,196516.0,196928.0,196280.0,193752.0,194132.0,194128.0,197304.0,193320.0,194672.0,194416.0,193512.0
104,195064.0,196492.0,193552.0,195348.0,196104.0,192992.0,193308.0,195184.0,192760.0,192836.0,195980.0,193528.0,196572.0,193116.0,193016.0,196748.0,193904.0,192496.0,193768.0,195032.0,192584.0,194088.0,195048.0,196628.0,197916.0,193588.0,197216.0,194344.0,194464.0,194360.0,193168.0,192208.0,194724.0,193404.0,193984.0,195596.0,194056.0,197072.0,196932.0,193780.0,196728.0,197148.0,193484.0,196596.0,197284.0,193712.0,197040.0,195136.0,193456.0,203816.0,196740.0,197208.0,192972.0,192228.0,196384.0,197244.0,195416.0,193204.0,191968.0,193852.0,195356.0,193852.0,192464.0,196348.0,195976.0,197296.0,193676.0,193400.0,196476.0,192352.0,196376.0,194628.0,196056.0,192300.0,193580.0,198500.0,196312.0,194492.0,195476.0,193904.0,195444.0,194544.0,198848.0,193100.0,197936.0,197204.0,194988.0,192580.0,195528.0,196552.0,192268.0,195320.0,194432.0,194212.0,192496.0,194600.0,194612.0,194128.0,198800.0,194064.0,194400.0,193388.0,197680.0,194016.0,193884.0,194924.0,193820.0,196892.0,194608.0,192236.0,193744.0,195832.0,195320.0,193872.0,199140.0,194336.0,192104.0,194408.0,210708.0,196728.0,196744.0,209732.0,194692.0,193868.0,197204.0,193900.0,196780.0,194836.0,193444.0,196384.0,195220.0,196280.0,193752.0,194156.0,194128.0,197304.0,193320.0,194672.0,194416.0,193512.0
105,195064.0,196492.0,193552.0,195348.0,196104.0,192992.0,193308.0,195184.0,192760.0,192836.0,195980.0,193396.0,196572.0,193116.0,191884.0,196748.0,193904.0,192496.0,193768.0,195048.0,192584.0,180896.0,195048.0,196628.0,197612.0,193612.0,197216.0,194344.0,194300.0,194360.0,191856.0,192208.0,194724.0,193404.0,193984.0,195596.0,194056.0,197072.0,196932.0,193780.0,196728.0,197148.0,193484.0,184652.0,197300.0,193712.0,184600.0,195136.0,193456.0,203816.0,196740.0,197208.0,192980.0,192228.0,196384.0,197244.0,195416.0,193204.0,191968.0,193852.0,195356.0,193852.0,192464.0,196348.0,195976.0,197296.0,193676.0,193400.0,196476.0,192352.0,196376.0,194628.0,196056.0,192300.0,193580.0,198500.0,196312.0,194492.0,195476.0,193904.0,195444.0,194544.0,198848.0,193100.0,197936.0,197204.0,194988.0,192580.0,195528.0,196552.0,192268.0,195320.0,194432.0,194212.0,192496.0,194600.0,194612.0,194128.0,198800.0,194064.0,194400.0,193388.0,197680.0,194016.0,193884.0,194924.0,193820.0,196892.0,194608.0,192236.0,193744.0,195708.0,195320.0,193724.0,199140.0,194336.0,192104.0,194408.0,210708.0,196612.0,196744.0,209732.0,194692.0,193868.0,197204.0,193900.0,196780.0,194744.0,193444.0,196400.0,196756.0,196280.0,193752.0,194156.0,193988.0,197304.0,193196.0,194548.0,194416.0,193364.0
106,195064.0,196492.0,193552.0,195348.0,196104.0,192992.0,193308.0,195184.0,192760.0,192836.0,195980.0,193380.0,196572.0,192108.0,192876.0,196748.0,193904.0,192496.0,193768.0,195048.0,192584.0,193964.0,195048.0,196628.0,197636.0,193612.0,197216.0,192544.0,194292.0,194360.0,192888.0,192208.0,194724.0,193404.0,193984.0,195596.0,194056.0,197072.0,196716.0,193648.0,196728.0,197148.0,193484.0,196504.0,197300.0,193712.0,196924.0,195012.0,193456.0,203816.0,196740.0,197208.0,192980.0,192228.0,196384.0,197244.0,195416.0,193204.0,191968.0,193852.0,195356.0,193852.0,192464.0,196348.0,195976.0,197296.0,193676.0,193400.0,196476.0,192352.0,196376.0,194628.0,196056.0,192300.0,193580.0,198500.0,196312.0,194492.0,195476.0,193904.0,195444.0,194544.0,198848.0,193100.0,197936.0,197204.0,194988.0,192580.0,195528.0,196412.0,192268.0,195320.0,194432.0,194212.0,192496.0,194600.0,194612.0,194128.0,198644.0,194064.0,194400.0,193388.0,197680.0,194016.0,193884.0,194924.0,193820.0,196892.0,194608.0,192236.0,193744.0,195708.0,195320.0,193748.0,198892.0,194336.0,192104.0,194408.0,210708.0,196636.0,196596.0,209732.0,194692.0,193868.0,197204.0,193900.0,196780.0,194752.0,193444.0,196424.0,196772.0,196140.0,193752.0,194156.0,194004.0,197304.0,193196.0,194424.0,194416.0,193388.0
107,195064.0,196492.0,193552.0,195348.0,196104.0,192992.0,193308.0,195184.0,192760.0,192836.0,195980.0,193404.0,196192.0,193000.0,192892.0,196624.0,193904.0,192496.0,193768.0,195048.0,192584.0,193964.0,195048.0,194952.0,197636.0,193612.0,197216.0,194188.0,194308.0,181788.0,192888.0,192208.0,194724.0,193404.0,193984.0,195596.0,194056.0,197072.0,196716.0,193656.0,196728.0,186444.0,193484.0,196504.0,197300.0,193712.0,196924.0,194888.0,193456.0,203816.0,196740.0,197208.0,192980.0,192228.0,196384.0,197244.0,195416.0,193204.0,191968.0,193852.0,195356.0,193852.0,192464.0,196348.0,195976.0,197296.0,193676.0,193400.0,196476.0,192352.0,196376.0,194628.0,196056.0,192300.0,193580.0,198500.0,196312.0,194352.0,195344.0,193780.0,195312.0,194420.0,198608.0,192960.0,197640.0,197064.0,194756.0,192456.0,195436.0,196428.0,192144.0,195196.0,194192.0,193908.0,192380.0,194476.0,194488.0,193972.0,198644.0,193924.0,194128.0,193256.0,197508.0,193776.0,193760.0,194676.0,193640.0,196620.0,194428.0,192112.0,193620.0,195708.0,195320.0,193748.0,198892.0,194336.0,191940.0,194408.0,210708.0,196636.0,196620.0,209732.0,194692.0,193868.0,197072.0,193900.0,196780.0,194752.0,193444.0,196424.0,196772.0,196032.0,193752.0,194156.0,194004.0,197304.0,193196.0,194424.0,194416.0,193388.0
108,195064.0,196352.0,193280.0,195224.0,195816.0,192868.0,193184.0,194912.0,192512.0,192688.0,195980.0,193404.0,196456.0,193024.0,192892.0,196624.0,184068.0,181916.0,192248.0,195048.0,192352.0,193964.0,195048.0,196472.0,197636.0,193612.0,197216.0,194188.0,194308.0,194260.0,192888.0,191944.0,194576.0,193404.0,193984.0,195596.0,194056.0,197072.0,196716.0,193656.0,196588.0,197024.0,193384.0,196504.0,197300.0,193588.0,196924.0,194888.0,193456.0,203816.0,196740.0,197208.0,192980.0,192128.0,196252.0,196972.0,195284.0,192980.0,191736.0,193728.0,195256.0,193620.0,192356.0,196156.0,195828.0,197156.0,193428.0,193152.0,196352.0,192088.0,196276.0,194472.0,195932.0,192300.0,193488.0,198276.0,196156.0,194368.0,195228.0,193780.0,195320.0,194296.0,198632.0,192976.0,197656.0,197080.0,194772.0,192472.0,195312.0,196428.0,192020.0,195072.0,194216.0,193932.0,192404.0,194476.0,194488.0,193972.0,198644.0,193940.0,194152.0,193264.0,197524.0,193800.0,193760.0,194676.0,193664.0,196644.0,194328.0,192112.0,193620.0,195708.0,195320.0,193748.0,198892.0,194156.0,191948.0,194408.0,210708.0,196636.0,196620.0,209724.0,194692.0,193868.0,197064.0,193900.0,196632.0,194752.0,193312.0,196424.0,196772.0,196032.0,193752.0,194156.0,194004.0,195652.0,193196.0,194424.0,193152.0,193388.0
