svctm,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
22,0.0,50.0,83.33,0.0,50.0,125.0,58.82,111.11,333.33,125.0,500.0,0.0,0.0,0.0,100.0,0.0,200.0,333.33,0.0,76.92,0.0,250.0,32.26,250.0,83.33,142.86,83.33,0.0,0.0,1000.0,143.43,0.0,200.0,282.86,0.0,0.0,111.11,142.86,71.43,333.33,166.67,333.33,0.0,884.0,500.0,1000.0,100.0,58.82,142.86,250.0,100.0,0.0,0.0,142.86,0.0,200.0,0.0,0.0,500.0,0.0,250.0,250.0,71.43,76.92,77.23,1000.0,125.0,71.43,500.0,142.86,500.0,166.67,66.67,200.0,333.33,250.0,50.0,100.0,58.82,333.33,142.86,83.33,66.67,50.0,58.82,200.0,90.91,33.33,76.92,125.0,125.0,90.91,71.43,333.33,62.5,0.0,58.82,90.91,125.0,83.33,50.0,125.0,100.0,111.11,76.92,66.67,83.33,45.45,83.33,142.86,55.56,333.33,90.91,250.0,142.86,333.33,200.0,0.0,0.0,90.91,100.0,0.0,62.5,200.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,500.0,52.63,111.11,71.43,166.67,111.11,47.62,500.0,250.0
23,34.48,0.0,66.67,55.56,100.0,55.56,71.43,55.56,166.67,90.91,1000.0,166.67,58.82,76.92,500.0,52.63,250.0,0.0,0.0,111.11,166.67,250.0,125.0,111.11,166.67,333.33,0.0,0.0,111.11,0.0,0.0,500.0,0.0,32.26,0.0,0.0,0.0,0.0,250.0,125.0,0.0,40.0,125.0,125.0,0.0,0.0,71.43,58.82,111.11,0.0,0.0,90.91,125.0,250.0,76.92,111.11,100.0,250.0,62.75,333.33,200.0,43.48,62.5,90.91,500.0,333.33,125.0,100.0,55.56,111.11,90.91,125.0,62.5,34.48,111.11,58.82,45.45,47.62,0.0,200.0,55.56,33.33,333.33,250.0,500.0,34.48,0.0,125.0,71.43,0.0,166.67,500.0,0.0,142.86,0.0,1000.0,333.33,333.33,500.0,0.0,1000.0,333.33,333.33,111.11,200.0,250.0,500.0,166.67,200.0,0.0,250.0,0.0,47.62,111.11,83.33,0.0,55.56,333.33,27.78,66.67,100.0,58.82,0.0,166.67,1000.0,333.33,500.0,250.0,142.86,32.26,125.0,76.92,500.0,333.33,83.33,125.0,500.0,333.33,0.0,0.0
24,125.0,100.0,90.91,71.43,90.91,45.45,166.67,166.67,111.11,125.0,32.26,90.91,250.0,0.0,62.5,125.0,0.0,1000.0,26.32,0.0,250.0,250.0,0.0,0.0,76.92,0.0,111.11,83.33,0.0,71.43,0.0,83.33,0.0,111.11,0.0,0.0,500.0,0.0,0.0,45.45,0.0,0.0,0.0,37.04,0.0,1000.0,83.33,40.0,0.0,0.0,125.0,90.91,0.0,166.67,58.82,250.0,200.0,55.56,100.0,71.43,71.43,66.67,100.0,250.0,83.33,90.91,125.0,250.0,500.0,250.0,142.86,90.91,1000.0,142.86,250.0,333.33,500.0,0.0,0.0,90.91,1000.0,200.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,333.33,0.0,250.0,111.11,166.67,125.0,250.0,250.0,0.0,500.0,250.0,250.0,333.33,0.0,250.0,62.5,35.86,142.86,502.0,1000.0,62.5,0.0,250.0,166.67,500.0,250.0,200.0,500.0,1000.0,58.82,125.0,0.0,71.43,0.0,500.0,0.0,66.67,0.0,77.23,200.0,0.0,58.82,166.67,47.81,200.0
25,76.92,1000.0,100.0,0.0,0.0,0.0,0.0,0.0,166.67,0.0,0.0,500.0,500.0,200.0,71.43,142.86,47.62,43.48,166.67,166.67,0.0,0.0,83.33,333.33,0.0,250.0,20.41,500.0,0.0,1000.0,166.67,125.0,500.0,0.0,0.0,0.0,166.67,40.0,55.56,142.86,71.43,0.0,0.0,0.0,0.0,500.0,100.0,125.0,83.33,142.86,52.63,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,500.0,500.0,0.0,0.0,66.67,166.67,0.0,0.0,0.0,0.0,100.0,0.0,0.0,52.63,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,71.43,62.5,55.56,0.0,47.62,100.0,40.0,38.46,333.33,37.04,55.33,38.46,166.67,66.67,71.43,90.91,58.82,100.0,83.33,38.46,52.63,500.0,111.11,76.92,55.56,58.82,47.62,76.92,50.0,0.0,166.67,125.5,0.0,1000.0,100.0,0.0,200.0,251.0,0.0,142.86,250.0,250.0,500.0,0.0,90.91,500.0,0.0,142.86,1000.0,166.67,71.43,0.0,166.67,0.0,142.86,59.29,332.0,250.0
26,90.91,0.0,334.67,1000.0,142.86,333.33,500.0,125.0,0.0,166.67,83.33,250.0,333.33,125.0,200.0,200.0,71.43,0.0,111.11,62.5,0.0,47.62,0.0,32.26,100.0,250.0,0.0,1000.0,166.67,1000.0,31.25,0.0,142.86,0.0,0.0,125.0,250.0,0.0,142.86,0.0,250.0,100.4,166.67,0.0,0.0,0.0,0.0,38.46,55.56,166.67,333.33,0.0,0.0,71.43,500.0,142.86,251.0,0.0,111.11,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,90.91,333.33,111.11,0.0,45.45,250.0,0.0,0.0,250.0,142.86,166.67,1000.0,55.56,47.81,76.92,0.0,333.33,200.0,83.33,0.0,0.0,0.0,333.33,0.0,333.33,0.0,142.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,43.48,0.0,55.56,0.0,250.0,23.26,0.0,0.0,90.91,0.0,0.0,62.5,0.0,100.0,0.0,50.0,100.0,27.78,55.56,0.0,1000.0,1000.0,0.0,125.0,333.33,55.56,0.0,125.0,200.0,0.0,0.0,111.11,43.48,91.27,198.4,71.43,1000.0
27,1000.0,41.67,111.11,125.0,27.03,90.91,100.0,71.43,66.67,76.92,125.0,166.67,47.62,142.86,142.86,143.43,0.0,111.11,58.82,0.0,66.67,125.0,0.0,0.0,200.0,0.0,166.67,50.0,100.0,1000.0,55.56,125.0,333.33,166.67,52.63,0.0,500.0,142.86,0.0,47.62,0.0,52.63,76.92,47.62,0.0,0.0,500.0,200.0,0.0,0.0,125.0,0.0,125.0,100.0,71.43,111.11,111.11,0.0,333.33,0.0,500.0,100.0,62.5,166.67,333.33,166.67,62.5,52.63,58.82,71.43,333.33,142.86,166.67,0.0,250.0,62.5,0.0,500.0,0.0,333.33,166.67,0.0,1000.0,0.0,0.0,55.56,500.0,250.0,334.67,333.33,0.0,250.0,0.0,0.0,166.67,125.0,125.0,166.67,111.11,1000.0,100.0,333.33,0.0,0.0,125.0,0.0,142.86,250.0,0.0,125.0,200.0,500.0,142.86,0.0,125.0,166.67,71.43,250.0,200.0,333.33,0.0,125.0,142.86,142.86,83.33,55.56,0.0,76.92,200.0,111.11,111.11,0.0,1000.0,250.0,0.0,0.0,100.0,166.67,45.45,71.43
28,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,142.86,0.0,76.92,0.0,0.0,0.0,66.67,0.0,100.0,71.43,37.04,250.0,125.0,0.0,62.75,0.0,0.0,0.0,500.0,166.67,0.0,333.33,500.0,62.5,100.0,1000.0,0.0,0.0,166.67,125.0,40.0,200.0,1000.0,0.0,0.0,111.11,31.25,34.62,83.33,0.0,500.0,0.0,250.0,90.91,100.0,333.33,1000.0,0.0,0.0,40.0,0.0,0.0,55.56,333.33,250.0,0.0,83.33,55.56,0.0,1000.0,0.0,0.0,58.82,0.0,142.86,90.91,0.0,500.0,333.33,502.0,83.33,76.92,100.0,0.0,200.0,90.91,83.33,125.0,52.63,76.92,250.0,111.56,45.45,55.56,200.0,1000.0,125.0,66.67,142.86,37.04,40.0,500.0,90.91,111.11,125.0,37.04,166.67,1000.0,0.0,250.0,500.0,55.56,250.0,100.0,37.04,200.0,0.0,111.11,0.0,1000.0,0.0,1000.0,125.0,0.0,71.43,71.43,166.67,0.0,0.0,0.0,0.0,0.0,0.0,200.0,100.0,125.0,333.33,1000.0,200.0,100.0,55.56,66.67
29,0.0,90.91,0.0,500.0,333.33,500.0,0.0,142.86,0.0,1004.0,0.0,1000.0,0.0,0.0,0.0,0.0,83.33,37.04,0.0,71.43,0.0,142.86,35.71,1000.0,1000.0,40.0,90.91,0.0,250.0,0.0,55.56,0.0,28.57,90.91,0.0,0.0,62.5,0.0,71.43,0.0,58.82,1000.0,0.0,90.91,0.0,332.0,0.0,111.11,250.0,62.5,250.0,66.67,166.67,166.67,0.0,32.26,250.0,1000.0,0.0,0.0,0.0,0.0,90.91,142.86,0.0,111.11,100.0,0.0,142.86,62.5,0.0,250.0,0.0,1000.0,83.33,142.86,58.82,1000.0,250.0,166.67,111.11,111.11,62.5,52.63,111.11,0.0,50.0,76.92,71.43,32.26,500.0,58.82,76.92,166.67,111.11,200.8,125.0,32.26,1000.0,34.48,38.46,58.82,125.0,200.0,125.0,111.11,100.0,142.86,47.62,166.67,71.43,0.0,76.92,125.0,90.91,0.0,0.0,0.0,0.0,100.0,40.0,592.0,0.0,166.67,0.0,0.0,130.33,2580.0,340.0,394.67,0.0,142.86,71.43,1000.0,52.63,1000.0,0.0,0.0,0.0,0.0
30,200.0,125.0,125.0,1000.0,43.48,200.0,500.0,58.82,100.0,35.71,1000.0,425.33,0.0,0.0,1152.0,712.0,125.0,0.0,0.0,76.92,1000.0,29.41,0.0,251.0,58.82,62.5,0.0,333.33,125.0,125.0,76.92,1000.0,1000.0,55.56,333.33,500.0,0.0,0.0,0.0,500.0,0.0,166.67,62.5,250.0,0.0,0.0,250.0,58.82,83.33,90.91,0.0,100.0,0.0,71.43,0.0,166.67,166.67,0.0,45.45,166.67,50.0,1000.0,100.0,62.5,0.0,47.62,55.56,200.0,250.0,91.27,83.33,142.86,90.91,0.0,37.04,52.63,40.0,66.67,0.0,45.45,200.0,125.0,0.0,0.0,0.0,166.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,90.91,1000.0,111.11,0.0,0.0,166.67,0.0,0.0,340.0,1000.0,0.0,62.5,0.0,350.0,0.0,137.0,71.43,200.0,156.0,0.0,0.0,196.0,0.0,218.0,250.0,120.0,546.0,1556.0,200.0,0.0,0.0,90.91,100.0,0.0,0.0,0.0,0.0
31,333.33,41.67,62.75,76.92,333.33,500.0,166.67,500.0,90.91,83.33,142.86,1000.0,200.0,90.91,344.0,333.33,0.0,250.0,200.0,0.0,83.33,0.0,0.0,199.2,1000.0,0.0,83.33,333.33,125.0,500.0,0.0,125.0,0.0,0.0,142.86,0.0,500.0,333.33,0.0,66.67,0.0,200.0,125.0,90.91,0.0,1004.0,500.0,125.0,0.0,0.0,0.0,0.0,500.0,111.11,71.43,500.0,1000.0,111.11,0.0,250.0,125.0,100.0,1000.0,0.0,52.63,142.86,166.67,52.63,100.4,0.0,40.0,500.0,500.0,43.48,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,37.04,0.0,333.33,1000.0,500.0,1000.0,0.0,0.0,0.0,90.91,1000.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,1000.0,0.0,0.0,0.0,500.0,90.91,0.0,111.11,55.56,269.0,0.0,90.91,46.15,248.8,452.0,0.0,0.0,166.67,0.0,107.64,199.43,90.91,166.67,0.0,250.0,1004.0,83.33,0.0,48.57,348.0,0.0,0.0,262.67,0.0,139.2,174.5
32,31.25,0.0,200.0,0.0,0.0,0.0,66.67,0.0,200.0,0.0,500.0,71.43,200.0,111.11,250.0,125.0,0.0,83.67,100.0,0.0,125.0,0.0,0.0,47.62,0.0,0.0,66.93,500.0,0.0,83.33,1000.0,142.86,0.0,0.0,0.0,250.0,333.33,23.81,333.33,0.0,1000.0,90.91,0.0,0.0,27.78,111.11,83.33,0.0,62.5,45.45,200.0,0.0,111.11,0.0,100.0,0.0,0.0,142.86,0.0,0.0,90.91,66.67,0.0,500.0,166.67,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.67,0.0,0.0,166.67,100.0,250.0,0.0,500.0,0.0,90.91,0.0,500.0,0.0,125.0,333.33,500.0,333.33,500.0,0.0,500.0,166.67,200.0,0.0,0.0,111.11,250.0,142.86,500.0,111.11,55.56,71.43,1000.0,0.0,1000.0,500.0,1000.0,111.11,45.45,66.67,166.67,462.0,0.0,52.63,1000.0,500.0,111.11,1072.0,668.0,166.67,333.33,232.0,100.4,0.0,200.0,31.25,0.0,110.67,83.33,0.0,273.0,111.11,617.0,0.0,111.11,310.0,0.0,55.56
33,0.0,200.0,0.0,166.67,166.67,0.0,0.0,0.0,0.0,0.0,333.33,66.67,76.92,166.67,76.92,76.92,66.67,249.0,166.67,1000.0,0.0,0.0,250.0,83.33,0.0,500.0,1000.0,333.33,90.91,500.0,90.91,0.0,500.0,250.0,100.0,166.67,333.33,142.86,100.0,0.0,500.0,71.43,0.0,0.0,142.86,0.0,0.0,0.0,125.0,166.67,45.45,200.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.67,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,500.0,0.0,250.0,166.67,0.0,166.67,38.46,0.0,0.0,0.0,27.78,62.5,47.62,200.0,55.56,83.33,90.91,100.0,83.33,47.62,76.92,200.0,166.67,142.86,71.43,500.0,166.67,333.33,333.33,166.67,200.0,100.0,66.67,333.33,111.11,90.91,90.91,71.43,62.5,100.0,0.0,125.0,293.33,111.11,200.0,100.0,100.0,77.33,90.91,83.33,58.82,168.0,199.2,500.0,0.0,0.0,250.0,166.67,142.86,333.33,32.43,0.0,142.86,43.68,71.43,1000.0,83.33,111.11
34,0.0,50.0,0.0,1000.0,125.0,43.48,76.92,142.86,0.0,111.11,333.33,1000.0,1000.0,0.0,0.0,0.0,333.33,125.0,111.11,50.0,0.0,83.33,166.67,0.0,45.45,111.11,83.33,55.56,0.0,200.0,111.11,0.0,200.0,29.41,142.86,166.67,0.0,125.0,100.0,333.33,142.86,333.33,0.0,250.0,41.67,500.0,0.0,52.63,62.5,142.86,333.33,55.56,27.03,71.43,111.11,250.0,0.0,111.11,200.0,125.0,500.0,0.0,500.0,200.0,1000.0,0.0,200.0,83.33,83.33,333.33,0.0,250.0,66.67,0.0,166.67,500.0,55.56,1000.0,0.0,52.63,71.43,58.82,111.11,0.0,333.33,91.27,52.63,200.0,333.33,0.0,0.0,90.91,333.33,125.0,250.0,111.11,125.0,333.33,83.33,0.0,76.92,0.0,0.0,50.0,142.86,333.33,83.67,76.92,111.11,83.33,41.67,142.86,0.0,37.04,45.45,0.0,0.0,200.0,0.0,142.86,1000.0,200.0,142.86,330.67,250.0,166.67,500.0,0.0,0.0,0.0,125.0,35.71,333.33,500.0,52.63,83.33,111.11,200.0,200.0,125.0
35,1000.0,111.11,66.67,200.0,100.0,0.0,100.0,500.0,71.71,66.67,1000.0,500.0,200.0,1004.0,0.0,83.33,142.86,500.0,0.0,142.86,45.45,0.0,83.33,90.91,166.67,47.81,62.5,0.0,0.0,111.11,62.5,76.92,47.62,500.0,100.0,0.0,200.0,142.86,55.56,62.5,31.25,333.33,100.0,35.71,0.0,0.0,125.0,142.86,500.0,200.0,333.33,62.5,0.0,166.67,200.0,200.0,250.0,200.0,166.67,200.0,1000.0,125.0,500.0,71.43,62.5,45.45,500.0,500.0,500.0,1000.0,66.67,200.0,142.86,250.0,71.43,166.67,166.67,0.0,37.04,0.0,500.0,0.0,76.92,76.92,52.63,0.0,66.67,76.92,45.45,62.5,33.33,111.56,125.0,142.86,50.0,62.5,125.0,76.92,47.62,62.5,100.0,111.11,29.41,62.5,250.0,142.86,142.86,142.86,142.86,125.0,142.86,0.0,111.11,142.86,100.0,333.33,333.33,0.0,0.0,333.33,90.91,125.0,500.0,125.0,333.33,0.0,142.86,142.86,250.0,200.0,250.0,62.5,62.5,0.0,55.56,52.63,0.0,200.0,0.0,0.0
36,250.0,111.11,83.33,76.92,38.46,166.67,142.86,100.0,500.0,200.0,111.11,62.5,76.92,52.63,100.0,90.91,71.43,166.67,333.33,66.67,0.0,40.0,0.0,58.82,200.0,1000.0,62.5,0.0,83.33,0.0,0.0,200.0,0.0,100.0,334.67,0.0,0.0,0.0,500.0,333.33,200.0,333.33,0.0,500.0,0.0,500.0,166.67,125.0,200.0,0.0,0.0,45.45,0.0,333.33,200.0,90.91,166.67,0.0,55.56,0.0,200.0,333.33,111.11,83.33,333.33,333.33,58.82,47.62,55.56,50.0,200.0,100.0,250.0,500.0,100.0,90.91,71.43,142.86,166.67,43.48,28.57,166.67,0.0,0.0,0.0,142.86,0.0,500.0,250.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,333.33,0.0,100.0,250.0,0.0,142.86,500.0,66.67,0.0,111.11,250.0,250.0,143.43,0.0,250.0,200.0,333.33,333.33,200.0,27.03,83.33,500.0,47.62,333.33,166.67,166.67,0.0,333.33,142.86,43.48,109.39,178.18,250.0,0.0,58.82,500.0,0.0,142.86,83.33,100.0,90.91,0.0,0.0,58.82
37,125.0,90.91,250.0,66.67,111.11,76.92,55.56,83.33,83.33,200.0,51.3,50.63,126.5,77.26,41.67,34.0,333.33,0.0,100.0,0.0,111.11,1000.0,500.0,27.78,1000.0,500.0,142.86,83.33,34.48,142.86,333.33,111.11,250.0,125.0,0.0,142.86,250.0,100.0,200.0,47.62,0.0,26.32,500.0,52.63,0.0,0.0,166.67,250.0,1000.0,333.33,0.0,0.0,333.33,125.0,1000.0,1000.0,142.86,45.45,142.86,166.67,55.56,90.91,0.0,1000.0,55.56,41.67,40.0,333.33,90.91,166.67,333.33,71.43,334.67,166.67,0.0,333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.33,500.0,1000.0,500.0,142.86,76.92,0.0,0.0,500.0,0.0,142.86,142.86,333.33,500.0,250.0,0.0,142.86,71.43,166.67,58.82,0.0,1000.0,76.92,45.45,62.75,97.54,0.0,166.67,50.8,66.67,251.0,83.33,40.0,0.0,0.0,367.0,94.33,653.33,1000.0,0.0,31.25,500.0,0.0,50.0,0.0,125.0,35.71
38,333.33,0.0,333.33,334.67,0.0,0.0,250.0,333.33,0.0,500.0,312.0,0.0,138.67,0.0,150.77,78.77,200.0,142.86,33.33,166.67,250.0,0.0,200.0,58.82,0.0,0.0,111.11,35.71,83.33,43.48,500.0,250.0,125.0,0.0,41.67,125.0,38.46,100.0,0.0,142.86,0.0,45.45,500.0,90.91,66.67,111.11,125.0,502.0,0.0,166.67,333.33,71.43,0.0,166.67,62.5,500.0,1000.0,0.0,333.33,1000.0,333.33,125.0,200.0,166.67,166.67,0.0,0.0,125.0,125.0,250.0,166.67,0.0,200.0,333.33,0.0,1000.0,0.0,0.0,500.0,0.0,0.0,0.0,1000.0,142.86,333.33,0.0,500.0,71.43,166.67,38.46,500.0,333.33,500.0,1000.0,71.43,200.0,83.33,125.0,333.33,333.33,66.67,250.0,142.86,111.11,59.06,333.33,47.62,200.0,0.0,250.0,502.0,33.33,58.82,45.45,166.67,37.33,61.45,108.0,315.0,83.33,200.0,274.0,90.91,125.0,178.18,65.5,55.56,111.11,100.0,0.0,0.0,1000.0,200.0,124.44,30.3,58.82,116.86,55.56,205.0,63.83
39,1000.0,0.0,500.0,0.0,1000.0,100.0,0.0,0.0,0.0,142.86,500.0,71.43,111.11,0.0,58.82,0.0,333.33,47.62,41.67,142.86,333.33,83.33,142.86,125.0,90.91,90.91,47.62,28.57,90.91,142.86,76.92,500.0,45.45,333.33,15.38,0.0,52.63,55.56,41.67,0.0,47.62,55.56,500.0,500.0,38.46,38.46,0.0,62.5,52.63,40.16,28.57,0.0,325.71,0.0,52.63,0.0,333.33,0.0,0.0,142.86,500.0,250.0,125.0,250.0,333.33,0.0,111.11,83.33,142.86,0.0,1000.0,0.0,90.91,125.0,333.33,0.0,500.0,50.0,32.26,142.86,100.0,166.67,71.71,50.0,38.46,250.0,33.33,58.82,55.56,76.92,26.32,47.62,52.63,58.82,142.86,66.67,66.67,58.82,100.0,22.73,90.91,52.63,66.67,100.0,35.71,1000.0,27.03,23.26,111.11,50.0,23.81,142.86,0.0,269.78,58.82,55.56,648.0,52.63,246.67,166.67,236.0,0.0,52.4,25.54,0.0,100.0,500.0,0.0,37.04,100.0,55.56,25.64,43.72,250.0,144.0,0.0,83.33,72.53,100.0,0.0
40,1000.0,142.86,333.33,166.67,66.67,62.5,90.91,91.27,111.11,0.0,22.22,71.43,40.0,250.0,200.0,23.26,90.91,76.92,250.0,24.39,0.0,66.67,50.0,31.25,83.33,27.78,47.62,0.0,58.82,111.11,41.67,200.0,125.0,166.67,200.0,16.13,83.33,250.0,37.04,251.0,43.48,47.62,47.62,50.0,90.91,500.0,0.0,58.59,28.57,41.67,47.62,285.5,500.0,200.0,200.0,500.0,200.0,0.0,83.33,333.33,200.0,250.0,71.43,43.48,500.0,500.0,52.63,47.62,43.48,50.0,250.0,166.67,76.92,76.92,100.4,83.33,45.45,27.03,111.11,19.23,62.5,43.48,142.29,90.91,38.46,33.33,83.33,29.41,47.62,62.5,71.43,83.33,333.33,76.92,58.82,76.92,50.0,28.57,38.46,28.57,32.26,50.0,111.11,76.92,62.25,45.45,333.33,90.91,142.86,50.0,111.11,333.33,111.11,500.0,100.0,111.11,100.0,0.0,27.78,113.23,88.86,100.0,250.0,45.64,100.0,90.91,1000.0,0.0,0.0,0.0,500.0,122.22,139.56,500.0,41.67,72.57,40.0,170.67,166.67,100.0
41,250.0,166.67,47.62,45.45,125.0,125.0,23.26,43.48,58.82,52.63,333.33,0.0,0.0,0.0,0.0,0.0,111.11,200.0,17.24,55.56,35.71,1000.0,250.0,0.0,50.0,40.0,166.67,62.5,83.33,250.0,167.33,62.5,62.5,41.67,333.33,0.0,250.0,333.33,111.11,23.26,76.92,166.67,31.25,83.33,100.0,0.0,90.91,45.64,111.11,111.11,32.26,62.5,0.0,55.56,62.5,58.82,142.86,33.33,71.43,43.48,0.0,111.11,166.67,250.0,333.33,100.0,47.62,34.48,47.62,52.63,41.83,45.45,25.64,90.91,50.0,37.04,29.41,76.92,142.86,333.33,125.0,66.67,0.0,250.0,100.0,111.11,76.92,200.0,76.92,500.0,166.67,45.45,62.5,90.91,100.0,90.91,100.0,166.67,333.33,500.0,125.0,333.33,0.0,142.86,167.33,41.67,200.0,1000.0,40.0,1000.0,333.33,100.0,52.63,142.86,66.67,76.92,41.67,200.0,142.86,52.63,125.0,62.5,0.0,0.0,0.0,31.25,500.0,166.67,0.0,250.0,166.67,35.71,372.0,23.26,66.67,312.0,0.0,500.0,52.63,142.86
42,55.56,58.82,83.33,58.82,62.5,111.11,58.82,58.82,125.0,35.71,35.71,333.33,500.0,76.92,0.0,71.43,0.0,200.0,43.48,111.11,76.92,62.75,250.0,500.0,58.82,43.48,142.86,250.0,125.0,100.0,76.62,40.0,0.0,83.33,0.0,95.33,47.62,76.92,142.86,25.64,52.63,0.0,76.92,45.45,43.48,83.33,62.5,83.33,200.0,0.0,50.0,0.0,500.0,111.11,83.67,43.48,71.43,71.43,100.0,250.0,62.5,21.74,142.86,1000.0,58.82,90.91,100.0,37.04,1000.0,100.0,19.92,83.33,71.43,45.45,100.0,71.43,111.11,90.91,333.33,40.0,333.33,166.67,500.0,41.67,43.48,166.67,66.67,1000.0,166.67,25.64,66.67,71.43,166.67,76.92,166.67,71.43,41.67,34.48,200.0,58.82,71.43,47.62,250.0,100.0,200.0,30.3,76.92,142.86,90.91,83.33,333.33,1000.0,95.64,1000.0,0.0,333.33,250.0,0.0,0.0,83.33,100.0,333.33,25.0,250.0,500.0,0.0,33.33,38.46,111.11,37.04,32.26,0.0,90.91,0.0,0.0,166.67,0.0,35.71,83.33,0.0
43,55.56,52.63,166.67,1000.0,500.0,83.33,166.67,333.33,55.56,100.0,41.67,100.4,62.5,111.11,62.5,83.33,90.91,35.71,0.0,1000.0,62.5,250.0,29.41,97.82,200.0,45.45,35.71,0.0,66.5,0.0,37.19,62.5,76.92,1000.0,287.0,0.0,22.73,0.0,142.86,111.11,35.71,88.0,41.67,250.0,0.0,0.0,47.62,142.86,71.43,100.0,166.67,125.0,0.0,100.0,0.0,100.0,250.0,37.04,0.0,100.0,83.33,55.56,1000.0,41.67,142.86,100.0,0.0,0.0,0.0,0.0,55.56,0.0,1000.0,142.86,111.11,0.0,58.82,111.11,76.92,111.11,24.39,125.0,66.67,76.92,125.0,83.33,333.33,0.0,142.86,58.82,142.86,125.0,142.86,62.5,1000.0,125.0,66.67,500.0,142.86,250.0,52.84,200.0,40.0,40.0,166.67,111.11,38.46,45.45,43.48,66.67,32.26,0.0,474.0,250.0,83.33,62.5,37.04,66.67,83.33,111.11,0.0,50.0,0.0,1000.0,38.46,83.33,0.0,0.0,47.62,250.0,100.0,71.43,200.0,125.5,1000.0,55.56,38.46,1000.0,62.5,62.5
44,0.0,166.67,333.33,0.0,250.0,62.5,500.0,62.5,83.33,100.0,142.86,76.92,66.67,166.67,37.04,111.11,250.0,510.67,237.0,500.0,0.0,50.0,0.0,102.67,500.0,100.0,71.43,104.44,66.67,75.04,333.33,90.91,0.0,83.33,200.0,0.0,47.62,34.8,0.0,0.0,722.0,164.0,125.0,0.0,232.44,258.0,125.0,333.33,100.0,0.0,0.0,0.0,166.67,71.43,29.94,166.67,111.11,66.67,40.0,1000.0,100.0,0.0,83.33,62.5,500.0,76.92,0.0,1000.0,83.33,71.43,0.0,250.0,55.56,0.0,166.67,142.86,52.63,71.43,0.0,77.23,29.41,90.91,0.0,200.0,0.0,50.0,0.0,0.0,333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,125.0,250.0,0.0,166.67,0.0,250.0,1000.0,0.0,500.0,83.33,76.92,100.4,55.56,250.0,58.82,0.0,125.0,0.0,83.33,29.41,27.78,52.63,142.86,0.0,40.0,83.33,333.33,200.0,58.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.39,0.0,333.33,0.0,35.71,27.78
