kbactive,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
228,114184.0,112336.0,113516.0,113528.0,113400.0,113736.0,113244.0,112680.0,114192.0,113760.0,113212.0,114012.0,113592.0,113784.0,113860.0,114056.0,113964.0,113400.0,113980.0,113564.0,114116.0,113540.0,113836.0,113584.0,113788.0,113664.0,113280.0,113700.0,114248.0,113440.0,113892.0,114112.0,113332.0,114156.0,114004.0,114060.0,114332.0,112340.0,113656.0,113708.0,113684.0,112448.0,114144.0,113284.0,111716.0,115572.0,112852.0,113812.0,114328.0,109424.0,111780.0,114572.0,113512.0,113232.0,113520.0,112052.0,113124.0,113428.0,114000.0,113164.0,113612.0,113788.0,114216.0,112948.0,113984.0,113088.0,113464.0,113908.0,113284.0,114256.0,113220.0,113836.0,112456.0,114056.0,113440.0,111360.0,113612.0,113748.0,113784.0,114392.0,113460.0,113768.0,111360.0,114216.0,112348.0,111528.0,113460.0,114324.0,113812.0,112392.0,113864.0,112316.0,113248.0,114384.0,113892.0,113592.0,113276.0,114360.0,111136.0,114428.0,114176.0,114712.0,111836.0,114476.0,114332.0,113872.0,113520.0,114292.0,114088.0,114888.0,113772.0,112992.0,113288.0,113520.0,111624.0,113868.0,113664.0,113544.0,107916.0,113472.0,113700.0,107820.0,113656.0,113524.0,113656.0,113504.0,113472.0,113948.0,114572.0,112196.0,113036.0,113480.0,114252.0,113280.0,113464.0,113276.0,113648.0,113332.0,113568.0,114624.0
229,114192.0,112344.0,113516.0,113540.0,113400.0,113748.0,113244.0,112680.0,114204.0,113760.0,113220.0,114028.0,113612.0,113792.0,113880.0,114056.0,113964.0,113416.0,113988.0,113572.0,114136.0,113560.0,113840.0,114852.0,113800.0,113664.0,113280.0,113724.0,114248.0,113456.0,113900.0,114128.0,113332.0,114164.0,114044.0,114060.0,114332.0,112348.0,113668.0,113720.0,113700.0,112452.0,114144.0,113292.0,111716.0,114384.0,112860.0,113820.0,114328.0,109440.0,111788.0,116052.0,114772.0,113248.0,113528.0,112060.0,113136.0,113436.0,114020.0,113164.0,113628.0,113800.0,114232.0,112956.0,113992.0,113104.0,113484.0,113916.0,113296.0,114256.0,113232.0,113860.0,112456.0,114056.0,113452.0,111360.0,113612.0,113756.0,113804.0,114408.0,113480.0,113776.0,111380.0,114216.0,112348.0,111548.0,113460.0,114344.0,113820.0,112400.0,113872.0,112324.0,113256.0,114404.0,113900.0,113604.0,113284.0,114360.0,111144.0,114444.0,114176.0,114712.0,111836.0,114488.0,114332.0,113884.0,113528.0,114300.0,114100.0,114888.0,113772.0,113012.0,113300.0,113532.0,111644.0,113888.0,113664.0,113544.0,107924.0,113480.0,113712.0,107828.0,113680.0,113524.0,113668.0,113504.0,113472.0,113948.0,114588.0,112196.0,113044.0,113488.0,114264.0,113280.0,113472.0,113276.0,113668.0,113348.0,113576.0,114648.0
230,114204.0,112356.0,113536.0,113552.0,113420.0,113756.0,113264.0,112700.0,114216.0,113780.0,113220.0,114036.0,113608.0,113792.0,113892.0,114072.0,114000.0,113424.0,114004.0,113580.0,114144.0,113560.0,113852.0,113616.0,113812.0,113680.0,113300.0,113724.0,126140.0,113456.0,113900.0,114128.0,113352.0,114164.0,114040.0,114068.0,114348.0,112356.0,113676.0,113736.0,117984.0,112460.0,114164.0,113300.0,111732.0,114384.0,112876.0,113828.0,114340.0,109468.0,111800.0,114608.0,113532.0,113248.0,113540.0,112072.0,113136.0,113436.0,114020.0,113184.0,113636.0,113808.0,114232.0,112956.0,113992.0,113104.0,113484.0,113928.0,113296.0,114276.0,113232.0,113860.0,112476.0,114076.0,113464.0,111380.0,113632.0,113764.0,113804.0,114420.0,113480.0,113776.0,111388.0,114232.0,112368.0,111548.0,113472.0,114344.0,113832.0,112412.0,113872.0,112332.0,113264.0,114404.0,113908.0,113620.0,113292.0,114376.0,111144.0,114444.0,114184.0,114732.0,111852.0,114488.0,114352.0,113892.0,113536.0,114308.0,114108.0,114900.0,113792.0,113020.0,113308.0,113540.0,111652.0,113888.0,113688.0,113564.0,107936.0,113492.0,113712.0,107836.0,113692.0,113544.0,113680.0,113516.0,113488.0,113968.0,114620.0,112212.0,113044.0,113500.0,114272.0,113300.0,113500.0,113288.0,113668.0,113348.0,113592.0,114648.0
231,114212.0,112364.0,113536.0,113564.0,113420.0,113764.0,113264.0,112700.0,114228.0,113780.0,113240.0,114044.0,113616.0,113808.0,117976.0,114632.0,113996.0,113424.0,114012.0,113588.0,114144.0,113576.0,120056.0,113624.0,113824.0,113692.0,113316.0,113744.0,115556.0,113468.0,113916.0,114148.0,113352.0,114184.0,114040.0,114100.0,114360.0,112364.0,113676.0,113744.0,113732.0,112468.0,114164.0,113312.0,111744.0,114404.0,112888.0,113840.0,114348.0,109456.0,111800.0,114604.0,113540.0,113268.0,113548.0,112080.0,113152.0,113456.0,114036.0,113184.0,113636.0,113808.0,114248.0,112976.0,114012.0,113124.0,113500.0,113928.0,113312.0,114276.0,113244.0,113876.0,112476.0,114076.0,113476.0,111380.0,113636.0,113764.0,115024.0,127800.0,113492.0,113784.0,111388.0,114232.0,112376.0,111564.0,113484.0,114360.0,113840.0,112420.0,113888.0,112340.0,113272.0,114420.0,113916.0,113628.0,113300.0,114376.0,112364.0,114460.0,114184.0,114748.0,111864.0,114504.0,114352.0,113900.0,113544.0,114316.0,114108.0,114908.0,113792.0,113020.0,113316.0,113548.0,111660.0,113904.0,113688.0,113564.0,107944.0,113504.0,113728.0,107844.0,113700.0,113544.0,113688.0,113524.0,113488.0,114500.0,114604.0,112220.0,113060.0,113508.0,114280.0,113300.0,113508.0,113304.0,113684.0,113384.0,113608.0,114668.0
232,114220.0,112400.0,113552.0,113564.0,113436.0,113772.0,113280.0,112732.0,114228.0,113796.0,113240.0,114052.0,113616.0,113808.0,113912.0,115304.0,113996.0,114704.0,114024.0,113616.0,114164.0,113584.0,113888.0,113636.0,113832.0,113692.0,113324.0,113752.0,114280.0,113484.0,113924.0,114148.0,113368.0,114192.0,114060.0,114104.0,114360.0,112364.0,113688.0,113744.0,113732.0,112480.0,114200.0,113320.0,116028.0,114412.0,112900.0,113848.0,114356.0,109472.0,111820.0,114612.0,113540.0,113268.0,113556.0,112092.0,113172.0,113456.0,114044.0,113216.0,113648.0,113820.0,114268.0,113016.0,114020.0,113132.0,113524.0,113964.0,113312.0,114300.0,113244.0,113876.0,112488.0,114088.0,113476.0,111396.0,113652.0,113784.0,113820.0,114436.0,113500.0,113796.0,111408.0,114252.0,112376.0,111572.0,113484.0,114360.0,113848.0,112428.0,113888.0,112348.0,113284.0,114420.0,115132.0,113644.0,114164.0,115656.0,111168.0,115644.0,115404.0,126596.0,123708.0,115772.0,127220.0,125192.0,125392.0,126168.0,115300.0,116184.0,115068.0,113768.0,113324.0,113564.0,111660.0,113912.0,113716.0,113580.0,107944.0,113512.0,113740.0,107852.0,113708.0,114732.0,113688.0,113540.0,113504.0,113996.0,114612.0,113032.0,113844.0,113508.0,114288.0,113316.0,113508.0,113312.0,113696.0,113372.0,113608.0,114704.0
233,114248.0,112388.0,113560.0,113576.0,113444.0,113780.0,113280.0,112724.0,114240.0,113804.0,113256.0,114856.0,113632.0,114384.0,113924.0,114096.0,114016.0,113456.0,114044.0,113608.0,114164.0,113584.0,113884.0,113636.0,113840.0,113724.0,113332.0,114936.0,114292.0,114772.0,113932.0,114164.0,113368.0,114192.0,114060.0,114112.0,114376.0,112380.0,113696.0,113760.0,113732.0,112488.0,114188.0,113328.0,111764.0,114420.0,112900.0,113856.0,115568.0,109472.0,111820.0,114624.0,113560.0,113284.0,113568.0,112092.0,113168.0,113472.0,114048.0,113204.0,113656.0,113820.0,114268.0,113000.0,114020.0,113140.0,113516.0,113952.0,113328.0,114300.0,113260.0,113892.0,112488.0,114108.0,113488.0,111404.0,113652.0,113784.0,113836.0,114448.0,113508.0,113808.0,111416.0,114252.0,112392.0,111580.0,113500.0,114372.0,113856.0,112436.0,113904.0,112356.0,113292.0,114436.0,113932.0,113644.0,113320.0,114400.0,111176.0,114476.0,114220.0,114760.0,111876.0,114540.0,114368.0,113908.0,113564.0,114332.0,114136.0,114924.0,113808.0,113052.0,113324.0,113572.0,111676.0,113912.0,113716.0,113580.0,107952.0,113512.0,113740.0,107860.0,113708.0,113576.0,113708.0,113540.0,114772.0,113992.0,114624.0,112252.0,113080.0,113524.0,114296.0,113324.0,113520.0,113320.0,113696.0,113380.0,113624.0,114704.0
234,114236.0,112396.0,113568.0,113588.0,113456.0,113788.0,113296.0,112732.0,114240.0,113804.0,113268.0,114076.0,113640.0,113824.0,113924.0,114096.0,114016.0,113464.0,114044.0,113616.0,114172.0,113600.0,113896.0,113652.0,113848.0,113720.0,113340.0,113772.0,114292.0,113516.0,113940.0,114164.0,113388.0,114212.0,114076.0,114120.0,114384.0,112380.0,113708.0,113760.0,113748.0,112496.0,114196.0,113340.0,111772.0,114428.0,112920.0,113864.0,114380.0,109484.0,111836.0,114624.0,113572.0,113292.0,113580.0,112108.0,113176.0,113480.0,114056.0,113216.0,113656.0,113836.0,114276.0,113000.0,114036.0,113140.0,113524.0,113960.0,113336.0,114300.0,113268.0,113892.0,112504.0,114108.0,113500.0,111404.0,113668.0,113800.0,113836.0,114448.0,113516.0,113808.0,111416.0,114260.0,112400.0,111580.0,113500.0,114380.0,113864.0,112444.0,113912.0,112364.0,113300.0,114444.0,113940.0,113652.0,113328.0,114408.0,111184.0,114484.0,114228.0,114772.0,111884.0,114532.0,114388.0,113928.0,113572.0,114332.0,114136.0,114936.0,113824.0,113052.0,113340.0,113580.0,111676.0,113928.0,114684.0,113600.0,107968.0,113528.0,113764.0,108660.0,113728.0,113576.0,114956.0,114360.0,113528.0,114000.0,114624.0,112244.0,113088.0,113552.0,114304.0,113336.0,113528.0,113328.0,113716.0,113380.0,113624.0,114692.0
235,114244.0,112404.0,113568.0,113588.0,113456.0,113796.0,113296.0,112732.0,114256.0,113820.0,114248.0,114088.0,113652.0,113856.0,113944.0,114112.0,114036.0,113464.0,114052.0,113624.0,114184.0,113608.0,113900.0,113660.0,113856.0,113728.0,125128.0,113780.0,114312.0,113516.0,113956.0,114180.0,113388.0,114220.0,115336.0,114120.0,114384.0,112400.0,113740.0,113768.0,113756.0,112508.0,114196.0,113348.0,111772.0,114460.0,112920.0,113872.0,114388.0,109496.0,111844.0,114644.0,113576.0,113292.0,114864.0,112116.0,113184.0,113488.0,114064.0,113216.0,113676.0,113848.0,114284.0,113008.0,114036.0,113156.0,113532.0,113968.0,113344.0,114312.0,113268.0,113908.0,112504.0,114112.0,113500.0,111420.0,113668.0,113800.0,113852.0,114460.0,113532.0,113824.0,111432.0,114268.0,112400.0,111596.0,113512.0,114388.0,113872.0,112452.0,113924.0,112372.0,113308.0,114452.0,113948.0,113652.0,113336.0,114408.0,111196.0,114492.0,114228.0,114780.0,111892.0,114540.0,114388.0,113928.0,113580.0,114348.0,114152.0,114936.0,113832.0,113072.0,113348.0,113584.0,111708.0,113928.0,113756.0,113608.0,107968.0,113528.0,113772.0,107888.0,113728.0,113576.0,113724.0,113584.0,113528.0,114000.0,114636.0,112264.0,113104.0,113544.0,114316.0,113336.0,113540.0,113340.0,113716.0,113404.0,113640.0,114704.0
236,114252.0,112412.0,113584.0,113604.0,113472.0,113804.0,113312.0,112748.0,114256.0,113820.0,113296.0,114100.0,114464.0,113868.0,113960.0,114112.0,125892.0,113480.0,114060.0,113636.0,114184.0,113608.0,113908.0,114836.0,113864.0,113728.0,113360.0,113788.0,114312.0,113516.0,113956.0,114180.0,113396.0,114220.0,114108.0,114136.0,114400.0,112412.0,113728.0,113776.0,113756.0,115824.0,114212.0,113356.0,111788.0,114448.0,112948.0,113880.0,114396.0,121300.0,123728.0,114676.0,113584.0,113308.0,113616.0,112124.0,113184.0,113488.0,114072.0,113232.0,113684.0,113856.0,114284.0,113024.0,114052.0,113156.0,113532.0,113976.0,113344.0,114320.0,113284.0,113908.0,112520.0,114124.0,113512.0,111420.0,113676.0,113820.0,113864.0,114476.0,113532.0,113824.0,111432.0,114280.0,112416.0,111604.0,113524.0,114396.0,113880.0,112464.0,113924.0,112384.0,113320.0,114452.0,113960.0,113676.0,113348.0,114428.0,111196.0,114492.0,114236.0,114792.0,111904.0,114540.0,114404.0,113944.0,113592.0,114348.0,114160.0,114948.0,113844.0,113084.0,113356.0,113592.0,111704.0,113940.0,113768.0,113620.0,107988.0,113552.0,113772.0,107888.0,113756.0,113592.0,113732.0,113576.0,113544.0,114016.0,114652.0,112272.0,113104.0,113544.0,114328.0,113360.0,113556.0,114068.0,113736.0,113404.0,113648.0,114704.0
237,114260.0,112420.0,113584.0,113604.0,113472.0,113816.0,113312.0,112748.0,114284.0,113836.0,113296.0,114108.0,113692.0,113868.0,113968.0,114140.0,114060.0,113480.0,125960.0,113644.0,114192.0,113628.0,113924.0,113676.0,113876.0,113748.0,113372.0,113800.0,114340.0,113532.0,113964.0,114196.0,114772.0,114244.0,114108.0,115400.0,114400.0,112412.0,113740.0,113788.0,114976.0,112540.0,114220.0,113368.0,111796.0,114448.0,112960.0,113888.0,114408.0,109524.0,111864.0,114668.0,113604.0,113316.0,113608.0,112132.0,113204.0,113504.0,114084.0,113232.0,113684.0,113856.0,114296.0,113024.0,114052.0,113172.0,113552.0,113984.0,113364.0,114328.0,113296.0,113928.0,112520.0,114124.0,113524.0,111440.0,113684.0,113820.0,113864.0,114476.0,113544.0,113836.0,111456.0,114288.0,112416.0,111620.0,113532.0,114408.0,113892.0,112476.0,113948.0,112396.0,113328.0,114472.0,113972.0,113676.0,113356.0,114428.0,111216.0,114512.0,114236.0,114792.0,111904.0,114556.0,114404.0,113956.0,113600.0,114372.0,114160.0,114980.0,113844.0,113096.0,113356.0,113604.0,111712.0,113972.0,113768.0,113620.0,107996.0,113560.0,113796.0,107908.0,113764.0,113592.0,113744.0,113592.0,113544.0,114016.0,123752.0,112272.0,113112.0,113564.0,114336.0,113360.0,113568.0,113376.0,113736.0,113420.0,114832.0,114724.0
238,114272.0,112436.0,113608.0,113624.0,113492.0,113828.0,113336.0,112772.0,114284.0,113848.0,113296.0,114116.0,113684.0,113888.0,113968.0,114140.0,114060.0,113496.0,115264.0,125524.0,114192.0,113636.0,115184.0,113688.0,114672.0,113748.0,113372.0,113800.0,121068.0,113544.0,113980.0,114196.0,113428.0,114244.0,114124.0,114168.0,115708.0,113688.0,113740.0,113808.0,113772.0,112540.0,114236.0,113376.0,111796.0,114468.0,112960.0,113896.0,114416.0,109524.0,111864.0,114668.0,113604.0,113316.0,113620.0,112152.0,113216.0,113504.0,114096.0,113252.0,113696.0,113868.0,114316.0,113052.0,114076.0,113180.0,113552.0,113996.0,113364.0,114344.0,113312.0,113928.0,112540.0,114144.0,113532.0,111452.0,113708.0,113840.0,113884.0,114492.0,113556.0,113856.0,111456.0,114300.0,112440.0,111620.0,113544.0,114420.0,113904.0,112484.0,113948.0,112404.0,113340.0,114484.0,113980.0,113688.0,113368.0,114448.0,111224.0,114524.0,114260.0,114808.0,111924.0,114572.0,114428.0,113968.0,113612.0,114372.0,114184.0,114980.0,113864.0,113104.0,113384.0,113616.0,111724.0,113972.0,113784.0,113636.0,107996.0,113568.0,113804.0,107908.0,125636.0,113612.0,113756.0,113592.0,113560.0,115216.0,114664.0,112288.0,113128.0,113564.0,116924.0,113384.0,113568.0,113372.0,115032.0,114152.0,113684.0,114736.0
239,114284.0,112444.0,113616.0,113636.0,113504.0,113836.0,113344.0,112772.0,114296.0,113860.0,113312.0,114124.0,113684.0,113888.0,113992.0,114168.0,114076.0,114408.0,114104.0,115192.0,114216.0,113636.0,113972.0,113688.0,113908.0,125640.0,113396.0,113828.0,114348.0,113544.0,113980.0,114220.0,113432.0,115504.0,114124.0,114168.0,114432.0,112440.0,113760.0,113816.0,113796.0,112556.0,114236.0,113388.0,113100.0,114480.0,112984.0,113912.0,114424.0,109524.0,111892.0,114684.0,113616.0,113340.0,113620.0,112152.0,113216.0,113528.0,114104.0,113260.0,113708.0,113868.0,114324.0,113060.0,114076.0,113196.0,113572.0,114008.0,113384.0,114356.0,113312.0,113948.0,112540.0,114144.0,113544.0,111452.0,113708.0,113860.0,113912.0,114524.0,113564.0,113868.0,111484.0,114308.0,112440.0,111668.0,113552.0,114428.0,113912.0,112492.0,113984.0,112412.0,113368.0,114492.0,114008.0,113696.0,113384.0,114448.0,111224.0,114532.0,114296.0,114836.0,111940.0,114572.0,114428.0,113976.0,113636.0,114408.0,114184.0,115016.0,113864.0,113840.0,113392.0,113624.0,111724.0,113972.0,113784.0,113636.0,108792.0,113576.0,113812.0,107916.0,113792.0,121964.0,113756.0,113608.0,113560.0,114040.0,114676.0,112288.0,113136.0,113576.0,114376.0,114112.0,113588.0,113380.0,113772.0,125228.0,113684.0,114736.0
240,114292.0,112452.0,113624.0,113636.0,113512.0,113864.0,113344.0,112804.0,114324.0,113860.0,113320.0,114136.0,113700.0,113908.0,114000.0,114164.0,114076.0,113536.0,114112.0,113680.0,114256.0,113656.0,113972.0,113708.0,113904.0,113768.0,113408.0,113828.0,114372.0,113564.0,113996.0,114220.0,113444.0,114272.0,114140.0,114176.0,114432.0,112448.0,113776.0,115012.0,113796.0,112560.0,114260.0,117808.0,111828.0,114488.0,112996.0,113920.0,114432.0,109544.0,111900.0,114684.0,113628.0,113348.0,113640.0,112164.0,113232.0,113536.0,114112.0,113284.0,113716.0,113892.0,114324.0,113080.0,114092.0,113196.0,113600.0,114008.0,113392.0,114356.0,113324.0,113948.0,112560.0,114160.0,113552.0,111472.0,113724.0,113856.0,113904.0,114516.0,113576.0,113868.0,111484.0,114320.0,112460.0,111668.0,113564.0,114440.0,113920.0,112500.0,113972.0,112420.0,113356.0,114492.0,113996.0,113708.0,113384.0,114464.0,111236.0,114532.0,114284.0,114836.0,111944.0,114588.0,114444.0,113984.0,113632.0,114396.0,114208.0,115008.0,113880.0,113144.0,113392.0,114864.0,111740.0,113988.0,113800.0,114896.0,108024.0,113584.0,118052.0,107936.0,113796.0,113628.0,113768.0,113608.0,113800.0,114056.0,114688.0,112304.0,113144.0,113588.0,114360.0,114592.0,113596.0,113388.0,113772.0,113440.0,113692.0,126168.0
241,114324.0,112460.0,113632.0,113652.0,113520.0,113852.0,113360.0,112800.0,114324.0,113876.0,113328.0,114144.0,113708.0,113908.0,114000.0,114164.0,114092.0,113536.0,114112.0,113684.0,114244.0,125536.0,113964.0,113720.0,113912.0,113784.0,113416.0,113836.0,114372.0,113572.0,115124.0,114236.0,113456.0,114272.0,114148.0,114184.0,114452.0,112456.0,127132.0,113836.0,113816.0,112572.0,114260.0,113408.0,111836.0,114488.0,124868.0,113928.0,114448.0,109552.0,111908.0,114700.0,113628.0,113348.0,113640.0,112172.0,113240.0,113544.0,114120.0,113280.0,113732.0,113904.0,114340.0,113076.0,114092.0,113212.0,113592.0,114024.0,113400.0,114368.0,113324.0,113964.0,112568.0,114168.0,113560.0,111476.0,113724.0,113864.0,113912.0,114524.0,113592.0,113884.0,111492.0,114328.0,112468.0,111664.0,113572.0,114448.0,113928.0,112508.0,113980.0,112428.0,113364.0,114508.0,114004.0,113708.0,113392.0,114472.0,111248.0,114552.0,114284.0,114844.0,111952.0,114596.0,114444.0,113984.0,113640.0,114404.0,114216.0,115008.0,113880.0,113124.0,114140.0,113640.0,111740.0,113988.0,113808.0,113660.0,108036.0,113584.0,113828.0,107944.0,113804.0,113644.0,121844.0,114856.0,115120.0,114056.0,114688.0,112312.0,113152.0,113604.0,114372.0,113416.0,125464.0,113396.0,113788.0,113456.0,113700.0,114764.0
242,114308.0,112468.0,113632.0,113660.0,113528.0,113860.0,113368.0,112808.0,114332.0,113884.0,113328.0,114152.0,113708.0,113936.0,114016.0,114180.0,114096.0,113536.0,114124.0,113692.0,114244.0,113696.0,113972.0,113720.0,113924.0,113784.0,113416.0,113852.0,114388.0,113572.0,114020.0,114244.0,113464.0,114272.0,114156.0,114192.0,114452.0,112464.0,113800.0,113836.0,113816.0,112572.0,114268.0,113416.0,111844.0,114504.0,113024.0,117184.0,114452.0,109560.0,111916.0,114700.0,113644.0,113364.0,113652.0,112180.0,113248.0,113544.0,114128.0,113280.0,113740.0,113912.0,114340.0,113076.0,114108.0,113212.0,113600.0,114032.0,113400.0,114380.0,113340.0,113964.0,112580.0,114176.0,113568.0,111476.0,113732.0,113872.0,113912.0,114532.0,113592.0,113884.0,111500.0,114336.0,112476.0,111672.0,113580.0,114456.0,113936.0,112516.0,113988.0,112436.0,113372.0,114508.0,114012.0,113732.0,113400.0,114480.0,111248.0,114560.0,114292.0,114844.0,111960.0,114604.0,114460.0,114000.0,113648.0,114404.0,114224.0,115020.0,113900.0,113136.0,113444.0,113652.0,112524.0,114000.0,113808.0,113668.0,108036.0,113604.0,113828.0,107944.0,113816.0,113660.0,113800.0,113636.0,113596.0,114072.0,114696.0,112320.0,113152.0,113604.0,114384.0,113428.0,113612.0,113404.0,113788.0,113456.0,113700.0,114772.0
243,114316.0,112476.0,113648.0,113660.0,113528.0,113868.0,113372.0,112808.0,114344.0,113888.0,113356.0,114168.0,113724.0,113948.0,114024.0,114180.0,114108.0,113548.0,114132.0,113700.0,114252.0,113696.0,113984.0,113744.0,113932.0,113804.0,113444.0,113852.0,114396.0,113588.0,114028.0,114256.0,113476.0,114292.0,114172.0,114200.0,114472.0,112464.0,113792.0,113844.0,113832.0,112588.0,114268.0,113416.0,111856.0,115680.0,113032.0,113956.0,114460.0,109568.0,111916.0,115512.0,114448.0,113372.0,113664.0,112188.0,113248.0,113560.0,114136.0,113296.0,113740.0,113912.0,114352.0,113092.0,114108.0,113224.0,113600.0,114032.0,113416.0,114380.0,113352.0,113980.0,112580.0,114184.0,113580.0,111492.0,113740.0,113872.0,113928.0,114540.0,113600.0,113900.0,111500.0,114344.0,112476.0,111680.0,113588.0,114464.0,113944.0,112524.0,113996.0,112444.0,113380.0,114524.0,114020.0,113732.0,113408.0,114480.0,111264.0,114568.0,114308.0,114856.0,111960.0,114604.0,114460.0,114008.0,113656.0,114420.0,114224.0,115028.0,113900.0,113144.0,113432.0,113660.0,111772.0,114012.0,113836.0,113668.0,108052.0,113616.0,113840.0,107972.0,113824.0,113660.0,113800.0,113644.0,113608.0,114072.0,114712.0,112332.0,113172.0,113616.0,114384.0,113428.0,113620.0,113412.0,113808.0,113472.0,113720.0,114772.0
244,114324.0,112484.0,113648.0,113676.0,113544.0,113876.0,113384.0,112824.0,114344.0,113900.0,113364.0,114176.0,113752.0,113956.0,114040.0,114192.0,114108.0,113564.0,114148.0,113708.0,114252.0,113692.0,113984.0,113748.0,113940.0,113804.0,113440.0,113868.0,114404.0,113596.0,114036.0,114256.0,113488.0,114292.0,114180.0,114208.0,114480.0,112484.0,113808.0,113864.0,113832.0,112588.0,114284.0,113436.0,111856.0,114520.0,113040.0,113964.0,114468.0,110528.0,112996.0,114744.0,113664.0,113372.0,113672.0,112200.0,113264.0,113560.0,114144.0,113296.0,113748.0,113928.0,114364.0,113092.0,114124.0,113236.0,113620.0,114048.0,113416.0,114396.0,113352.0,113980.0,112596.0,114192.0,113580.0,111500.0,113760.0,113888.0,113936.0,114548.0,113608.0,113900.0,111516.0,114352.0,112492.0,111680.0,113596.0,114472.0,113952.0,112536.0,113996.0,112444.0,113388.0,114532.0,114028.0,113744.0,113416.0,114496.0,111264.0,114576.0,114308.0,114864.0,111976.0,114620.0,114480.0,114016.0,113664.0,114428.0,114240.0,115028.0,113916.0,113152.0,113432.0,113668.0,111776.0,114012.0,113844.0,113692.0,108060.0,113628.0,113852.0,107972.0,113832.0,113680.0,113816.0,113644.0,113608.0,114088.0,115912.0,112332.0,113180.0,113632.0,114392.0,113444.0,113628.0,113412.0,113816.0,113472.0,113720.0,114792.0
245,114332.0,112492.0,113664.0,113688.0,113552.0,113884.0,113384.0,112832.0,114360.0,113908.0,113364.0,114176.0,113744.0,113956.0,114040.0,114208.0,114152.0,113572.0,114148.0,113720.0,114268.0,113692.0,114000.0,113756.0,113948.0,113812.0,113448.0,113876.0,126288.0,113596.0,114036.0,114264.0,113496.0,114312.0,114180.0,114216.0,114488.0,112484.0,113820.0,113876.0,118580.0,112604.0,114292.0,113444.0,111872.0,114528.0,113040.0,113964.0,114476.0,109592.0,111932.0,114736.0,113672.0,113388.0,113672.0,112200.0,113264.0,113576.0,114156.0,113308.0,113756.0,113928.0,114364.0,113108.0,114124.0,113244.0,113628.0,114048.0,113432.0,114396.0,113364.0,113996.0,112596.0,114204.0,113592.0,111500.0,113760.0,113888.0,113948.0,114560.0,113616.0,113920.0,111528.0,114364.0,112492.0,111696.0,113608.0,114484.0,113964.0,112544.0,114016.0,112464.0,113400.0,114540.0,114040.0,113752.0,113428.0,114496.0,111280.0,114584.0,114316.0,114876.0,111988.0,114620.0,114480.0,114016.0,113676.0,114440.0,114240.0,115052.0,113924.0,113164.0,113448.0,113676.0,111776.0,114044.0,113844.0,113692.0,108060.0,113628.0,113852.0,107984.0,113844.0,113688.0,113816.0,113664.0,113624.0,114312.0,114736.0,112348.0,113188.0,113640.0,114416.0,113452.0,113636.0,113432.0,113828.0,113492.0,113748.0,114792.0
