%iowait,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
135,100.0,99.0,99.0,99.0,98.02,100.0,99.0,100.0,99.0,97.03,98.99,98.0,97.96,50.0,98.0,79.8,96.08,99.0,97.03,98.02,100.0,99.0,97.98,97.98,98.0,98.0,98.0,66.0,98.02,98.0,97.03,100.0,98.0,99.0,99.0,97.98,98.04,98.0,97.03,98.0,97.03,98.0,100.0,100.0,97.98,98.0,98.99,62.0,98.99,98.98,99.0,98.0,99.0,98.02,78.79,100.0,99.0,98.99,98.02,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,99.0,99.0,99.0,99.0,100.0,99.0,100.0,99.0,99.0,98.0,98.99,98.0,98.0,100.0,99.0,99.0,98.02,98.0,97.03,98.99,98.0,98.99,81.0,98.0,99.0,98.0,99.0,98.02,98.99,98.0,100.0,82.0,98.99,97.03,97.06,98.99,98.0,98.0,99.0,98.99,100.0,98.99,98.99,97.06,97.06,98.0,97.0,99.0,99.0,0.0,100.0,98.99,98.99,97.03,79.25,98.99,100.0,71.43,94.12,77.0,100.0,96.12,98.99,97.03,69.39,98.0,98.99,98.0,96.08,98.99,98.99,98.0,98.99
136,99.0,100.0,98.02,100.0,100.0,98.02,99.01,99.0,98.04,100.0,88.46,100.0,30.77,68.66,99.0,98.02,99.0,98.0,97.98,97.03,98.02,98.99,100.0,65.0,98.0,98.99,99.0,98.99,99.0,98.99,98.0,98.02,97.98,98.99,98.0,98.0,98.0,99.0,98.99,98.99,98.0,97.03,99.0,98.0,98.99,62.63,98.0,98.0,98.0,98.0,98.99,98.0,98.99,99.0,98.99,99.0,99.0,99.01,100.0,99.0,99.0,100.0,98.02,97.09,99.0,100.0,99.0,99.0,100.0,99.0,99.01,100.0,100.0,99.0,99.01,99.0,98.99,78.0,79.0,79.21,77.45,84.16,77.0,77.78,78.79,78.79,77.0,79.21,82.83,91.92,84.85,83.67,83.0,86.0,88.78,82.65,80.81,82.0,87.13,83.0,85.0,85.71,82.18,85.0,88.66,86.87,85.86,88.89,82.18,80.0,83.67,98.99,98.0,98.0,98.99,51.16,86.0,98.0,99.0,98.0,98.0,73.49,98.99,98.02,88.0,79.8,98.99,98.99,74.36,98.0,99.0,98.0,100.0,98.0,98.02,98.99,99.0,99.0,97.4,98.02
137,98.02,79.0,78.79,80.0,80.0,68.0,82.0,69.7,71.43,76.77,67.95,98.0,82.18,98.99,98.99,98.99,64.29,80.61,63.37,98.99,75.25,97.03,97.98,98.99,98.0,97.98,98.99,98.99,98.0,99.0,98.99,77.78,76.24,98.0,98.99,98.0,100.0,96.04,98.0,99.0,64.0,64.29,83.0,98.99,97.03,98.0,97.98,97.0,98.0,96.08,98.02,91.67,58.93,83.84,98.99,82.0,85.71,84.0,81.37,81.82,83.0,76.24,75.25,77.55,78.0,76.77,73.74,74.0,84.0,81.19,78.0,79.21,81.0,99.0,86.0,87.13,76.24,88.89,89.0,88.0,92.86,98.99,92.0,93.07,93.94,93.94,94.0,91.0,90.0,98.0,89.0,90.1,90.1,87.88,86.87,89.11,86.14,86.87,98.99,86.0,86.0,87.0,88.78,86.14,96.04,86.0,87.13,84.16,90.82,93.0,90.1,98.98,97.03,98.99,98.02,6.67,97.06,98.99,98.99,98.02,98.99,99.0,99.0,100.0,99.0,97.03,100.0,98.99,18.18,98.02,97.03,99.0,99.0,97.98,98.99,44.12,65.52,98.0,72.28,98.0
138,79.0,86.14,87.0,86.14,87.0,96.0,97.06,97.0,96.04,91.09,97.0,98.0,97.98,99.0,99.0,98.0,98.99,78.43,96.08,97.06,94.0,98.99,97.0,98.98,97.98,98.0,64.0,100.0,100.0,100.0,100.0,94.0,97.03,77.78,75.76,74.75,75.25,76.77,98.02,98.98,98.0,97.03,89.0,100.0,99.0,100.0,97.03,98.99,98.02,65.31,97.96,0.0,98.02,90.0,98.02,91.0,88.0,88.0,91.0,93.0,91.92,88.89,89.11,89.0,86.87,89.0,87.0,93.94,83.84,85.0,89.9,90.91,90.0,77.78,99.0,87.76,88.0,99.0,97.06,98.02,98.0,98.0,98.02,98.0,98.0,99.0,98.99,98.99,98.0,98.99,97.98,98.99,100.0,98.0,98.0,98.99,98.99,98.02,98.99,98.99,98.99,98.99,98.02,97.03,98.0,98.99,100.0,98.99,98.02,97.03,98.0,92.96,99.0,98.0,98.0,99.0,98.0,100.0,92.98,98.0,98.99,98.99,80.0,80.0,100.0,98.99,98.99,99.0,100.0,100.0,97.03,98.0,71.19,97.03,98.99,98.0,74.26,98.0,98.0,98.99
139,87.13,99.0,99.0,99.0,99.0,100.0,99.0,99.0,98.02,99.0,98.0,100.0,99.0,98.99,100.0,98.02,99.0,97.96,96.08,64.65,100.0,98.02,65.0,99.0,64.0,64.36,98.0,98.0,97.03,98.02,97.03,99.0,98.99,98.0,97.0,98.99,98.0,99.0,98.99,64.0,98.99,100.0,99.0,98.02,62.63,99.0,98.0,98.99,98.99,98.99,64.65,94.95,100.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,100.0,99.0,98.02,100.0,100.0,100.0,98.99,99.0,98.02,98.02,99.0,98.02,94.0,100.0,97.09,97.06,96.08,98.99,98.98,100.0,98.0,98.99,98.99,98.99,98.0,98.02,99.0,98.0,98.99,99.0,98.0,98.0,98.02,98.0,98.99,99.0,97.03,98.0,98.02,98.02,98.99,98.99,98.99,98.99,98.99,98.0,98.0,98.99,98.02,100.0,76.77,98.0,98.0,99.0,97.98,98.0,38.64,0.0,98.0,99.0,100.0,0.0,80.9,98.02,98.02,97.03,77.0,98.02,76.77,76.0,99.0,0.0,72.73,98.0,98.0,98.99,98.99,98.0,98.0
140,100.0,100.0,99.0,100.0,99.0,98.02,97.06,99.0,99.0,99.0,98.0,90.0,97.0,99.0,94.0,99.0,98.99,98.02,98.99,98.0,100.0,100.0,98.98,98.0,97.03,97.98,98.0,99.0,95.88,98.99,96.04,99.0,100.0,98.99,97.98,96.08,98.99,98.0,96.04,98.0,98.99,99.0,98.02,79.0,98.98,98.99,98.99,97.03,61.39,98.0,98.0,97.0,98.0,99.0,98.0,98.04,99.0,99.0,99.0,99.0,99.0,100.0,99.0,99.0,99.0,99.0,100.0,98.04,99.0,100.0,99.0,99.0,99.0,99.0,99.0,100.0,98.0,98.99,98.0,98.0,98.99,98.99,99.0,99.0,98.99,98.99,98.99,98.0,99.0,99.0,98.99,98.0,100.0,98.99,98.0,98.99,98.99,98.02,99.0,98.99,98.0,98.02,98.0,98.02,100.0,97.03,98.99,98.99,98.99,98.99,98.0,98.99,70.24,75.89,35.9,100.0,99.0,99.0,85.15,98.0,97.98,97.03,98.0,99.0,98.99,98.99,99.0,98.99,98.0,100.0,99.0,98.02,92.93,98.0,98.96,98.0,98.0,82.0,98.0,91.67
141,99.0,99.0,100.0,99.0,99.0,100.0,99.0,99.01,100.0,99.0,97.98,78.0,100.0,97.96,76.0,95.0,98.99,100.0,97.03,97.03,100.0,64.65,98.02,98.99,98.0,98.99,98.0,98.99,80.0,95.79,75.76,99.0,98.02,98.0,98.99,98.0,98.02,98.99,64.65,99.0,98.0,96.08,100.0,80.0,98.0,98.99,57.0,98.98,98.98,98.99,99.0,98.02,100.0,98.04,98.02,99.0,100.0,99.0,100.0,99.0,99.0,99.0,98.02,98.02,99.01,99.0,99.01,98.99,98.02,100.0,100.0,100.0,100.0,100.0,99.0,100.0,98.0,98.0,98.0,99.0,98.99,98.0,98.99,98.99,98.02,98.99,98.99,98.99,96.08,97.98,98.0,98.99,98.99,98.99,98.99,98.02,98.02,98.0,99.0,98.02,98.99,100.0,98.99,98.99,98.0,98.0,99.0,98.0,98.0,98.0,99.0,97.06,80.0,97.98,99.0,98.99,98.0,98.02,98.98,80.0,76.92,98.0,98.0,98.99,98.02,98.0,100.0,99.0,98.02,98.99,98.99,98.99,98.0,98.02,55.56,97.03,98.99,83.05,98.99,65.0
142,99.0,97.06,99.0,99.0,100.0,98.02,100.0,99.0,99.0,99.0,98.0,98.99,99.0,99.0,98.99,75.0,98.99,98.0,98.0,98.99,100.0,98.0,98.0,99.0,99.0,98.0,98.99,94.79,98.98,0.0,98.0,99.0,98.0,100.0,98.0,98.99,98.02,98.99,98.0,98.0,100.0,99.0,98.02,97.98,97.03,99.0,97.98,62.0,98.0,96.08,98.0,97.98,97.03,99.0,98.0,100.0,98.02,99.0,99.0,99.0,99.01,98.02,99.0,98.02,99.0,98.02,99.0,98.04,99.0,100.0,99.01,99.0,99.0,99.0,100.0,98.02,98.02,98.02,98.02,98.02,99.0,99.0,98.0,99.0,98.0,97.03,98.0,98.0,98.99,97.03,98.0,99.0,99.0,99.0,99.0,98.99,100.0,98.99,98.99,98.99,99.0,99.0,99.0,98.0,99.0,100.0,98.99,99.0,100.0,100.0,98.99,98.99,99.0,97.03,98.99,98.99,77.0,98.99,98.0,70.79,72.53,98.99,98.02,98.0,99.0,98.99,98.0,98.99,98.99,99.0,100.0,47.62,99.0,98.0,78.79,98.0,99.0,98.99,97.03,96.97
143,99.0,97.06,100.0,99.0,100.0,99.0,98.99,98.02,99.0,99.01,98.0,98.99,92.0,58.0,98.02,98.99,100.0,98.0,95.96,99.0,99.0,98.0,98.99,93.88,98.99,100.0,97.98,0.0,98.0,89.0,98.99,99.01,100.0,98.99,97.0,98.99,98.99,99.0,97.03,98.02,100.0,99.0,99.0,98.99,98.0,92.93,98.99,97.0,98.99,100.0,98.0,99.0,99.0,100.0,94.29,99.0,99.0,100.0,99.0,100.0,99.0,99.0,99.0,99.0,100.0,100.0,99.0,99.0,100.0,98.02,99.0,99.0,98.02,99.01,99.0,99.0,98.99,97.96,96.0,98.97,98.99,98.99,99.0,98.0,97.03,98.99,98.99,97.03,98.99,74.26,98.99,98.02,97.98,98.0,98.0,98.99,98.0,98.0,74.0,98.0,99.0,99.0,98.99,97.03,98.99,98.99,97.0,98.99,98.99,97.03,98.99,98.0,98.0,98.02,98.02,99.0,98.0,98.0,100.0,97.03,97.0,76.0,100.0,97.0,77.55,78.0,68.13,98.99,96.08,98.99,98.0,98.99,97.03,99.0,98.0,97.03,98.0,99.0,88.89,98.99
144,99.01,67.65,69.31,69.39,68.0,60.0,84.0,62.38,63.73,69.07,71.72,98.99,74.75,98.98,98.99,98.0,98.99,99.0,80.0,98.99,69.7,98.99,100.0,43.1,98.0,97.03,34.09,92.08,98.0,98.0,99.0,71.72,90.0,100.0,98.0,97.03,98.0,99.0,98.99,100.0,91.09,91.92,72.16,99.0,100.0,43.08,99.0,97.03,98.0,99.0,98.99,94.74,100.0,72.73,0.0,74.26,74.51,74.75,88.78,74.0,74.0,68.0,67.68,64.0,68.0,65.66,63.0,68.0,63.0,63.73,65.66,70.71,70.71,100.0,84.0,75.76,95.96,76.77,77.23,76.0,75.76,88.0,75.76,76.77,75.76,76.0,74.0,74.75,75.51,100.0,76.0,77.55,75.76,75.0,78.79,76.0,73.47,74.75,97.98,75.76,77.0,78.0,76.24,77.0,87.0,78.0,79.0,78.0,76.0,75.0,76.77,98.99,97.03,98.99,98.0,76.0,97.03,98.99,98.0,98.99,98.0,98.0,98.02,98.0,98.02,93.0,97.78,99.0,78.35,99.0,99.0,100.0,98.0,100.0,98.99,77.0,86.0,98.99,82.18,98.0
145,69.39,98.02,100.0,98.02,100.0,99.0,100.0,98.99,98.0,99.0,96.08,100.0,98.0,98.02,98.99,98.99,59.6,31.91,45.76,100.0,98.02,98.0,98.99,100.0,98.02,100.0,94.95,98.0,98.0,97.03,98.99,99.0,79.35,88.24,98.02,98.99,94.0,88.89,98.0,99.0,68.69,61.45,99.0,100.0,99.0,98.0,98.99,98.0,98.0,92.0,96.77,75.0,77.0,100.0,97.03,98.99,98.99,99.0,98.02,98.02,99.0,99.0,99.0,98.02,99.0,97.03,99.0,100.0,99.0,98.02,98.02,99.0,99.0,72.0,98.02,100.0,77.0,96.08,96.04,97.03,98.0,97.0,98.0,98.0,97.03,98.98,98.99,98.0,97.03,98.0,97.98,98.99,98.99,98.99,95.96,98.0,96.08,96.0,98.0,97.0,96.0,95.96,97.96,93.07,98.99,94.95,94.0,95.96,97.03,98.99,98.0,75.0,99.0,100.0,98.0,97.06,98.0,97.03,98.99,98.0,97.0,97.06,98.0,98.0,98.99,98.99,99.0,98.99,98.02,100.0,97.03,98.0,97.03,76.77,99.0,98.99,87.88,98.02,98.99,98.99
146,98.99,98.02,99.01,99.0,99.0,99.0,98.02,99.0,99.01,98.02,97.98,98.0,98.99,98.99,98.99,98.0,97.85,80.39,96.77,97.03,100.0,98.02,92.93,96.97,92.93,93.88,97.03,98.99,60.78,100.0,97.03,99.0,97.89,81.11,60.64,62.07,76.67,64.47,98.99,93.94,98.9,97.98,99.0,98.0,100.0,98.99,98.0,98.0,99.0,0.0,68.48,98.99,98.02,99.0,97.98,100.0,100.0,98.02,99.0,99.0,100.0,100.0,100.0,100.0,99.0,100.0,99.0,99.0,100.0,99.0,99.0,100.0,100.0,99.0,100.0,99.0,97.03,100.0,98.0,100.0,99.0,97.03,98.0,98.99,98.0,98.02,98.02,99.0,98.99,99.0,98.0,98.99,99.0,97.03,98.99,98.02,99.0,98.0,100.0,98.0,98.0,98.99,97.03,98.99,98.99,100.0,98.99,98.02,98.99,97.03,98.99,98.02,98.0,98.0,100.0,98.99,97.03,98.99,74.75,98.0,98.0,98.99,76.77,76.77,99.0,99.0,99.0,98.99,98.0,98.0,97.98,98.02,77.78,98.02,98.0,98.02,97.03,100.0,98.0,98.0
147,98.04,99.0,98.99,99.0,98.02,100.0,100.0,99.01,98.0,99.0,97.03,97.0,98.99,98.0,97.03,98.99,98.99,98.8,98.0,20.83,100.0,100.0,45.76,98.99,0.0,0.0,98.99,98.02,84.16,98.0,99.0,99.0,99.0,98.95,98.0,90.0,97.83,98.95,99.01,66.67,98.0,97.0,99.01,100.0,60.0,99.0,99.0,98.0,98.0,94.95,50.0,99.0,100.0,99.01,98.02,99.0,99.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,99.0,100.0,100.0,99.0,100.0,98.02,99.0,99.0,99.0,100.0,99.0,96.08,99.0,99.0,98.02,98.99,98.02,98.99,98.99,98.0,98.99,98.0,98.99,98.99,98.99,98.99,99.0,98.0,98.99,98.99,98.0,98.99,99.0,98.02,100.0,100.0,97.06,99.0,99.0,98.02,98.02,98.0,98.0,100.0,98.0,98.99,98.99,96.08,73.0,98.0,98.99,98.02,75.0,98.99,98.02,98.99,98.0,98.99,95.0,98.0,98.0,99.0,70.0,98.99,42.5,6.25,98.0,98.0,98.0,98.0,98.0,98.99,75.0,98.99,98.99
148,100.0,98.02,97.09,100.0,100.0,99.01,100.0,99.0,99.01,98.02,97.03,92.86,98.0,98.99,88.64,98.0,98.0,99.0,98.0,96.97,99.01,97.98,98.89,99.0,83.53,89.9,98.0,98.0,98.99,63.83,89.9,100.0,95.96,100.0,99.0,98.99,100.0,99.0,89.9,97.83,96.0,98.99,100.0,62.38,79.0,99.0,93.94,99.0,53.66,98.0,98.0,98.0,98.02,99.0,98.0,99.0,99.0,99.0,99.01,100.0,99.0,100.0,99.0,96.12,100.0,99.0,98.02,99.01,100.0,98.02,99.0,99.0,98.02,100.0,99.0,99.01,99.0,98.0,98.99,98.0,98.0,98.99,98.0,99.0,97.06,98.99,97.03,97.03,98.02,98.0,98.0,98.99,98.99,98.0,98.99,98.99,99.0,100.0,98.0,98.02,99.0,98.99,98.0,98.0,99.0,98.99,98.0,98.99,98.0,100.0,98.0,98.0,75.76,97.03,76.77,98.0,98.0,97.98,99.0,90.91,92.0,97.03,98.02,99.0,98.99,98.99,98.99,99.01,99.0,96.97,90.1,97.03,98.0,98.0,78.79,97.03,98.02,99.0,98.99,70.0
149,100.0,99.0,98.02,99.0,99.0,99.0,100.0,99.0,97.06,100.0,96.97,77.78,98.0,98.0,78.22,94.59,100.0,98.0,97.03,97.0,100.0,56.1,100.0,98.0,98.99,98.0,100.0,52.54,99.0,0.0,81.11,99.0,98.0,98.0,98.99,98.99,98.99,99.0,70.0,100.0,98.99,97.03,100.0,98.0,98.99,98.99,0.0,94.0,98.92,96.97,98.99,96.0,97.98,99.0,98.99,99.0,98.02,100.0,100.0,100.0,99.0,99.0,98.02,99.0,100.0,99.0,99.01,99.0,98.02,98.02,98.02,99.0,100.0,99.0,99.0,99.0,98.0,99.0,98.02,98.0,100.0,96.08,98.0,98.0,98.0,97.03,100.0,99.0,98.0,100.0,98.99,98.02,100.0,98.02,98.0,98.99,97.03,99.0,98.99,98.0,97.03,98.99,98.0,99.0,98.02,99.0,98.99,98.02,98.99,96.08,98.99,98.0,98.99,98.99,98.0,99.0,99.0,98.02,99.0,81.19,82.0,98.99,100.0,98.99,98.99,98.99,98.0,98.99,98.99,98.0,98.99,98.99,100.0,98.99,97.03,98.0,98.0,98.02,99.0,98.02
150,97.06,98.99,100.0,99.0,99.0,99.0,99.0,100.0,98.02,100.0,98.0,97.03,98.0,95.4,98.0,77.0,98.99,98.99,98.0,98.0,99.0,98.88,99.0,43.66,98.0,98.0,47.69,85.42,98.99,92.0,98.92,99.0,99.0,100.0,99.0,100.0,99.0,98.99,97.87,97.0,98.99,98.99,100.0,100.0,98.99,54.44,84.09,0.0,99.0,99.0,98.99,80.61,79.8,100.0,98.18,99.0,99.0,99.0,100.0,99.0,99.01,100.0,98.02,98.02,98.02,99.0,100.0,100.0,98.02,99.0,100.0,100.0,99.0,99.01,99.0,100.0,98.0,98.0,98.99,98.99,97.03,98.99,98.99,98.99,98.0,98.0,98.0,98.0,98.99,98.0,97.03,100.0,98.99,98.0,98.99,98.99,98.99,98.98,98.0,98.99,100.0,99.0,98.0,97.03,98.99,98.0,99.0,100.0,100.0,98.0,98.99,98.02,99.0,98.99,97.06,99.0,73.27,98.0,98.99,97.03,98.99,97.03,98.99,98.99,98.99,99.0,97.92,99.0,98.0,98.99,97.06,76.0,98.0,98.0,100.0,96.08,98.99,98.0,97.98,98.99
151,99.0,99.01,99.0,100.0,100.0,99.0,99.0,98.02,100.0,100.0,89.04,98.0,91.89,78.0,100.0,98.0,98.99,98.0,96.08,98.02,100.0,98.89,98.0,98.0,98.0,98.99,93.55,100.0,67.33,98.99,98.95,100.0,97.03,99.0,98.0,98.0,98.99,99.0,100.0,99.0,98.02,40.0,99.0,99.0,98.0,98.99,98.98,96.97,98.99,98.0,98.99,98.0,98.0,100.0,78.0,100.0,100.0,98.02,99.0,100.0,99.0,98.02,98.02,99.0,99.0,99.0,99.0,99.01,100.0,99.0,98.02,98.04,99.0,99.0,99.0,99.0,97.03,84.85,84.85,89.9,88.0,85.29,87.76,87.0,89.9,97.03,97.0,98.99,98.99,75.76,99.0,98.0,98.02,98.02,99.0,98.0,97.0,97.03,75.76,97.98,98.0,98.98,97.98,98.0,98.0,98.99,98.0,98.0,98.02,98.0,97.06,98.0,100.0,98.0,98.0,92.93,96.74,98.0,100.0,98.0,97.0,75.0,99.0,98.0,72.73,74.75,76.09,99.0,98.0,100.0,100.0,100.0,99.0,97.98,99.0,97.0,98.99,100.0,67.31,98.99
152,100.0,74.75,74.0,74.26,74.26,75.0,86.87,74.75,74.75,75.76,76.0,98.0,23.33,98.0,98.02,98.99,78.38,98.99,44.93,97.0,76.53,98.0,98.99,99.0,98.99,98.0,99.0,99.0,94.95,98.99,98.0,76.0,73.74,98.99,55.17,70.0,98.99,98.0,98.99,98.0,51.19,83.08,76.77,97.98,98.99,100.0,98.02,98.0,98.0,98.0,97.03,98.99,98.0,75.25,98.0,75.76,73.0,73.74,86.0,75.76,75.0,76.53,73.74,74.26,74.75,75.0,73.74,75.51,74.75,73.27,74.75,77.55,75.76,100.0,87.13,75.25,80.0,87.13,87.13,83.17,85.86,97.98,86.27,86.87,85.71,76.0,74.26,75.76,74.0,98.0,73.74,76.77,75.76,75.51,75.25,76.77,75.0,76.0,98.0,75.25,76.77,76.0,74.0,73.74,88.89,76.0,75.25,76.77,75.76,75.0,75.76,96.94,98.02,100.0,98.99,80.0,99.0,97.03,98.0,97.03,98.0,98.0,98.99,98.0,98.99,98.0,98.99,98.0,32.35,99.0,98.99,98.0,98.0,98.99,98.0,60.71,77.78,98.0,57.69,98.0
153,75.76,100.0,98.02,97.06,98.0,98.99,99.0,98.02,98.02,98.02,98.99,98.99,100.0,98.0,98.98,100.0,77.23,42.11,96.91,44.44,100.0,98.02,98.99,100.0,58.82,47.69,99.0,98.0,98.0,97.03,99.0,100.0,96.81,74.75,100.0,98.0,55.36,52.63,98.0,98.0,98.88,99.0,98.0,98.99,56.82,96.94,97.98,98.99,98.99,58.89,56.14,98.0,100.0,98.99,99.0,99.0,99.0,100.0,99.0,98.02,99.0,99.0,98.02,98.04,99.01,98.99,99.0,98.02,98.02,99.0,100.0,98.0,99.0,76.0,98.99,99.0,92.0,98.99,99.0,97.03,99.0,99.0,100.0,97.03,98.02,98.99,98.0,98.99,98.99,98.0,98.02,97.98,98.0,97.03,98.98,97.03,98.99,100.0,98.99,97.03,98.0,98.99,98.0,98.99,98.99,98.99,97.98,98.0,98.0,97.98,98.0,73.74,96.08,99.0,97.03,98.02,98.99,98.99,98.02,98.0,97.03,98.0,98.99,100.0,98.0,98.99,99.0,100.0,97.0,98.99,97.03,98.02,98.99,56.25,98.99,48.48,37.84,98.99,98.99,97.0
154,99.0,98.02,99.0,99.0,100.0,100.0,99.0,100.0,100.0,100.0,98.0,99.0,98.0,98.02,98.0,98.0,99.0,98.88,98.02,98.98,98.02,100.0,42.25,85.71,93.0,95.24,97.78,70.71,98.98,75.51,98.99,100.0,99.0,96.77,97.06,98.02,97.0,97.98,98.99,51.81,98.99,98.97,99.01,98.0,98.0,99.0,98.0,98.99,98.0,98.99,85.0,98.99,98.99,99.01,98.99,99.0,100.0,99.0,99.0,99.0,100.0,100.0,98.02,98.99,98.99,99.01,98.02,100.0,99.0,99.0,99.0,99.01,99.01,98.99,100.0,98.02,98.02,98.0,98.0,98.0,98.0,97.0,96.08,98.0,97.03,98.0,98.99,98.0,98.99,98.99,98.0,98.99,98.0,98.99,98.0,100.0,98.99,98.0,98.0,98.0,98.0,98.99,98.0,98.99,98.0,98.98,98.99,98.0,98.99,98.0,98.0,99.0,97.98,84.85,100.0,100.0,99.0,83.67,74.75,98.0,97.0,98.99,74.75,74.26,98.0,98.99,98.99,97.67,98.99,87.5,83.33,98.0,58.54,68.97,98.02,98.02,98.0,97.03,98.02,98.02
155,98.02,97.06,100.0,99.0,99.0,99.0,98.02,99.01,98.02,100.0,99.0,50.0,98.02,98.99,95.24,98.0,100.0,100.0,96.12,98.02,100.0,98.0,98.95,98.0,100.0,100.0,98.99,93.94,98.02,99.0,98.0,98.02,97.03,100.0,100.0,98.99,98.0,99.0,98.0,98.99,94.29,99.0,100.0,70.79,100.0,99.0,56.82,98.0,53.49,100.0,98.99,98.99,98.99,100.0,97.98,100.0,100.0,99.01,100.0,100.0,98.02,99.0,100.0,100.0,99.0,98.99,100.0,98.02,100.0,99.0,99.0,100.0,98.02,100.0,100.0,99.0,98.0,98.99,98.99,98.02,97.03,98.02,98.99,98.0,98.0,97.03,100.0,100.0,98.02,98.0,97.03,99.0,99.0,98.02,98.99,98.0,97.03,100.0,98.99,97.98,98.02,98.99,97.03,100.0,98.0,99.0,98.02,98.99,98.99,98.02,97.06,98.02,84.69,88.89,76.24,98.0,100.0,90.1,98.89,96.08,97.0,99.0,97.0,98.99,99.0,98.0,99.0,23.53,98.02,50.0,74.44,98.99,60.71,97.06,98.99,96.08,99.0,68.0,100.0,88.31
156,98.02,98.02,96.12,100.0,99.0,100.0,100.0,99.0,100.0,99.0,98.99,94.06,98.0,99.0,66.0,98.46,99.0,98.04,100.0,99.0,98.99,55.56,99.0,100.0,98.02,98.02,98.99,97.03,97.03,97.03,75.26,100.0,100.0,98.02,99.0,98.99,100.0,98.02,55.56,100.0,100.0,97.98,99.0,80.68,96.97,100.0,93.18,56.82,96.05,98.0,99.0,99.0,99.0,99.0,78.0,98.04,100.0,98.99,100.0,99.0,99.0,99.0,100.0,97.03,99.0,100.0,99.0,99.0,99.0,100.0,100.0,99.0,99.0,99.0,100.0,100.0,97.03,98.99,98.02,97.0,98.99,98.0,98.0,99.0,97.0,96.08,98.0,98.99,98.99,99.0,98.0,98.99,98.0,98.0,97.03,98.99,98.0,98.0,98.0,98.0,98.99,98.0,98.99,99.0,98.0,97.03,97.03,97.06,100.0,98.0,98.99,96.12,86.14,98.99,81.37,98.02,99.0,97.22,99.0,73.74,71.29,98.98,100.0,98.0,98.0,98.0,98.99,98.99,99.0,98.0,98.99,98.0,98.99,98.02,79.41,98.02,99.0,78.79,98.02,35.29
157,99.0,100.0,98.02,98.02,100.0,99.0,100.0,99.0,99.0,99.0,97.03,98.0,98.99,93.33,98.0,66.67,98.0,97.37,96.12,98.08,99.01,95.05,98.0,98.0,100.0,98.02,97.03,100.0,97.98,98.98,97.03,100.0,98.99,100.0,98.99,97.03,99.0,98.02,99.0,97.06,98.99,98.02,99.0,98.46,98.99,69.7,99.0,98.02,100.0,100.0,98.0,77.78,77.23,99.0,97.03,100.0,100.0,100.0,100.0,100.0,100.0,99.0,99.0,99.01,100.0,100.0,99.0,99.0,99.0,99.0,99.01,100.0,99.0,99.0,100.0,100.0,98.99,98.02,100.0,99.0,98.0,98.0,98.99,98.99,99.0,98.0,98.02,98.98,98.99,100.0,98.99,98.99,98.0,98.0,98.99,100.0,98.99,98.99,98.98,98.02,99.0,97.98,98.0,100.0,98.99,98.99,100.0,98.98,98.0,98.99,98.0,98.99,98.99,98.02,98.99,98.99,97.87,98.0,98.02,98.0,98.02,98.02,98.99,97.03,100.0,100.0,67.92,99.0,98.99,99.0,99.0,98.0,98.02,100.0,76.77,99.0,100.0,98.0,98.99,98.99
