kbcommit,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
203,148564.0,150180.0,150120.0,149956.0,149888.0,157592.0,151704.0,155796.0,155976.0,149980.0,146436.0,146464.0,146596.0,146796.0,146996.0,146644.0,146544.0,149888.0,146720.0,146448.0,150232.0,146348.0,146528.0,146592.0,146448.0,151720.0,146508.0,146452.0,146824.0,146600.0,146596.0,150016.0,146444.0,151632.0,146508.0,146780.0,146776.0,146760.0,146596.0,146548.0,146456.0,146596.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,151700.0,146600.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,149912.0,149928.0,150044.0,150252.0,150220.0,151736.0,150104.0,146848.0,146864.0,149996.0,150152.0,149992.0,146864.0,146524.0,146420.0,149928.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146680.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146788.0,146500.0,147304.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,146336.0,146324.0,146476.0,146512.0
204,151920.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,146596.0,146796.0,146996.0,146644.0,146544.0,146532.0,146720.0,146448.0,146876.0,146348.0,150772.0,146592.0,146448.0,146428.0,146508.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146508.0,146780.0,146776.0,146760.0,146596.0,152036.0,146456.0,146596.0,146992.0,146628.0,146596.0,146568.0,146448.0,146592.0,146752.0,146640.0,146600.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,150220.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146680.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146788.0,146500.0,162908.0,146596.0,146800.0,146800.0,146608.0,163560.0,146660.0,146592.0,151604.0,146556.0,146336.0,146324.0,146476.0,146508.0
205,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,147416.0,146464.0,146596.0,146796.0,146996.0,146644.0,146544.0,146532.0,146720.0,146448.0,146876.0,151408.0,146532.0,146592.0,146448.0,146428.0,146508.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146508.0,146780.0,146776.0,146760.0,146596.0,146552.0,146456.0,146596.0,146992.0,146628.0,146596.0,146568.0,146448.0,146592.0,146752.0,146640.0,146600.0,146564.0,146624.0,146756.0,157584.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146680.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,163080.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,160148.0,146500.0,146560.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,146336.0,146324.0,146476.0,146508.0
206,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,146596.0,146796.0,146996.0,146644.0,146544.0,146532.0,146720.0,146448.0,146876.0,146348.0,146532.0,146592.0,146448.0,146428.0,146508.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146508.0,146780.0,146776.0,146760.0,146596.0,146552.0,146456.0,146596.0,146992.0,146628.0,146596.0,146568.0,146452.0,146592.0,146752.0,146640.0,146600.0,146564.0,146624.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146680.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146560.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,146336.0,146324.0,146476.0,146508.0
207,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,155760.0,146796.0,146996.0,146644.0,146544.0,146532.0,146720.0,146448.0,146876.0,146348.0,146532.0,146592.0,146448.0,146428.0,146508.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146508.0,146780.0,146776.0,146760.0,146600.0,146552.0,146456.0,161300.0,146992.0,146628.0,146596.0,146568.0,146452.0,146592.0,146752.0,146640.0,146600.0,146564.0,146624.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146680.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146560.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,151116.0,146336.0,146324.0,151536.0,146508.0
208,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,146600.0,146796.0,146996.0,146644.0,162760.0,146532.0,146716.0,146448.0,146876.0,146348.0,146532.0,146592.0,146448.0,146428.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146508.0,146776.0,146776.0,146760.0,146600.0,146552.0,146456.0,146592.0,146992.0,146628.0,146596.0,146568.0,146452.0,146592.0,146752.0,146640.0,146596.0,146564.0,146624.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146680.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146560.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,151032.0,149680.0,146480.0,146508.0
209,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,146464.0,146600.0,146796.0,150348.0,146644.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146532.0,146592.0,161712.0,146428.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,149800.0,146572.0,146508.0,146776.0,146772.0,150600.0,146600.0,146552.0,146452.0,146592.0,146992.0,146628.0,146596.0,146568.0,146452.0,146592.0,146752.0,146640.0,146596.0,146564.0,146624.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147120.0,146996.0,146436.0,146576.0,146444.0,147036.0,146680.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146560.0,150084.0,146800.0,150156.0,149968.0,146992.0,154432.0,146592.0,146544.0,146556.0,146340.0,146328.0,146480.0,146508.0
210,148564.0,162648.0,162988.0,161308.0,160836.0,146876.0,146644.0,146632.0,147160.0,151684.0,146436.0,147212.0,146600.0,146796.0,146996.0,149996.0,146544.0,146532.0,146716.0,146444.0,152172.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,155748.0,146824.0,154368.0,146596.0,154612.0,146444.0,146576.0,146508.0,146776.0,146772.0,146760.0,146600.0,146552.0,146452.0,146592.0,146992.0,146628.0,151528.0,146568.0,146452.0,146592.0,146752.0,146640.0,146596.0,146564.0,146624.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,150224.0,149996.0,150152.0,149992.0,146864.0,171792.0,171692.0,146572.0,146992.0,146600.0,147000.0,146688.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146360.0,146680.0,146996.0,146976.0,147120.0,146996.0,146440.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,161516.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,151500.0,146784.0,146500.0,146560.0,146600.0,146800.0,163152.0,150724.0,146992.0,146660.0,146596.0,146544.0,146556.0,146340.0,146328.0,146480.0,149864.0
211,164788.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146436.0,162816.0,146600.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146576.0,146508.0,146776.0,146772.0,146760.0,146600.0,146552.0,146452.0,146592.0,146992.0,162848.0,146596.0,146568.0,146452.0,146592.0,146748.0,146640.0,146596.0,146564.0,146624.0,146756.0,146596.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146620.0,146848.0,146864.0,146640.0,146796.0,146636.0,151424.0,146524.0,146420.0,146572.0,146992.0,146600.0,147000.0,146688.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146360.0,146680.0,146996.0,146976.0,147120.0,146996.0,146440.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,147304.0,146600.0,146800.0,146800.0,146608.0,155300.0,146660.0,146596.0,161252.0,146556.0,146340.0,146328.0,146480.0,146512.0
212,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,149924.0,146464.0,146600.0,147540.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146576.0,146508.0,146776.0,146772.0,146760.0,146600.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,154520.0,146452.0,146592.0,146748.0,146640.0,146596.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146620.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146600.0,147000.0,146688.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146360.0,146680.0,146996.0,146976.0,147120.0,146996.0,146440.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,151780.0,146596.0,151924.0,146596.0,147448.0,146332.0,146332.0,146536.0,146500.0,150804.0,146596.0,146440.0,150272.0,147248.0,146556.0,146600.0,146800.0,146800.0,146608.0,146992.0,146660.0,146596.0,146544.0,146556.0,146340.0,146328.0,146480.0,146512.0
213,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,151724.0,146464.0,146600.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,152688.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146576.0,146508.0,146776.0,146772.0,146760.0,146600.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,160760.0,146748.0,146640.0,146596.0,146564.0,146624.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146620.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146600.0,147000.0,146688.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146360.0,146680.0,146996.0,146976.0,147120.0,146996.0,146440.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,162912.0,146596.0,146440.0,151844.0,146504.0,146556.0,146600.0,146800.0,146800.0,146608.0,146992.0,146660.0,146596.0,146544.0,146556.0,146340.0,146328.0,146480.0,146512.0
214,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,146464.0,155100.0,146796.0,146996.0,146644.0,146544.0,146532.0,146716.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146576.0,155800.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,150844.0,146564.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146620.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146600.0,147000.0,146688.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146360.0,146680.0,146996.0,146976.0,147120.0,146996.0,146440.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,159036.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146600.0,151044.0,146800.0,146608.0,146992.0,146660.0,146596.0,146544.0,155720.0,147316.0,146328.0,162692.0,146512.0
215,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,146464.0,146596.0,146796.0,146996.0,146644.0,146544.0,146532.0,146720.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146576.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,153728.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,152740.0,146596.0,146564.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146620.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146600.0,147000.0,146688.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146360.0,146680.0,146996.0,146976.0,147120.0,146996.0,146440.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,159036.0,146440.0,146784.0,146504.0,146556.0,146600.0,163152.0,146800.0,146608.0,146992.0,146660.0,146596.0,146544.0,146556.0,151764.0,157040.0,146472.0,146512.0
216,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,146464.0,146596.0,146796.0,147740.0,146644.0,146544.0,154304.0,146720.0,146444.0,146876.0,146348.0,155692.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146576.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,146596.0,146564.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146620.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146600.0,147000.0,146688.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146360.0,146680.0,146996.0,146976.0,147116.0,146996.0,146440.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,146500.0,146560.0,151884.0,146440.0,146784.0,146504.0,146556.0,146600.0,146800.0,146800.0,146608.0,146992.0,150764.0,146596.0,146544.0,146556.0,146340.0,146324.0,146472.0,146512.0
217,148564.0,146824.0,146764.0,146600.0,146532.0,150232.0,150000.0,149988.0,147160.0,146624.0,146440.0,146464.0,146596.0,146796.0,146992.0,147388.0,146544.0,146532.0,146720.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146452.0,146824.0,146596.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,154024.0,146640.0,146596.0,146564.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146620.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,151872.0,146484.0,146596.0,146864.0,146596.0,146468.0,146332.0,149688.0,146536.0,146500.0,146560.0,146596.0,150984.0,146784.0,146504.0,146556.0,147344.0,146800.0,147548.0,147356.0,146992.0,146660.0,151880.0,146544.0,146556.0,146340.0,146324.0,146472.0,149864.0
218,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,147212.0,146596.0,146796.0,146992.0,146640.0,146544.0,146532.0,146720.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,151512.0,146824.0,146600.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,155052.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146592.0,146748.0,146640.0,146596.0,146564.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,162948.0,146864.0,146596.0,146468.0,146332.0,146332.0,146536.0,149856.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146596.0,146800.0,146800.0,146608.0,151096.0,146660.0,146592.0,151604.0,146556.0,146340.0,146324.0,146472.0,151796.0
219,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,146440.0,162680.0,146596.0,147540.0,146992.0,146640.0,146544.0,146532.0,146720.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146456.0,146824.0,146600.0,146596.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,146596.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,153124.0,146592.0,146748.0,146640.0,146596.0,146564.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,150728.0,146596.0,156028.0,146596.0,146468.0,150872.0,146332.0,162896.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,146340.0,146324.0,146472.0,146508.0
220,148564.0,146824.0,146764.0,146600.0,146532.0,146876.0,146644.0,146632.0,147160.0,146624.0,162788.0,146464.0,146596.0,146792.0,146992.0,146640.0,146544.0,146532.0,146720.0,146444.0,146876.0,146348.0,146528.0,146592.0,146448.0,146424.0,146504.0,146456.0,146824.0,146600.0,157312.0,146660.0,146444.0,146572.0,146504.0,146776.0,146772.0,146760.0,155248.0,146548.0,146452.0,146592.0,146992.0,146624.0,146596.0,146568.0,146448.0,146596.0,146748.0,146640.0,146596.0,146564.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146556.0,146572.0,146688.0,146896.0,146864.0,146448.0,146616.0,146848.0,146864.0,146640.0,146796.0,146636.0,146864.0,146524.0,146420.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146532.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146760.0,146356.0,146680.0,146996.0,146976.0,147116.0,146996.0,146436.0,146576.0,146444.0,147036.0,146676.0,146696.0,146640.0,146616.0,146652.0,146648.0,146804.0,146808.0,146484.0,146596.0,146860.0,146596.0,151164.0,146332.0,146332.0,146536.0,146500.0,150804.0,146596.0,146440.0,147764.0,147248.0,146556.0,146596.0,146800.0,146800.0,146608.0,146992.0,146660.0,146592.0,146544.0,146556.0,146340.0,146324.0,146472.0,146508.0
