op_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
51,164818461040,138443423952,154562769016,148250607960,135646507160,154563049048,112653902032,181563822632,142484419040,189615632888,115301396896,147763376448,157177082448,177129128544,191360541000,151522480352,150459170952,178355401000,164155797816,177559015896,144435327256,159472705848,172276461688,191531450608,183879066208,163541238056,128846401816,198221902520,156738003256,172416786672,148972556672,126980313856,164060455176,185453232648,156624077040,162544226704,148060012976,175784132920,229943218800,134853316832
52,164818649456,138443423952,154562941048,148250808664,135646777496,154563180120,112654037200,181564084776,142484566496,189615899128,115301499296,147763560768,157177348688,177129411168,191360541000,151522775264,150459347080,178355626280,164156019000,177559273944,144435630360,159473103160,172276875384,191531884784,183879434848,163541618984,128846696728,198222328504,156738298168,172417220848,148972720512,126980477696,164060676360,185453527560,156624244976,162544226704,148060197296,175784386872,229944889968,134853329120
53,164818874736,138443440336,154563207288,148251099480,135647019160,154564064856,112654176464,181564428840,142484808160,189616206328,115301749152,147763859776,157177610832,177129681504,191360659784,151522930912,150459617416,178355867944,164156293432,177559503320,144435798296,159473283384,172277043320,191532093680,183879668320,163541770536,128846835992,198222545592,156738490680,172417396976,148973019520,126980641536,164060946696,185453904392,156624560368,162544251280,148060484016,175784739128,229945492080,134853329120
54,164819112304,138443743440,154563391608,148251251032,135647236248,154564347480,112654393552,181564645928,142484988384,189616488952,115301949856,147764093248,157177844304,177129935456,191361343816,151523008736,150459777160,178356146472,164156596536,177559507416,144435941656,159473492280,172277231736,191532118256,183879959136,163541979432,128847003928,198222668472,156738777400,172417700080,148973252992,126980641536,164061257992,185454129672,156624752880,162544763280,148060692912,175784968504,229945819760,134853734624
55,164819153264,138444034256,154563391608,148251324760,135647309976,154564384344,112654475472,181564719656,142485107168,189616554488,115301999008,147764142400,157177885264,177130000992,191361417544,151523008736,150459822216,178356212008,164156649784,177559507416,144436113688,159473664312,172277424248,191532183792,183880184416,163542180136,128847151384,198222668472,156738965816,172417999088,148973310336,126980862720,164061344008,185454227976,156624802032,162544763280,148060770736,175785046328,229945942640,134854000864
56,164819194224,138444075216,154563391608,148251345240,135647334552,154564413016,112654491856,181564719656,142485135840,189616603640,115302003104,147764142400,157177901648,177130025568,191361487176,151523025120,150459838600,178356236584,164156682552,177559507416,144436154648,159473697080,172277465208,191532183792,183880270432,163542233384,128847196440,198222668472,156739006776,172418044144,148973355392,126980862720,164061380872,185454252552,156624810224,162544771472,148060807600,175785062712,229945987696,134854025440
57,164819210608,138444083408,154563391608,148251365720,135647363224,154564429400,112654512336,181564760616,142485156320,189616648696,115302056352,147764199744,157177971280,177130095200,191361536328,151523025120,150459912328,178356306216,164156748088,177559507416,144436207896,159473762616,172277497976,191532183792,183880348256,163542282536,128847241496,198222668472,156739039544,172418134256,148973379968,126980862720,164061409544,185454281224,156624851184,162545181072,148060856752,175785099576,229946049136,134854078688
58,164819489136,138444300496,154563764344,148251586904,135647522968,154564642392,112654708944,181564826152,142485348832,189616886264,115302224288,147764240704,157178155600,177130304096,191361814856,151523397856,150460117128,178356535592,164156989752,177559507416,144436338968,159473881400,172277588088,191532454128,183880467040,163542421800,128847335704,198222668472,156739113272,172418228464,148973605248,126981108480,164061602056,185454572040,156625092848,162545484176,148061110704,175785382200,229946352240,134854222048
59,164819767664,138444484816,154563997816,148251844952,135647760536,154564974168,112654864592,181564826152,142485549536,189617189368,115302359456,147764240704,157178434128,177130545760,191362150728,151523729632,150460412040,178356875560,164157280568,177559871960,144436535576,159474159928,172277919864,191533170928,183880843872,163542618408,128847597848,198222832312,156739322168,172418490608,148973826432,126981341952,164061606152,185454838280,156625371376,162545783184,148061147568,175785709880,229946741360,134854471904
60,164819919216,138444628176,154564145272,148251971928,135647842456,154565109336,112654983376,181564826152,142485656032,189617336824,115302490528,147764240704,157178565200,177130705504,191362355528,151523872992,150460592264,178357035304,164157428024,177560576472,144436535576,159474278712,172278046840,191533359344,183880933984,163542831400,128847679768,198223868600,156739436856,172418814192,148974010752,126981432064,164061606152,185454961160,156625506544,162545926544,148061528496,175785881912,229946974832,134854598880
61,164819943792,138444640464,154564173944,148251984216,135647875224,154565158488,112654991568,181564826152,142485680608,189617361400,115302506912,147764257088,157178589776,177130746464,191362388296,151523889376,150460625032,178357063976,164157456696,177560613336,144436789528,159474340152,172278136952,191533506800,183880933984,163542909224,128847757592,198224003768,156739518776,172418892016,148974039424,126981456640,164061606152,185455006216,156625506544,162545967504,148061569456,175785910584,229947003504,134854615264
62,164820009328,138444706000,154564268152,148252049752,135647944856,154565224024,112655040720,181564944936,142485721568,189617435128,115302547872,147764367680,157178643024,177130820192,191362445640,151523963104,150460661896,178357100840,164157485368,177560662488,144436810008,159474344248,172278141048,191533531376,183880942176,163542913320,128847757592,198224007864,156739518776,172418892016,148974141824,126981513984,164061606152,185455104520,156625592560,162546024848,148061630896,175785943352,229947060848,134854652128
63,164820042096,138444751056,154564292728,148252107096,135648034968,154565310040,112655061200,181564944936,142485811680,189617545720,115302564256,147764900160,157178643024,177130893920,191362539848,151524016352,150460719240,178357207336,164157600056,177560728024,144436924696,159474475320,172278313080,191533723888,183880942176,163543023912,128847864088,198224212664,156739518776,172419035376,148974195072,126981575424,164061606152,185455178248,156625694960,162546094480,148061700528,175786025272,229947216496,134854709472
64,164820205936,138444898512,154564481144,148252270936,135648141464,154565428824,112655134928,181564944936,142485885408,189617689080,115302674848,147765059904,157178643024,177131082336,191362703688,151524163808,150460719240,178357387560,164157772088,177560994264,144436924696,159474581816,172278476920,191533809904,183880950368,163543126312,128847982872,198224409272,156739629368,172419109104,148974334336,126981726976,164062306568,185455325704,156625883376,162546319760,148061815216,175786025272,229947425392,134854832352
65,164820361584,138444992720,154564640888,148252291416,135648280728,154565588568,112655220944,181565383208,142485885408,189617865208,115302769056,147765227840,157178643024,177131197024,191362867528,151524352224,150460956808,178357539112,164157899064,177561158104,144437174552,159474786616,172278665336,191534076144,183880999520,163543322920,128848146712,198224765624,156740034872,172419268848,148974481792,126981849856,164062576904,185455419912,156626006256,162546475408,148061938096,175786025272,229947646576,134854930656
66,164820574576,138445177040,154564808824,148252291416,135648452760,154565776984,112655466704,181566317096,142485885408,189618090488,115302871456,147765412160,157179155024,177131414112,191363162440,151524540640,150461145224,178357764392,164158103864,177561342424,144437268760,159474979128,172278919288,191534297328,183881777760,163543474472,128848318744,198225044152,156740202808,172419436784,148974694784,126982054656,164062880008,185455419912,156626264304,162546696592,148062146992,175786025272,229947937392,134855069920
67,164820672880,138445283536,154564919416,148252709208,135648456856,154565871192,112655540432,181566464552,142485909984,189618221560,115302969760,147765551424,157179277904,177131528800,191363359048,151524663520,150461231240,178357920040,164158210360,177561498072,144437461272,159475011896,172279070840,191534481648,183881900640,163543511336,128848437528,198225285816,156740325688,172419596528,148974834048,126982161152,164062998792,185455477256,156626387184,162546856336,148062241200,175786094904,229948101232,134855160032
68,164820689264,138445291728,154564931704,148252717400,135648456856,154565903960,112655544528,181566493224,142485909984,189618254328,115302973856,147765555520,157179282000,177131553376,191363371336,151524671712,150461259912,178357948712,164158234936,177561518552,144437473560,159475011896,172279091320,191534514416,183881912928,163543671080,128848449816,198225306296,156740333880,172419608816,148974838144,126982165248,164063006984,185455481352,156626411760,162546864528,148062273968,175786094904,229948129904,134855184608
69,164820808048,138445373648,154565013624,148252832088,135648456856,154565998168,112655626448,181566603816,142486487520,189618381304,115303104928,147765662016,157179417168,177131631200,191363469640,151524753632,150461403272,178358063400,164158341432,177561596376,144437522712,159475011896,172279210104,191534670064,183882007136,163543740712,128848494872,198225404600,156740403512,172419690736,148974932352,126982300416,164063113480,185455481352,156626510064,162546962832,148062351792,175786094904,229948228208,134855250144
70,164820808048,138445373648,154565013624,148252832088,135648456856,154566010456,112655626448,181566620200,142486528480,189618389496,115303113120,147765662016,157179417168,177131631200,191363473736,151524753632,150461423752,178358067496,164158345528,177561616856,144437535000,159475011896,172279218296,191534690544,183882023520,163543773480,128848531736,198225445560,156740440376,172419748080,148974944640,126982304512,164063117576,185455481352,156626522352,162546987408,148062364080,175786094904,229948260976,134855282912
71,164820975984,138445619408,154565259384,148253147480,135648456856,154566252120,112655798480,181567078952,142486753760,189618393592,115303289248,147765932352,157179753040,177131917920,191363727688,151525011680,150461661320,178358337832,164158562616,177561887192,144437838104,159475011896,172279488632,191534981360,183882355296,163544117544,128848687384,198225744568,156740698424,172419760368,148975141248,126982513408,164063330568,185455833608,156626706672,162547163536,148062527920,175787057464,229948613232,134855491808
72,164820975984,138445799632,154565386360,148253417816,135648944280,154566448728,112655950032,181567255080,142486913504,189618393592,115303403936,147766120768,157179953744,177132184160,191364043080,151525204192,150461825160,178358337832,164158755128,177562063320,144437977368,159475646776,172279664760,191535263984,183882642016,163544322344,128848896280,198225949368,156740878648,172419760368,148975341952,126982710016,164063551752,185456468488,156626755824,162547421584,148062740912,175787442488,229948617328,134855700704
73,164820975984,138445832400,154565427320,148253462872,135649013912,154566461016,112655986896,181567283752,142486942176,189618393592,115303481760,147766227264,157180019280,177132298848,191364190536,151525261536,150461919368,178358550824,164158849336,177562173912,144437977368,159475654968,172279677048,191535268080,183882642016,163544330536,128848904472,198225961656,156740878648,172419760368,148975395200,126982755072,164063629576,185456509448,156626755824,162547458448,148062798256,175787458872,229948678768,134855745760
74,164820975984,138445938896,154565574776,148253626712,135649128600,154566559320,112656105680,181567463976,142487077344,189618393592,115303592352,147766358336,157180097104,177132348000,191364297032,151525372128,150462050440,178358808872,164158943544,177562300888,144438178072,159475839288,172279795832,191535431920,183882846816,163544432936,128849043736,198226064056,156740989240,172420452592,148975481216,126982857472,164063793416,185456673288,156627022064,162547577232,148062962096,175787688248,229948678768,134855864544
75,164820975984,138445983952,154565603448,148253679960,135649194136,154566559320,112656142544,181567554088,142487142880,189618393592,115303629216,147766391104,157180146256,177132348000,191364362568,151525429472,150462120072,178358870312,164158984504,177562345944,144438231320,159475949880,172279877752,191535522032,183882945120,163544523048,128849047832,198226162360,156741067064,172420575472,148975481216,126982873856,164063838472,185456701960,156627022064,162547630480,148062990768,175787766072,229949158000,134855909600
76,164821672304,138446029008,154565750904,148253860184,135649296536,154566559320,112656244944,181567697448,142487290336,189618500088,115303748000,147766591808,157180420688,177132348000,191364481352,151525560544,150462255240,178359062824,164158984504,177562526168,144438419736,159476113720,172280090744,191535636720,183883055712,163544678696,128849047832,198226395832,156741148984,172420727024,148975522176,126982992640,164064002312,185456976392,156627022064,162547904912,148063121840,175787970872,229949330032,134856012000
77,164821692784,138446029008,154565779576,148253888856,135649349784,154566559320,112656330960,181567783464,142487319008,189619347960,115303805344,147766640960,157180473936,177132348000,191364481352,151525630176,150462283912,178359140648,164158984504,177562575320,144438481176,159476142392,172280156280,191535726832,183883182688,163544760616,128849047832,198226481848,156741230904,172420833520,148975522176,126983009024,164064092424,185457054216,156627022064,162547966352,148063162800,175787995448,229949350512,134856073440
78,164821791088,138446029008,154565865592,148253966680,135649403032,154566559320,112656388304,181567889960,142487372256,189619483128,115303829920,147766706496,157180527184,177132724832,191364481352,151525662944,150462320776,178359193896,164158984504,177562649048,144438575384,159476187448,172280266872,191535812848,183883256416,163544826152,128849047832,198226580152,156741353784,172420927728,148975784320,126983082752,164064141576,185457123848,156627022064,162547978640,148063207856,175788065080,229949493872,134856110304
79,164822028656,138446049488,154566025336,148254101848,135649591448,154566633048,112656539856,181568131624,142487544288,189619814904,115303948704,147766919488,157180691024,177132999264,191364534600,151525867744,150462529672,178359406888,164158988600,177562927576,144438780184,159476392248,172280496248,191536013552,183883547232,163545043240,128849494296,198226776760,156741574968,172421169392,148976001408,126983213824,164064329992,185457369608,156627525872,162547982736,148063343024,175788245304,229949837936,134856196320
80,164822200688,138446049488,154566156408,148254261592,135649755288,154566633048,112656638160,181568315944,142487622112,189619995128,115304087968,147766980928,157180777040,177133089376,191364534600,151525982432,150462615688,178359542056,164159631672,177563046360,144438866200,159476535608,172280594552,191536128240,183883690592,163545215272,128849621272,198227002040,156741726520,172421284080,148976148864,126983295744,164064465160,185457562120,156627677424,162547982736,148063441328,175788347704,229950009968,134856196320
81,164822315376,138446049488,154566279288,148254396760,135649886360,154567272024,112656769232,181568451112,142487798240,189620195832,115304223136,147767112000,157180928592,177133285984,191364534600,151526138080,150462746760,178359660840,164159902008,177563259352,144439038232,159476724024,172280823928,191536128240,183883833952,163545366824,128849744152,198227219128,156741865784,172421439728,148976271744,126983402240,164064604424,185457750536,156627824880,162547982736,148063588784,175788556600,229950247536,134856524000
82,164822511984,138446373072,154566303864,148254531928,135650037912,154567521880,112656871632,181568573992,142487884256,189620417016,115304366496,147767243072,157181076048,177133441632,191364604232,151526199520,150462877832,178359828776,164160041272,177563259352,144439218456,159476883768,172281000056,191536128240,183883973216,163545518376,128849838360,198227284664,156742009144,172421591280,148976419200,126983410432,164064813320,185457926664,156628017392,162548060560,148063740336,175788745016,229950444144,134856638688
83,164822557040,138446737616,154566303864,148254572888,135650091160,154567571032,112656912592,181568676392,142487970272,189620539896,115304411552,147767255360,157181194832,177133531744,191365259592,151526215904,150462963848,178359980328,164160139576,177563259352,144439300376,159476977976,172281086072,191536128240,183884141152,163545653544,128849916184,198227362488,156742189368,172421738736,148976451968,126983410432,164064907528,185457996296,156628111600,162548060560,148063846832,175788855608,229950612080,134856745184
