kbmemused,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
229,310908.0,309480.0,312388.0,310640.0,309868.0,313012.0,312632.0,310788.0,313244.0,313136.0,310148.0,312568.0,309524.0,312856.0,312956.0,309224.0,311952.0,313360.0,312088.0,310932.0,313356.0,312016.0,310916.0,310904.0,308236.0,312368.0,308788.0,311744.0,311516.0,311620.0,312936.0,313764.0,311288.0,312544.0,312136.0,310384.0,311924.0,308908.0,309172.0,312356.0,309128.0,308676.0,312488.0,309384.0,308556.0,312268.0,309056.0,310960.0,312360.0,302000.0,309108.0,310424.0,314692.0,313712.0,309712.0,308712.0,310432.0,312784.0,313988.0,311948.0,310492.0,312088.0,313508.0,309624.0,309996.0,308708.0,312280.0,312604.0,309496.0,313588.0,309596.0,311220.0,309852.0,313672.0,312392.0,307472.0,309708.0,311496.0,310496.0,312084.0,310420.0,311476.0,307108.0,312872.0,308036.0,308784.0,311076.0,313360.0,310444.0,309328.0,313688.0,310636.0,311524.0,311728.0,313352.0,311356.0,311204.0,311860.0,307172.0,311908.0,311556.0,312584.0,308292.0,311924.0,312056.0,311140.0,312152.0,309080.0,311396.0,313672.0,312228.0,310172.0,310652.0,312224.0,306988.0,311544.0,313868.0,311564.0,295296.0,309368.0,309228.0,296208.0,311248.0,312072.0,308768.0,312228.0,309284.0,311112.0,312404.0,309424.0,309076.0,309784.0,312128.0,311724.0,311936.0,308692.0,312652.0,311424.0,311696.0,312476.0
230,310908.0,309480.0,312388.0,310640.0,309868.0,313012.0,312632.0,310788.0,313244.0,313136.0,310148.0,312568.0,309524.0,312856.0,312956.0,309224.0,312084.0,313360.0,312088.0,310932.0,313356.0,312016.0,310916.0,309352.0,308236.0,312368.0,308764.0,311744.0,324088.0,311620.0,312936.0,313764.0,311288.0,312544.0,312120.0,310384.0,311924.0,308908.0,309172.0,312356.0,313756.0,308948.0,312488.0,309384.0,308556.0,312268.0,309056.0,310960.0,312360.0,302148.0,309232.0,308780.0,313180.0,313712.0,309712.0,308712.0,310432.0,312784.0,313988.0,311948.0,310492.0,312088.0,313508.0,309624.0,309996.0,308708.0,312280.0,312604.0,309496.0,313588.0,309596.0,311220.0,309852.0,313672.0,312392.0,307472.0,309708.0,311496.0,310496.0,312084.0,310420.0,311476.0,307108.0,312872.0,308036.0,308784.0,311076.0,313360.0,310444.0,309328.0,313688.0,310636.0,311524.0,311728.0,313352.0,311356.0,311204.0,311860.0,307172.0,311908.0,311556.0,312584.0,308292.0,311924.0,312056.0,311140.0,312152.0,309080.0,311396.0,313672.0,312228.0,310172.0,310652.0,312224.0,306988.0,311652.0,313868.0,311564.0,295296.0,309368.0,309228.0,296208.0,311248.0,312072.0,308768.0,312228.0,309284.0,311112.0,312668.0,309424.0,309076.0,309784.0,312128.0,311724.0,311936.0,308668.0,312776.0,311424.0,311680.0,312476.0
231,310908.0,309480.0,312388.0,310640.0,309868.0,313012.0,312632.0,310788.0,313244.0,313136.0,310148.0,312568.0,309524.0,312856.0,317212.0,309604.0,312076.0,313360.0,312220.0,310932.0,313356.0,312016.0,317528.0,309352.0,308236.0,312368.0,308764.0,311744.0,313292.0,311620.0,312936.0,313764.0,311412.0,312544.0,312120.0,310508.0,311924.0,308908.0,309172.0,312356.0,309376.0,308924.0,312488.0,309384.0,308556.0,312268.0,309056.0,310960.0,312360.0,302124.0,309232.0,308772.0,313156.0,313712.0,309712.0,308712.0,310432.0,312784.0,313988.0,311948.0,310492.0,312088.0,313508.0,309624.0,309996.0,308708.0,312280.0,312604.0,309496.0,313588.0,309596.0,311220.0,309852.0,313672.0,312392.0,307472.0,309708.0,311652.0,312272.0,325896.0,310420.0,311476.0,307108.0,312872.0,308036.0,308784.0,311076.0,313360.0,310444.0,309600.0,313688.0,310636.0,311524.0,311728.0,313352.0,311356.0,311204.0,311860.0,308888.0,311908.0,311556.0,312584.0,308292.0,311924.0,312056.0,311140.0,312152.0,309080.0,311396.0,313672.0,312228.0,310172.0,310652.0,312224.0,306988.0,311760.0,313868.0,311564.0,295296.0,309368.0,309228.0,296208.0,311372.0,312072.0,308768.0,312228.0,309284.0,311368.0,312652.0,309424.0,309076.0,309784.0,312244.0,311724.0,311936.0,308668.0,312776.0,311588.0,311680.0,312476.0
232,310908.0,309620.0,312652.0,310740.0,310132.0,313160.0,312724.0,310896.0,313468.0,313316.0,310148.0,312568.0,309524.0,312856.0,313112.0,310628.0,312076.0,315176.0,312336.0,311080.0,313504.0,312016.0,311040.0,309352.0,308360.0,312368.0,308764.0,311744.0,311696.0,311620.0,312936.0,313912.0,311412.0,312544.0,312120.0,310508.0,312072.0,309064.0,309172.0,312356.0,309376.0,308924.0,312612.0,309384.0,313060.0,312268.0,309056.0,310960.0,312360.0,302124.0,309232.0,308772.0,313156.0,313836.0,309712.0,308952.0,310680.0,313032.0,314136.0,312212.0,310708.0,312180.0,313600.0,309684.0,310136.0,308800.0,312528.0,312868.0,309636.0,313860.0,309688.0,311484.0,310040.0,313672.0,312540.0,307572.0,309832.0,311652.0,310620.0,312208.0,310604.0,311560.0,307388.0,313012.0,308340.0,308932.0,311224.0,313540.0,310592.0,309576.0,313912.0,310908.0,311672.0,311940.0,315160.0,311536.0,312468.0,313520.0,307296.0,313560.0,313332.0,325156.0,320988.0,313764.0,325372.0,322588.0,324724.0,321652.0,313236.0,315496.0,313880.0,310808.0,310652.0,312224.0,306988.0,311760.0,313868.0,311564.0,295444.0,309368.0,309228.0,296208.0,311372.0,313788.0,308768.0,312228.0,309284.0,311252.0,312652.0,310556.0,310208.0,309784.0,312220.0,311840.0,311936.0,308668.0,312776.0,311580.0,311680.0,312576.0
233,311032.0,309604.0,312636.0,310856.0,310116.0,313136.0,312724.0,310880.0,313460.0,313292.0,310148.0,313576.0,309524.0,313236.0,313112.0,309348.0,312076.0,313576.0,312336.0,311056.0,313480.0,312016.0,311040.0,309352.0,308360.0,312632.0,308764.0,313388.0,311672.0,313428.0,312936.0,313888.0,311412.0,312692.0,312120.0,310508.0,312048.0,309064.0,309172.0,312356.0,309376.0,308924.0,312612.0,309384.0,308804.0,312268.0,309056.0,310960.0,314184.0,302124.0,309232.0,308772.0,313156.0,313836.0,309712.0,308944.0,310680.0,313032.0,314112.0,312196.0,310708.0,312304.0,313600.0,309808.0,310120.0,308800.0,312528.0,312852.0,309620.0,313836.0,309688.0,311468.0,310040.0,313780.0,312516.0,307688.0,309832.0,311652.0,310620.0,312208.0,310604.0,311536.0,307388.0,312996.0,308316.0,308908.0,311200.0,313516.0,310692.0,309576.0,313904.0,310884.0,311772.0,312040.0,313568.0,311512.0,311452.0,312000.0,307296.0,311968.0,311804.0,312676.0,308416.0,312204.0,312212.0,311296.0,312276.0,309328.0,311520.0,313968.0,312352.0,310296.0,310652.0,312404.0,306988.0,311760.0,313868.0,311704.0,295420.0,309516.0,309392.0,296208.0,311372.0,312244.0,308768.0,312228.0,310968.0,311236.0,312652.0,309720.0,309324.0,309784.0,312220.0,311940.0,311936.0,308668.0,312776.0,311580.0,311680.0,312692.0
234,311032.0,309604.0,312636.0,310856.0,310116.0,313136.0,312724.0,310880.0,313460.0,313292.0,310148.0,312692.0,309524.0,312948.0,313112.0,309348.0,312076.0,313576.0,312336.0,311056.0,313480.0,312016.0,311040.0,309352.0,308360.0,312616.0,308764.0,311868.0,311672.0,311712.0,312936.0,313888.0,311412.0,312668.0,312120.0,310508.0,312048.0,309064.0,309172.0,312488.0,309376.0,308924.0,312612.0,309476.0,308804.0,312268.0,309056.0,310960.0,312516.0,302124.0,309232.0,308772.0,313156.0,313836.0,309712.0,308944.0,310680.0,313032.0,314112.0,312196.0,310708.0,312304.0,313600.0,309808.0,310120.0,308800.0,312528.0,312852.0,309620.0,313836.0,309688.0,311468.0,310040.0,313764.0,312516.0,307688.0,309832.0,311652.0,310620.0,312208.0,310604.0,311536.0,307388.0,312996.0,308316.0,308908.0,311200.0,313516.0,310692.0,309576.0,313904.0,310884.0,311772.0,312040.0,313568.0,311512.0,311452.0,311984.0,307296.0,311968.0,311804.0,312676.0,308416.0,312204.0,312212.0,311296.0,312276.0,309328.0,311520.0,313968.0,312352.0,310296.0,310652.0,312380.0,306988.0,311760.0,315032.0,311688.0,295420.0,309492.0,309384.0,297340.0,311372.0,312228.0,310420.0,313236.0,309440.0,311236.0,312652.0,309704.0,309324.0,309940.0,312220.0,311940.0,312116.0,308668.0,312776.0,311580.0,311680.0,312692.0
235,311032.0,309604.0,312636.0,310856.0,310116.0,313136.0,312724.0,310880.0,313460.0,313292.0,311304.0,312692.0,309524.0,312948.0,313112.0,309348.0,312076.0,313576.0,312336.0,311056.0,313480.0,312140.0,311040.0,309352.0,308360.0,312616.0,321336.0,311868.0,311672.0,311712.0,313084.0,313888.0,311412.0,312668.0,313772.0,310508.0,312048.0,309064.0,309304.0,312480.0,309376.0,308924.0,312612.0,309600.0,308804.0,312432.0,309180.0,310960.0,312516.0,302124.0,309232.0,308772.0,313156.0,313836.0,311420.0,308944.0,310680.0,313032.0,314112.0,312196.0,310708.0,312304.0,313600.0,309808.0,310120.0,308800.0,312528.0,312852.0,309620.0,313836.0,309688.0,311468.0,310040.0,313764.0,312516.0,307688.0,309832.0,311652.0,310620.0,312208.0,310604.0,311536.0,307388.0,312996.0,308316.0,308908.0,311200.0,313516.0,310692.0,309576.0,313904.0,310884.0,311772.0,312040.0,313568.0,311512.0,311452.0,311984.0,307296.0,311968.0,311804.0,312676.0,308416.0,312204.0,312212.0,311296.0,312276.0,309328.0,311520.0,313968.0,312352.0,310296.0,310776.0,312380.0,307228.0,311760.0,314024.0,311688.0,295420.0,309492.0,309384.0,296332.0,311372.0,312228.0,308860.0,312376.0,309440.0,311236.0,312652.0,309704.0,309324.0,309940.0,312220.0,311940.0,312092.0,308668.0,312776.0,311580.0,311680.0,312692.0
236,311032.0,309604.0,312636.0,310856.0,310116.0,313136.0,312724.0,310880.0,313460.0,313292.0,310248.0,312692.0,310656.0,312948.0,313112.0,309348.0,324648.0,313576.0,312336.0,311056.0,313480.0,312140.0,311040.0,311112.0,308360.0,312616.0,308920.0,311868.0,311672.0,311712.0,313184.0,313888.0,311412.0,312668.0,312244.0,310508.0,312048.0,309064.0,309420.0,312480.0,309376.0,312436.0,312612.0,309600.0,308804.0,312424.0,309180.0,311076.0,312516.0,314696.0,321804.0,308920.0,313248.0,313836.0,309860.0,308944.0,310680.0,313032.0,314112.0,312196.0,310708.0,312304.0,313600.0,309808.0,310120.0,308800.0,312528.0,312852.0,309620.0,313836.0,309688.0,311468.0,310040.0,313764.0,312516.0,307688.0,309832.0,311652.0,310620.0,312208.0,310604.0,311536.0,307388.0,312996.0,308316.0,308908.0,311200.0,313516.0,310692.0,309576.0,313904.0,310884.0,311772.0,312040.0,313568.0,311512.0,311452.0,311984.0,307296.0,311968.0,311804.0,312676.0,308416.0,312204.0,312212.0,311296.0,312276.0,309328.0,311520.0,313968.0,312352.0,310296.0,310776.0,312380.0,307204.0,311760.0,314024.0,311688.0,295420.0,309492.0,309384.0,296456.0,311372.0,312228.0,308860.0,312352.0,309440.0,311236.0,312652.0,309704.0,309324.0,309940.0,312220.0,311940.0,312092.0,309304.0,312776.0,311580.0,311680.0,312692.0
237,311032.0,309604.0,312636.0,310856.0,310116.0,313136.0,312724.0,310880.0,313460.0,313292.0,310240.0,312692.0,309632.0,312948.0,313112.0,309348.0,312200.0,313576.0,324784.0,311056.0,313480.0,312140.0,311040.0,309616.0,308360.0,312616.0,308920.0,311868.0,311672.0,311712.0,313184.0,313888.0,313188.0,312668.0,312244.0,312184.0,312048.0,309064.0,309420.0,312480.0,311036.0,309048.0,312612.0,309600.0,308804.0,312424.0,309180.0,311052.0,312516.0,302404.0,309356.0,308896.0,313248.0,313836.0,309836.0,308944.0,310680.0,313032.0,314112.0,312196.0,310708.0,312304.0,313600.0,309808.0,310120.0,308800.0,312528.0,312852.0,309620.0,313836.0,309688.0,311468.0,310040.0,313764.0,312516.0,307688.0,309832.0,311652.0,310620.0,312208.0,310604.0,311536.0,307388.0,312996.0,308316.0,308908.0,311200.0,313516.0,310692.0,309576.0,313904.0,310884.0,311772.0,312040.0,313568.0,311512.0,311452.0,311984.0,307296.0,311968.0,311804.0,312676.0,308416.0,312204.0,312212.0,311296.0,312276.0,309328.0,311520.0,313968.0,312352.0,310296.0,310776.0,312380.0,307204.0,311900.0,314024.0,311688.0,295420.0,309492.0,309384.0,296456.0,311372.0,312228.0,308860.0,312352.0,309440.0,311236.0,321992.0,309704.0,309324.0,309940.0,312220.0,311940.0,312092.0,308932.0,312776.0,311580.0,313456.0,312692.0
238,311032.0,309604.0,312636.0,310856.0,310116.0,313136.0,312724.0,310880.0,313460.0,313292.0,310240.0,312692.0,309616.0,312948.0,313252.0,309348.0,312324.0,313576.0,313996.0,323628.0,313480.0,312140.0,312716.0,309600.0,309492.0,312616.0,308920.0,311868.0,318500.0,311712.0,313184.0,313888.0,311536.0,312668.0,312244.0,310632.0,313856.0,310724.0,309420.0,312480.0,309500.0,309048.0,312612.0,309600.0,308804.0,312424.0,309180.0,311052.0,312516.0,302404.0,309356.0,308896.0,313248.0,313836.0,309836.0,308944.0,310680.0,313032.0,314112.0,312196.0,310708.0,312304.0,313600.0,309808.0,310120.0,308800.0,312528.0,312852.0,309620.0,313836.0,309688.0,311468.0,310040.0,313764.0,312516.0,307688.0,309832.0,311652.0,310620.0,312208.0,310604.0,311536.0,307388.0,312996.0,308316.0,308908.0,311200.0,313516.0,310692.0,309692.0,313904.0,310884.0,311772.0,312040.0,313568.0,311512.0,311452.0,311984.0,307476.0,311968.0,311804.0,312676.0,308416.0,312204.0,312212.0,311296.0,312276.0,309328.0,311520.0,313968.0,312352.0,310296.0,310776.0,312380.0,307204.0,311884.0,314024.0,311688.0,295420.0,309492.0,309384.0,296456.0,323976.0,312228.0,308860.0,312352.0,309440.0,312920.0,312800.0,309704.0,309324.0,309940.0,314988.0,311940.0,312092.0,308916.0,314428.0,312216.0,311896.0,312692.0
239,311032.0,309604.0,312636.0,310856.0,310116.0,313136.0,312724.0,310880.0,313460.0,313292.0,310240.0,312692.0,309616.0,312948.0,313360.0,309464.0,312324.0,314732.0,312460.0,312964.0,313480.0,312140.0,311164.0,309600.0,308428.0,325064.0,308920.0,311868.0,311788.0,311712.0,313184.0,313888.0,311536.0,314320.0,312244.0,310632.0,312172.0,309188.0,309420.0,312480.0,309500.0,309048.0,312612.0,309600.0,310456.0,312424.0,309180.0,311052.0,312516.0,302404.0,309356.0,308896.0,313248.0,313836.0,309836.0,308944.0,310680.0,313032.0,314112.0,312196.0,310708.0,312304.0,313600.0,309808.0,310120.0,308800.0,312528.0,312852.0,309620.0,313836.0,309688.0,311468.0,310040.0,313764.0,312516.0,307688.0,309832.0,311924.0,310836.0,312432.0,310768.0,311816.0,307536.0,313260.0,308416.0,309056.0,311380.0,313632.0,310872.0,309668.0,314044.0,311008.0,311920.0,312188.0,313748.0,311784.0,311632.0,312108.0,307452.0,312180.0,311976.0,312848.0,308564.0,312352.0,312312.0,311412.0,312400.0,309476.0,311792.0,314084.0,312500.0,310932.0,310776.0,312380.0,307204.0,311884.0,314024.0,311688.0,296428.0,309492.0,309384.0,296456.0,311676.0,320792.0,308860.0,312352.0,309440.0,311384.0,312776.0,309828.0,309416.0,309940.0,312376.0,312576.0,312092.0,308916.0,312900.0,324120.0,311896.0,312692.0
240,311032.0,309868.0,312776.0,311036.0,310264.0,313284.0,313004.0,311184.0,313608.0,313532.0,310240.0,312784.0,309616.0,312948.0,313360.0,309440.0,312324.0,313740.0,312460.0,311180.0,313752.0,312140.0,311164.0,309600.0,308420.0,312632.0,308920.0,312016.0,311764.0,311868.0,313184.0,314144.0,311536.0,312824.0,312244.0,310632.0,312172.0,309188.0,309420.0,313776.0,309500.0,309048.0,312860.0,314104.0,308896.0,312424.0,309180.0,311052.0,312616.0,302404.0,309356.0,308896.0,313248.0,314084.0,309836.0,309084.0,310804.0,313124.0,314360.0,312368.0,310832.0,312476.0,313856.0,309964.0,310244.0,308956.0,312652.0,312968.0,309712.0,313960.0,309844.0,311592.0,310148.0,313764.0,312616.0,307860.0,310048.0,311900.0,310836.0,312424.0,310760.0,311816.0,307512.0,313244.0,308408.0,309056.0,311356.0,313608.0,310848.0,309668.0,314028.0,311008.0,311896.0,312188.0,313724.0,311760.0,311608.0,312092.0,307452.0,312156.0,311960.0,312832.0,308540.0,312328.0,312304.0,311388.0,312400.0,309452.0,311768.0,314060.0,312476.0,310388.0,310776.0,314064.0,307204.0,311884.0,314024.0,313412.0,295520.0,309500.0,313888.0,296456.0,311652.0,312376.0,308860.0,312352.0,309572.0,311360.0,312776.0,309828.0,309416.0,309940.0,312376.0,313656.0,312092.0,308916.0,312900.0,311844.0,311896.0,324264.0
241,311164.0,309852.0,312760.0,311012.0,310240.0,313260.0,313004.0,311160.0,313584.0,313508.0,310240.0,312784.0,309616.0,313252.0,313360.0,309440.0,312324.0,313732.0,312460.0,311180.0,313728.0,324712.0,311164.0,309600.0,308420.0,312616.0,308920.0,311992.0,311764.0,311868.0,314580.0,314136.0,311536.0,312824.0,312244.0,310632.0,312172.0,309188.0,323108.0,312596.0,309500.0,309048.0,312860.0,309724.0,308896.0,312424.0,321752.0,311052.0,312608.0,302404.0,309356.0,308896.0,313248.0,314084.0,309836.0,309068.0,310804.0,313124.0,314360.0,312352.0,310832.0,312460.0,313848.0,309964.0,310368.0,308956.0,312652.0,312944.0,309836.0,313960.0,309968.0,311592.0,310132.0,313888.0,312608.0,307844.0,310048.0,311900.0,310836.0,312424.0,310760.0,311816.0,307512.0,313244.0,308408.0,309032.0,311356.0,313608.0,310848.0,309668.0,314028.0,311008.0,311896.0,312164.0,313724.0,311760.0,311608.0,312092.0,307452.0,312156.0,311960.0,312832.0,308540.0,312328.0,312304.0,311388.0,312400.0,309452.0,311768.0,314060.0,312476.0,310388.0,311412.0,312472.0,307204.0,311884.0,314024.0,311936.0,295512.0,309584.0,309600.0,296456.0,311652.0,312352.0,317208.0,314068.0,311124.0,311360.0,312776.0,309828.0,309416.0,310064.0,312376.0,312096.0,324664.0,308916.0,312900.0,311828.0,311896.0,312784.0
242,311156.0,309852.0,312760.0,311012.0,310240.0,313260.0,313004.0,311160.0,313584.0,313508.0,310364.0,312784.0,309616.0,313228.0,313360.0,309440.0,312324.0,313732.0,312460.0,311180.0,313728.0,312272.0,311164.0,309600.0,308420.0,312616.0,308920.0,311992.0,311764.0,311868.0,313308.0,314136.0,311536.0,312824.0,312244.0,310632.0,312172.0,309188.0,309544.0,312572.0,309500.0,309048.0,312860.0,309724.0,308896.0,312424.0,309304.0,314564.0,312608.0,302404.0,309356.0,308896.0,313248.0,314084.0,309984.0,309068.0,310804.0,313124.0,314360.0,312352.0,310832.0,312460.0,313848.0,309964.0,310368.0,308956.0,312652.0,312944.0,309836.0,313960.0,309968.0,311592.0,310132.0,314012.0,312608.0,307844.0,310048.0,311900.0,310836.0,312424.0,310760.0,311816.0,307512.0,313244.0,308408.0,309032.0,311356.0,313608.0,310848.0,309668.0,314028.0,311008.0,311896.0,312164.0,313724.0,311760.0,311608.0,312092.0,307452.0,312156.0,311960.0,312832.0,308540.0,312328.0,312304.0,311388.0,312400.0,309452.0,311768.0,314060.0,312476.0,310388.0,310900.0,312472.0,308336.0,311884.0,314124.0,311936.0,295512.0,309584.0,309600.0,296580.0,311652.0,312352.0,309140.0,312444.0,309532.0,311360.0,312776.0,309828.0,309416.0,310188.0,312376.0,312096.0,312216.0,308916.0,312900.0,311828.0,311896.0,312784.0
243,311156.0,309852.0,312760.0,311012.0,310240.0,313260.0,313004.0,311160.0,313584.0,313508.0,310364.0,312784.0,309616.0,313228.0,313360.0,309440.0,312324.0,313732.0,312460.0,311180.0,313728.0,312272.0,311164.0,309748.0,308420.0,312616.0,309168.0,311992.0,311764.0,311868.0,313308.0,314136.0,311536.0,312824.0,312384.0,310632.0,312172.0,309188.0,309544.0,312572.0,309500.0,309048.0,312860.0,309724.0,308896.0,314084.0,309304.0,311332.0,312608.0,302404.0,309356.0,310028.0,314380.0,314084.0,309960.0,309068.0,310804.0,313124.0,314360.0,312352.0,310832.0,312460.0,313848.0,309964.0,310368.0,308956.0,312652.0,312944.0,309836.0,313960.0,309968.0,311592.0,310132.0,314012.0,312608.0,307844.0,310048.0,311900.0,310836.0,312424.0,310760.0,311816.0,307512.0,313244.0,308408.0,309032.0,311356.0,313608.0,310848.0,309668.0,314028.0,311008.0,311896.0,312164.0,313724.0,311760.0,311608.0,312092.0,307452.0,312156.0,311960.0,312832.0,308540.0,312328.0,312304.0,311388.0,312400.0,309452.0,311768.0,314060.0,312476.0,310388.0,310900.0,312472.0,307344.0,311884.0,314240.0,311936.0,295512.0,309584.0,309600.0,296580.0,311652.0,312352.0,309140.0,312444.0,309532.0,311360.0,312776.0,309828.0,309416.0,310188.0,312376.0,312096.0,312340.0,308916.0,312900.0,311828.0,311896.0,312784.0
244,311156.0,309852.0,312760.0,311012.0,310240.0,313260.0,313004.0,311160.0,313584.0,313508.0,310364.0,312784.0,309772.0,313228.0,313360.0,309440.0,312324.0,313732.0,312460.0,311180.0,313728.0,312264.0,311164.0,309724.0,308420.0,312616.0,309168.0,311992.0,311764.0,311868.0,313308.0,314136.0,311536.0,312824.0,312368.0,310632.0,312172.0,309188.0,309544.0,312572.0,309500.0,309196.0,312860.0,309724.0,308896.0,312672.0,309304.0,311332.0,312608.0,303536.0,310488.0,309128.0,313372.0,314084.0,309960.0,309068.0,310804.0,313124.0,314360.0,312352.0,310832.0,312460.0,313848.0,309964.0,310368.0,308956.0,312652.0,312944.0,309836.0,313960.0,309968.0,311592.0,310132.0,314012.0,312608.0,307844.0,310048.0,311900.0,310836.0,312424.0,310760.0,311816.0,307512.0,313244.0,308408.0,309032.0,311356.0,313608.0,310848.0,309668.0,314028.0,311008.0,311896.0,312164.0,313724.0,311760.0,311608.0,312092.0,307452.0,312156.0,311960.0,312832.0,308540.0,312328.0,312304.0,311388.0,312400.0,309452.0,311768.0,314060.0,312476.0,310388.0,310900.0,312472.0,307328.0,311884.0,314240.0,311936.0,295512.0,309584.0,309600.0,296580.0,311652.0,312352.0,309140.0,312444.0,309532.0,311360.0,314328.0,309828.0,309416.0,310188.0,312376.0,312096.0,312340.0,309040.0,312900.0,311828.0,312052.0,312784.0
245,311156.0,309852.0,312760.0,311012.0,310240.0,313260.0,313004.0,311160.0,313584.0,313508.0,310364.0,312784.0,309896.0,313228.0,313360.0,309440.0,312456.0,313732.0,312608.0,311180.0,313728.0,312264.0,311164.0,309724.0,308576.0,312616.0,309168.0,311992.0,324336.0,311868.0,313308.0,314136.0,311536.0,312824.0,312368.0,310756.0,312172.0,309188.0,309544.0,312572.0,314376.0,309172.0,312860.0,309724.0,308896.0,312672.0,309304.0,311332.0,312608.0,302520.0,309660.0,309112.0,313372.0,314084.0,309960.0,309068.0,310804.0,313124.0,314360.0,312352.0,310832.0,312460.0,313848.0,309964.0,310368.0,308956.0,312652.0,312944.0,309836.0,313960.0,309968.0,311592.0,310132.0,314012.0,312608.0,307844.0,310048.0,311900.0,310836.0,312424.0,310760.0,311816.0,307512.0,313244.0,308408.0,309032.0,311356.0,313608.0,310848.0,309668.0,314028.0,311008.0,311896.0,312164.0,313724.0,311760.0,311608.0,312092.0,307452.0,312156.0,311960.0,312832.0,308540.0,312328.0,312304.0,311388.0,312400.0,309452.0,311768.0,314060.0,312476.0,310388.0,310900.0,312472.0,307328.0,312016.0,314240.0,311936.0,295512.0,309584.0,309600.0,296580.0,311652.0,312352.0,309140.0,312444.0,309532.0,311492.0,312900.0,309828.0,309416.0,310188.0,312376.0,312096.0,312340.0,309040.0,313040.0,311828.0,312052.0,312784.0
246,311156.0,309852.0,312760.0,311012.0,310240.0,313260.0,313004.0,311160.0,313584.0,313508.0,310364.0,312784.0,309896.0,313228.0,315020.0,309440.0,312448.0,315384.0,312584.0,311312.0,313728.0,312264.0,320628.0,309724.0,308576.0,312616.0,309168.0,313124.0,311888.0,313000.0,313308.0,314136.0,311752.0,312824.0,312368.0,310756.0,312320.0,309436.0,309544.0,312572.0,309672.0,309172.0,312860.0,309724.0,308896.0,312672.0,309304.0,311332.0,312608.0,302496.0,309636.0,309112.0,313372.0,314084.0,309960.0,309068.0,310804.0,313124.0,314360.0,312352.0,310832.0,312460.0,313848.0,309964.0,310368.0,308956.0,312652.0,312944.0,309836.0,313960.0,309968.0,311592.0,310132.0,314012.0,312608.0,307844.0,310048.0,311900.0,310836.0,312424.0,310760.0,311816.0,307512.0,313244.0,308408.0,309032.0,311356.0,313608.0,310848.0,311540.0,314028.0,311008.0,311896.0,312164.0,313724.0,311760.0,311608.0,312092.0,318528.0,312156.0,311960.0,312832.0,308540.0,312328.0,312304.0,311388.0,312400.0,309452.0,311768.0,314060.0,312476.0,310388.0,310900.0,312472.0,307328.0,312008.0,314240.0,311936.0,295684.0,309584.0,309600.0,296580.0,311776.0,314036.0,309140.0,312444.0,309532.0,311632.0,312900.0,310836.0,310968.0,310188.0,312616.0,312096.0,312340.0,309040.0,313024.0,311920.0,312052.0,312784.0
