kbinact,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
315,95196.0,90120.0,90316.0,90432.0,90412.0,90244.0,90316.0,90480.0,90576.0,90512.0,95428.0,95380.0,95320.0,95632.0,95216.0,94988.0,95204.0,95080.0,95436.0,95356.0,90620.0,95824.0,95492.0,95392.0,95404.0,95308.0,95192.0,95512.0,95600.0,95436.0,95404.0,90456.0,95088.0,95320.0,95204.0,95504.0,95336.0,95300.0,95484.0,95148.0,95552.0,95124.0,90496.0,95740.0,95312.0,95112.0,95216.0,95300.0,95416.0,95260.0,94988.0,95396.0,95296.0,93392.0,95324.0,93252.0,93164.0,95200.0,91460.0,95020.0,93136.0,93112.0,95400.0,95116.0,95140.0,95340.0,95612.0,95124.0,95080.0,95264.0,95056.0,95168.0,95152.0,95228.0,95284.0,95376.0,92936.0,92888.0,92968.0,93088.0,93036.0,92772.0,93008.0,92836.0,92988.0,92772.0,92852.0,92912.0,92708.0,92848.0,92992.0,92916.0,92972.0,92904.0,92808.0,92780.0,93064.0,92952.0,92656.0,92632.0,92832.0,93180.0,92852.0,92996.0,92952.0,92932.0,92796.0,93040.0,92976.0,92920.0,92872.0,95496.0,95216.0,95260.0,95548.0,95600.0,95240.0,95300.0,95380.0,95784.0,95244.0,95216.0,95300.0,95472.0,95508.0,95444.0,95112.0,95296.0,95260.0,95668.0,95608.0,95472.0,95492.0,95788.0,95672.0,95668.0,95356.0,95436.0,95548.0,95504.0
316,95196.0,90140.0,90340.0,90456.0,90424.0,90244.0,90324.0,90488.0,90600.0,90520.0,95428.0,95380.0,95332.0,95644.0,95228.0,95020.0,95220.0,95100.0,95452.0,95356.0,90620.0,95836.0,95504.0,95416.0,95428.0,95308.0,95192.0,95524.0,95612.0,95448.0,95408.0,90472.0,95088.0,95336.0,95216.0,95504.0,95364.0,95328.0,95500.0,95148.0,95552.0,95124.0,90516.0,95756.0,95320.0,95128.0,95228.0,95300.0,95428.0,95276.0,94988.0,95424.0,95320.0,93412.0,95336.0,93260.0,93188.0,95200.0,91460.0,95020.0,93136.0,93128.0,95420.0,95128.0,95152.0,95352.0,95636.0,95124.0,95084.0,95264.0,95076.0,95188.0,95164.0,95240.0,95300.0,95392.0,92952.0,92912.0,92972.0,93100.0,93060.0,92792.0,93032.0,92860.0,93000.0,92796.0,92876.0,92924.0,92724.0,92860.0,93008.0,92944.0,92972.0,92928.0,92824.0,92796.0,93080.0,92968.0,92692.0,92664.0,92844.0,93196.0,92864.0,93008.0,92952.0,92948.0,92796.0,93052.0,92976.0,92920.0,92864.0,95508.0,95232.0,95276.0,95572.0,95608.0,95264.0,95312.0,95396.0,95800.0,95252.0,95236.0,95308.0,95484.0,95536.0,95444.0,95120.0,95320.0,95260.0,95668.0,95628.0,95472.0,95504.0,95788.0,95684.0,95668.0,95356.0,95436.0,95564.0,95516.0
317,95220.0,90156.0,90340.0,90456.0,90436.0,90268.0,90340.0,90488.0,90608.0,90536.0,95452.0,95396.0,95332.0,95644.0,95240.0,95028.0,95216.0,95112.0,95460.0,95380.0,90640.0,95848.0,95504.0,95432.0,95436.0,95332.0,95212.0,95548.0,95624.0,95456.0,95432.0,90480.0,95112.0,95344.0,95228.0,95528.0,95364.0,95340.0,95508.0,95168.0,95576.0,95148.0,90516.0,95780.0,95336.0,95152.0,95236.0,95324.0,95436.0,95284.0,95008.0,95436.0,95320.0,93412.0,95348.0,93276.0,93196.0,95224.0,91464.0,95028.0,93156.0,93128.0,95420.0,95128.0,95160.0,95364.0,95652.0,95148.0,95100.0,95296.0,95096.0,95188.0,95164.0,95248.0,95300.0,95408.0,92960.0,92920.0,92968.0,93112.0,93060.0,92792.0,93044.0,92860.0,93012.0,92796.0,92876.0,92932.0,92748.0,92872.0,93020.0,92956.0,92996.0,92940.0,92832.0,92804.0,93088.0,92976.0,92688.0,92664.0,92852.0,93204.0,92864.0,93020.0,92972.0,92956.0,92820.0,93064.0,92992.0,92952.0,92888.0,95520.0,95240.0,95280.0,95572.0,95620.0,95272.0,95336.0,95404.0,95808.0,95252.0,95248.0,95340.0,95492.0,95540.0,95464.0,95144.0,95328.0,95292.0,95680.0,95628.0,95492.0,95516.0,95812.0,95696.0,95692.0,95380.0,95460.0,95564.0,95528.0
318,95232.0,90176.0,90364.0,90480.0,90456.0,90296.0,90360.0,90524.0,90624.0,90556.0,95460.0,95416.0,95356.0,95668.0,95240.0,95028.0,95244.0,95124.0,95492.0,95392.0,90640.0,95856.0,95528.0,95460.0,95448.0,95344.0,95228.0,95568.0,95636.0,95472.0,95452.0,90480.0,95112.0,95360.0,95228.0,95536.0,95388.0,95356.0,95520.0,95192.0,95588.0,95164.0,90540.0,95780.0,95344.0,95180.0,95252.0,95340.0,95452.0,95284.0,95032.0,95448.0,95344.0,93440.0,95360.0,93276.0,93196.0,95240.0,91484.0,95056.0,93156.0,93144.0,95452.0,95152.0,95176.0,95364.0,95652.0,95164.0,95112.0,95296.0,95096.0,95212.0,95188.0,95248.0,95324.0,95424.0,92972.0,92920.0,92988.0,93124.0,93080.0,92816.0,93068.0,92892.0,93036.0,92808.0,92904.0,92948.0,92764.0,92884.0,93020.0,92968.0,93008.0,92960.0,92832.0,92816.0,93100.0,92988.0,92692.0,92672.0,92868.0,93212.0,92888.0,93032.0,92992.0,92968.0,92832.0,93064.0,93000.0,92964.0,92888.0,95532.0,95252.0,95296.0,95600.0,95632.0,95300.0,95364.0,95416.0,95808.0,95276.0,95260.0,95340.0,95508.0,95540.0,95464.0,95144.0,95344.0,95292.0,95708.0,95652.0,95508.0,95528.0,95824.0,95724.0,95704.0,95392.0,95476.0,95584.0,95528.0
319,95252.0,90192.0,90384.0,90480.0,90456.0,90304.0,90372.0,90536.0,90644.0,90568.0,95484.0,95428.0,95376.0,95680.0,95268.0,95052.0,95260.0,95124.0,95504.0,95420.0,90676.0,95872.0,95548.0,95468.0,95448.0,95344.0,95228.0,95584.0,95648.0,95484.0,95452.0,90516.0,95140.0,95360.0,95252.0,95564.0,95400.0,95356.0,95544.0,95204.0,95616.0,95180.0,90568.0,95816.0,95372.0,95172.0,95252.0,95352.0,95472.0,95320.0,95048.0,95448.0,95344.0,93440.0,95372.0,93304.0,93220.0,95252.0,91516.0,95056.0,93192.0,93144.0,95464.0,95172.0,95176.0,95396.0,95680.0,95188.0,95128.0,95320.0,95120.0,95224.0,95188.0,95272.0,95344.0,95424.0,92988.0,92956.0,93008.0,93144.0,93100.0,92840.0,93068.0,92904.0,93044.0,92848.0,92920.0,92964.0,92764.0,92896.0,93044.0,92968.0,93024.0,92972.0,92860.0,92832.0,93124.0,93008.0,92700.0,92692.0,92888.0,93236.0,92888.0,93056.0,93000.0,92968.0,92848.0,93096.0,93032.0,92980.0,92916.0,95532.0,95276.0,95312.0,95612.0,95656.0,95308.0,95356.0,95436.0,95844.0,95296.0,95280.0,95368.0,95528.0,95568.0,95500.0,95156.0,95356.0,95316.0,95704.0,95652.0,95536.0,95548.0,95844.0,95728.0,95728.0,95412.0,95496.0,95584.0,95560.0
320,95264.0,90196.0,90384.0,90512.0,90456.0,90304.0,90380.0,90540.0,90644.0,90572.0,95484.0,95448.0,95388.0,95700.0,95280.0,95080.0,95256.0,95152.0,95504.0,95424.0,90684.0,95888.0,95560.0,95468.0,95484.0,95380.0,95252.0,95588.0,95676.0,95500.0,95480.0,90516.0,95140.0,95392.0,95272.0,95568.0,95420.0,95396.0,95544.0,95204.0,95620.0,95184.0,90572.0,95816.0,95376.0,95196.0,95280.0,95364.0,95480.0,95328.0,95048.0,95472.0,95372.0,93464.0,95372.0,93312.0,93232.0,95252.0,91524.0,95084.0,93192.0,93172.0,95464.0,95172.0,95204.0,95404.0,95680.0,95188.0,95128.0,95336.0,95132.0,95236.0,95220.0,95296.0,95344.0,95444.0,93004.0,92964.0,93020.0,93156.0,93112.0,92848.0,93084.0,92904.0,93048.0,92844.0,92920.0,92964.0,92792.0,92916.0,93056.0,92992.0,93024.0,92972.0,92860.0,92832.0,93132.0,93016.0,92716.0,92720.0,92896.0,93244.0,92916.0,93056.0,93008.0,93004.0,92848.0,93096.0,93040.0,92980.0,92916.0,95556.0,95284.0,95328.0,95612.0,95660.0,95316.0,95376.0,95444.0,95852.0,95296.0,95280.0,95380.0,95532.0,95576.0,95512.0,95188.0,95364.0,95316.0,95736.0,95680.0,95540.0,95560.0,95844.0,95740.0,95736.0,95424.0,95500.0,95616.0,95572.0
321,95264.0,90196.0,90404.0,90520.0,90476.0,90320.0,90392.0,90540.0,90660.0,90584.0,95504.0,95456.0,95396.0,95708.0,95280.0,95084.0,95280.0,95160.0,95512.0,95432.0,90696.0,95892.0,95568.0,95468.0,95484.0,95380.0,95264.0,95588.0,95672.0,95512.0,95480.0,90532.0,95164.0,95396.0,95280.0,95580.0,95428.0,95396.0,95564.0,95220.0,95632.0,95200.0,90584.0,95820.0,95384.0,95188.0,95288.0,95376.0,95492.0,95336.0,95064.0,95488.0,95388.0,93464.0,95400.0,93328.0,93232.0,95280.0,91536.0,95084.0,93212.0,93184.0,95488.0,95188.0,95216.0,95416.0,95704.0,95188.0,95152.0,95336.0,95140.0,95236.0,95228.0,95304.0,95368.0,95456.0,93016.0,92972.0,93028.0,93160.0,93116.0,92852.0,93100.0,92924.0,93064.0,92844.0,92940.0,92980.0,92792.0,92916.0,93072.0,93008.0,93048.0,92980.0,92884.0,92848.0,93140.0,93024.0,92724.0,92720.0,92904.0,93244.0,92916.0,93072.0,93020.0,93008.0,92868.0,93112.0,93056.0,93000.0,92932.0,95568.0,95296.0,95340.0,95632.0,95676.0,95316.0,95388.0,95456.0,95852.0,95316.0,95296.0,95388.0,95548.0,95576.0,95516.0,95196.0,95384.0,95336.0,95744.0,95688.0,95540.0,95568.0,95864.0,95756.0,95740.0,95432.0,95516.0,95624.0,95572.0
322,95288.0,90208.0,90416.0,90516.0,90500.0,90320.0,90392.0,90560.0,90672.0,90596.0,95512.0,95468.0,95396.0,95720.0,95304.0,95096.0,95296.0,95176.0,95524.0,95448.0,90696.0,95908.0,95580.0,95496.0,95500.0,95396.0,95272.0,95612.0,95688.0,95524.0,95500.0,90532.0,95164.0,95396.0,95292.0,95592.0,95440.0,95396.0,95564.0,95220.0,95644.0,95208.0,90596.0,95840.0,95384.0,95204.0,95300.0,95376.0,95504.0,95336.0,95076.0,95488.0,95388.0,93488.0,95412.0,93328.0,93264.0,95292.0,91536.0,95096.0,93224.0,93196.0,95500.0,95188.0,95232.0,95428.0,95704.0,95200.0,95160.0,95364.0,95160.0,95264.0,95244.0,95316.0,95368.0,95476.0,93024.0,92988.0,93040.0,93172.0,93128.0,92868.0,93108.0,92924.0,93072.0,92868.0,92948.0,92992.0,92808.0,92932.0,93072.0,93024.0,93048.0,93004.0,92896.0,92864.0,93156.0,93040.0,92740.0,92744.0,92916.0,93264.0,92932.0,93080.0,93028.0,93024.0,92884.0,93112.0,93056.0,93000.0,92944.0,95588.0,95308.0,95348.0,95644.0,95684.0,95336.0,95388.0,95468.0,95876.0,95324.0,95296.0,95388.0,95560.0,95604.0,95516.0,95196.0,95396.0,95336.0,95760.0,95704.0,95560.0,95584.0,95876.0,95756.0,95740.0,95432.0,95512.0,95640.0,95596.0
323,95296.0,90240.0,90416.0,90532.0,90500.0,90332.0,90424.0,90584.0,90684.0,90616.0,95524.0,95480.0,95420.0,95732.0,95312.0,95096.0,95292.0,95184.0,95552.0,95456.0,90720.0,95916.0,95580.0,95496.0,95508.0,95404.0,95288.0,95632.0,95696.0,95536.0,95516.0,90552.0,95196.0,95412.0,95304.0,95588.0,95452.0,95420.0,95584.0,95248.0,95644.0,95228.0,90596.0,95856.0,95408.0,95240.0,95312.0,95408.0,95504.0,95356.0,95096.0,95512.0,95392.0,93488.0,95412.0,93360.0,93272.0,95292.0,91548.0,95104.0,93236.0,93196.0,95500.0,95212.0,95232.0,95440.0,95728.0,95228.0,95176.0,95360.0,95172.0,95276.0,95244.0,95316.0,95392.0,95488.0,93032.0,92988.0,93040.0,93184.0,93140.0,92868.0,93124.0,92952.0,93092.0,92880.0,92964.0,93012.0,92820.0,92944.0,93096.0,93032.0,93072.0,93004.0,92896.0,92872.0,93164.0,93048.0,92752.0,92744.0,92928.0,93268.0,92944.0,93092.0,93052.0,93024.0,92884.0,93136.0,93068.0,93028.0,92972.0,95596.0,95316.0,95364.0,95644.0,95700.0,95352.0,95420.0,95476.0,95876.0,95324.0,95304.0,95416.0,95568.0,95612.0,95540.0,95220.0,95396.0,95368.0,95768.0,95712.0,95560.0,95592.0,95876.0,95784.0,95756.0,95456.0,95544.0,95640.0,95604.0
324,95320.0,90240.0,90448.0,90564.0,90516.0,90360.0,90432.0,90592.0,90704.0,90628.0,95540.0,95496.0,95436.0,95744.0,95340.0,95120.0,95328.0,95204.0,95564.0,95480.0,90720.0,95916.0,95604.0,95512.0,95532.0,95428.0,95304.0,95644.0,95708.0,95548.0,95516.0,90576.0,95196.0,95436.0,95316.0,95616.0,95464.0,95420.0,95612.0,95248.0,95668.0,95240.0,90624.0,95856.0,95420.0,95236.0,95312.0,95416.0,95536.0,95384.0,95104.0,95524.0,95428.0,93516.0,95436.0,93360.0,93272.0,95316.0,91560.0,95140.0,93236.0,93224.0,95528.0,95232.0,95256.0,95440.0,95728.0,95240.0,95176.0,95384.0,95172.0,95288.0,95264.0,95340.0,95392.0,95488.0,93048.0,93020.0,93060.0,93204.0,93160.0,92896.0,93136.0,92964.0,93104.0,92900.0,92980.0,93024.0,92836.0,92956.0,93096.0,93032.0,93072.0,93036.0,92920.0,92872.0,93188.0,93068.0,92756.0,92748.0,92948.0,93296.0,92944.0,93112.0,93060.0,93060.0,92904.0,93164.0,93076.0,93044.0,92972.0,95612.0,95340.0,95376.0,95676.0,95716.0,95352.0,95428.0,95500.0,95908.0,95356.0,95332.0,95432.0,95592.0,95628.0,95536.0,95220.0,95420.0,95364.0,95784.0,95732.0,95592.0,95612.0,95908.0,95784.0,95788.0,95476.0,95544.0,95668.0,95624.0
325,95328.0,90248.0,90456.0,90564.0,90544.0,90376.0,90432.0,90592.0,90712.0,90628.0,95556.0,95512.0,95444.0,95760.0,95344.0,95120.0,95340.0,95216.0,95576.0,95480.0,90748.0,95928.0,95620.0,95540.0,95540.0,95428.0,95316.0,95644.0,95728.0,95564.0,95532.0,90576.0,95220.0,95436.0,95332.0,95616.0,95480.0,95432.0,95616.0,95260.0,95676.0,95252.0,90624.0,95884.0,95436.0,95244.0,95340.0,95432.0,95536.0,95388.0,95120.0,95524.0,95428.0,93528.0,95456.0,93380.0,93296.0,95332.0,91576.0,95140.0,93264.0,93232.0,95544.0,95240.0,95264.0,95468.0,95760.0,95240.0,95200.0,95392.0,95192.0,95296.0,95284.0,95356.0,95412.0,95508.0,93064.0,93020.0,93076.0,93212.0,93168.0,92896.0,93148.0,92976.0,93104.0,92900.0,92992.0,93036.0,92836.0,92956.0,93116.0,93056.0,93104.0,93036.0,92920.0,92904.0,93196.0,93080.0,92772.0,92764.0,92956.0,93304.0,92972.0,93124.0,93072.0,93056.0,92904.0,93168.0,93100.0,93044.0,93000.0,95612.0,95348.0,95408.0,95684.0,95728.0,95376.0,95428.0,95508.0,95916.0,95368.0,95332.0,95432.0,95600.0,95628.0,95552.0,95252.0,95428.0,95388.0,95792.0,95744.0,95592.0,95624.0,95920.0,95808.0,95796.0,95488.0,95568.0,95668.0,95636.0
326,95344.0,90280.0,90472.0,90588.0,90540.0,90376.0,90464.0,90624.0,90728.0,90660.0,95560.0,95524.0,95460.0,95776.0,95356.0,95152.0,95340.0,95228.0,95576.0,95500.0,90764.0,95960.0,95636.0,95552.0,95552.0,95448.0,95328.0,95672.0,95740.0,95580.0,95552.0,90600.0,95220.0,95452.0,95352.0,95644.0,95496.0,95452.0,95628.0,95296.0,95688.0,95268.0,90648.0,95904.0,95436.0,95272.0,95340.0,95432.0,95560.0,95400.0,95120.0,95556.0,95452.0,93552.0,95468.0,93404.0,93316.0,95332.0,91612.0,95168.0,93264.0,93232.0,95544.0,95256.0,95280.0,95484.0,95772.0,95248.0,95224.0,95392.0,95208.0,95320.0,95296.0,95368.0,95440.0,95516.0,93076.0,93040.0,93088.0,93228.0,93180.0,92916.0,93160.0,92976.0,93132.0,92932.0,93004.0,93036.0,92856.0,92988.0,93140.0,93076.0,93112.0,93056.0,92948.0,92904.0,93204.0,93088.0,92780.0,92780.0,92972.0,93316.0,92988.0,93144.0,93092.0,93064.0,92936.0,93180.0,93120.0,93064.0,93000.0,95632.0,95360.0,95408.0,95696.0,95728.0,95388.0,95456.0,95520.0,95916.0,95384.0,95372.0,95456.0,95616.0,95660.0,95580.0,95264.0,95444.0,95396.0,95808.0,95744.0,95616.0,95632.0,95920.0,95808.0,95796.0,95500.0,95568.0,95688.0,95636.0
327,95344.0,90280.0,90472.0,90588.0,90572.0,90400.0,90464.0,90628.0,90728.0,90668.0,95584.0,95540.0,95472.0,95776.0,95356.0,95160.0,95360.0,95248.0,95596.0,95520.0,90776.0,95960.0,95636.0,95552.0,95552.0,95468.0,95348.0,95672.0,95760.0,95596.0,95552.0,90600.0,95240.0,95476.0,95364.0,95660.0,95512.0,95484.0,95628.0,95296.0,95688.0,95284.0,90648.0,95904.0,95464.0,95272.0,95376.0,95460.0,95560.0,95412.0,95140.0,95556.0,95468.0,93556.0,95480.0,93408.0,93332.0,95368.0,91616.0,95168.0,93296.0,93264.0,95560.0,95256.0,95300.0,95484.0,95792.0,95264.0,95224.0,95432.0,95208.0,95332.0,95296.0,95376.0,95452.0,95540.0,93092.0,93040.0,93104.0,93244.0,93180.0,92940.0,93176.0,93004.0,93136.0,92932.0,93024.0,93068.0,92876.0,92988.0,93152.0,93076.0,93124.0,93056.0,92976.0,92940.0,93224.0,93108.0,92800.0,92792.0,92984.0,93336.0,92988.0,93148.0,93092.0,93096.0,92952.0,93180.0,93120.0,93096.0,93016.0,95660.0,95380.0,95420.0,95724.0,95760.0,95416.0,95456.0,95540.0,95944.0,95396.0,95376.0,95484.0,95616.0,95672.0,95580.0,95264.0,95444.0,95424.0,95824.0,95756.0,95616.0,95644.0,95948.0,95836.0,95828.0,95512.0,95596.0,95688.0,95656.0
328,95364.0,90304.0,90496.0,90616.0,90584.0,90400.0,90472.0,90648.0,90756.0,90680.0,95584.0,95548.0,95488.0,95792.0,95384.0,95176.0,95372.0,95252.0,95596.0,95532.0,90788.0,95980.0,95660.0,95580.0,95576.0,95476.0,95348.0,95696.0,95764.0,95604.0,95584.0,90624.0,95260.0,95476.0,95372.0,95660.0,95516.0,95484.0,95660.0,95296.0,95712.0,95292.0,90672.0,95908.0,95464.0,95300.0,95376.0,95468.0,95580.0,95428.0,95160.0,95584.0,95468.0,93564.0,95496.0,93420.0,93332.0,95368.0,91616.0,95176.0,93300.0,93272.0,95584.0,95284.0,95304.0,95508.0,95796.0,95268.0,95236.0,95432.0,95240.0,95348.0,95320.0,95396.0,95452.0,95552.0,93096.0,93068.0,93108.0,93256.0,93204.0,92940.0,93188.0,93016.0,93136.0,92944.0,93028.0,93076.0,92876.0,93020.0,93168.0,93100.0,93144.0,93084.0,92976.0,92944.0,93224.0,93116.0,92816.0,92812.0,92992.0,93340.0,93016.0,93148.0,93112.0,93100.0,92956.0,93212.0,93136.0,93096.0,93020.0,95668.0,95384.0,95428.0,95728.0,95760.0,95428.0,95472.0,95544.0,95956.0,95404.0,95376.0,95480.0,95640.0,95684.0,95592.0,95288.0,95472.0,95424.0,95828.0,95780.0,95644.0,95652.0,95960.0,95844.0,95828.0,95528.0,95596.0,95708.0,95668.0
329,95364.0,90316.0,90496.0,90616.0,90584.0,90412.0,90500.0,90648.0,90768.0,90692.0,95600.0,95556.0,95500.0,95808.0,95384.0,95184.0,95376.0,95264.0,95612.0,95532.0,90788.0,95992.0,95660.0,95580.0,95592.0,95476.0,95372.0,95708.0,95772.0,95612.0,95592.0,90640.0,95272.0,95488.0,95380.0,95692.0,95528.0,95500.0,95668.0,95328.0,95732.0,95308.0,90672.0,95940.0,95488.0,95296.0,95388.0,95484.0,95600.0,95432.0,95172.0,95588.0,95500.0,93564.0,95496.0,93436.0,93348.0,95368.0,91628.0,95192.0,93316.0,93272.0,95584.0,95300.0,95304.0,95528.0,95816.0,95304.0,95252.0,95436.0,95248.0,95352.0,95320.0,95396.0,95468.0,95556.0,93104.0,93080.0,93120.0,93268.0,93220.0,92956.0,93204.0,93016.0,93156.0,92968.0,93048.0,93076.0,92900.0,93020.0,93168.0,93108.0,93144.0,93084.0,92980.0,92944.0,93236.0,93128.0,92820.0,92812.0,93008.0,93360.0,93032.0,93180.0,93128.0,93116.0,92956.0,93220.0,93152.0,93096.0,93044.0,95676.0,95404.0,95440.0,95728.0,95784.0,95432.0,95496.0,95564.0,95972.0,95404.0,95380.0,95496.0,95656.0,95692.0,95624.0,95304.0,95480.0,95440.0,95848.0,95796.0,95656.0,95664.0,95968.0,95856.0,95828.0,95540.0,95620.0,95724.0,95676.0
330,95396.0,90328.0,90524.0,90640.0,90596.0,90428.0,90512.0,90668.0,90768.0,90692.0,95616.0,95576.0,95500.0,95828.0,95408.0,95212.0,95404.0,95280.0,95636.0,95560.0,90816.0,96012.0,95688.0,95592.0,95608.0,95504.0,95380.0,95708.0,95796.0,95632.0,95592.0,90640.0,95284.0,95520.0,95400.0,95696.0,95548.0,95500.0,95668.0,95328.0,95744.0,95316.0,90700.0,95948.0,95500.0,95316.0,95388.0,95492.0,95612.0,95452.0,95184.0,95600.0,95504.0,93596.0,95520.0,93444.0,93348.0,95400.0,91648.0,95220.0,93316.0,93300.0,95604.0,95312.0,95328.0,95540.0,95824.0,95312.0,95252.0,95440.0,95248.0,95368.0,95348.0,95420.0,95468.0,95572.0,93128.0,93080.0,93136.0,93280.0,93220.0,92956.0,93212.0,93040.0,93184.0,92976.0,93056.0,93100.0,92908.0,93036.0,93168.0,93108.0,93164.0,93108.0,93008.0,92972.0,93252.0,93144.0,92832.0,92820.0,93020.0,93372.0,93032.0,93188.0,93140.0,93116.0,92984.0,93232.0,93152.0,93120.0,93044.0,95684.0,95416.0,95460.0,95752.0,95784.0,95432.0,95504.0,95576.0,95984.0,95432.0,95404.0,95496.0,95656.0,95692.0,95624.0,95316.0,95480.0,95440.0,95860.0,95808.0,95668.0,95676.0,95980.0,95856.0,95860.0,95556.0,95632.0,95736.0,95692.0
331,95408.0,90340.0,90524.0,90640.0,90624.0,90452.0,90512.0,90668.0,90792.0,90716.0,95628.0,95588.0,95524.0,95840.0,95420.0,95216.0,95412.0,95280.0,95636.0,95560.0,90816.0,96020.0,95700.0,95616.0,95608.0,95504.0,95380.0,95720.0,95804.0,95640.0,95616.0,90660.0,95284.0,95520.0,95412.0,95696.0,95560.0,95524.0,95692.0,95336.0,95744.0,95328.0,90700.0,95964.0,95512.0,95316.0,95416.0,95504.0,95612.0,95464.0,95196.0,95620.0,95500.0,93596.0,95532.0,93456.0,93380.0,95408.0,91656.0,95220.0,93340.0,93300.0,95620.0,95324.0,95336.0,95552.0,95840.0,95312.0,95264.0,95464.0,95268.0,95368.0,95348.0,95420.0,95500.0,95572.0,93136.0,93104.0,93136.0,93288.0,93244.0,92980.0,93224.0,93052.0,93180.0,92988.0,93072.0,93112.0,92920.0,93036.0,93200.0,93136.0,93176.0,93108.0,93012.0,92976.0,93260.0,93152.0,92844.0,92840.0,93032.0,93380.0,93052.0,93200.0,93152.0,93132.0,92984.0,93244.0,93180.0,93120.0,93076.0,95692.0,95424.0,95472.0,95760.0,95808.0,95456.0,95504.0,95584.0,95992.0,95448.0,95432.0,95508.0,95676.0,95720.0,95632.0,95316.0,95508.0,95464.0,95868.0,95820.0,95668.0,95684.0,95988.0,95880.0,95868.0,95556.0,95644.0,95736.0,95700.0
332,95420.0,90348.0,90548.0,90664.0,90616.0,90472.0,90532.0,90696.0,90792.0,90716.0,95636.0,95588.0,95536.0,95852.0,95432.0,95228.0,95428.0,95300.0,95668.0,95580.0,90840.0,96028.0,95700.0,95616.0,95628.0,95524.0,95404.0,95744.0,95816.0,95656.0,95628.0,90660.0,95304.0,95528.0,95424.0,95716.0,95572.0,95532.0,95708.0,95364.0,95768.0,95340.0,90724.0,95972.0,95512.0,95332.0,95416.0,95516.0,95636.0,95476.0,95204.0,95632.0,95516.0,93616.0,95532.0,93468.0,93396.0,95424.0,91680.0,95244.0,93340.0,93324.0,95620.0,95324.0,95348.0,95552.0,95848.0,95336.0,95292.0,95464.0,95292.0,95392.0,95372.0,95444.0,95508.0,95604.0,93152.0,93116.0,93156.0,93300.0,93244.0,92992.0,93236.0,93052.0,93204.0,93000.0,93080.0,93112.0,92920.0,93056.0,93200.0,93148.0,93188.0,93120.0,93028.0,92988.0,93272.0,93164.0,92860.0,92860.0,93044.0,93396.0,93068.0,93212.0,93164.0,93140.0,93004.0,93256.0,93196.0,93152.0,93076.0,95720.0,95440.0,95496.0,95788.0,95808.0,95472.0,95528.0,95600.0,95992.0,95448.0,95424.0,95540.0,95692.0,95736.0,95656.0,95340.0,95508.0,95480.0,95884.0,95832.0,95692.0,95696.0,96000.0,95880.0,95868.0,95576.0,95640.0,95756.0,95712.0
