rxpck/s,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
320,15.0,0.0,14.14,14.14,6.93,7.07,7.0,7.0,13.73,7.0,6.0,13.86,14.14,14.14,14.0,14.0,0.0,15.15,6.0,15.0,13.86,15.15,15.15,7.07,15.15,15.15,6.86,7.07,15.0,14.85,0.0,19.8,0.0,1.0,7.07,6.0,15.0,15.0,15.15,7.07,15.15,7.0,7.07,7.07,7.07,7.0,14.85,7.07,15.15,15.31,6.93,15.15,6.06,7.0,15.15,6.93,14.0,13.86,6.06,5.94,14.0,20.2,5.88,14.0,14.0,14.14,5.94,5.94,6.0,14.0,12.62,14.14,14.14,14.0,6.0,13.13,21.21,14.14,6.93,14.14,13.86,14.29,9.9,7.14,7.07,6.86,7.0,7.0,6.93,14.14,14.14,14.14,14.14,6.06,14.0,14.29,20.2,13.73,14.0,15.15,21.21,14.0,15.15,6.06,6.0,14.0,14.14,14.14,14.14,14.29,6.06,15.15,15.0,0.0,22.22,6.86,15.31,7.0,15.15,15.31,7.07,7.14,15.15,15.15,15.15,7.0,14.85,15.46,9.09,14.85,14.85,14.85,15.31,14.0,6.12,14.14,15.0,6.0,14.14,14.29
321,6.06,0.0,7.0,6.93,0.0,0.0,0.0,0.0,7.07,0.0,0.0,6.06,6.86,6.12,6.0,6.06,0.0,5.94,0.0,6.86,7.07,6.93,7.0,0.0,6.12,6.06,0.0,0.0,7.0,6.06,1.0,0.0,14.14,0.0,0.0,0.0,6.0,7.07,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.06,6.0,0.0,6.0,0.0,0.0,6.06,0.0,6.0,6.06,0.0,0.0,7.07,0.0,0.0,6.06,5.94,5.94,0.0,0.0,0.0,6.0,6.06,6.06,6.06,5.94,0.0,5.94,0.0,6.86,0.0,9.9,7.0,6.86,5.05,0.0,0.0,0.0,0.0,0.0,0.0,6.06,6.0,5.94,6.06,0.0,9.09,6.93,0.0,6.0,6.06,6.0,0.0,6.0,6.0,0.0,0.0,6.06,6.06,6.06,5.94,6.06,0.0,7.0,7.07,0.0,1.0,0.0,7.07,0.0,7.07,7.0,0.0,0.0,7.07,7.0,7.0,0.0,5.94,5.88,0.99,6.0,6.06,6.0,6.06,6.06,0.0,6.0,10.1,0.0,7.0,6.93
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,4.95,0.0,0.0,2.0,1.01,1.0,1.0,1.01,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.02,0.0,0.99,0.0,1.02,0.0,0.0,1.0,1.01,0.0,0.0,0.0,1.01,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.01,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.01,1.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.05,9.0,0.0,1.0,20.2,0.99,1.01,0.0,0.0,0.0,1.01,0.0,1.0,0.0,1.0,1.01,1.0,0.0,1.0,0.0,0.0,0.98,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.98,1.02,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,1.0,1.01,0.0,2.02,1.0,1.0,0.98,1.0,1.01,0.99,0.99,1.01,0.0,0.0,1.01,1.0,1.0,1.01,1.0,0.0,1.01,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.98,1.0,0.0,1.01,1.01,0.0,0.98,0.98,1.01,1.0,1.02,0.0,1.0,1.0,0.0,1.01,1.0
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.99,0.0,1.0,0.0,1.01,1.0,0.0,1.01,1.02,0.0,0.0,1.0,1.98,11.22,0.0,0.0,0.0,0.0,0.0,1.0,1.02,1.01,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.0,1.01,0.0,0.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
326,0.0,21.0,0.0,0.0,21.43,21.0,21.0,21.21,0.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.43,21.0,0.0,2.02,0.0,0.0,0.0,0.0,20.2,20.41,0.0,0.0,0.0,21.21,0.0,21.43,21.0,21.0,21.43,21.0,0.0,21.43,0.0,0.0,21.0,0.0,20.0,20.79,0.0,21.21,0.0,0.0,20.0,21.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,19.39,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.21,21.0,21.43,21.0,21.21,21.21,20.62,0.0,0.0,0.0,0.0,20.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.59,0.0,21.0,0.0,21.21,0.0,0.0,21.65,21.0,0.0,0.0,0.0,21.43,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,20.41,0.0,0.0,20.2,0.0,0.0
327,21.0,0.0,20.79,21.21,0.0,0.0,0.0,0.0,21.0,0.0,1.02,20.2,20.0,20.0,20.0,20.2,0.0,20.2,0.0,21.21,21.0,20.0,21.0,0.0,21.21,20.41,0.0,0.0,21.0,20.0,0.0,19.8,0.0,0.0,0.0,0.0,20.2,20.2,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.43,20.2,0.0,20.2,0.0,0.0,20.0,0.0,20.0,20.2,0.0,0.0,20.0,20.79,0.0,19.8,19.19,19.8,0.0,0.0,0.0,20.2,20.0,20.0,20.2,20.0,0.0,20.2,21.0,20.79,1.02,21.21,21.0,21.0,1.98,1.01,1.01,0.99,1.0,1.01,0.99,20.0,20.2,20.0,19.61,1.01,20.2,20.2,21.21,20.2,20.2,20.0,21.43,20.2,20.0,1.01,1.01,20.2,20.0,20.0,19.8,21.21,0.99,20.79,20.59,1.0,21.21,1.01,21.43,1.0,21.0,21.21,1.0,1.01,20.79,21.43,21.21,1.0,20.0,20.41,1.02,20.0,20.2,20.41,19.8,20.0,0.98,20.0,20.0,1.0,20.0,19.0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,1.02,1.0,1.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.01,0.99,0.0,0.0,0.0,0.0,21.65,0.0,1.0,1.01,0.0,0.0,0.0,1.01,0.0,1.01,0.0,1.0,1.01,0.99,0.0,0.99,0.0,0.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,0.0,1.98,1.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1.01,1.02,1.01,0.0,2.02,0.99,1.0,1.01,1.01,1.02,1.0,0.99,1.02,0.0,0.0,1.0,1.02,1.01,1.01,1.0,0.0,1.0,1.02,0.0,1.02,0.0,1.0,0.0,0.99,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.01,1.01,1.0,1.01,1.01,0.0,1.01,0.98,0.0,1.01,1.01
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.99,0.0,1.0,0.0,1.01,1.0,0.0,0.99,0.99,0.0,0.0,1.01,2.04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,1.02,0.0,1.01,1.01,0.0,1.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,1.01,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,9.0,0.0,0.0,9.09,14.0,14.14,13.86,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,0.0,13.86,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.29,14.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,14.14,14.14,14.14,0.0,13.86,0.0,0.0,12.0,0.0,0.0,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,0.0,0.0,0.0,14.0,14.0,8.08,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,9.09,0.0,0.0,0.0,9.0,8.08,9.09,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0
333,10.89,11.88,14.14,13.86,11.88,7.0,6.93,7.0,14.14,12.12,21.0,0.0,0.0,0.0,0.0,0.0,1.0,14.14,7.07,14.0,9.0,13.86,14.0,5.94,14.43,13.27,5.94,6.93,14.29,0.0,0.0,8.91,0.0,0.0,20.2,20.2,0.0,0.0,14.14,7.0,14.14,7.07,21.21,7.0,7.0,7.0,14.29,7.07,14.14,14.14,8.08,0.0,20.0,13.27,0.0,20.79,0.0,0.0,19.61,20.0,0.0,9.09,11.0,7.84,9.09,9.0,7.0,7.07,11.22,9.0,9.0,9.0,9.09,0.0,15.15,0.0,14.29,3.92,13.13,9.09,8.91,9.0,12.87,14.0,12.87,19.19,22.0,22.0,22.22,0.0,0.0,0.0,0.0,21.0,0.0,0.0,8.91,0.0,3.03,2.97,0.0,0.0,3.0,15.84,21.21,0.0,0.0,0.0,0.0,0.0,20.79,8.0,8.08,8.91,9.0,21.0,0.0,21.43,0.0,0.0,21.43,21.21,0.0,0.0,0.0,21.43,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,20.2,0.0,3.03,18.37,0.0,6.0
334,10.1,0.0,5.94,6.93,0.0,0.0,0.0,0.0,6.93,0.0,0.0,21.21,21.43,22.22,21.43,21.21,0.0,7.0,1.01,7.07,12.12,6.06,7.0,1.01,7.0,7.0,1.01,1.01,7.0,19.8,0.0,12.0,0.0,0.0,1.0,1.0,20.2,20.2,7.0,1.0,7.0,0.99,0.0,1.01,1.0,1.01,7.0,1.0,6.93,6.93,1.0,20.2,1.01,0.0,20.0,0.0,20.79,19.0,0.0,0.0,19.61,11.0,0.0,12.24,10.78,10.89,0.0,0.0,0.0,10.2,11.22,11.0,11.11,19.8,0.0,19.8,7.92,17.0,0.0,13.0,12.87,13.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,22.45,21.43,21.21,0.0,21.0,21.21,12.12,21.43,18.18,18.0,22.0,21.43,17.82,0.0,0.0,21.43,21.21,21.21,21.0,21.21,0.0,12.87,13.13,0.98,12.12,1.0,21.43,0.99,20.79,21.0,1.01,1.0,21.21,20.59,21.21,1.0,20.0,20.62,1.0,20.0,20.2,21.21,21.43,20.0,0.0,20.2,18.18,0.0,21.43,14.29
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.02,0.0,0.99,1.0,0.0,1.01,1.01,0.0,0.0,1.0,1.02,0.0,0.0,21.0,0.0,0.0,0.0,0.98,1.0,1.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.01,1.01,0.0,1.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,1.01,0.0,1.01,0.0,1.02,1.0,0.0,0.0,1.01,1.01,1.01,0.0,1.01,1.0,0.0,1.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,20.19,0.0,0.0,21.0,20.79,21.21,21.21,0.0,21.21,20.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,0.0,0.0,0.0,0.0,20.79,0.0,0.0,21.21,21.21,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.8,0.0,0.0,0.0,20.79,0.0,20.79,20.0,19.8,20.0,21.21,0.0,21.0,0.0,0.0,20.2,0.0,20.41,21.0,0.0,21.21,0.0,0.0,20.41,20.2,0.0,0.0,20.0,0.0,0.0,0.0,19.39,19.8,19.8,0.0,0.0,0.0,0.0,0.0,19.61,0.0,0.0,0.0,21.21,0.0,0.0,0.0,21.0,14.29,21.0,14.14,20.79,21.43,20.2,0.0,0.0,0.0,0.0,20.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,20.2,0.0,0.0,0.0,0.0,0.0,20.41,0.0,0.0,21.0,0.0,21.43,0.0,20.79,0.0,0.0,20.79,21.0,0.0,0.0,0.0,21.43,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,20.2,0.0,0.0,19.8,0.0,0.0
340,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,20.79,0.0,0.0,20.2,20.2,20.0,20.41,20.2,0.0,21.0,0.0,21.0,20.79,21.21,21.43,0.0,21.43,20.79,0.0,0.0,21.21,20.0,0.0,20.62,0.0,0.0,6.06,0.0,20.2,20.2,21.0,0.0,20.0,0.0,1.02,0.0,0.0,0.0,21.0,0.0,21.21,20.2,0.0,20.41,0.0,0.0,20.2,0.0,20.2,20.0,0.0,0.0,20.2,20.0,0.0,20.2,19.8,19.8,0.0,0.0,0.0,20.2,19.42,19.8,20.0,20.0,0.0,19.8,20.79,21.21,0.0,21.0,21.65,20.79,0.0,7.0,0.0,6.93,0.0,0.0,0.0,21.43,20.2,20.2,20.2,0.0,20.41,20.0,20.2,20.2,20.0,20.0,21.0,20.2,20.41,0.0,0.0,20.2,20.2,20.0,20.41,20.2,0.0,21.43,21.21,0.0,20.79,0.0,21.21,0.0,21.21,21.21,0.0,0.0,21.0,21.21,21.21,0.0,20.0,20.2,0.0,19.8,20.0,20.41,20.41,19.8,0.0,20.0,20.2,0.0,20.41,20.2
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
