op_rw_latency,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
302,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0
303,0,0,0.0,0.0,0.0,0.003,0,0.001,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0
304,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0,0.0,0.0,0.001,0.0,0.0,0,0.0,0.0,0,0,0,0,0.001,0,0.0,0.0,0,0,0.003
305,0.0,0,0,0,0.001,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.002,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0
306,0,0,0,0,0,0,0.0,0.001,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.001,0,0.0,0.0,0,0.001,0.0,0.0,0,0.0
307,0,0,0,0,0,0,0,0.0,0.001,0,0.0,0,0.0,0.0,0,0,0.002,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0
308,0,0,0.0,0.0,0.001,0,0.0,0.001,0.001,0.0,0,0.0,0,0,0.0,0,0,0,0,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0
309,0.001,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.001,0.0,0.001,0,0.0,0.0,0.002,0,0,0,0.0,0.002,0.0,0.0,0,0.002,0
310,0,0,0,0,0.0,0,0.002,0.0,0.0,0,0.001,0.0,0,0.001,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0
311,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0
312,0,0,0.001,0.002,0,0,0.002,0.001,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0
313,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.002,0.0,0,0,0.001,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0
314,0,0,0,0,0.003,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.001,0,0.0,0.0,0,0,0.0,0,0.001,0,0.0,0.0,0,0,0
315,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.001,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0
316,0,0,0.003,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.001,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0
317,0,0,0,0,0.0,0,0,0.001,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.001,0.0,0.0,0.0,0.0,0.0,0,0.002,0.0,0,0.0,0.0,0.0,0,0,0.0
318,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.001,0.0,0,0,0.001,0,0.0,0.0,0,0,0.002,0,0,0,0.0,0.0,0,0,0.0
319,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.002
320,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
321,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.002,0.0,0,0,0.002,0,0,0,0.0,0.0,0.0,0,0,0,0.0
322,0,0,0,0,0.0,0,0,0.001,0.001,0.0,0,0.0,0,0,0,0,0,0,0,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0
323,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.001,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0
324,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.003,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.001,0,0.0,0.0,0.0,0,0
325,0,0,0,0,0,0,0,0.001,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.001,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0
326,0,0,0,0,0,0,0,0.001,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0
327,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.002,0.0,0,0,0.0,0,0.0,0,0,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0
328,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.001,0,0.0,0.001,0,0,0.0,0.002,0.0,0,0.0,0.0,0,0,0
329,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.001,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
330,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.001,0.0,0,0,0.002
331,0,0,0,0,0,0,0,0.001,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.001,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0
332,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.001,0.0,0.003,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
333,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.001,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.001,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0
334,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.003,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
335,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0.002,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0
336,0,0,0,0,0.0,0,0,0.001,0.0,0.0,0,0.0,0,0,0.002,0,0,0,0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0
337,0.0,0,0,0,0.003,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.001,0.0,0,0,0.001,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0
338,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0
339,0,0,0,0,0,0,0,0.0,0.001,0.002,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0
340,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0
341,0.0,0,0,0,0.0,0,0,0.001,0.001,0,0,0.001,0,0,0,0,0.0,0,0,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0
342,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.002,0.0,0.001,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0
343,0,0,0,0,0,0,0,0,0,0,0.0,0.001,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.002,0.003,0.0,0.0,0.0,0,0
344,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0.001,0,0.0,0.0,0.0,0.0,0,0,0,0.002,0.0,0.0,0,0,0
345,0,0,0,0,0,0,0,0.001,0.001,0,0.002,0,0.0,0,0,0,0,0,0,0.0,0.003,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0
346,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.001,0,0,0.002,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.001,0,0,0
347,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.001,0.0,0,0.0,0.0,0.0,0,0,0,0,0.001,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0
348,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0
349,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.003,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.001,0,0,0
350,0,0,0,0,0.0,0,0,0.001,0.001,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0
351,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.001,0,0,0,0.001,0,0.0,0.0,0,0,0.002,0,0,0,0.001,0.0,0.002,0,0
352,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.003,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0
353,0,0,0,0,0,0,0,0.001,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0
354,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.002,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,0,0,0,0,0.0,0,0,0.001,0.001,0,0.002,0.0,0,0,0,0,0,0,0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0
356,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.001,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0
357,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0
358,0,0,0,0,0.002,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.002,0,0,0.0,0.0,0,0,0
359,0,0,0,0,0,0,0,0.001,0.001,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
360,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0
361,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.001,0,0,0,0,0.001,0,0.0,0.0,0,0.002,0,0,0.0,0,0.0,0.0,0,0,0
362,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
363,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.003,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
364,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0.002,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
365,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.001,0,0,0,0.0,0,0.0,0.001,0,0,0,0,0,0,0.0,0.0,0,0,0
366,0,0,0,0,0,0,0,0.0,0.0,0,0.002,0.0,0,0,0.0,0,0.002,0.0,0.0,0,0,0,0,0.001,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0,0
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
368,0.002,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0.001,0.001,0,0,0.0,0,0,0.003,0,0,0.002,0,0.001,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
370,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0.001,0,0.0,0.0,0,0,0,0,0,0,0.0,0.001,0,0,0
371,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0
372,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0,0.0,0.0,0.001,0,0,0,0,0,0.0,0.0,0,0,0
373,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0.001,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
374,0,0,0,0,0,0,0,0.0,0.0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0,0.0,0.0,0.003,0.0,0.0,0,0,0,0,0.003,0,0.0,0.0,0,0,0
375,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.001,0,0.0,0.0,0.002,0,0,0,0,0,0.0,0.0,0,0,0
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,Null,0
377,0,0,0,0,0,0,0,0.0,0.0,0,0,0.001,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,Null,0.0,0.0,Null,Null,Null
378,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
379,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.001,0,0,0,0.0,0.003,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
380,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.002,0,0,0,0,0.0,0,0,0,0,0.001,0,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
381,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
382,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
383,0,0,0,0,0,0,0,0.001,0.001,0,0,0.0,0,0,0,0,0,0,0.002,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.0,0,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
385,0,0,0,0,0,0,0,0.0,0.0,0,0,0.003,0,0,0,0,0,0,0,0.0,0,0,0,0.001,0,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
386,0,0,0,0,0,0,0,0.0,0.0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0.002,0.0,0,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
387,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
388,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.0,0,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
390,0,0,0,Null,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
391,0,0,0,Null,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
392,0,0,0,Null,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
393,0,Null,0,Null,0,0,Null,0.0,0.0,Null,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,Null,Null,Null,Null,Null,Null,Null,Null,Null
