rxkB/s,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.32,0.32,0.32,0.31,0.32,0.32,0.32,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.32,0.0,0.0
319,0.0,4.57,0.0,0.0,4.03,3.91,4.03,3.99,0.0,3.99,3.99,0.32,0.32,0.32,0.32,0.32,0.0,0.0,4.19,0.0,0.0,0.0,0.0,4.27,0.0,0.0,4.36,4.31,0.0,0.0,0.0,0.0,0.32,0.0,4.03,4.31,0.0,0.0,0.0,4.4,0.0,4.4,3.98,4.31,4.36,4.31,0.0,4.31,0.0,0.0,4.36,0.0,4.36,3.99,0.0,4.03,0.0,0.0,3.9,4.03,0.0,0.0,4.03,0.0,0.0,0.0,4.03,4.03,3.99,0.0,0.0,0.0,0.0,0.0,3.99,0.0,0.32,0.32,4.03,0.31,0.32,0.32,4.03,3.99,3.99,4.03,3.95,3.99,3.99,0.32,0.32,0.32,0.32,4.03,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,3.99,3.95,0.32,0.32,0.32,0.32,0.32,3.99,0.0,0.0,4.94,0.0,4.31,0.0,4.31,0.0,0.0,4.4,4.36,0.0,0.0,0.0,4.45,0.0,0.0,4.58,0.0,0.0,0.0,0.0,0.32,3.99,0.32,0.47,3.99,0.32,0.32
320,4.17,0.0,4.03,4.03,0.57,0.58,0.57,0.57,3.91,0.57,0.52,3.95,4.03,4.03,3.99,3.99,0.0,4.36,0.52,4.31,3.95,4.36,4.36,0.58,4.36,4.36,0.56,0.58,4.31,4.27,0.0,4.47,0.0,0.32,0.85,0.52,4.31,4.31,4.36,0.58,4.36,0.57,0.58,0.58,0.58,0.57,4.27,0.58,4.36,4.4,0.57,4.36,0.53,0.57,4.36,0.57,3.99,3.95,0.53,0.52,3.99,4.56,0.51,3.99,3.99,4.03,0.52,0.52,0.52,3.99,3.83,4.03,4.03,3.99,0.52,3.98,4.61,4.03,0.57,4.03,3.95,4.07,1.22,0.59,0.58,0.56,0.57,0.57,0.57,4.03,4.03,4.03,4.03,0.53,3.99,4.07,4.56,3.91,3.99,4.1,4.61,3.99,4.1,0.53,0.52,3.99,4.03,4.03,4.03,4.07,0.53,4.36,4.31,0.0,4.94,0.56,4.4,0.57,4.36,4.4,0.58,0.59,4.36,4.36,4.36,0.57,4.27,4.45,0.75,4.27,4.27,4.27,4.4,3.99,0.53,4.03,4.07,0.52,4.03,4.07
321,0.4,0.0,0.57,0.57,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.53,0.57,0.53,0.52,0.53,0.0,0.52,0.0,0.56,0.58,0.57,0.57,0.0,0.53,0.53,0.0,0.0,0.57,0.53,0.32,0.0,4.03,0.0,0.0,0.0,0.52,0.59,0.64,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.53,0.52,0.0,0.52,0.0,0.0,0.53,0.0,0.52,0.53,0.0,0.0,0.58,0.0,0.0,0.53,0.52,0.52,0.0,0.0,0.0,0.52,0.53,0.53,0.53,0.52,0.0,0.52,0.0,0.56,0.0,1.22,0.57,0.56,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.52,0.52,0.53,0.0,1.2,0.57,0.0,0.52,0.53,0.52,0.0,0.52,0.52,0.0,0.0,0.53,0.53,0.53,0.52,0.53,0.0,0.57,0.58,0.0,0.05,0.0,0.58,0.0,0.58,0.57,0.0,0.0,0.58,0.57,0.57,0.0,0.52,0.51,0.09,0.52,0.53,0.52,0.53,0.53,0.0,0.52,0.85,0.0,0.57,0.57
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.35,0.0,0.0,0.66,0.32,0.32,0.32,0.32,0.32,0.32,0.0,0.0,0.0,0.0,0.32,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.33,0.0,0.32,0.0,0.33,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.32,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.32,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.32,0.32,0.32,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.32,0.32,0.0,1.38,2.52,0.0,0.32,4.56,0.32,0.32,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.32,0.32,0.32,0.0,0.32,0.0,0.0,0.31,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.65,0.33,0.32,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.32,0.32,0.0,0.67,0.32,0.32,0.31,0.32,0.32,0.32,0.32,0.32,0.0,0.0,0.32,0.32,0.32,0.32,0.32,0.0,0.32,0.32,0.0,0.32,0.0,0.32,0.0,0.32,0.32,0.0,0.0,0.32,0.31,0.32,0.0,0.32,0.32,0.0,0.31,0.31,0.32,0.32,0.33,0.0,0.32,0.32,0.0,0.32,0.32
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.32,0.0,0.32,0.0,0.32,0.32,0.0,0.32,0.33,0.0,0.0,0.32,0.65,2.04,0.0,0.0,0.0,0.0,0.0,0.32,0.33,0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.0,0.32,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.32,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
326,0.0,4.57,0.0,0.0,4.66,4.57,4.57,4.61,0.0,4.57,4.52,0.0,0.0,0.0,0.0,0.0,0.32,0.0,4.57,0.0,0.0,0.0,0.0,4.57,0.0,0.0,4.66,4.57,0.0,0.65,0.0,0.0,0.0,0.0,4.56,4.61,0.0,0.0,0.0,4.61,0.0,4.66,4.57,4.57,4.66,4.57,0.0,4.66,0.0,0.0,4.57,0.0,4.52,4.52,0.0,4.61,0.0,0.0,4.52,4.57,0.0,0.0,4.52,0.0,0.0,0.0,4.52,4.52,4.47,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,4.57,0.0,0.0,0.0,4.61,4.57,4.66,4.57,4.61,4.61,4.66,0.0,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,4.47,0.0,0.0,0.0,0.0,0.0,4.52,0.0,0.0,4.48,0.0,4.57,0.0,4.61,0.0,0.0,4.71,4.57,0.0,0.0,0.0,4.66,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,4.56,0.0,0.0
327,4.57,0.0,4.52,4.61,0.0,0.0,0.0,0.0,4.57,0.0,0.33,4.56,4.52,4.52,4.52,4.56,0.0,4.56,0.0,4.61,4.57,4.52,4.57,0.0,4.61,4.61,0.0,0.0,4.57,4.52,0.0,4.47,0.0,0.0,0.0,0.0,4.56,4.56,4.57,0.0,4.57,0.0,0.0,0.0,0.0,0.0,4.57,0.0,4.66,4.56,0.0,4.56,0.0,0.0,4.52,0.0,4.52,4.56,0.0,0.0,4.52,4.52,0.0,4.47,4.51,4.47,0.0,0.0,0.0,4.56,4.52,4.52,4.56,4.52,0.0,4.56,4.57,4.52,0.33,4.61,4.57,4.57,0.41,0.32,0.32,0.32,0.32,0.32,0.32,4.52,4.56,4.52,4.43,0.32,4.56,4.56,4.61,4.56,4.56,4.52,4.66,4.56,4.52,0.32,0.32,4.56,4.52,4.52,4.47,4.61,0.32,4.52,4.48,0.32,4.61,0.32,4.66,0.32,4.57,4.61,0.32,0.32,4.52,4.66,4.61,0.32,4.52,4.61,0.33,4.52,4.56,4.61,4.47,4.52,0.31,4.52,4.52,0.32,4.52,4.47
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.33,0.32,0.32,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,4.71,0.0,0.32,0.32,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.32,0.32,0.32,0.0,0.32,0.0,0.0,0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.41,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.32,0.33,0.32,0.0,0.42,0.32,0.32,0.32,0.32,0.33,0.32,0.32,0.33,0.0,0.0,0.32,0.33,0.32,0.32,0.32,0.0,0.32,0.33,0.0,0.33,0.0,0.32,0.0,0.32,0.32,0.0,0.0,0.32,0.32,0.32,0.0,0.32,0.32,0.0,0.32,0.32,0.32,0.32,0.32,0.0,0.32,0.31,0.0,0.32,0.32
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.32,0.32,0.0,0.32,0.32,0.0,0.0,0.32,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.32,0.32,0.0,0.32,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.32,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,2.52,0.0,0.0,2.55,3.99,4.03,3.95,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,3.95,0.0,0.0,0.0,0.0,3.99,0.0,0.0,4.07,4.03,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,0.0,3.99,0.0,4.03,4.03,4.03,0.0,3.95,0.0,0.0,3.14,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,3.99,3.99,2.49,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,2.55,0.0,0.0,0.0,2.52,2.48,2.55,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
333,2.7,2.03,4.03,3.95,2.03,0.57,0.57,0.57,4.03,2.07,4.84,0.0,0.0,0.0,0.0,0.0,0.32,4.03,0.58,3.99,2.52,3.95,3.99,0.52,4.12,4.02,0.52,0.57,4.07,0.0,0.0,2.5,0.0,0.0,4.56,4.56,0.0,0.0,4.03,0.57,4.03,0.58,4.61,0.57,0.57,0.57,4.07,0.58,4.03,4.03,1.39,0.0,4.52,2.16,0.0,4.52,0.0,0.0,4.43,4.52,0.0,2.55,2.0,2.41,2.55,2.52,0.57,0.58,2.04,2.57,2.52,2.52,2.55,0.0,4.26,0.0,4.07,0.25,2.39,2.55,2.5,2.52,2.34,2.43,2.34,4.73,4.89,4.89,4.94,0.0,0.0,0.0,0.0,4.84,0.0,0.0,2.5,0.0,0.2,0.2,0.0,0.0,0.2,4.49,4.89,0.0,0.0,0.0,0.0,0.0,4.79,2.45,2.48,1.41,2.52,4.57,0.0,4.66,0.0,0.0,4.66,4.61,0.0,0.0,0.0,4.66,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,4.83,0.0,0.2,4.73,0.0,2.27
334,1.85,0.0,0.52,0.57,0.0,0.0,0.0,0.0,0.57,0.0,0.0,4.89,4.94,4.94,4.94,4.89,0.0,0.57,0.32,0.58,2.07,0.53,0.57,0.32,0.57,0.57,0.32,0.32,0.57,4.47,0.0,2.05,0.0,0.0,0.32,0.32,4.56,4.56,0.57,0.32,0.57,0.32,0.0,0.32,0.32,0.32,0.57,0.32,0.57,0.57,0.32,4.56,0.32,0.0,4.52,0.0,4.52,4.47,0.0,0.0,4.43,2.0,0.0,2.1,1.96,1.98,0.0,0.0,0.0,1.94,2.04,2.0,2.02,4.47,0.0,4.47,0.89,4.59,0.0,2.37,2.34,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,4.99,4.94,4.89,0.0,4.84,4.89,2.34,4.94,4.68,4.64,4.89,4.94,4.59,0.0,0.0,4.94,4.89,4.89,4.84,4.89,0.0,2.09,2.13,0.31,2.07,0.32,4.66,0.32,4.52,4.57,0.32,0.32,4.61,4.48,4.61,0.32,4.52,4.66,0.32,4.52,4.56,4.89,4.94,4.79,0.0,4.83,4.68,0.0,4.94,2.56
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.33,0.0,0.32,0.32,0.0,0.32,0.32,0.0,0.0,0.32,0.33,0.0,0.0,4.57,0.0,0.0,0.0,0.31,0.32,0.33,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.0,0.32,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.32,0.0,0.32,0.0,0.33,0.32,0.0,0.0,0.32,0.32,0.32,0.0,0.32,0.32,0.0,0.32,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
