kbbuffers,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
344,24988.0,23620.0,24660.0,24656.0,24716.0,24136.0,23736.0,24244.0,24716.0,24532.0,25028.0,25104.0,24724.0,24924.0,25116.0,24288.0,25364.0,21956.0,25184.0,25360.0,25000.0,25756.0,25280.0,25676.0,28116.0,25180.0,25508.0,25384.0,25548.0,25132.0,25048.0,23956.0,24456.0,25364.0,24692.0,25240.0,24968.0,24636.0,25668.0,24716.0,26840.0,24904.0,24312.0,26448.0,24692.0,25032.0,24720.0,26112.0,27712.0,24068.0,23708.0,27756.0,24056.0,24612.0,26032.0,24880.0,24596.0,24464.0,23936.0,24648.0,24884.0,24784.0,24728.0,24140.0,25272.0,24880.0,24220.0,24804.0,24724.0,24848.0,24768.0,25436.0,24904.0,24332.0,24236.0,24864.0,24280.0,24556.0,24972.0,25076.0,25180.0,24604.0,25084.0,25036.0,24664.0,24724.0,24248.0,24500.0,24968.0,24804.0,24524.0,24612.0,24700.0,23656.0,24204.0,25120.0,24852.0,25124.0,24864.0,24856.0,24776.0,24724.0,25092.0,24500.0,24408.0,24344.0,24872.0,24468.0,24464.0,24912.0,24640.0,25748.0,25000.0,25140.0,25956.0,25464.0,24776.0,25444.0,26028.0,25596.0,25580.0,25236.0,25432.0,25836.0,25188.0,25028.0,25676.0,25712.0,25244.0,24580.0,24856.0,25928.0,25608.0,24868.0,25468.0,24952.0,24796.0,25188.0,24924.0,25856.0
345,24988.0,23620.0,24660.0,24656.0,24716.0,24136.0,23736.0,24244.0,24716.0,24532.0,25028.0,25112.0,24724.0,24932.0,25116.0,24296.0,25364.0,21956.0,25184.0,25360.0,25000.0,25764.0,25280.0,25676.0,28116.0,25180.0,25508.0,25384.0,25548.0,25140.0,25048.0,23956.0,24456.0,25372.0,24692.0,25240.0,24976.0,24644.0,25668.0,24716.0,26840.0,24904.0,24312.0,26448.0,24692.0,25032.0,24728.0,26112.0,27712.0,24068.0,23708.0,27764.0,24056.0,24612.0,26040.0,24880.0,24604.0,24472.0,23936.0,24648.0,24884.0,24784.0,24728.0,24140.0,25272.0,24880.0,24220.0,24804.0,24732.0,24848.0,24768.0,25436.0,24912.0,24340.0,24236.0,24864.0,24280.0,24556.0,24972.0,25076.0,25180.0,24604.0,25084.0,25036.0,24664.0,24724.0,24248.0,24500.0,24968.0,24812.0,24532.0,24612.0,24708.0,23656.0,24212.0,25128.0,24852.0,25124.0,24864.0,24864.0,24776.0,24724.0,25092.0,24500.0,24408.0,24344.0,24880.0,24468.0,24464.0,24912.0,24648.0,25748.0,25000.0,25140.0,25956.0,25464.0,24776.0,25444.0,26028.0,25596.0,25580.0,25236.0,25432.0,25836.0,25196.0,25028.0,25676.0,25720.0,25244.0,24580.0,24856.0,25928.0,25608.0,24868.0,25468.0,24952.0,24796.0,25188.0,24924.0,25856.0
346,24988.0,23620.0,24660.0,24656.0,24716.0,24136.0,23736.0,24244.0,24716.0,24532.0,25028.0,25112.0,24724.0,24932.0,25116.0,24296.0,25364.0,21956.0,25184.0,25360.0,25000.0,25764.0,25280.0,25676.0,28116.0,25180.0,25508.0,25384.0,25548.0,25140.0,25056.0,23956.0,24456.0,25372.0,24692.0,25240.0,24976.0,24644.0,25668.0,24716.0,26840.0,24904.0,24312.0,26448.0,24692.0,25032.0,24728.0,26112.0,27712.0,24068.0,23708.0,27764.0,24056.0,24612.0,26040.0,24880.0,24604.0,24472.0,23936.0,24648.0,24884.0,24784.0,24728.0,24140.0,25272.0,24880.0,24220.0,24804.0,24732.0,24848.0,24768.0,25444.0,24912.0,24340.0,24244.0,24864.0,24280.0,24556.0,24972.0,25076.0,25180.0,24604.0,25084.0,25036.0,24664.0,24724.0,24248.0,24500.0,24968.0,24812.0,24532.0,24620.0,24708.0,23656.0,24212.0,25128.0,24852.0,25124.0,24872.0,24864.0,24776.0,24724.0,25092.0,24500.0,24408.0,24344.0,24880.0,24468.0,24472.0,24912.0,24648.0,25748.0,25000.0,25140.0,25956.0,25464.0,24776.0,25444.0,26028.0,25596.0,25580.0,25244.0,25432.0,25836.0,25196.0,25028.0,25676.0,25720.0,25244.0,24580.0,24856.0,25928.0,25608.0,24868.0,25468.0,24952.0,24796.0,25188.0,24924.0,25856.0
347,24988.0,23620.0,24660.0,24656.0,24716.0,24136.0,23736.0,24244.0,24716.0,24532.0,25028.0,25112.0,24724.0,24932.0,25116.0,24296.0,25364.0,21956.0,25184.0,25360.0,25000.0,25764.0,25280.0,25676.0,28116.0,25180.0,25508.0,25384.0,25548.0,25140.0,25056.0,23956.0,24456.0,25372.0,24692.0,25240.0,24976.0,24644.0,25668.0,24716.0,26840.0,24904.0,24312.0,26448.0,24692.0,25032.0,24728.0,26112.0,27712.0,24068.0,23708.0,27764.0,24056.0,24612.0,26040.0,24880.0,24604.0,24472.0,23936.0,24648.0,24884.0,24784.0,24728.0,24140.0,25272.0,24880.0,24220.0,24804.0,24732.0,24856.0,24776.0,25444.0,24912.0,24340.0,24244.0,24872.0,24280.0,24556.0,24972.0,25076.0,25180.0,24604.0,25084.0,25036.0,24664.0,24724.0,24248.0,24500.0,24968.0,24812.0,24532.0,24620.0,24708.0,23656.0,24212.0,25128.0,24852.0,25124.0,24872.0,24864.0,24776.0,24724.0,25092.0,24500.0,24408.0,24344.0,24880.0,24468.0,24472.0,24920.0,24648.0,25756.0,25000.0,25140.0,25964.0,25464.0,24784.0,25444.0,26028.0,25596.0,25580.0,25244.0,25440.0,25836.0,25196.0,25028.0,25676.0,25720.0,25252.0,24580.0,24856.0,25928.0,25608.0,24868.0,25468.0,24952.0,24796.0,25188.0,24924.0,25856.0
348,24988.0,23628.0,24660.0,24656.0,24724.0,24136.0,23744.0,24252.0,24716.0,24540.0,25028.0,25112.0,24724.0,24932.0,25116.0,24296.0,25372.0,21956.0,25192.0,25360.0,25000.0,25764.0,25280.0,25684.0,28116.0,25180.0,25508.0,25392.0,25548.0,25140.0,25056.0,23956.0,24464.0,25372.0,24700.0,25240.0,24976.0,24644.0,25668.0,24724.0,26840.0,24912.0,24312.0,26448.0,24700.0,25040.0,24728.0,26120.0,27712.0,24068.0,23716.0,27764.0,24056.0,24612.0,26040.0,24888.0,24604.0,24472.0,23936.0,24648.0,24884.0,24784.0,24736.0,24140.0,25272.0,24880.0,24220.0,24804.0,24732.0,24856.0,24776.0,25444.0,24912.0,24340.0,24244.0,24872.0,24280.0,24556.0,24972.0,25076.0,25180.0,24604.0,25092.0,25044.0,24672.0,24724.0,24248.0,24508.0,24968.0,24812.0,24532.0,24620.0,24708.0,23664.0,24212.0,25128.0,24852.0,25124.0,24872.0,24864.0,24776.0,24724.0,25092.0,24500.0,24416.0,24344.0,24880.0,24468.0,24472.0,24920.0,24648.0,25756.0,25000.0,25140.0,25964.0,25464.0,24784.0,25452.0,26028.0,25596.0,25580.0,25244.0,25440.0,25836.0,25196.0,25028.0,25676.0,25720.0,25252.0,24580.0,24856.0,25928.0,25608.0,24868.0,25476.0,24952.0,24796.0,25196.0,24924.0,25856.0
349,24996.0,23628.0,24668.0,24664.0,24724.0,24144.0,23744.0,24252.0,24724.0,24540.0,25036.0,25112.0,24732.0,24932.0,25124.0,24296.0,25372.0,21964.0,25192.0,25368.0,25008.0,25764.0,25288.0,25684.0,28124.0,25188.0,25516.0,25392.0,25548.0,25140.0,25056.0,23964.0,24464.0,25372.0,24700.0,25248.0,24976.0,24644.0,25676.0,24724.0,26848.0,24912.0,24320.0,26456.0,24700.0,25040.0,24728.0,26120.0,27720.0,24076.0,23716.0,27764.0,24064.0,24620.0,26040.0,24888.0,24604.0,24472.0,23944.0,24656.0,24892.0,24792.0,24736.0,24148.0,25280.0,24888.0,24228.0,24812.0,24732.0,24856.0,24776.0,25444.0,24912.0,24340.0,24244.0,24872.0,24288.0,24564.0,24980.0,25084.0,25188.0,24612.0,25092.0,25044.0,24672.0,24732.0,24256.0,24508.0,24976.0,24812.0,24532.0,24620.0,24708.0,23664.0,24212.0,25128.0,24860.0,25132.0,24872.0,24864.0,24784.0,24732.0,25100.0,24508.0,24416.0,24352.0,24880.0,24476.0,24472.0,24920.0,24648.0,25756.0,25008.0,25148.0,25964.0,25472.0,24784.0,25452.0,26036.0,25604.0,25588.0,25244.0,25440.0,25844.0,25196.0,25036.0,25684.0,25720.0,25252.0,24588.0,24864.0,25936.0,25616.0,24876.0,25476.0,24960.0,24804.0,25196.0,24932.0,25864.0
350,24996.0,23628.0,24668.0,24664.0,24724.0,24144.0,23744.0,24252.0,24724.0,24540.0,25036.0,25120.0,24732.0,24940.0,25124.0,24304.0,25372.0,21964.0,25192.0,25368.0,25008.0,25772.0,25288.0,25684.0,28124.0,25188.0,25516.0,25392.0,25556.0,25148.0,25056.0,23964.0,24464.0,25380.0,24700.0,25248.0,24984.0,24652.0,25676.0,24724.0,26848.0,24912.0,24320.0,26456.0,24700.0,25040.0,24736.0,26120.0,27720.0,24076.0,23716.0,27772.0,24064.0,24620.0,26048.0,24888.0,24612.0,24480.0,23944.0,24656.0,24892.0,24792.0,24736.0,24148.0,25280.0,24888.0,24228.0,24812.0,24740.0,24856.0,24776.0,25444.0,24920.0,24348.0,24244.0,24872.0,24288.0,24564.0,24980.0,25084.0,25188.0,24612.0,25092.0,25044.0,24672.0,24732.0,24256.0,24508.0,24976.0,24820.0,24540.0,24620.0,24716.0,23664.0,24220.0,25136.0,24860.0,25132.0,24872.0,24872.0,24784.0,24732.0,25100.0,24508.0,24416.0,24352.0,24888.0,24476.0,24472.0,24920.0,24656.0,25756.0,25008.0,25148.0,25964.0,25472.0,24784.0,25452.0,26036.0,25604.0,25588.0,25244.0,25440.0,25844.0,25204.0,25036.0,25684.0,25728.0,25252.0,24588.0,24864.0,25936.0,25616.0,24876.0,25476.0,24960.0,24804.0,25196.0,24932.0,25864.0
351,24996.0,23628.0,24668.0,24664.0,24724.0,24144.0,23744.0,24252.0,24724.0,24540.0,25036.0,25120.0,24732.0,24940.0,25124.0,24304.0,25372.0,21964.0,25192.0,25368.0,25008.0,25772.0,25288.0,25684.0,28124.0,25188.0,25516.0,25392.0,25556.0,25148.0,25064.0,23964.0,24464.0,25380.0,24700.0,25248.0,24984.0,24652.0,25676.0,24724.0,26848.0,24912.0,24320.0,26456.0,24700.0,25040.0,24736.0,26120.0,27720.0,24076.0,23716.0,27772.0,24064.0,24620.0,26048.0,24888.0,24612.0,24480.0,23944.0,24656.0,24892.0,24792.0,24736.0,24148.0,25280.0,24888.0,24228.0,24812.0,24740.0,24856.0,24776.0,25452.0,24920.0,24348.0,24252.0,24872.0,24288.0,24564.0,24980.0,25084.0,25188.0,24612.0,25092.0,25044.0,24672.0,24732.0,24256.0,24508.0,24976.0,24820.0,24540.0,24628.0,24716.0,23664.0,24220.0,25136.0,24860.0,25132.0,24880.0,24872.0,24784.0,24732.0,25100.0,24508.0,24416.0,24352.0,24888.0,24476.0,24480.0,24920.0,24656.0,25756.0,25008.0,25148.0,25964.0,25472.0,24784.0,25452.0,26036.0,25604.0,25588.0,25252.0,25440.0,25844.0,25204.0,25036.0,25684.0,25728.0,25252.0,24588.0,24864.0,25936.0,25616.0,24876.0,25476.0,24960.0,24804.0,25196.0,24932.0,25864.0
352,24996.0,23628.0,24668.0,24664.0,24724.0,24144.0,23744.0,24252.0,24724.0,24540.0,25036.0,25120.0,24732.0,24940.0,25124.0,24304.0,25372.0,21964.0,25192.0,25368.0,25008.0,25772.0,25288.0,25684.0,28124.0,25188.0,25516.0,25392.0,25556.0,25148.0,25064.0,23964.0,24464.0,25380.0,24700.0,25248.0,24984.0,24652.0,25676.0,24724.0,26848.0,24912.0,24320.0,26456.0,24700.0,25040.0,24736.0,26120.0,27720.0,24076.0,23716.0,27772.0,24064.0,24620.0,26048.0,24888.0,24612.0,24480.0,23944.0,24656.0,24892.0,24792.0,24736.0,24148.0,25280.0,24888.0,24228.0,24812.0,24740.0,24864.0,24784.0,25452.0,24920.0,24348.0,24252.0,24880.0,24288.0,24564.0,24980.0,25084.0,25188.0,24612.0,25092.0,25044.0,24672.0,24732.0,24256.0,24508.0,24976.0,24820.0,24540.0,24628.0,24716.0,23664.0,24220.0,25136.0,24860.0,25132.0,24880.0,24872.0,24784.0,24732.0,25100.0,24508.0,24416.0,24352.0,24888.0,24476.0,24480.0,24928.0,24656.0,25764.0,25008.0,25148.0,25972.0,25472.0,24792.0,25452.0,26036.0,25604.0,25588.0,25252.0,25448.0,25844.0,25204.0,25036.0,25684.0,25728.0,25260.0,24588.0,24864.0,25936.0,25616.0,24876.0,25476.0,24960.0,24804.0,25196.0,24932.0,25864.0
353,24996.0,23636.0,24668.0,24664.0,24732.0,24144.0,23752.0,24260.0,24724.0,24548.0,25036.0,25120.0,24732.0,24940.0,25124.0,24304.0,25380.0,21964.0,25200.0,25368.0,25008.0,25772.0,25288.0,25692.0,28124.0,25188.0,25516.0,25400.0,25556.0,25148.0,25064.0,23964.0,24472.0,25380.0,24708.0,25248.0,24984.0,24652.0,25676.0,24732.0,26848.0,24920.0,24320.0,26456.0,24708.0,25048.0,24736.0,26128.0,27720.0,24076.0,23724.0,27772.0,24064.0,24620.0,26048.0,24896.0,24612.0,24480.0,23944.0,24656.0,24892.0,24792.0,24744.0,24148.0,25280.0,24888.0,24228.0,24812.0,24740.0,24864.0,24784.0,25452.0,24920.0,24348.0,24252.0,24880.0,24288.0,24564.0,24980.0,25084.0,25188.0,24612.0,25100.0,25052.0,24680.0,24732.0,24256.0,24516.0,24976.0,24820.0,24540.0,24628.0,24716.0,23672.0,24220.0,25136.0,24860.0,25132.0,24880.0,24872.0,24784.0,24732.0,25100.0,24508.0,24424.0,24352.0,24888.0,24476.0,24480.0,24928.0,24656.0,25764.0,25008.0,25148.0,25972.0,25472.0,24792.0,25460.0,26036.0,25604.0,25588.0,25252.0,25448.0,25844.0,25204.0,25036.0,25684.0,25728.0,25260.0,24588.0,24864.0,25936.0,25616.0,24876.0,25484.0,24960.0,24804.0,25204.0,24932.0,25864.0
354,25004.0,23636.0,24676.0,24672.0,24732.0,24152.0,23752.0,24260.0,24732.0,24548.0,25044.0,25120.0,24740.0,24940.0,25132.0,24304.0,25380.0,21972.0,25200.0,25376.0,25016.0,25772.0,25296.0,25692.0,28132.0,25196.0,25524.0,25400.0,25556.0,25148.0,25064.0,23972.0,24472.0,25380.0,24708.0,25256.0,24984.0,24652.0,25676.0,24732.0,26856.0,24920.0,24328.0,26464.0,24708.0,25048.0,24736.0,26128.0,27728.0,24084.0,23724.0,27772.0,24072.0,24628.0,26048.0,24896.0,24612.0,24480.0,23952.0,24664.0,24900.0,24800.0,24744.0,24156.0,25288.0,24896.0,24236.0,24820.0,24740.0,24864.0,24784.0,25452.0,24920.0,24348.0,24252.0,24880.0,24296.0,24572.0,24988.0,25092.0,25196.0,24620.0,25100.0,25052.0,24680.0,24740.0,24264.0,24516.0,24984.0,24820.0,24540.0,24628.0,24716.0,23672.0,24220.0,25136.0,24868.0,25140.0,24880.0,24872.0,24792.0,24740.0,25108.0,24516.0,24424.0,24360.0,24888.0,24484.0,24480.0,24928.0,24656.0,25764.0,25016.0,25156.0,25972.0,25480.0,24792.0,25460.0,26044.0,25612.0,25596.0,25252.0,25448.0,25852.0,25204.0,25044.0,25692.0,25728.0,25260.0,24596.0,24872.0,25944.0,25624.0,24884.0,25484.0,24968.0,24812.0,25204.0,24940.0,25872.0
355,25004.0,23636.0,24676.0,24672.0,24732.0,24152.0,23752.0,24260.0,24732.0,24548.0,25044.0,25128.0,24740.0,24948.0,25132.0,24312.0,25380.0,21972.0,25200.0,25376.0,25016.0,25780.0,25296.0,25692.0,28132.0,25196.0,25524.0,25400.0,25564.0,25156.0,25064.0,23972.0,24472.0,25388.0,24708.0,25256.0,24992.0,24660.0,25684.0,24732.0,26856.0,24920.0,24328.0,26464.0,24708.0,25048.0,24744.0,26128.0,27728.0,24084.0,23724.0,27780.0,24072.0,24628.0,26056.0,24896.0,24620.0,24488.0,23952.0,24664.0,24900.0,24800.0,24744.0,24156.0,25288.0,24896.0,24236.0,24820.0,24748.0,24864.0,24784.0,25452.0,24928.0,24356.0,24252.0,24880.0,24296.0,24572.0,24988.0,25092.0,25196.0,24620.0,25100.0,25052.0,24680.0,24740.0,24264.0,24516.0,24984.0,24828.0,24540.0,24628.0,24724.0,23672.0,24228.0,25144.0,24868.0,25140.0,24880.0,24880.0,24792.0,24740.0,25108.0,24516.0,24424.0,24360.0,24896.0,24484.0,24480.0,24928.0,24664.0,25764.0,25016.0,25156.0,25972.0,25480.0,24792.0,25460.0,26044.0,25612.0,25596.0,25252.0,25448.0,25852.0,25208.0,25044.0,25692.0,25736.0,25260.0,24596.0,24872.0,25944.0,25624.0,24884.0,25484.0,24968.0,24812.0,25204.0,24940.0,25872.0
356,25004.0,23636.0,24676.0,24672.0,24732.0,24152.0,23752.0,24260.0,24732.0,24548.0,25044.0,25128.0,24740.0,24948.0,25132.0,24312.0,25380.0,21972.0,25200.0,25376.0,25016.0,25780.0,25296.0,25692.0,28132.0,25196.0,25524.0,25400.0,25564.0,25156.0,25068.0,23972.0,24472.0,25388.0,24708.0,25256.0,24992.0,24660.0,25684.0,24732.0,26856.0,24920.0,24328.0,26464.0,24708.0,25048.0,24744.0,26128.0,27728.0,24084.0,23724.0,27780.0,24072.0,24628.0,26056.0,24896.0,24620.0,24488.0,23952.0,24664.0,24900.0,24800.0,24744.0,24156.0,25288.0,24896.0,24236.0,24820.0,24748.0,24864.0,24784.0,25460.0,24928.0,24356.0,24260.0,24880.0,24296.0,24572.0,24988.0,25092.0,25196.0,24620.0,25100.0,25052.0,24680.0,24740.0,24264.0,24516.0,24984.0,24828.0,24548.0,24636.0,24724.0,23672.0,24228.0,25144.0,24868.0,25140.0,24888.0,24880.0,24792.0,24740.0,25108.0,24516.0,24424.0,24360.0,24896.0,24484.0,24488.0,24928.0,24664.0,25764.0,25016.0,25156.0,25972.0,25480.0,24792.0,25460.0,26044.0,25612.0,25596.0,25260.0,25448.0,25852.0,25212.0,25044.0,25692.0,25736.0,25260.0,24596.0,24872.0,25944.0,25624.0,24884.0,25484.0,24968.0,24812.0,25204.0,24940.0,25872.0
357,25004.0,23636.0,24676.0,24672.0,24732.0,24152.0,23752.0,24260.0,24732.0,24548.0,25044.0,25128.0,24740.0,24948.0,25132.0,24312.0,25380.0,21972.0,25200.0,25376.0,25016.0,25780.0,25296.0,25692.0,28132.0,25196.0,25524.0,25400.0,25564.0,25156.0,25072.0,23972.0,24472.0,25388.0,24708.0,25256.0,24992.0,24660.0,25684.0,24732.0,26856.0,24920.0,24328.0,26464.0,24708.0,25048.0,24744.0,26128.0,27728.0,24084.0,23724.0,27780.0,24072.0,24628.0,26056.0,24896.0,24620.0,24488.0,23952.0,24664.0,24900.0,24800.0,24744.0,24156.0,25288.0,24896.0,24236.0,24820.0,24748.0,24872.0,24792.0,25460.0,24928.0,24356.0,24260.0,24888.0,24296.0,24572.0,24988.0,25092.0,25196.0,24620.0,25100.0,25052.0,24680.0,24740.0,24264.0,24516.0,24984.0,24828.0,24548.0,24636.0,24724.0,23672.0,24228.0,25144.0,24868.0,25140.0,24888.0,24880.0,24792.0,24740.0,25108.0,24516.0,24424.0,24360.0,24896.0,24484.0,24488.0,24936.0,24664.0,25772.0,25016.0,25156.0,25972.0,25480.0,24792.0,25460.0,26044.0,25612.0,25596.0,25260.0,25456.0,25852.0,25212.0,25044.0,25692.0,25736.0,25268.0,24596.0,24872.0,25944.0,25624.0,24884.0,25484.0,24968.0,24812.0,25204.0,24940.0,25872.0
358,25004.0,23644.0,24676.0,24672.0,24740.0,24152.0,23760.0,24268.0,24732.0,24556.0,25044.0,25128.0,24740.0,24948.0,25132.0,24312.0,25388.0,21972.0,25208.0,25376.0,25016.0,25780.0,25296.0,25700.0,28132.0,25196.0,25524.0,25408.0,25564.0,25156.0,25072.0,23972.0,24480.0,25388.0,24716.0,25256.0,24992.0,24660.0,25684.0,24740.0,26856.0,24928.0,24328.0,26464.0,24716.0,25056.0,24744.0,26136.0,27728.0,24084.0,23732.0,27780.0,24072.0,24628.0,26056.0,24904.0,24620.0,24488.0,23952.0,24664.0,24900.0,24800.0,24752.0,24156.0,25288.0,24896.0,24236.0,24820.0,24748.0,24872.0,24792.0,25460.0,24928.0,24356.0,24260.0,24888.0,24296.0,24572.0,24988.0,25092.0,25196.0,24620.0,25108.0,25060.0,24688.0,24740.0,24264.0,24524.0,24984.0,24828.0,24548.0,24636.0,24724.0,23680.0,24228.0,25144.0,24868.0,25140.0,24888.0,24880.0,24792.0,24740.0,25108.0,24520.0,24432.0,24360.0,24896.0,24484.0,24488.0,24936.0,24664.0,25772.0,25016.0,25156.0,25980.0,25480.0,24800.0,25468.0,26044.0,25612.0,25596.0,25260.0,25456.0,25852.0,25212.0,25044.0,25692.0,25736.0,25268.0,24596.0,24872.0,25944.0,25624.0,24884.0,25492.0,24968.0,24812.0,25212.0,24940.0,25872.0
359,25012.0,23644.0,24684.0,24680.0,24740.0,24160.0,23760.0,24268.0,24740.0,24556.0,25052.0,25128.0,24748.0,24948.0,25140.0,24312.0,25388.0,21980.0,25208.0,25384.0,25024.0,25780.0,25304.0,25700.0,28140.0,25204.0,25532.0,25408.0,25564.0,25156.0,25072.0,23980.0,24480.0,25388.0,24716.0,25264.0,24992.0,24660.0,25684.0,24740.0,26864.0,24928.0,24336.0,26472.0,24716.0,25056.0,24744.0,26136.0,27736.0,24092.0,23732.0,27780.0,24080.0,24636.0,26056.0,24904.0,24620.0,24488.0,23960.0,24672.0,24908.0,24808.0,24752.0,24164.0,25296.0,24904.0,24244.0,24828.0,24748.0,24872.0,24792.0,25460.0,24928.0,24356.0,24260.0,24888.0,24300.0,24580.0,24996.0,25100.0,25204.0,24628.0,25108.0,25060.0,24688.0,24748.0,24272.0,24524.0,24992.0,24828.0,24548.0,24636.0,24724.0,23680.0,24228.0,25144.0,24876.0,25148.0,24888.0,24880.0,24800.0,24748.0,25116.0,24524.0,24432.0,24368.0,24896.0,24492.0,24488.0,24936.0,24664.0,25772.0,25024.0,25164.0,25980.0,25488.0,24800.0,25468.0,26052.0,25620.0,25604.0,25260.0,25456.0,25860.0,25212.0,25052.0,25700.0,25736.0,25268.0,24604.0,24880.0,25952.0,25632.0,24892.0,25492.0,24976.0,24820.0,25212.0,24948.0,25880.0
360,25012.0,23644.0,24684.0,24680.0,24740.0,24160.0,23760.0,24268.0,24740.0,24556.0,25052.0,25136.0,24748.0,24956.0,25140.0,24320.0,25388.0,21980.0,25208.0,25384.0,25024.0,25788.0,25304.0,25700.0,28140.0,25204.0,25532.0,25408.0,25572.0,25164.0,25072.0,23980.0,24480.0,25396.0,24716.0,25264.0,25000.0,24668.0,25692.0,24740.0,26864.0,24928.0,24336.0,26472.0,24716.0,25056.0,24752.0,26136.0,27736.0,24092.0,23732.0,27788.0,24080.0,24636.0,26064.0,24904.0,24628.0,24496.0,23960.0,24672.0,24908.0,24808.0,24752.0,24164.0,25296.0,24904.0,24244.0,24828.0,24756.0,24872.0,24792.0,25460.0,24936.0,24364.0,24260.0,24888.0,24304.0,24580.0,24996.0,25100.0,25204.0,24628.0,25108.0,25060.0,24688.0,24748.0,24272.0,24524.0,24992.0,24836.0,24548.0,24636.0,24732.0,23680.0,24236.0,25152.0,24876.0,25148.0,24888.0,24888.0,24800.0,24748.0,25116.0,24524.0,24432.0,24368.0,24904.0,24492.0,24488.0,24936.0,24672.0,25772.0,25024.0,25164.0,25980.0,25488.0,24800.0,25468.0,26052.0,25620.0,25604.0,25260.0,25456.0,25860.0,25212.0,25052.0,25700.0,25744.0,25268.0,24604.0,24880.0,25952.0,25632.0,24892.0,25492.0,24976.0,24820.0,25212.0,24948.0,25880.0
361,25012.0,23644.0,24684.0,24680.0,24740.0,24160.0,23760.0,24268.0,24740.0,24556.0,25052.0,25136.0,24748.0,24956.0,25140.0,24320.0,25388.0,21980.0,25208.0,25384.0,25024.0,25788.0,25304.0,25700.0,28140.0,25204.0,25532.0,25408.0,25572.0,25164.0,25080.0,23980.0,24480.0,25396.0,24716.0,25264.0,25000.0,24668.0,25692.0,24740.0,26864.0,24928.0,24336.0,26472.0,24716.0,25056.0,24752.0,26136.0,27736.0,24092.0,23732.0,27788.0,24080.0,24636.0,26064.0,24904.0,24628.0,24496.0,23960.0,24672.0,24908.0,24808.0,24752.0,24164.0,25296.0,24904.0,24244.0,24828.0,24756.0,24872.0,24792.0,25468.0,24936.0,24364.0,24268.0,24888.0,24304.0,24580.0,24996.0,25100.0,25204.0,24628.0,25108.0,25060.0,24688.0,24748.0,24272.0,24524.0,24992.0,24836.0,24556.0,24644.0,24732.0,23680.0,24236.0,25152.0,24876.0,25148.0,24896.0,24888.0,24800.0,24748.0,25116.0,24524.0,24432.0,24368.0,24904.0,24492.0,24496.0,24936.0,24672.0,25772.0,25024.0,25164.0,25980.0,25488.0,24800.0,25468.0,26052.0,25620.0,25604.0,25268.0,25456.0,25860.0,25220.0,25052.0,25700.0,25744.0,25268.0,24604.0,24880.0,25952.0,25632.0,24892.0,25492.0,24976.0,24820.0,25212.0,24948.0,25880.0
