kbcommit,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
232,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,153444.0,146540.0,146792.0,146444.0,146876.0,146440.0,146560.0,146600.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146508.0,146804.0,146780.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146868.0,146452.0,146616.0,146848.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146356.0,146684.0,146996.0,146980.0,147120.0,147000.0,146440.0,146580.0,146448.0,147044.0,146676.0,146696.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146564.0,146600.0,146444.0,146788.0,146504.0,146560.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146548.0,146564.0,146340.0,146328.0,146480.0,146512.0
233,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146540.0,146796.0,146444.0,146876.0,146440.0,146560.0,146596.0,146448.0,146424.0,146516.0,146452.0,146824.0,146596.0,157312.0,146660.0,146448.0,146576.0,146508.0,146804.0,146780.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146724.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146868.0,146452.0,146620.0,146848.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146356.0,146684.0,146996.0,146980.0,147120.0,147000.0,146440.0,146580.0,146448.0,147044.0,146680.0,146696.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146600.0,146444.0,146788.0,146504.0,146560.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146480.0,146512.0
234,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146796.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146516.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146508.0,146804.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146456.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146868.0,146452.0,146620.0,146848.0,146868.0,146640.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146560.0,146600.0,146888.0,146804.0,146612.0,146992.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146480.0,146508.0
235,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146796.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146516.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146508.0,146804.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146456.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146868.0,146452.0,146620.0,146848.0,146868.0,146640.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146560.0,146600.0,146888.0,146804.0,146612.0,146992.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146480.0,146508.0
236,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146796.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146516.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146508.0,146804.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146456.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146868.0,146452.0,146620.0,146848.0,146868.0,146640.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146560.0,146600.0,146888.0,146804.0,146612.0,146992.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146480.0,146508.0
237,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146796.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146516.0,146452.0,146824.0,146596.0,146596.0,146660.0,152060.0,146576.0,146508.0,146804.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146456.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146868.0,146452.0,146620.0,146848.0,146868.0,146640.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146560.0,146600.0,146888.0,146804.0,146612.0,146992.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146480.0,146508.0
238,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146796.0,146444.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146516.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,153852.0,146508.0,146804.0,146780.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146456.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146868.0,146452.0,146620.0,146848.0,146868.0,146640.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146560.0,146600.0,146888.0,146804.0,146612.0,146992.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146480.0,146508.0
239,148564.0,161532.0,146764.0,146628.0,159896.0,163100.0,162364.0,162160.0,147160.0,157340.0,151364.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,160416.0,146444.0,146876.0,146440.0,146556.0,160220.0,146448.0,146424.0,161384.0,159216.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146508.0,152820.0,146780.0,146760.0,146596.0,160172.0,146452.0,159812.0,152420.0,160252.0,159360.0,159960.0,146456.0,160220.0,146748.0,146728.0,157584.0,146568.0,149980.0,156052.0,146600.0,151732.0,146636.0,146996.0,150668.0,150208.0,146588.0,146708.0,155884.0,146688.0,146896.0,146868.0,157980.0,158412.0,156012.0,146868.0,146640.0,146800.0,146640.0,146868.0,152140.0,146424.0,146572.0,146992.0,155892.0,147000.0,146684.0,146868.0,156060.0,155776.0,156160.0,153420.0,150384.0,151412.0,150140.0,146760.0,146632.0,147000.0,146976.0,150116.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,152696.0,171948.0,146700.0,146644.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,154372.0,146864.0,153876.0,146548.0,149820.0,146464.0,146536.0,150340.0,149916.0,146596.0,146440.0,146784.0,149856.0,146560.0,146600.0,150240.0,146804.0,146612.0,146992.0,146664.0,146596.0,152644.0,146564.0,146340.0,171592.0,146480.0,146508.0
240,163828.0,146824.0,162028.0,161892.0,146532.0,146876.0,146704.0,146632.0,162424.0,146624.0,146440.0,149820.0,150084.0,150248.0,150348.0,149996.0,146572.0,159300.0,146792.0,159208.0,156172.0,159204.0,159772.0,146596.0,159052.0,161952.0,146512.0,146452.0,159588.0,151884.0,146596.0,157376.0,146448.0,146576.0,152428.0,146800.0,150264.0,150540.0,161468.0,146548.0,161980.0,146596.0,146992.0,146628.0,146596.0,146596.0,160620.0,146596.0,160916.0,157580.0,146600.0,149920.0,146628.0,146756.0,149952.0,146672.0,151924.0,150352.0,147180.0,146720.0,149944.0,155524.0,146588.0,154996.0,156060.0,156600.0,146452.0,146620.0,146848.0,157580.0,155292.0,155960.0,155800.0,152292.0,146528.0,171692.0,159176.0,151920.0,146596.0,154956.0,155848.0,156164.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,150116.0,149988.0,150488.0,150332.0,146764.0,149712.0,150036.0,152292.0,150816.0,152404.0,172268.0,150216.0,150416.0,151016.0,147044.0,146680.0,150184.0,150128.0,149972.0,150008.0,149600.0,146904.0,155312.0,154440.0,146596.0,154144.0,146596.0,151608.0,146332.0,149820.0,149892.0,146500.0,146560.0,149952.0,149796.0,150140.0,146504.0,149912.0,149952.0,146888.0,150156.0,149964.0,151904.0,150440.0,153872.0,146548.0,150340.0,150908.0,146328.0,150256.0,150484.0
241,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146508.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146848.0,146864.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146640.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146548.0,146564.0,146340.0,146328.0,146476.0,146508.0
242,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146508.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146848.0,146864.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146640.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146548.0,146564.0,146340.0,146328.0,146476.0,146508.0
243,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146508.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146848.0,146864.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146640.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146548.0,146564.0,146340.0,146328.0,146476.0,146508.0
244,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146576.0,146508.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146848.0,146864.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146640.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146548.0,146564.0,146340.0,146328.0,146476.0,146508.0
245,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146440.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146572.0,146508.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146596.0,146452.0,146596.0,146748.0,146728.0,146600.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146848.0,146864.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146640.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146504.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146548.0,146564.0,146340.0,146328.0,146476.0,146508.0
246,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146444.0,146876.0,146440.0,146556.0,146596.0,146452.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146572.0,146508.0,146800.0,146776.0,146760.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146600.0,146452.0,146596.0,146748.0,146728.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146864.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146980.0,147120.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146640.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146476.0,146508.0
247,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146448.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146572.0,146504.0,146800.0,146776.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146600.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146976.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146640.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146480.0,146508.0
248,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146448.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146572.0,146504.0,146800.0,146776.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146600.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146976.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146640.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146480.0,146508.0
249,148564.0,146824.0,146764.0,146628.0,146532.0,146876.0,146704.0,146632.0,147160.0,146624.0,146436.0,146468.0,146600.0,146896.0,146996.0,146644.0,146572.0,146536.0,146792.0,146448.0,146876.0,146440.0,146556.0,146596.0,146448.0,146424.0,146512.0,146452.0,146824.0,146596.0,146596.0,146660.0,146448.0,146572.0,146504.0,146800.0,146776.0,146764.0,146596.0,146548.0,146452.0,146596.0,146992.0,146628.0,146596.0,146600.0,146452.0,146596.0,146748.0,146724.0,146596.0,146568.0,146628.0,146756.0,146600.0,146672.0,146636.0,146996.0,147180.0,146720.0,146588.0,146708.0,146588.0,146688.0,146896.0,146864.0,146452.0,146620.0,146852.0,146868.0,146644.0,146800.0,146640.0,146868.0,146528.0,146424.0,146572.0,146992.0,146596.0,147000.0,146684.0,146868.0,146896.0,146960.0,146996.0,146544.0,146540.0,146488.0,146784.0,146760.0,146632.0,147000.0,146976.0,146764.0,146360.0,146684.0,146996.0,146976.0,147116.0,147000.0,146436.0,146580.0,146448.0,147044.0,146680.0,146700.0,146640.0,146620.0,146656.0,146652.0,146904.0,146808.0,146484.0,146596.0,146864.0,146596.0,146548.0,146332.0,146464.0,146536.0,146500.0,146560.0,146596.0,146440.0,146784.0,146500.0,146556.0,146600.0,146888.0,146804.0,146612.0,146996.0,146664.0,146596.0,146544.0,146564.0,146340.0,146328.0,146480.0,146508.0
