kbmemfree,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
158,335628.0,344296.0,343116.0,343076.0,343372.0,343684.0,344276.0,343496.0,342752.0,343364.0,337752.0,337628.0,338012.0,337152.0,337360.0,338524.0,337384.0,341048.0,337708.0,337452.0,342448.0,336824.0,337376.0,337248.0,334856.0,337624.0,337444.0,337328.0,336600.0,337480.0,337548.0,344252.0,338552.0,337320.0,338008.0,336856.0,337252.0,337496.0,337280.0,337984.0,336064.0,337792.0,343680.0,335652.0,338072.0,338028.0,338220.0,336716.0,334864.0,338296.0,339116.0,334924.0,338524.0,340388.0,336768.0,340332.0,340620.0,338396.0,342556.0,338496.0,340652.0,340544.0,338172.0,338752.0,337432.0,337780.0,338356.0,338124.0,338052.0,337752.0,338216.0,337568.0,338212.0,338476.0,338908.0,338092.0,338332.0,338188.0,337988.0,337228.0,337364.0,337916.0,337460.0,337452.0,337752.0,338476.0,338684.0,338492.0,337716.0,337988.0,337976.0,337836.0,337624.0,338900.0,338916.0,337388.0,337776.0,337656.0,337680.0,337788.0,338140.0,337672.0,337776.0,337736.0,338236.0,338216.0,337900.0,338116.0,337928.0,337956.0,338036.0,336676.0,338148.0,337516.0,336684.0,337264.0,338124.0,337808.0,336940.0,336956.0,337320.0,337816.0,337512.0,336876.0,337164.0,337908.0,337552.0,337248.0,337512.0,337680.0,337660.0,336064.0,336876.0,337620.0,336892.0,337600.0,338072.0,337948.0,337652.0,336792.0
159,335628.0,344296.0,343116.0,343076.0,343372.0,343172.0,344276.0,343496.0,342752.0,343364.0,337752.0,337628.0,338012.0,337152.0,337360.0,338524.0,337384.0,341048.0,337708.0,337452.0,342448.0,336824.0,337376.0,337248.0,334856.0,337624.0,337064.0,337328.0,336600.0,337480.0,337548.0,344252.0,336776.0,337320.0,338008.0,336856.0,337252.0,337496.0,337280.0,337984.0,336064.0,337792.0,343680.0,335652.0,338072.0,338028.0,338220.0,336716.0,334864.0,338296.0,339116.0,334924.0,338524.0,340388.0,336768.0,340332.0,340620.0,338396.0,342556.0,338488.0,340652.0,340544.0,338172.0,338752.0,337432.0,337780.0,338356.0,338124.0,338052.0,337752.0,338216.0,337568.0,338212.0,338476.0,338908.0,338092.0,338332.0,338188.0,337988.0,337228.0,337364.0,337916.0,337460.0,337452.0,337752.0,338476.0,338684.0,338492.0,337716.0,337988.0,337976.0,337836.0,337624.0,338900.0,338916.0,337388.0,337776.0,337656.0,337680.0,337788.0,338140.0,337672.0,337776.0,337736.0,338236.0,338216.0,337900.0,338116.0,337928.0,337956.0,338036.0,336676.0,338148.0,337524.0,336684.0,337264.0,338124.0,337808.0,336940.0,336956.0,337320.0,337816.0,337512.0,336876.0,337164.0,337908.0,337552.0,337248.0,337512.0,337680.0,337660.0,336064.0,336876.0,337620.0,336892.0,337600.0,338072.0,337948.0,337652.0,336792.0
160,335628.0,344172.0,343116.0,343076.0,343248.0,343536.0,344120.0,343372.0,342752.0,343208.0,337604.0,337628.0,338012.0,337152.0,337360.0,338524.0,335724.0,341048.0,337436.0,337452.0,342448.0,336824.0,337376.0,337156.0,334856.0,337624.0,337280.0,337056.0,336600.0,337480.0,336284.0,344252.0,338248.0,335552.0,338008.0,336732.0,337252.0,337496.0,336900.0,337868.0,335808.0,337644.0,343524.0,335520.0,337892.0,337880.0,338220.0,336584.0,334864.0,338296.0,338844.0,334924.0,338376.0,340232.0,336768.0,340208.0,340620.0,338396.0,342432.0,338208.0,340652.0,340544.0,338080.0,338752.0,337432.0,337780.0,338264.0,338000.0,337896.0,337752.0,338216.0,337560.0,338212.0,338476.0,338784.0,338092.0,338332.0,338188.0,337896.0,337228.0,337364.0,337916.0,337336.0,337304.0,337660.0,338352.0,338536.0,338320.0,337568.0,337988.0,337976.0,337836.0,337624.0,338652.0,338916.0,337388.0,337776.0,337648.0,337680.0,337788.0,338140.0,337672.0,337776.0,337612.0,338112.0,338216.0,337900.0,338116.0,337928.0,337956.0,337880.0,336676.0,338148.0,337384.0,336692.0,337024.0,338124.0,337544.0,336940.0,336956.0,337156.0,337636.0,337512.0,336876.0,337164.0,337816.0,337552.0,337240.0,337240.0,337680.0,337652.0,336056.0,336876.0,337620.0,336768.0,337600.0,338072.0,337676.0,337652.0,336792.0
161,335504.0,344172.0,342992.0,342952.0,343248.0,343560.0,344120.0,343372.0,342628.0,343208.0,337628.0,337504.0,337864.0,336848.0,337056.0,338464.0,337228.0,340924.0,337460.0,337328.0,342348.0,336700.0,337252.0,337156.0,334716.0,337500.0,337288.0,337080.0,336452.0,337356.0,323644.0,343932.0,338272.0,337180.0,337760.0,336732.0,337136.0,337372.0,337132.0,337892.0,335916.0,337668.0,343524.0,335528.0,337916.0,337904.0,338096.0,336592.0,334740.0,338148.0,338868.0,334832.0,338400.0,340108.0,336528.0,340208.0,340292.0,338240.0,342432.0,338208.0,340528.0,340364.0,338080.0,338596.0,337308.0,337656.0,338264.0,338000.0,337896.0,337628.0,338092.0,337436.0,338120.0,338384.0,338784.0,337908.0,338208.0,338056.0,337896.0,336980.0,337240.0,337768.0,337336.0,337328.0,337660.0,338352.0,338560.0,338336.0,337592.0,337724.0,337944.0,337744.0,337500.0,338652.0,338776.0,337420.0,337652.0,337524.0,337524.0,337664.0,337952.0,337612.0,337652.0,337612.0,338112.0,338092.0,337776.0,337992.0,337836.0,337708.0,337880.0,336552.0,337992.0,337400.0,336600.0,337024.0,338064.0,337560.0,336824.0,336784.0,337164.0,337660.0,337420.0,336752.0,336984.0,337816.0,337272.0,337084.0,337264.0,337556.0,337464.0,335916.0,336752.0,337496.0,336768.0,337428.0,337948.0,337700.0,337512.0,336652.0
162,335504.0,344172.0,342992.0,342952.0,343248.0,343560.0,344120.0,343372.0,342628.0,343208.0,337628.0,337504.0,337888.0,336872.0,337080.0,338464.0,337228.0,340800.0,337460.0,337328.0,342356.0,336700.0,337252.0,337156.0,334716.0,337500.0,337288.0,337080.0,336476.0,337356.0,337440.0,343932.0,338272.0,337196.0,337760.0,336732.0,337036.0,337372.0,337156.0,337892.0,335940.0,337668.0,343524.0,335528.0,337916.0,337904.0,338096.0,336592.0,334616.0,338172.0,338868.0,334832.0,338400.0,340108.0,336552.0,340208.0,340308.0,338240.0,342432.0,338208.0,340528.0,340388.0,338080.0,338596.0,337308.0,337656.0,338264.0,338000.0,337896.0,337628.0,338092.0,337436.0,338120.0,338384.0,338784.0,337908.0,338208.0,338064.0,337896.0,336980.0,337240.0,337792.0,337336.0,337328.0,337660.0,338352.0,338560.0,338336.0,337592.0,337740.0,337820.0,337744.0,337500.0,338652.0,338792.0,337420.0,337652.0,337524.0,337524.0,337664.0,337828.0,337612.0,337652.0,337612.0,338112.0,338092.0,337776.0,337992.0,337836.0,337708.0,337880.0,336552.0,337868.0,337400.0,336600.0,337024.0,337940.0,337560.0,336848.0,336800.0,337164.0,337660.0,337420.0,336752.0,337008.0,337816.0,337272.0,337084.0,337264.0,337556.0,337464.0,335932.0,336628.0,337496.0,336768.0,337444.0,337948.0,337700.0,337528.0,336668.0
163,335504.0,344172.0,342992.0,342952.0,343248.0,343560.0,344120.0,343372.0,342628.0,343208.0,337628.0,337504.0,337888.0,336872.0,337080.0,338464.0,337228.0,340800.0,337460.0,337328.0,342356.0,336700.0,337252.0,337156.0,334716.0,337500.0,337288.0,337080.0,336476.0,337356.0,337456.0,343932.0,338272.0,337196.0,337760.0,336732.0,337036.0,337372.0,337156.0,337892.0,335940.0,337668.0,343524.0,335528.0,337916.0,337904.0,338096.0,336592.0,334616.0,338172.0,338868.0,334832.0,338400.0,340108.0,336552.0,340208.0,340308.0,338240.0,342432.0,338208.0,340528.0,340388.0,338080.0,338596.0,337308.0,337656.0,338264.0,338000.0,337896.0,337628.0,338092.0,337436.0,338120.0,338384.0,338784.0,337908.0,338208.0,338064.0,337896.0,336980.0,337240.0,337792.0,337336.0,337328.0,337660.0,338352.0,338560.0,338336.0,337592.0,337740.0,337820.0,337744.0,337500.0,338652.0,338792.0,337420.0,337652.0,337524.0,337524.0,337664.0,337828.0,337612.0,337652.0,337612.0,338112.0,338092.0,337776.0,337992.0,337836.0,337708.0,337880.0,336552.0,337868.0,337400.0,336600.0,337024.0,337948.0,337560.0,336848.0,336800.0,337164.0,337660.0,337420.0,336752.0,337008.0,337816.0,337272.0,337084.0,337264.0,337556.0,337464.0,335932.0,336628.0,337496.0,336768.0,337444.0,337948.0,337700.0,337528.0,336668.0
164,335504.0,344172.0,342992.0,342952.0,343248.0,343560.0,344120.0,343372.0,342628.0,343208.0,337628.0,337504.0,337888.0,336872.0,337080.0,338464.0,337228.0,340800.0,337460.0,337328.0,342356.0,336700.0,337252.0,337156.0,334716.0,337500.0,337288.0,337080.0,336476.0,337356.0,337456.0,343932.0,338272.0,337196.0,337760.0,336732.0,337036.0,337372.0,337156.0,337892.0,335940.0,337668.0,343524.0,335528.0,337916.0,337904.0,338096.0,336592.0,334616.0,338172.0,338868.0,334832.0,338400.0,340108.0,336552.0,340208.0,340308.0,338240.0,342432.0,338208.0,340528.0,340388.0,338080.0,338596.0,337308.0,337656.0,338264.0,338000.0,337896.0,337628.0,338092.0,337436.0,338120.0,338384.0,338784.0,337908.0,338208.0,338064.0,337896.0,336980.0,337232.0,337792.0,337336.0,337328.0,337660.0,338352.0,338560.0,338336.0,337592.0,337740.0,337820.0,337744.0,337500.0,338652.0,338792.0,337420.0,337644.0,337524.0,337524.0,337664.0,337828.0,337612.0,337652.0,337612.0,338112.0,338092.0,337776.0,337992.0,337836.0,337708.0,337880.0,336552.0,337868.0,337400.0,336600.0,337024.0,337948.0,337568.0,336848.0,336800.0,337164.0,337660.0,337420.0,336752.0,337008.0,337816.0,337264.0,337084.0,337264.0,337556.0,337464.0,335932.0,336628.0,337488.0,336768.0,337444.0,337948.0,337700.0,337528.0,336668.0
165,335504.0,344172.0,342992.0,342952.0,343248.0,343560.0,344120.0,343372.0,342628.0,343208.0,337628.0,337504.0,337888.0,336872.0,337080.0,338464.0,337228.0,340800.0,337460.0,337328.0,342356.0,336700.0,337252.0,337156.0,334716.0,337500.0,337288.0,337080.0,336476.0,337356.0,337456.0,343932.0,338256.0,337196.0,337760.0,336732.0,337036.0,337372.0,337156.0,337892.0,335940.0,337668.0,343524.0,335528.0,337916.0,337904.0,338096.0,336592.0,334616.0,338172.0,338868.0,334832.0,338400.0,340108.0,336552.0,340208.0,340308.0,338240.0,342432.0,338208.0,340528.0,340388.0,338080.0,338596.0,337308.0,337656.0,338264.0,338000.0,337896.0,337628.0,338092.0,337436.0,338120.0,338384.0,338784.0,337908.0,338208.0,338064.0,337896.0,336980.0,337232.0,337792.0,337336.0,337328.0,337660.0,338352.0,338560.0,338336.0,337592.0,337740.0,337820.0,337744.0,337500.0,338652.0,338792.0,337420.0,337644.0,337524.0,337524.0,337664.0,337828.0,337612.0,337644.0,337612.0,338112.0,338092.0,337776.0,337992.0,337836.0,337708.0,337880.0,336552.0,337868.0,337400.0,336600.0,337024.0,337948.0,337568.0,336856.0,336808.0,337172.0,337668.0,337420.0,336752.0,337008.0,337816.0,337264.0,337084.0,337264.0,337556.0,337464.0,335932.0,336628.0,337488.0,336768.0,337444.0,337948.0,337700.0,337528.0,336668.0
166,335504.0,342488.0,342992.0,342952.0,341540.0,330996.0,342404.0,341696.0,342628.0,330636.0,329652.0,337504.0,337888.0,336872.0,337080.0,338464.0,337112.0,340800.0,335776.0,337328.0,342356.0,336700.0,337252.0,335628.0,334716.0,337500.0,335480.0,324476.0,336476.0,337356.0,337456.0,343932.0,338272.0,337048.0,337760.0,323912.0,337036.0,337372.0,337156.0,336184.0,335940.0,336140.0,332324.0,333852.0,336288.0,336228.0,338096.0,334784.0,334616.0,338172.0,326420.0,334832.0,329432.0,336596.0,336552.0,328264.0,340308.0,338240.0,332100.0,326884.0,340528.0,340388.0,326384.0,338596.0,337308.0,337656.0,325692.0,325428.0,325448.0,337628.0,338092.0,337436.0,338120.0,338384.0,328204.0,337908.0,338208.0,338064.0,325292.0,336980.0,337232.0,337792.0,324740.0,325476.0,325840.0,327896.0,327732.0,328004.0,330980.0,337740.0,337820.0,337744.0,337500.0,330552.0,338792.0,337420.0,337644.0,337524.0,337524.0,337664.0,337828.0,337612.0,337644.0,331000.0,332368.0,338092.0,337776.0,337992.0,337836.0,337708.0,335536.0,336552.0,337868.0,324828.0,336600.0,324576.0,337948.0,324996.0,336856.0,336808.0,326748.0,330924.0,337420.0,336752.0,337000.0,332444.0,337264.0,337084.0,330776.0,337556.0,337464.0,335932.0,336628.0,337488.0,329660.0,337444.0,337948.0,330468.0,337528.0,336668.0
167,333788.0,344048.0,341300.0,341268.0,343124.0,343436.0,343980.0,343248.0,340936.0,343068.0,337504.0,330644.0,330904.0,330292.0,331864.0,334084.0,337136.0,339116.0,337336.0,335660.0,329908.0,324128.0,324680.0,337032.0,332908.0,335816.0,337164.0,336924.0,334808.0,324908.0,337332.0,331360.0,338272.0,337072.0,325220.0,336608.0,324596.0,324924.0,335332.0,337736.0,334240.0,337544.0,343432.0,335404.0,337824.0,337780.0,336404.0,336468.0,332948.0,325568.0,338744.0,324996.0,338152.0,339984.0,326716.0,339960.0,328736.0,329768.0,342308.0,338116.0,331436.0,328816.0,337924.0,329256.0,326480.0,325084.0,338140.0,337752.0,337772.0,325056.0,328256.0,326980.0,328036.0,329664.0,338568.0,327660.0,336492.0,326708.0,337772.0,324500.0,324628.0,323732.0,337212.0,337172.0,337536.0,338228.0,338468.0,338212.0,337500.0,331128.0,331332.0,329024.0,331756.0,338528.0,332056.0,330808.0,329172.0,330788.0,330540.0,330928.0,336136.0,330720.0,330908.0,337520.0,337956.0,332720.0,331288.0,332744.0,334572.0,334476.0,337756.0,322616.0,336332.0,337308.0,323284.0,336876.0,324848.0,337476.0,326152.0,329824.0,337056.0,337512.0,330692.0,330140.0,331752.0,337692.0,330776.0,331340.0,337140.0,329828.0,330388.0,327088.0,328528.0,329140.0,336644.0,329996.0,329724.0,337576.0,331040.0,329436.0
168,335380.0,344048.0,342868.0,342812.0,343124.0,343436.0,343980.0,343248.0,342504.0,343068.0,337504.0,337380.0,337764.0,336748.0,336956.0,338216.0,337136.0,340708.0,337336.0,337204.0,342224.0,336576.0,337128.0,337032.0,334608.0,337376.0,337164.0,336924.0,336352.0,337232.0,337332.0,343832.0,338272.0,337072.0,337636.0,336608.0,336880.0,337232.0,337032.0,337736.0,335816.0,337544.0,343432.0,335404.0,337824.0,337780.0,337972.0,336468.0,334492.0,338048.0,338744.0,334708.0,338152.0,339984.0,336404.0,339960.0,340240.0,338024.0,342308.0,338116.0,340436.0,340264.0,337924.0,338504.0,337184.0,337500.0,338140.0,337752.0,337772.0,337504.0,337876.0,337188.0,337872.0,338228.0,338568.0,337712.0,338052.0,337908.0,337772.0,336856.0,337076.0,337668.0,337212.0,337172.0,337536.0,338228.0,338468.0,338212.0,337500.0,337560.0,337696.0,337464.0,337376.0,338528.0,338544.0,337296.0,337520.0,337432.0,337392.0,337416.0,337704.0,337424.0,337676.0,337520.0,337956.0,337828.0,337684.0,337868.0,337680.0,337584.0,337756.0,336460.0,337776.0,337308.0,336492.0,336900.0,337792.0,337476.0,336732.0,336684.0,337080.0,337536.0,337304.0,336504.0,336852.0,337568.0,337172.0,336960.0,337140.0,337308.0,337372.0,335808.0,336504.0,337364.0,336644.0,337320.0,337824.0,337576.0,337404.0,336576.0
169,335380.0,344048.0,342868.0,342828.0,343124.0,343436.0,343980.0,343248.0,342504.0,343068.0,337504.0,337380.0,337640.0,336748.0,336956.0,338216.0,337136.0,340708.0,337336.0,337204.0,342232.0,336576.0,337128.0,337032.0,334608.0,337376.0,337164.0,336924.0,336352.0,337232.0,337332.0,343840.0,338272.0,337072.0,337636.0,336608.0,336880.0,337232.0,336908.0,337736.0,335816.0,337544.0,343432.0,335404.0,337824.0,337780.0,337972.0,336468.0,334492.0,338048.0,338744.0,334708.0,338152.0,339984.0,336428.0,339960.0,340248.0,338024.0,342308.0,338116.0,340436.0,340264.0,337924.0,338504.0,337184.0,337500.0,338140.0,337752.0,337772.0,337504.0,337876.0,337188.0,337872.0,338228.0,338568.0,337712.0,338052.0,337908.0,337772.0,336856.0,337076.0,337668.0,337212.0,337172.0,337536.0,338228.0,338468.0,338212.0,337500.0,337584.0,337696.0,337464.0,337376.0,338528.0,338544.0,337296.0,337520.0,337432.0,337400.0,337416.0,337696.0,337424.0,337676.0,337520.0,337956.0,337844.0,337684.0,337868.0,337680.0,337584.0,337756.0,336460.0,337776.0,337308.0,336492.0,336900.0,337792.0,337476.0,336732.0,336684.0,337080.0,337536.0,337304.0,336504.0,336752.0,337568.0,337172.0,336836.0,337140.0,337300.0,337372.0,335808.0,336504.0,337240.0,336644.0,337320.0,337700.0,337576.0,337404.0,336576.0
170,335380.0,344048.0,342868.0,342828.0,343124.0,343436.0,343980.0,343248.0,342504.0,343068.0,337504.0,337380.0,337640.0,336748.0,336956.0,338216.0,337136.0,340708.0,337336.0,337204.0,342232.0,336576.0,337128.0,337032.0,334608.0,337376.0,337164.0,336924.0,336352.0,337232.0,337332.0,343840.0,338272.0,337072.0,337636.0,336608.0,336880.0,337232.0,336908.0,337736.0,335816.0,337544.0,343432.0,335404.0,337824.0,337780.0,337972.0,336468.0,334492.0,338048.0,338744.0,334708.0,338152.0,339984.0,336428.0,339960.0,340248.0,338024.0,342308.0,338116.0,340436.0,340264.0,337924.0,338504.0,337184.0,337500.0,338140.0,337752.0,337772.0,337504.0,337876.0,337188.0,337872.0,338228.0,338568.0,337712.0,338052.0,337908.0,337772.0,336856.0,337076.0,337668.0,337212.0,337172.0,337536.0,338228.0,338468.0,338212.0,337500.0,337584.0,337696.0,337464.0,337376.0,338528.0,338544.0,337288.0,337520.0,337432.0,337400.0,337416.0,337696.0,337424.0,337676.0,337520.0,337956.0,337844.0,337684.0,337868.0,337680.0,337584.0,337756.0,336460.0,337776.0,337308.0,336492.0,336900.0,337792.0,337476.0,336732.0,336684.0,337080.0,337536.0,337304.0,336504.0,336792.0,337576.0,337172.0,336836.0,337140.0,337300.0,337372.0,335808.0,336504.0,337240.0,336644.0,337320.0,337700.0,337576.0,337404.0,336576.0
171,335380.0,344048.0,342868.0,342828.0,343124.0,343436.0,343980.0,343248.0,342504.0,343068.0,337504.0,337380.0,337640.0,336748.0,336956.0,338216.0,337136.0,340708.0,337336.0,337204.0,342232.0,336576.0,337128.0,337032.0,334608.0,337376.0,337164.0,336924.0,336352.0,337232.0,337332.0,343840.0,338272.0,337072.0,337636.0,336608.0,336880.0,337232.0,336908.0,337736.0,335816.0,337544.0,343432.0,335404.0,337824.0,337780.0,337972.0,336468.0,334492.0,338048.0,338744.0,334708.0,338152.0,339984.0,336428.0,339960.0,340248.0,338024.0,342308.0,338116.0,340436.0,340264.0,337924.0,338504.0,337184.0,337500.0,338140.0,337752.0,337772.0,337504.0,337876.0,337188.0,337872.0,338228.0,338568.0,337712.0,338052.0,337908.0,337772.0,336856.0,337076.0,337668.0,337212.0,337172.0,337536.0,338228.0,338468.0,338212.0,337500.0,337584.0,337696.0,337464.0,337376.0,338528.0,338544.0,337288.0,337520.0,337432.0,337400.0,337416.0,337696.0,337424.0,337676.0,337520.0,337956.0,337844.0,337684.0,337868.0,337680.0,337584.0,337756.0,336460.0,337776.0,337308.0,336492.0,336900.0,337792.0,337476.0,336732.0,336684.0,337080.0,337536.0,337304.0,336504.0,336792.0,337576.0,337172.0,336836.0,337140.0,337300.0,337372.0,335808.0,336504.0,337240.0,336644.0,337320.0,337700.0,337576.0,337404.0,336576.0
172,335380.0,344048.0,342868.0,342828.0,343124.0,343436.0,343980.0,343248.0,342504.0,343068.0,337504.0,337380.0,337640.0,336748.0,336956.0,338216.0,337136.0,340708.0,337336.0,337204.0,342232.0,336576.0,337128.0,337032.0,334608.0,337376.0,337164.0,336924.0,336352.0,337232.0,337332.0,343840.0,338180.0,337072.0,337636.0,336608.0,336880.0,337232.0,336908.0,337736.0,335816.0,337544.0,343432.0,335404.0,337824.0,337780.0,337972.0,336468.0,334492.0,338048.0,338744.0,334708.0,338152.0,339984.0,336428.0,339960.0,340248.0,338024.0,342308.0,338116.0,340436.0,340264.0,337924.0,338504.0,337184.0,337500.0,338140.0,337752.0,337772.0,337504.0,337876.0,337188.0,337872.0,338228.0,338568.0,337712.0,338052.0,337908.0,337772.0,336856.0,337076.0,337668.0,337212.0,337172.0,337536.0,338228.0,338468.0,338212.0,337500.0,337584.0,337696.0,337464.0,337376.0,338528.0,338544.0,337288.0,337520.0,337432.0,337400.0,337416.0,337696.0,337424.0,337676.0,337520.0,337956.0,337844.0,337684.0,337868.0,337680.0,337584.0,337756.0,336460.0,337776.0,337308.0,336492.0,336900.0,337792.0,337476.0,336732.0,336684.0,337080.0,337536.0,337304.0,336504.0,336792.0,337576.0,337180.0,336844.0,337140.0,337300.0,337372.0,335808.0,336504.0,337240.0,336644.0,337320.0,337700.0,337576.0,337404.0,336576.0
173,335380.0,343924.0,342868.0,342828.0,343000.0,343296.0,343864.0,343124.0,342504.0,342968.0,337232.0,337380.0,337640.0,336748.0,336956.0,338216.0,336988.0,340708.0,337088.0,337204.0,342232.0,336576.0,337128.0,336760.0,334608.0,337376.0,337016.0,336956.0,336352.0,337232.0,337332.0,343840.0,338180.0,336824.0,337636.0,336460.0,336880.0,337232.0,336908.0,337488.0,335816.0,337420.0,343268.0,335280.0,337700.0,337632.0,337972.0,336212.0,334492.0,338048.0,338652.0,334708.0,338128.0,339820.0,336428.0,339860.0,340248.0,338024.0,342216.0,337992.0,340436.0,340264.0,337824.0,338504.0,337184.0,337500.0,338016.0,337628.0,337648.0,337504.0,337876.0,337188.0,337872.0,338228.0,338412.0,337712.0,338052.0,337908.0,337632.0,336856.0,337076.0,337668.0,337072.0,337032.0,337388.0,338088.0,338328.0,338072.0,337352.0,337584.0,337696.0,337464.0,337376.0,338404.0,338544.0,337288.0,337520.0,337432.0,337400.0,337416.0,337696.0,337424.0,337676.0,337364.0,337832.0,337844.0,337684.0,337868.0,337680.0,337584.0,337608.0,336460.0,337776.0,337184.0,336492.0,336800.0,337792.0,337328.0,336732.0,336684.0,336948.0,337388.0,337304.0,336504.0,336792.0,337428.0,337180.0,336844.0,337024.0,337300.0,337372.0,335808.0,336504.0,337240.0,336520.0,337320.0,337700.0,337428.0,337404.0,336576.0
174,335256.0,343924.0,342744.0,342688.0,343000.0,343312.0,343872.0,343124.0,342348.0,342976.0,337256.0,337288.0,337484.0,336624.0,336840.0,338052.0,337012.0,340552.0,337088.0,337072.0,342084.0,336328.0,336988.0,336784.0,334320.0,337228.0,337040.0,336956.0,336172.0,337084.0,337300.0,343692.0,338180.0,336824.0,337512.0,336484.0,336880.0,337084.0,336760.0,337488.0,335668.0,337420.0,343276.0,335156.0,337700.0,337656.0,337700.0,336220.0,334368.0,337900.0,338652.0,334528.0,338152.0,339828.0,336216.0,339868.0,340092.0,337876.0,342216.0,337992.0,340256.0,340140.0,337832.0,338356.0,337060.0,337384.0,338016.0,337620.0,337648.0,337356.0,337720.0,337096.0,337780.0,338104.0,338412.0,337620.0,337936.0,337760.0,337524.0,336748.0,336812.0,337520.0,336964.0,337048.0,337412.0,338104.0,338344.0,338088.0,337376.0,337436.0,337572.0,337316.0,337228.0,338404.0,338396.0,337108.0,337396.0,337252.0,337276.0,337292.0,337604.0,337160.0,337496.0,337364.0,337832.0,337696.0,337504.0,337744.0,337588.0,337436.0,337632.0,336312.0,337604.0,337184.0,336368.0,336808.0,337644.0,337352.0,336600.0,336584.0,336956.0,337412.0,337156.0,336356.0,336776.0,337452.0,337000.0,336720.0,337024.0,337184.0,337224.0,335716.0,336380.0,337092.0,336520.0,337172.0,337692.0,337452.0,337256.0,336420.0
175,335256.0,343924.0,342744.0,342688.0,343000.0,343312.0,343872.0,343124.0,342224.0,342976.0,337256.0,337288.0,337484.0,336500.0,336864.0,338060.0,337012.0,340552.0,337088.0,337080.0,342108.0,336328.0,337004.0,336784.0,334344.0,337252.0,337040.0,336956.0,336196.0,337108.0,337176.0,343716.0,338180.0,336824.0,337512.0,336484.0,336880.0,337108.0,336784.0,337488.0,335692.0,337420.0,343276.0,335156.0,337700.0,337656.0,337724.0,336220.0,334368.0,337924.0,338652.0,334552.0,338152.0,339828.0,336240.0,339868.0,340092.0,337900.0,342216.0,337992.0,340280.0,340140.0,337832.0,338380.0,337060.0,337408.0,338016.0,337620.0,337648.0,337380.0,337720.0,337096.0,337780.0,338104.0,338412.0,337620.0,337960.0,337784.0,337524.0,336764.0,336828.0,337544.0,336964.0,337048.0,337412.0,338104.0,338344.0,338088.0,337376.0,337460.0,337572.0,337340.0,337128.0,338404.0,338420.0,337008.0,337396.0,337276.0,337276.0,337292.0,337604.0,337176.0,337396.0,337364.0,337832.0,337720.0,337528.0,337744.0,337588.0,337460.0,337632.0,336336.0,337620.0,337184.0,336368.0,336808.0,337668.0,337352.0,336608.0,336592.0,336956.0,337412.0,337180.0,336380.0,336792.0,337452.0,337024.0,336720.0,337024.0,337184.0,337248.0,335716.0,336380.0,337116.0,336520.0,337196.0,337576.0,337452.0,337280.0,336420.0
