txkB/s,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
113,0.0,3.48,0.0,0.0,3.51,3.48,3.48,3.48,0.0,3.41,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,3.31,0.0,0.0,3.45,3.45,0.0,0.0,0.0,0.0,3.48,0.0,0.0,3.38,0.0,0.0,0.0,3.44,0.0,3.44,3.55,3.51,3.48,3.38,0.0,3.48,0.0,0.0,3.48,0.0,3.35,3.51,0.0,3.48,0.0,0.0,3.38,3.45,0.0,0.0,3.38,0.0,0.0,0.0,3.45,3.41,3.41,0.0,0.0,0.0,0.0,0.0,3.38,0.0,0.0,0.0,3.51,0.0,0.0,0.0,3.51,3.55,3.48,3.48,3.51,3.51,3.48,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,3.45,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,3.51,0.0,3.48,0.0,3.55,0.0,0.0,3.48,3.51,0.0,0.0,0.0,3.38,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,3.41,0.0,0.0
114,3.48,0.0,3.48,3.51,0.0,0.0,0.0,0.0,3.41,0.0,0.0,3.45,3.45,3.45,3.48,3.45,3.41,3.41,0.0,3.45,3.51,3.51,3.44,0.0,3.41,3.45,0.0,0.0,3.48,3.45,3.41,3.55,0.0,3.45,3.41,0.0,3.41,3.45,3.59,0.0,3.48,0.0,0.0,0.0,0.0,0.0,3.51,0.0,3.44,3.48,0.0,3.45,0.0,0.0,3.45,0.0,3.41,3.48,0.0,0.0,3.45,3.41,0.0,3.45,3.41,3.51,0.0,0.0,0.0,3.48,3.35,3.41,3.41,3.45,0.0,3.41,3.55,3.55,0.0,3.55,3.51,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.51,3.45,3.41,0.0,3.45,3.45,3.41,3.35,3.55,3.41,3.44,3.38,3.41,0.0,0.0,3.41,3.41,3.38,3.48,3.41,0.0,3.51,3.44,0.0,3.48,0.0,3.55,0.0,3.51,3.48,0.0,0.0,3.55,3.55,3.48,0.0,3.41,3.45,0.0,3.41,3.45,3.41,3.45,3.38,0.0,3.41,3.41,0.0,3.38,3.41
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,3.41,0.0,0.0,3.55,3.48,3.44,3.48,0.0,3.51,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,3.48,0.0,0.0,3.48,3.48,0.0,0.0,0.0,0.0,3.48,0.0,0.0,3.38,0.0,0.0,0.0,3.48,0.0,3.44,3.55,3.55,3.48,3.48,0.0,3.51,0.0,0.0,3.48,0.0,3.48,3.48,0.0,3.48,0.0,0.0,3.45,3.41,0.0,0.0,3.48,0.0,0.0,0.0,3.38,3.45,3.45,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,3.48,0.0,0.0,0.0,3.51,3.51,3.55,3.44,3.51,3.51,3.55,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,3.38,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,3.51,0.0,3.48,0.0,3.51,0.0,0.0,3.51,3.48,0.0,0.0,0.0,3.48,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,3.41,0.0,0.0
121,3.51,0.0,3.44,3.51,0.0,0.0,0.0,0.0,3.55,0.0,0.0,3.41,3.38,3.38,3.45,3.41,3.48,3.41,0.0,3.51,3.44,3.51,3.41,0.0,3.48,3.51,0.0,0.0,3.45,3.38,3.45,3.51,0.0,3.41,3.45,0.0,3.41,3.41,3.51,0.0,3.55,0.0,0.0,0.0,0.0,0.0,3.41,0.0,3.55,3.51,0.0,3.41,0.0,0.0,3.45,0.0,3.45,3.41,0.0,0.0,3.41,3.48,0.0,3.45,3.38,3.35,0.0,0.0,0.0,3.38,3.38,3.35,3.41,3.45,0.0,3.41,3.48,3.51,0.0,3.44,3.48,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.41,3.41,3.45,0.0,3.51,3.45,3.45,3.41,3.45,3.41,3.45,3.45,3.38,0.0,0.0,3.45,3.45,3.38,3.45,3.41,0.0,3.44,3.48,0.0,3.48,0.0,3.55,0.0,3.55,3.55,0.0,0.0,3.44,3.55,3.48,0.0,3.45,3.38,0.0,3.41,3.41,3.38,3.41,3.38,0.0,3.45,3.41,0.0,3.41,3.31
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,2.63,0.0,0.0,2.63,2.63,2.6,2.58,0.0,2.63,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.58,0.0,0.0,2.58,2.63,0.0,0.0,0.0,0.0,3.48,0.0,0.0,2.6,0.0,0.0,0.0,2.66,0.0,2.6,2.63,2.63,2.63,2.6,0.0,2.63,0.0,0.0,2.63,0.0,2.54,2.58,0.0,2.63,0.0,0.0,2.63,2.6,0.0,0.0,2.6,0.0,0.0,0.0,2.55,2.6,2.66,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,2.6,0.0,0.0,0.0,2.6,2.6,2.66,2.6,2.68,2.6,2.56,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,2.63,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,2.63,0.0,2.66,0.0,2.6,0.0,0.0,2.63,2.56,0.0,0.0,0.0,2.56,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,2.6,0.0,0.0
127,2.66,0.86,2.63,2.58,0.87,0.86,0.87,0.88,2.63,0.88,0.82,2.54,2.54,1.7,1.85,1.7,2.66,2.63,0.81,2.6,2.63,2.58,2.66,0.81,2.63,2.63,0.83,0.88,2.63,2.66,3.55,2.63,0.0,3.45,2.63,0.81,2.66,2.66,2.58,0.88,2.63,0.89,0.88,0.88,0.88,0.88,2.66,0.88,2.6,2.63,0.87,2.54,0.88,0.87,2.59,0.79,2.58,2.54,0.8,0.8,2.63,2.6,0.88,2.6,2.6,2.66,0.81,0.8,0.8,2.66,2.6,2.66,2.63,2.66,0.88,2.54,2.63,2.63,0.9,2.6,2.63,2.68,0.88,0.88,0.88,0.88,0.88,0.88,0.94,2.59,2.54,2.6,2.56,0.88,2.56,2.54,2.6,2.63,2.58,2.58,2.63,2.66,2.63,0.81,0.82,2.59,2.54,2.51,2.63,2.44,0.98,2.66,2.63,0.88,2.63,0.88,2.66,0.88,2.66,2.56,0.88,0.94,2.54,2.51,2.54,0.88,2.56,2.51,1.73,2.51,2.56,2.63,2.68,2.6,0.8,2.63,2.63,0.83,2.6,2.63
128,0.87,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.88,0.87,1.73,1.59,1.71,0.82,0.88,0.0,0.88,0.86,0.88,0.81,0.0,0.82,0.88,0.0,0.0,0.88,0.88,0.0,0.88,0.0,0.0,0.81,0.0,0.8,0.8,0.88,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.87,0.81,0.0,0.88,0.0,0.0,0.88,0.0,0.81,0.88,0.0,0.0,0.81,0.87,0.0,0.81,0.82,0.81,0.0,0.0,0.0,0.82,0.81,0.82,0.8,0.81,0.0,0.88,0.88,0.88,0.0,0.88,0.88,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.94,0.81,0.87,0.0,0.87,0.88,0.82,0.83,0.79,0.82,0.8,0.81,0.83,0.0,0.0,0.88,0.88,0.88,0.82,0.98,0.0,0.87,0.86,0.0,0.88,0.0,0.87,0.0,0.88,0.94,0.0,0.0,0.95,0.88,0.88,0.0,0.88,0.88,0.0,0.87,0.88,0.81,0.8,0.82,0.0,0.81,0.8,0.0,0.81,0.81
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,3.51,0.0,0.0,3.48,3.38,3.51,3.55,0.0,3.51,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,0.0,0.0,0.0,3.48,0.0,0.0,3.51,3.44,0.0,0.0,0.0,0.0,5.31,0.0,0.0,3.45,0.0,0.0,0.0,3.51,0.0,3.55,3.48,3.59,3.51,3.44,0.0,3.48,0.0,0.0,3.41,0.0,3.45,3.41,0.0,3.35,0.0,0.0,3.38,3.41,0.0,0.0,3.41,0.0,0.0,0.0,3.45,3.45,3.45,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,0.0,3.51,0.0,0.0,0.0,3.55,3.51,3.44,3.48,3.41,3.48,3.48,0.0,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3.41,0.0,0.0,0.0,0.0,0.0,3.41,0.0,0.0,3.51,0.0,3.55,0.0,3.45,0.0,0.0,3.41,3.51,0.0,0.0,0.0,3.48,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,3.45,0.0,0.0
134,3.55,0.0,3.55,3.59,0.0,0.0,0.0,0.0,3.55,0.0,0.0,3.38,3.45,3.48,3.41,3.52,3.25,3.38,0.0,3.48,3.41,3.48,3.41,0.0,3.51,3.41,0.0,0.0,3.48,3.45,4.19,3.48,0.88,4.82,3.41,0.0,3.45,3.38,3.44,0.0,3.51,0.0,0.0,0.0,0.0,0.0,3.55,0.0,3.41,3.51,0.0,3.48,0.0,0.0,3.41,0.0,3.41,3.31,0.0,0.0,3.45,3.45,0.0,3.45,3.41,3.35,0.0,0.0,0.0,3.35,3.41,3.41,3.45,3.38,0.0,3.41,3.48,3.48,0.0,3.51,3.48,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3.51,3.45,3.48,0.0,3.41,3.41,3.45,3.48,3.41,3.45,3.41,3.48,3.41,0.0,0.0,3.41,3.38,3.41,3.41,3.41,0.0,3.55,3.48,0.0,3.51,0.0,3.45,0.0,3.45,3.45,0.0,0.0,3.48,3.45,3.45,0.0,3.41,3.45,0.0,3.45,3.45,3.45,3.41,3.38,0.0,3.41,3.48,0.0,3.48,3.41
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
