op_r,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
209,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
210,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
211,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
212,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
213,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
214,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
215,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
216,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
217,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
218,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
219,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
220,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
221,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
222,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
223,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
224,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
225,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
226,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
227,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
228,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
229,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
230,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
231,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
232,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
233,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
234,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
235,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
236,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
237,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
238,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
239,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
240,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
241,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
242,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
243,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
244,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
245,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
246,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
247,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
248,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
249,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
250,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
251,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
252,344593,227328,320512,170434,160262,123993,224442,163237,410603,165613,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
253,344593,227328,320537,170434,160262,124069,224497,163237,410603,165620,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
254,344849,227373,320763,170662,160270,124069,224677,163244,410719,165685,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336184,321790,255575,465764,434235,30817,181646,629903,250014
255,344870,227570,320996,170814,160481,124076,224677,163548,410783,165862,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144520,336273,321882,255658,465771,434252,30824,181646,629903,250015
256,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144711,336288,322336,255665,465813,434447,30831,181812,629917,250131
257,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144769,336447,322419,255846,465813,434477,30914,181978,629924,250422
258,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144769,336447,322419,255889,465813,434477,30914,181978,629924,250422
259,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
260,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
261,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
262,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200102,402689,161819,176881,366383,168352,110845,365145,185997,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
263,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200105,402689,161819,176881,366473,168352,110845,365145,185999,194615,147140,231511,447652,230575,168677,332564,161032,237604,390872,200046,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
264,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200382,402779,162086,176957,366767,168366,110905,365152,186057,194661,147216,231511,447652,230575,168677,332716,161047,237604,390874,200046,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
265,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200503,402959,162096,177116,366798,168373,110928,365318,186329,195009,147306,231822,447742,230911,168767,332806,161205,237694,391031,200288,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
266,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
267,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
268,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
269,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
270,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
271,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
272,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
273,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
274,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
275,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
276,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
277,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
278,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
279,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
280,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
281,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
282,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
283,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
284,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
285,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
286,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
287,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
288,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
289,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
290,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
291,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
292,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
293,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
294,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
295,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
296,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
297,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
298,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
299,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
300,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
301,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
302,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
303,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
304,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
305,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
306,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
307,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
308,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
309,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
310,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
311,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
312,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
313,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
314,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
315,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
316,344870,227591,320996,170814,160905,124076,224677,163548,410783,165862,200510,402959,162096,177116,366798,168373,110928,365318,186405,195009,147306,231905,447908,231004,168919,332882,161523,237770,391038,200371,144769,336447,322419,255914,465813,434477,30914,181978,629924,250422
