bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
286,117264574217,135025204425,131668302570,114091075619,137382135015,117431450141,120203401571,145170710046,133056892506,131090417626,120316475964,136276885975,112618143161,128660347253,142097822293,133989513450,127210828544,130224035460,112167494082,115740984764,138219367914,127328241860,125667693600,142925365056,123923750777,131393214400,128166317980,135168750640,126970980690,128547565294,118947429571,145839926025,129272566502,121269542554,124241029603,118055625750,127795602670,142277997173,138755017022,112773506885
287,117264574217,135025204425,131668302570,114091075619,137382135015,117431452336,120203401571,145170710046,133056892506,131090417626,120316475964,136276885975,112618143161,128660347253,142097822293,133989513450,127210828544,130224035460,112167494082,115740984764,138219367914,127328241860,125667693600,142925365056,123923750777,131393214400,128166317980,135168750640,126970980690,128547565294,118947429571,145839926025,129272566502,121269542554,124241029603,118055625750,127795602670,142277997173,138755017022,112773506885
288,117264574217,135025204425,131668302570,114091075619,137382135015,117431452336,120203401571,145170710046,133056894702,131090417626,120316475964,136276885975,112618143161,128660347253,142097822293,133989513450,127210828544,130224035460,112167494082,115740984764,138219367914,127328241860,125667695796,142925365056,123923750777,131393214400,128166317980,135168750640,126970980690,128547565294,118947429571,145839926025,129272566502,121269544749,124241029603,118055625750,127795602670,142277997173,138755017022,112773506885
289,117264574217,135025204425,131668302570,114091075619,137382135015,117431452336,120203401571,145170710046,133056894702,131090417626,120316475964,136276885975,112618143161,128660347253,142097822293,133989513450,127210828544,130224035460,112167494082,115740984764,138219367914,127328241860,125667695796,142925365056,123923750777,131393214400,128166317980,135168750640,126970980690,128547565294,118947429571,145839926025,129272566502,121269544749,124241029603,118055625750,127795602670,142277997173,138755017022,112773506885
290,117264574217,135025204425,131668302570,114091075619,137382135015,117431452336,120203401571,145170710046,133056894702,131090417626,120316475964,136276885975,112618143161,128660347253,142097822293,133989513450,127210828544,130224035460,112167494082,115740984764,138219367914,127328241860,125667695796,142925365056,123923750777,131393214400,128166317980,135168750640,126970980690,128547565294,118947429571,145839926025,129272566502,121269544749,124241029603,118055625750,127795602670,142277997173,138755017022,112773506885
291,117264574217,135025204425,131668302570,114091075619,137382135015,117431452336,120203401571,145170710046,133056894702,131090419821,120316475964,136276885975,112618143161,128660347253,142097822293,133989513450,127210828544,130224035460,112167494082,115740986960,138219370110,127328241860,125667695796,142925365056,123923750777,131393214400,128166317980,135168750640,126970980690,128547565294,118947429571,145839926025,129272566502,121269544749,124241029603,118055625750,127795602670,142277997173,138755017022,112773506885
292,117264574217,135025204425,131668302570,114091075619,137382135015,117431452336,120203401571,145170710046,133056894702,131090419821,120316475964,136276888171,112618143161,128660347253,142097822293,133989513450,127210828544,130224035460,112167494082,115740986960,138219370110,127328241860,125667695796,142925365056,123923750777,131393214400,128166317980,135168750640,126970980690,128547565294,118947431766,145839926025,129272566502,121269544749,124241029603,118055625750,127795602670,142277997173,138755017022,112773506885
293,117264574217,135025204425,131668302570,114091075619,137382135015,117431452336,120203403767,145170710046,133056894702,131090419821,120316475964,136276888171,112618143161,128660347253,142097822293,133989513450,127210828544,130224035460,112167494082,115740986960,138219370110,127328241860,125667695796,142925365056,123923752973,131393214400,128166317980,135168750640,126970980690,128547565294,118947431766,145839926025,129272568698,121269544749,124241029603,118055627945,127795602670,142277999368,138755017022,112773506885
294,117264574217,135025204425,131668304766,114091075619,137382135015,117431454532,120203403767,145170710046,133056894702,131090419821,120316475964,136276888171,112618143161,128660347253,142097822293,133989515646,127210828544,130224035460,112167494082,115740986960,138219370110,127328241860,125667695796,142925365056,123923752973,131393214400,128166317980,135168750640,126970980690,128547565294,118947431766,145839926025,129272568698,121269544749,124241029603,118055627945,127795602670,142277999368,138755017022,112773506885
295,117264574217,135025204425,131668304766,114091075619,137382135015,117431454532,120203403767,145170710046,133056894702,131090419821,120316475964,136276888171,112618143161,128660347253,142097822293,133989515646,127210830739,130224035460,112167494082,115740986960,138219370110,127328241860,125667695796,142925365056,123923752973,131393214400,128166317980,135168750640,126970980690,128547565294,118947431766,145839926025,129272568698,121269546945,124241029603,118055627945,127795602670,142277999368,138755017022,112773506885
296,117264574217,135025204425,131668304766,114091075619,137382137210,117431454532,120203403767,145170710046,133056894702,131090419821,120316475964,136276888171,112618143161,128660347253,142097822293,133989517841,127210830739,130224035460,112167494082,115740986960,138219370110,127328241860,125667695796,142925365056,123923752973,131393214400,128166317980,135168750640,126970980690,128547565294,118947431766,145839926025,129272568698,121269546945,124241029603,118055627945,127795604865,142277999368,138755017022,112773509081
297,117264574217,135025204425,131668304766,114091075619,137382137210,117431454532,120203403767,145170712241,133056896897,131090419821,120316475964,136276888171,112618143161,128660347253,142097822293,133989517841,127210830739,130224035460,112167494082,115740986960,138219370110,127328241860,125667695796,142925365056,123923752973,131393214400,128166317980,135168750640,126970982885,128547565294,118947431766,145839926025,129272568698,121269546945,124241029603,118055630139,127795604865,142277999368,138755017022,112773509081
298,117264574217,135025204425,131668304766,114091075619,137382137210,117431454532,120203403767,145170712241,133056896897,131090419821,120316475964,136276888171,112618143161,128660347253,142097822293,133989517841,127210832934,130224035460,112167494082,115740986960,138219370110,127328241860,125667695796,142925365056,123923752973,131393214400,128166317980,135168750640,126970982885,128547567489,118947431766,145839928220,129272568698,121269546945,124241029603,118055630139,127795604865,142277999368,138755017022,112773509081
299,117264574217,135025204425,131668304766,114091075619,137382139406,117431454532,120203403767,145170712241,133056896897,131090419821,120316475964,136276888171,112618143161,128660347253,142097822293,133989517841,127210832934,130224035460,112167494082,115740986960,138219370110,127328241860,125667695796,142925365056,123923752973,131393214400,128166317980,135168750640,126970982885,128547567489,118947431766,145839928220,129272568698,121269546945,124241029603,118055630139,127795604865,142277999368,138755017022,112773509081
300,117264576412,135025204425,131668306962,114091075619,137382139406,117431454532,120203403767,145170712241,133056896897,131090419821,120316475964,136276888171,112618143161,128660347253,142097822293,133989517841,127210832934,130224035460,112167494082,115740986960,138219370110,127328241860,125667695796,142925365056,123923752973,131393214400,128166317980,135168750640,126970982885,128547567489,118947431766,145839928220,129272568698,121269546945,124241029603,118055630139,127795604865,142277999368,138755017022,112773509081
301,117264576412,135025204425,131668306962,114091077815,137382139406,117431454532,120203403767,145170712241,133056896897,131090419821,120316475964,136276888171,112618143161,128660347253,142097822293,133989517841,127210832934,130224035460,112167494082,115740986960,138219370110,127328241860,125667695796,142925365056,123923752973,131393214400,128166317980,135168750640,126970982885,128547567489,118947431766,145839928220,129272570893,121269546945,124241031799,118055630139,127795604865,142277999368,138755017022,112773509081
302,117264576412,135025204425,131668306962,114091080011,137382139406,117431454532,120203405963,145170712241,133056896897,131090419821,120316478159,136276888171,112618143161,128660349449,142097822293,133989517841,127210832934,130224035460,112167494082,115740986960,138219370110,127328244056,125667695796,142925365056,123923752973,131393214400,128166317980,135168750640,126970982885,128547567489,118947433961,145839928220,129272570893,121269546945,124241031799,118055630139,127795604865,142277999368,138755019218,112773509081
303,117264576412,135025204425,131668309158,114091080011,137382139406,117431454532,120203405963,145170712241,133056896897,131090419821,120316478159,136276888171,112618143161,128660349449,142097822293,133989517841,127210832934,130224035460,112167496278,115740986960,138219370110,127328244056,125667695796,142925365056,123923752973,131393214400,128166317980,135168752836,126970982885,128547567489,118947433961,145839928220,129272570893,121269549140,124241031799,118055630139,127795604865,142277999368,138755019218,112773509081
304,117264576412,135025204425,131668309158,114091080011,137382139406,117431454532,120203408159,145170712241,133056896897,131090419821,120316478159,136276888171,112618143161,128660349449,142097822293,133989520037,127210832934,130224037656,112167496278,115740986960,138219370110,127328244056,125667695796,142925365056,123923752973,131393214400,128166317980,135168752836,126970982885,128547567489,118947433961,145839928220,129272570893,121269551336,124241031799,118055630139,127795604865,142277999368,138755019218,112773509081
305,117264576412,135025204425,131668309158,114091080011,137382141601,117431454532,120203408159,145170712241,133056899091,131090419821,120316478159,136276888171,112618143161,128660353839,142097822293,133989520037,127210832934,130224037656,112167496278,115740986960,138219370110,127328246252,125667695796,142925365056,123923752973,131393214400,128166317980,135168752836,126970982885,128547567489,118947433961,145839928220,129272570893,121269553532,124241031799,118055632335,127795604865,142277999368,138755019218,112773509081
306,117264576412,135025204425,131668309158,114091080011,137382141601,117431454532,120203408159,145170712241,133056899091,131090419821,120316478159,136276888171,112618143161,128660353839,142097822293,133989520037,127210832934,130224037656,112167498473,115740986960,138219370110,127328248447,125667695796,142925365056,123923752973,131393214400,128166320174,135168752836,126970982885,128547567489,118947436156,145839928220,129272570893,121269553532,124241033995,118055632335,127795604865,142277999368,138755019218,112773509081
307,117264576412,135025204425,131668311353,114091082206,137382141601,117431454532,120203408159,145170712241,133056901287,131090419821,120316478159,136276888171,112618143161,128660353839,142097824488,133989520037,127210832934,130224037656,112167498473,115740986960,138219370110,127328248447,125667695796,142925365056,123923752973,131393214400,128166320174,135168752836,126970982885,128547567489,118947436156,145839928220,129272570893,121269553532,124241033995,118055632335,127795604865,142277999368,138755019218,112773509081
308,117264578608,135025204425,131668311353,114091082206,137382141601,117431454532,120203408159,145170712241,133056903483,131090419821,120316478159,136276888171,112618143161,128660356035,142097824488,133989520037,127210832934,130224037656,112167498473,115740989156,138219372305,127328248447,125667695796,142925365056,123923752973,131393214400,128166320174,135168752836,126970982885,128547567489,118947438351,145839928220,129272570893,121269553532,124241036190,118055632335,127795604865,142277999368,138755019218,112773509081
309,117264578608,135025204425,131668311353,114091082206,137382141601,117431454532,120203408159,145170712241,133056903483,131090419821,120316478159,136276888171,112618143161,128660356035,142097824488,133989520037,127210832934,130224037656,112167498473,115740989156,138219372305,127328248447,125667695796,142925365056,123923752973,131393214400,128166320174,135168752836,126970985080,128547567489,118947440547,145839928220,129272570893,121269553532,124241036190,118055632335,127795604865,142277999368,138755019218,112773509081
310,117264578608,135025204425,131668311353,114091082206,137382141601,117431454532,120203408159,145170712241,133056903483,131090419821,120316478159,136276888171,112618143161,128660356035,142097824488,133989520037,127210832934,130224037656,112167498473,115740989156,138219372305,127328250642,125667695796,142925365056,123923752973,131393214400,128166320174,135168752836,126970985080,128547567489,118947440547,145839928220,129272570893,121269553532,124241036190,118055632335,127795604865,142277999368,138755019218,112773509081
311,117264578608,135025204425,131668311353,114091082206,137382143796,117431454532,120203408159,145170712241,133056903483,131090419821,120316478159,136276888171,112618143161,128660356035,142097824488,133989520037,127210832934,130224037656,112167498473,115740989156,138219372305,127328250642,125667695796,142925365056,123923752973,131393214400,128166320174,135168752836,126970985080,128547567489,118947440547,145839928220,129272573089,121269553532,124241036190,118055632335,127795604865,142277999368,138755019218,112773511277
312,117264578608,135025204425,131668311353,114091082206,137382143796,117431454532,120203408159,145170712241,133056903483,131090419821,120316478159,136276888171,112618143161,128660358228,142097826684,133989520037,127210832934,130224037656,112167498473,115740989156,138219372305,127328250642,125667695796,142925367251,123923752973,131393214400,128166320174,135168752836,126970985080,128547567489,118947440547,145839928220,129272573089,121269553532,124241036190,118055632335,127795604865,142277999368,138755019218,112773511277
313,117264578608,135025204425,131668313548,114091082206,137382143796,117431454532,120203408159,145170712241,133056903483,131090419821,120316478159,136276890367,112618143161,128660358228,142097826684,133989520037,127210832934,130224037656,112167500669,115740989156,138219372305,127328252838,125667695796,142925367251,123923752973,131393214400,128166320174,135168755032,126970985080,128547567489,118947440547,145839928220,129272573089,121269553532,124241038386,118055632335,127795604865,142277999368,138755019218,112773511277
314,117264578608,135025204425,131668313548,114091082206,137382143796,117431454532,120203408159,145170712241,133056903483,131090419821,120316478159,136276890367,112618143161,128660358228,142097826684,133989520037,127210832934,130224037656,112167500669,115740991352,138219372305,127328252838,125667695796,142925367251,123923752973,131393214400,128166320174,135168755032,126970985080,128547567489,118947442743,145839928220,129272573089,121269553532,124241038386,118055632335,127795604865,142277999368,138755019218,112773511277
315,117264578608,135025204425,131668313548,114091082206,137382143796,117431454532,120203408159,145170712241,133056903483,131090419821,120316478159,136276890367,112618143161,128660358228,142097826684,133989520037,127210832934,130224039851,112167500669,115740991352,138219372305,127328252838,125667695796,142925367251,123923752973,131393214400,128166320174,135168755032,126970985080,128547567489,118947442743,145839928220,129272573089,121269555727,124241038386,118055632335,127795604865,142277999368,138755019218,112773511277
316,117264578608,135025204425,131668313548,114091082206,137382143796,117431454532,120203408159,145170712241,133056903483,131090419821,120316478159,136276890367,112618143161,128660360424,142097826684,133989520037,127210832934,130224039851,112167500669,115740991352,138219372305,127328252838,125667697992,142925367251,123923755169,131393214400,128166320174,135168755032,126970985080,128547567489,118947444938,145839928220,129272573089,121269555727,124241038386,118055632335,127795604865,142277999368,138755019218,112773511277
317,117264578608,135025204425,131668313548,114091082206,137382143796,117431454532,120203408159,145170712241,133056903483,131090419821,120316478159,136276890367,112618143161,128660360424,142097826684,133989520037,127210832934,130224039851,112167500669,115740991352,138219372305,127328255033,125667697992,142925369446,123923755169,131393214400,128166320174,135168755032,126970987276,128547567489,118947444938,145839928220,129272573089,121269555727,124241038386,118055632335,127795604865,142277999368,138755019218,112773511277
318,117264578608,135025204425,131668313548,114091084402,137382143796,117431454532,120203408159,145170712241,133056903483,131090419821,120316478159,136276890367,112618145357,128660360424,142097826684,133989520037,127210832934,130224039851,112167500669,115740991352,138219372305,127328255033,125667697992,142925369446,123923755169,131393214400,128166320174,135168755032,126970987276,128547567489,118947444938,145839928220,129272573089,121269555727,124241038386,118055632335,127795604865,142277999368,138755019218,112773511277
319,117264578608,135025204425,131668313548,114091084402,137382143796,117431454532,120203410354,145170712241,133056903483,131090419821,120316480354,136276890367,112618145357,128660360424,142097826684,133989520037,127210832934,130224039851,112167500669,115740991352,138219372305,127328255033,125667697992,142925369446,123923755169,131393214400,128166320174,135168755032,126970987276,128547567489,118947444938,145839928220,129272573089,121269555727,124241038386,118055632335,127795604865,142277999368,138755019218,112773511277
320,117264578608,135025204425,131668313548,114091084402,137382143796,117431454532,120203410354,145170712241,133056903483,131090419821,120316480354,136276890367,112618145357,128660360424,142097826684,133989520037,127210832934,130224039851,112167500669,115740991352,138219374501,127328255033,125667697992,142925369446,123923755169,131393214400,128166320174,135168755032,126970987276,128547567489,118947444938,145839928220,129272573089,121269555727,124241038386,118055632335,127795604865,142277999368,138755019218,112773513472
321,117264578608,135025204425,131668313548,114091084402,137382143796,117431454532,120203410354,145170712241,133056903483,131090419821,120316480354,136276890367,112618145357,128660362619,142097826684,133989520037,127210832934,130224039851,112167500669,115740991352,138219374501,127328255033,125667697992,142925369446,123923755169,131393214400,128166320174,135168755032,126970989469,128547567489,118947444938,145839928220,129272573089,121269555727,124241038386,118055634530,127795604865,142277999368,138755019218,112773513472
322,117264578608,135025204425,131668313548,114091084402,137382145991,117431454532,120203410354,145170712241,133056903483,131090419821,120316480354,136276890367,112618145357,128660362619,142097826684,133989520037,127210832934,130224039851,112167500669,115740991352,138219374501,127328255033,125667697992,142925369446,123923755169,131393214400,128166322370,135168755032,126970989469,128547567489,118947444938,145839928220,129272573089,121269555727,124241038386,118055634530,127795604865,142277999368,138755019218,112773517863
323,117264578608,135025204425,131668313548,114091084402,137382148187,117431454532,120203410354,145170712241,133056903483,131090419821,120316480354,136276890367,112618145357,128660362619,142097826684,133989520037,127210832934,130224039851,112167500669,115740991352,138219374501,127328255033,125667697992,142925369446,123923755169,131393214400,128166322370,135168755032,126970989469,128547567489,118947444938,145839928220,129272573089,121269555727,124241038386,118055634530,127795604865,142277999368,138755019218,112773517863
324,117264578608,135025204425,131668313548,114091084402,137382148187,117431456728,120203410354,145170712241,133056903483,131090419821,120316480354,136276890367,112618147552,128660362619,142097826684,133989520037,127210832934,130224039851,112167500669,115740991352,138219374501,127328255033,125667697992,142925369446,123923755169,131393214400,128166322370,135168755032,126970989469,128547567489,118947444938,145839928220,129272573089,121269555727,124241038386,118055634530,127795604865,142277999368,138755019218,112773517863
325,117264578608,135025204425,131668313548,114091084402,137382148187,117431456728,120203410354,145170712241,133056903483,131090419821,120316480354,136276890367,112618149747,128660362619,142097826684,133989520037,127210832934,130224039851,112167500669,115740991352,138219374501,127328255033,125667697992,142925369446,123923755169,131393214400,128166322370,135168755032,126970989469,128547567489,118947444938,145839928220,129272573089,121269555727,124241040582,118055634530,127795604865,142277999368,138755019218,112773517863
326,117264578608,135025204425,131668313548,114091084402,137382148187,117431456728,120203410354,145170712241,133056903483,131090419821,120316480354,136276890367,112618149747,128660364815,142097826684,133989520037,127210832934,130224039851,112167500669,115740991352,138219374501,127328257228,125667700187,142925371642,123923755169,131393214400,128166322370,135168755032,126970989469,128547567489,118947444938,145839928220,129272573089,121269555727,124241040582,118055634530,127795604865,142277999368,138755019218,112773517863
327,117264578608,135025204425,131668313548,114091084402,137382148187,117431456728,120203410354,145170712241,133056903483,131090419821,120316480354,136276890367,112618149747,128660364815,142097828879,133989520037,127210832934,130224039851,112167500669,115740991352,138219374501,127328257228,125667700187,142925371642,123923755169,131393214400,128166322370,135168755032,126970989469,128547567489,118947444938,145839928220,129272573089,121269555727,124241040582,118055634530,127795604865,142277999368,138755019218,112773517863
328,117264578608,135025204425,131668313548,114091084402,137382150383,117431456728,120203410354,145170712241,133056903483,131090419821,120316480354,136276890367,112618149747,128660364815,142097828879,133989520037,127210832934,130224039851,112167500669,115740993547,138219374501,127328259424,125667700187,142925371642,123923755169,131393214400,128166322370,135168755032,126970989469,128547567489,118947444938,145839928220,129272573089,121269555727,124241040582,118055634530,127795604865,142277999368,138755019218,112773517863
329,117264578608,135025204425,131668315744,114091084402,137382150383,117431456728,120203410354,145170712241,133056903483,131090419821,120316480354,136276890367,112618149747,128660364815,142097828879,133989520037,127210832934,130224039851,112167500669,115740993547,138219374501,127328259424,125667700187,142925371642,123923755169,131393214400,128166322370,135168757227,126970989469,128547567489,118947444938,145839928220,129272575285,121269555727,124241040582,118055634530,127795604865,142277999368,138755019218,112773517863
330,117264578608,135025204425,131668315744,114091084402,137382150383,117431456728,120203410354,145170712241,133056903483,131090419821,120316480354,136276890367,112618149747,128660364815,142097828879,133989520037,127210832934,130224039851,112167500669,115740993547,138219374501,127328259424,125667700187,142925371642,123923755169,131393214400,128166322370,135168757227,126970989469,128547567489,118947444938,145839928220,129272575285,121269555727,124241040582,118055634530,127795604865,142277999368,138755019218,112773517863
331,117264578608,135025204425,131668315744,114091084402,137382150383,117431456728,120203410354,145170712241,133056903483,131090422017,120316480354,136276890367,112618149747,128660364815,142097828879,133989520037,127210832934,130224039851,112167502864,115740993547,138219376697,127328259424,125667700187,142925371642,123923755169,131393214400,128166322370,135168757227,126970989469,128547567489,118947444938,145839928220,129272575285,121269555727,124241040582,118055634530,127795604865,142277999368,138755019218,112773517863
332,117264578608,135025204425,131668315744,114091084402,137382150383,117431456728,120203410354,145170712241,133056903483,131090422017,120316480354,136276892562,112618149747,128660364815,142097828879,133989520037,127210832934,130224039851,112167502864,115740993547,138219376697,127328259424,125667700187,142925371642,123923755169,131393214400,128166322370,135168757227,126970989469,128547567489,118947444938,145839928220,129272575285,121269555727,124241040582,118055634530,127795604865,142277999368,138755019218,112773517863
333,117264578608,135025206621,131668315744,114091084402,137382150383,117431456728,120203410354,145170712241,133056903483,131090422017,120316480354,136276892562,112618149747,128660364815,142097828879,133989520037,127210832934,130224039851,112167502864,115740993547,138219376697,127328261620,125667700187,142925371642,123923755169,131393214400,128166322370,135168757227,126970989469,128547567489,118947444938,145839928220,129272575285,121269555727,124241040582,118055634530,127795604865,142277999368,138755019218,112773517863
334,117264578608,135025206621,131668315744,114091084402,137382150383,117431456728,120203410354,145170712241,133056903483,131090422017,120316480354,136276894758,112618149747,128660364815,142097828879,133989520037,127210832934,130224039851,112167502864,115740993547,138219376697,127328261620,125667700187,142925371642,123923755169,131393214400,128166322370,135168757227,126970989469,128547567489,118947444938,145839928220,129272575285,121269557923,124241040582,118055634530,127795604865,142277999368,138755019218,112773517863
335,117264578608,135025206621,131668315744,114091084402,137382150383,117431456728,120203410354,145170712241,133056903483,131090422017,120316480354,136276894758,112618149747,128660364815,142097828879,133989520037,127210835127,130224039851,112167502864,115740993547,138219376697,127328263815,125667700187,142925373838,123923755169,131393214400,128166322370,135168757227,126970989469,128547567489,118947444938,145839928220,129272575285,121269557923,124241042778,118055634530,127795604865,142277999368,138755019218,112773517863
336,117264578608,135025206621,131668315744,114091084402,137382150383,117431456728,120203410354,145170712241,133056903483,131090422017,120316480354,136276894758,112618149747,128660364815,142097828879,133989522231,127210835127,130224039851,112167502864,115740993547,138219378890,127328263815,125667700187,142925373838,123923755169,131393214400,128166322370,135168757227,126970989469,128547567489,118947444938,145839928220,129272575285,121269557923,124241048550,118055634530,127795604865,142277999368,138755019218,112773517863
337,117264578608,135025206621,131668315744,114091084402,137382150383,117431456728,120203410354,145170712241,133056903483,131090422017,120316482550,136276894758,112618149747,128660364815,142097828879,133989522231,127210835127,130224039851,112167502864,115740993547,138219378890,127328263815,125667700187,142925373838,123923755169,131393214400,128166322370,135168759422,126970989469,128547567489,118947444938,145839928220,129272575285,121269557923,124241048550,118055634530,127795604865,142277999368,138755019218,112773517863
338,117264578608,135025206621,131668317940,114091084402,137382150383,117431456728,120203410354,145170712241,133056903483,131090422017,120316482550,136276894758,112618149747,128660364815,142097828879,133989522231,127210837323,130224039851,112167502864,115740993547,138219378890,127328263815,125667700187,142925373838,123923755169,131393214400,128166322370,135168759422,126970989469,128547567489,118947444938,145839928220,129272575285,121269557923,124241048550,118055634530,127795604865,142277999368,138755019218,112773517863
339,117264578608,135025206621,131668317940,114091084402,137382150383,117431456728,120203410354,145170712241,133056905677,131090422017,120316482550,136276894758,112618149747,128660367011,142097828879,133989522231,127210837323,130224039851,112167502864,115740993547,138219378890,127328263815,125667700187,142925373838,123923755169,131393214400,128166322370,135168759422,126970989469,128547567489,118947444938,145839928220,129272575285,121269557923,124241048550,118055634530,127795604865,142277999368,138755019218,112773517863
340,117264578608,135025206621,131668317940,114091086598,137382150383,117431456728,120203410354,145170712241,133056905677,131090422017,120316482550,136276894758,112618149747,128660367011,142097828879,133989522231,127210839518,130224042045,112167502864,115740993547,138219378890,127328263815,125667700187,142925373838,123923755169,131393214400,128166322370,135168759422,126970989469,128547567489,118947444938,145839928220,129272575285,121269557923,124241048550,118055634530,127795604865,142277999368,138755019218,112773517863
341,117264578608,135025206621,131668317940,114091086598,137382150383,117431456728,120203410354,145170712241,133056905677,131090422017,120316482550,136276894758,112618149747,128660367011,142097828879,133989524427,127210839518,130224042045,112167502864,115740993547,138219378890,127328263815,125667700187,142925373838,123923755169,131393214400,128166324565,135168759422,126970989469,128547567489,118947444938,145839928220,129272575285,121269557923,124241048550,118055634530,127795604865,142277999368,138755019218,112773517863
342,117264578608,135025206621,131668317940,114091086598,137382150383,117431456728,120203410354,145170712241,133056905677,131090422017,120316482550,136276894758,112618149747,128660367011,142097828879,133989524427,127210839518,130224042045,112167502864,115740993547,138219378890,127328263815,125667700187,142925373838,123923755169,131393214400,128166324565,135168759422,126970989469,128547567489,118947447134,145839928220,129272575285,121269557923,124241048550,118055636725,127795604865,142277999368,138755019218,112773517863
343,117264578608,135025206621,131668320136,114091086598,137382150383,117431456728,120203410354,145170712241,133056905677,131090422017,120316482550,136276894758,112618149747,128660367011,142097828879,133989526623,127210839518,130224042045,112167502864,115740993547,138219378890,127328266011,125667700187,142925373838,123923755169,131393214400,128166326761,135168759422,126970989469,128547567489,118947447134,145839928220,129272575285,121269557923,124241048550,118055636725,127795604865,142278001563,138755019218,112773517863
344,117264578608,135025206621,131668320136,114091086598,137382150383,117431456728,120203410354,145170712241,133056905677,131090422017,120316482550,136276894758,112618149747,128660367011,142097828879,133989526623,127210839518,130224042045,112167502864,115740993547,138219378890,127328266011,125667700187,142925373838,123923755169,131393214400,128166326761,135168759422,126970989469,128547567489,118947447134,145839928220,129272575285,121269557923,124241050745,118055636725,127795604865,142278001563,138755019218,112773517863
345,117264578608,135025206621,131668320136,114091086598,137382150383,117431456728,120203410354,145170712241,133056905677,131090422017,120316482550,136276894758,112618149747,128660367011,142097828879,133989526623,127210839518,130224042045,112167502864,115740993547,138219384662,127328266011,125667704577,142925373838,123923755169,131393214400,128166326761,135168759422,126970989469,128547567489,118947447134,145839928220,129272575285,121269557923,124241050745,118055636725,127795607060,142278001563,138755019218,112773517863
346,117264578608,135025206621,131668320136,114091086598,137382150383,117431456728,120203410354,145170712241,133056905677,131090422017,120316482550,136276894758,112618149747,128660369207,142097828879,133989526623,127210839518,130224042045,112167505059,115740993547,138219384662,127328266011,125667704577,142925373838,123923755169,131393214400,128166326761,135168759422,126970989469,128547567489,118947447134,145839928220,129272575285,121269557923,124241050745,118055636725,127795609256,142278001563,138755019218,112773517863
347,117264578608,135025206621,131668320136,114091088794,137382150383,117431456728,120203410354,145170712241,133056905677,131090422017,120316484746,136276894758,112618149747,128660369207,142097828879,133989526623,127210839518,130224042045,112167505059,115740993547,138219384662,127328266011,125667704577,142925373838,123923755169,131393214400,128166326761,135168759422,126970989469,128547567489,118947449329,145839928220,129272575285,121269557923,124241050745,118055636725,127795609256,142278001563,138755019218,112773517863
348,117264578608,135025206621,131668320136,114091088794,137382150383,117431456728,120203410354,145170712241,133056907873,131090422017,120316484746,136276894758,112618149747,128660369207,142097828879,133989526623,127210839518,130224042045,112167505059,115740993547,138219384662,127328266011,125667704577,142925373838,123923755169,131393214400,128166328957,135168759422,126970989469,128547567489,118947449329,145839928220,129272575285,121269557923,124241050745,118055636725,127795611452,142278001563,138755019218,112773517863
349,117264578608,135025206621,131668320136,114091088794,137382152579,117431456728,120203410354,145170712241,133056907873,131090422017,120316484746,136276894758,112618149747,128660369207,142097828879,133989526623,127210839518,130224042045,112167505059,115740993547,138219384662,127328266011,125667704577,142925373838,123923755169,131393214400,128166328957,135168759422,126970989469,128547567489,118947449329,145839928220,129272575285,121269557923,124241050745,118055636725,127795611452,142278001563,138755019218,112773517863
350,117264578608,135025206621,131668320136,114091088794,137382152579,117431456728,120203410354,145170712241,133056910068,131090422017,120316484746,136276894758,112618149747,128660369207,142097828879,133989526623,127210839518,130224042045,112167505059,115740993547,138219384662,127328266011,125667704577,142925373838,123923755169,131393214400,128166328957,135168759422,126970989469,128547567489,118947449329,145839928220,129272575285,121269557923,124241050745,118055636725,127795611452,142278001563,138755019218,112773517863
