%iowait,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
15,74.0,99.01,75.25,72.28,100.0,99.0,99.0,99.0,73.27,99.0,97.0,76.0,75.49,77.78,77.23,80.81,73.47,71.0,97.06,67.0,69.31,71.0,72.0,98.99,71.72,72.73,98.0,100.0,74.49,79.8,76.0,71.29,98.0,79.8,79.8,98.99,79.8,80.0,74.75,99.0,72.28,98.0,99.0,98.02,98.02,98.99,74.0,100.0,73.74,74.0,99.0,80.61,98.99,100.0,81.44,98.0,76.77,77.23,99.0,99.0,76.77,73.27,99.0,71.57,73.0,72.73,99.0,99.0,99.0,73.0,70.71,72.0,72.0,76.77,100.0,76.77,68.37,70.71,97.0,68.32,67.68,68.69,97.98,97.98,97.03,96.08,98.0,98.98,97.98,73.53,75.51,76.77,78.57,98.99,78.0,77.78,67.33,71.43,70.71,71.0,69.31,68.32,69.31,97.98,97.03,70.0,74.0,75.76,77.0,77.78,98.0,74.0,74.75,97.98,74.0,98.99,75.76,97.98,75.0,73.27,97.98,98.98,74.75,76.0,76.0,99.0,78.79,79.59,97.03,78.79,78.79,74.0,74.75,72.73,97.98,72.0,73.74,97.03,73.47,74.0
16,100.0,100.0,100.0,100.0,99.01,99.0,100.0,98.02,99.0,98.02,98.0,100.0,98.98,98.0,97.98,99.0,98.0,96.08,97.0,98.0,98.02,97.03,98.99,98.0,100.0,99.0,98.0,97.03,99.0,98.0,98.99,100.0,98.0,99.0,98.99,98.0,97.03,98.0,98.02,98.0,98.99,99.0,99.0,100.0,98.0,98.0,98.99,97.03,98.99,100.0,98.99,98.02,98.99,100.0,97.03,99.01,97.06,99.0,98.02,99.0,99.0,99.0,98.99,100.0,99.0,98.99,100.0,100.0,98.02,99.0,98.02,100.0,99.0,98.99,100.0,99.0,97.03,97.03,98.99,97.0,97.98,97.98,97.03,97.03,100.0,98.0,98.98,98.0,98.99,97.0,98.0,97.98,95.15,97.03,98.98,100.0,98.99,98.0,97.98,97.98,97.0,98.99,97.98,99.0,98.99,98.99,98.99,100.0,98.99,98.99,98.99,96.04,97.98,98.0,98.0,98.0,96.04,97.03,97.98,98.0,98.0,99.0,98.99,97.03,98.99,100.0,98.0,98.04,98.0,98.0,98.99,97.03,97.98,97.98,98.0,97.98,96.08,98.99,98.0,97.0
17,99.0,99.01,98.99,99.0,100.0,100.0,100.0,99.0,100.0,98.02,98.99,98.99,99.0,98.99,98.02,98.0,98.99,98.0,95.15,98.0,100.0,96.08,98.99,98.99,98.99,98.0,98.0,98.99,98.0,98.99,98.99,100.0,98.0,100.0,99.0,98.99,98.99,98.99,98.99,100.0,97.03,98.0,100.0,98.99,98.0,98.99,97.03,98.99,97.0,96.04,98.99,98.0,97.03,98.02,100.0,99.0,99.0,99.0,99.0,99.0,100.0,98.99,99.01,100.0,99.0,100.0,99.0,100.0,99.01,100.0,100.0,100.0,100.0,99.01,100.0,99.0,98.99,98.99,98.0,98.0,98.0,98.02,98.99,98.0,98.0,98.0,97.03,100.0,98.0,98.0,98.99,98.99,98.99,97.06,98.99,99.0,98.0,98.0,98.0,98.99,97.03,98.0,98.0,98.99,97.98,98.0,98.99,98.0,98.0,97.06,98.0,97.03,98.99,100.0,100.0,98.0,98.0,98.0,97.03,98.0,96.08,98.0,98.99,98.99,98.99,98.0,100.0,98.0,98.99,98.0,98.02,98.99,98.0,97.03,100.0,98.0,97.0,98.99,98.0,98.98
18,98.02,98.99,100.0,99.0,99.0,100.0,99.0,98.02,99.0,100.0,97.98,100.0,98.0,98.0,98.0,98.0,98.0,98.0,96.08,98.99,99.0,96.04,98.02,98.0,98.0,98.99,97.03,98.0,98.0,98.02,98.0,99.0,98.0,97.03,98.0,98.02,98.0,98.99,98.0,98.0,98.99,97.03,98.02,98.99,98.0,98.99,100.0,98.99,100.0,98.99,98.0,98.99,99.0,99.0,97.06,100.0,100.0,99.0,99.0,99.0,100.0,100.0,98.99,99.0,100.0,99.0,99.0,100.0,98.99,99.0,97.06,99.0,99.0,100.0,98.02,99.0,98.98,97.03,100.0,98.0,97.03,97.98,97.03,98.0,98.0,98.0,98.0,97.03,98.99,98.99,98.0,98.02,99.0,97.0,99.0,98.0,98.99,98.99,98.99,98.0,98.99,98.0,98.99,98.99,99.0,98.99,98.0,98.99,98.0,98.0,98.99,96.08,97.03,98.02,98.0,99.0,98.02,98.0,98.99,98.99,98.99,98.0,97.06,98.99,98.0,97.06,97.03,100.0,98.0,98.02,98.0,96.08,98.0,100.0,97.98,98.99,98.0,98.99,98.0,98.99
19,100.0,100.0,98.99,99.0,99.0,98.0,97.06,99.0,100.0,99.0,98.0,97.03,100.0,98.99,98.0,98.99,100.0,97.03,96.08,98.0,99.0,97.03,100.0,98.0,100.0,97.03,98.99,98.99,98.0,98.99,98.99,100.0,98.0,98.99,100.0,98.0,98.99,99.0,98.99,98.0,97.06,98.0,100.0,98.0,98.99,98.99,98.0,98.0,97.03,97.03,98.99,99.0,98.99,100.0,98.99,99.0,98.02,100.0,98.02,98.04,98.02,98.99,98.04,99.0,100.0,99.0,100.0,99.0,99.0,99.0,100.0,99.0,99.0,100.0,100.0,100.0,97.06,100.0,97.03,98.99,98.99,97.03,98.99,98.99,98.0,98.0,98.99,98.99,98.99,97.98,98.99,98.99,98.99,98.02,98.99,100.0,99.0,98.99,98.0,98.99,98.02,98.0,98.99,98.99,97.03,98.99,100.0,98.0,98.99,98.0,99.0,100.0,98.0,98.0,98.99,98.99,97.03,98.99,99.0,98.99,98.0,98.0,98.99,99.0,98.99,98.99,98.99,96.12,100.0,98.0,100.0,96.08,98.99,98.99,98.99,98.99,96.08,98.99,97.98,99.0
20,98.02,71.0,98.04,99.0,70.0,64.0,62.63,62.0,98.02,66.67,72.0,98.99,98.99,99.0,98.99,98.99,98.0,98.99,61.17,98.99,98.02,96.08,98.0,64.0,98.02,98.0,51.0,68.04,100.0,98.99,98.0,100.0,76.0,98.0,98.02,78.79,98.02,100.0,98.99,65.0,97.03,65.35,73.0,63.37,65.0,64.65,98.99,64.65,98.0,98.98,68.37,98.0,79.59,72.73,98.99,75.26,100.0,99.0,77.0,75.76,100.0,99.01,68.0,99.0,99.0,98.99,66.0,66.67,65.66,98.02,99.0,100.0,100.0,99.0,76.0,99.0,97.0,98.0,67.35,98.99,100.0,98.99,68.0,68.69,66.67,66.67,70.71,72.45,74.49,98.0,98.99,98.99,97.03,74.26,98.0,99.0,98.0,98.0,97.03,97.03,98.99,98.0,98.99,70.0,69.7,98.0,98.02,100.0,98.0,98.99,77.78,98.0,99.0,74.49,99.0,72.73,96.12,75.0,98.99,97.03,73.0,73.74,98.0,98.0,98.02,77.0,99.0,98.98,77.78,98.0,97.03,98.99,97.03,98.99,70.3,98.99,97.03,72.0,98.99,97.98
21,70.0,97.03,71.43,70.1,98.0,100.0,98.0,98.02,66.0,98.99,97.98,76.53,75.76,76.0,77.78,79.0,56.86,63.37,98.98,64.0,68.69,63.0,63.37,97.98,63.64,63.64,98.0,98.0,67.68,76.24,77.55,69.7,98.99,78.79,78.0,98.0,79.38,79.59,61.76,97.0,60.0,97.98,99.0,98.0,97.03,98.99,64.0,98.0,64.29,67.0,98.99,79.59,98.99,100.0,79.0,99.0,75.0,78.0,98.02,99.0,76.0,70.41,98.99,71.43,68.32,70.0,98.99,99.0,98.02,68.69,68.0,71.72,70.3,75.76,98.99,75.25,64.0,68.63,97.98,65.35,65.35,67.0,97.98,98.0,97.98,98.0,98.0,98.0,98.99,75.0,72.55,74.75,76.24,98.99,78.57,77.0,67.68,68.69,69.7,69.0,69.7,69.0,71.43,97.98,98.98,67.33,73.47,74.0,77.78,77.78,98.98,71.29,73.74,98.0,72.73,98.0,73.47,97.0,72.28,74.49,98.99,98.0,73.74,73.53,75.76,98.99,78.57,77.78,98.0,76.24,77.78,71.72,72.45,72.0,98.0,70.0,70.0,97.98,71.29,72.0
22,96.08,100.0,98.0,98.0,100.0,100.0,99.0,99.0,98.99,97.06,98.99,98.0,98.99,98.0,98.0,98.99,98.0,98.0,95.15,98.99,100.0,98.99,97.03,98.0,98.0,97.03,98.99,98.0,98.0,98.0,97.03,97.03,98.99,99.0,98.99,99.0,97.03,98.99,97.98,99.0,97.03,98.0,99.0,98.0,98.0,98.0,96.08,98.99,97.0,97.98,99.0,98.99,98.99,99.0,97.0,100.0,99.0,99.0,99.0,99.0,98.99,99.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,99.0,98.02,99.0,99.0,98.02,100.0,100.0,97.98,97.03,98.0,97.98,98.0,98.0,97.03,98.0,97.03,97.0,98.99,98.0,98.0,96.04,98.99,98.0,98.99,98.99,98.0,98.0,98.99,97.03,97.0,97.0,97.98,97.98,98.0,97.03,98.0,100.0,99.0,98.99,98.0,98.0,99.0,96.08,97.98,98.99,98.0,98.02,98.0,98.0,98.0,96.08,97.03,98.99,98.99,98.98,98.0,98.0,96.08,98.02,99.0,98.99,98.0,98.0,98.99,97.98,98.0,98.99,97.0,98.99,97.98,98.98
23,100.0,99.0,99.01,99.01,99.0,100.0,100.0,99.0,99.0,99.0,98.0,98.99,98.99,99.0,98.0,98.0,97.03,97.03,96.08,98.99,98.99,97.03,98.0,98.99,98.99,100.0,97.98,97.98,98.99,98.0,98.99,99.01,100.0,98.99,99.0,97.03,98.0,98.99,98.0,97.0,98.0,98.99,99.0,97.06,98.99,98.99,98.0,98.0,98.99,98.99,97.03,98.99,98.0,99.0,99.0,98.02,99.0,99.0,96.12,99.0,98.04,98.02,98.0,99.0,99.0,99.0,99.0,100.0,100.0,99.0,100.0,100.0,99.0,99.0,98.99,99.0,97.03,98.99,97.06,97.03,98.98,97.03,99.0,98.0,99.0,100.0,98.0,98.98,98.0,98.99,98.0,98.99,98.99,98.99,100.0,98.99,97.98,98.99,98.0,99.0,98.99,98.99,100.0,99.0,99.0,98.0,98.0,100.0,98.0,98.0,97.03,100.0,98.02,100.0,98.0,98.0,98.0,98.0,98.0,98.0,98.99,98.0,98.99,98.0,99.0,98.99,99.0,100.0,98.99,98.0,98.99,98.99,95.15,98.99,98.99,97.98,98.99,98.99,98.0,98.0
24,98.0,100.0,98.99,98.0,99.0,100.0,99.0,100.0,99.0,99.0,97.98,98.99,98.99,98.0,99.0,97.03,98.0,98.98,96.08,98.0,100.0,98.0,97.03,98.0,98.99,97.03,98.0,98.99,98.99,97.03,97.03,100.0,98.99,98.0,98.0,98.0,96.08,98.0,97.06,98.99,98.99,98.02,99.01,98.99,98.0,98.98,98.99,98.99,98.99,97.03,98.99,98.0,98.02,98.0,98.0,100.0,100.0,100.0,100.0,98.04,100.0,100.0,99.01,100.0,99.0,100.0,99.0,100.0,100.0,98.02,99.0,100.0,99.0,98.02,99.01,99.0,98.02,98.99,99.0,100.0,99.0,99.0,100.0,100.0,100.0,98.99,97.03,98.99,98.0,98.02,97.0,99.0,99.0,98.0,98.02,98.0,99.0,100.0,98.02,98.99,99.0,99.0,98.02,100.0,98.99,99.0,98.99,97.03,98.99,99.0,98.0,98.0,97.0,99.0,98.99,98.0,98.99,100.0,100.0,98.02,97.06,98.99,98.99,99.0,98.99,100.0,98.99,98.0,98.99,99.0,99.0,98.0,98.99,98.99,97.98,98.0,98.0,98.0,98.0,97.98
25,99.01,100.0,99.01,99.01,99.0,98.02,98.02,100.0,100.0,99.0,98.0,98.0,98.0,98.99,98.99,98.99,98.99,97.03,97.06,100.0,100.0,98.99,100.0,97.03,98.0,100.0,98.0,99.0,98.0,99.0,98.99,100.0,98.99,99.0,98.0,98.0,98.0,98.99,98.0,98.0,96.08,98.99,100.0,97.03,98.0,99.0,98.99,97.06,98.0,98.99,98.99,99.0,98.0,100.0,97.98,99.0,100.0,100.0,99.0,98.02,100.0,99.0,100.0,100.0,99.0,99.0,99.0,99.01,100.0,99.0,99.0,100.0,100.0,99.0,100.0,100.0,98.0,98.02,98.0,97.03,98.0,98.99,98.0,97.03,97.03,98.0,98.99,98.99,97.98,100.0,98.99,97.98,98.99,98.99,100.0,98.0,98.0,98.0,100.0,98.99,97.03,98.0,98.99,97.03,98.99,100.0,98.0,98.99,98.99,98.0,99.0,96.08,100.0,97.03,98.99,97.03,98.0,97.03,98.0,98.0,98.98,98.0,99.0,98.99,98.0,100.0,98.99,98.02,98.99,97.03,98.99,98.99,98.02,98.99,98.02,98.98,98.0,98.98,98.99,98.99
26,98.99,98.04,99.0,99.0,99.0,98.02,98.02,98.02,98.02,99.0,98.0,98.0,100.0,98.0,98.0,98.0,97.0,98.99,100.0,98.02,100.0,97.03,97.03,98.99,100.0,98.99,98.0,98.0,99.0,98.0,97.03,100.0,98.0,98.99,98.0,98.99,98.99,98.02,98.0,98.0,100.0,98.0,99.0,99.0,98.99,98.0,98.0,98.99,98.0,98.0,98.0,98.99,100.0,99.0,98.02,100.0,98.99,100.0,99.0,99.0,98.02,99.0,98.04,99.0,98.02,99.0,100.0,100.0,99.0,99.0,99.0,99.0,100.0,99.01,99.01,98.02,98.99,98.0,98.98,98.99,98.98,97.03,97.0,98.99,97.98,98.99,98.99,98.0,98.99,97.03,98.0,98.99,97.03,98.99,98.99,97.03,98.0,97.03,96.08,98.0,98.0,98.0,98.99,98.99,98.99,98.0,98.99,98.0,99.0,100.0,98.99,98.0,98.0,98.99,98.99,97.03,98.99,98.99,98.0,98.0,98.0,96.08,100.0,98.0,100.0,98.0,98.99,98.0,98.99,98.0,98.0,100.0,98.0,98.0,97.0,98.02,98.99,98.0,97.03,97.03
27,98.04,70.3,100.0,98.0,68.32,61.62,63.64,63.0,99.0,62.63,70.0,98.99,98.0,98.99,98.99,98.02,99.0,98.99,61.39,98.0,100.0,98.0,99.0,62.63,99.0,97.03,62.63,68.37,98.0,98.0,98.99,99.0,76.77,98.0,98.99,78.79,98.02,98.0,98.0,63.0,97.03,64.65,69.31,63.64,63.0,63.0,98.99,63.64,98.99,99.0,68.0,98.99,79.0,73.0,98.99,71.0,99.01,98.04,77.78,76.0,99.0,98.99,68.0,98.02,99.0,99.0,65.31,66.67,64.0,98.99,98.02,100.0,99.0,99.0,75.0,99.0,98.99,97.0,65.69,97.0,98.99,98.99,67.35,66.34,68.37,66.67,70.71,71.29,74.0,100.0,98.0,98.0,98.99,77.55,98.99,98.0,97.03,98.99,98.0,98.0,98.0,98.99,98.99,70.0,70.0,98.0,98.0,99.0,98.0,98.0,77.0,97.03,97.0,72.73,98.99,73.0,98.99,73.74,98.0,98.0,72.73,74.49,97.06,98.0,100.0,78.79,100.0,98.99,77.0,98.99,100.0,98.02,98.99,98.0,71.72,97.98,97.98,72.0,98.98,95.1
28,68.0,97.06,67.65,68.69,98.99,98.02,98.02,100.0,62.38,98.02,97.03,75.0,76.29,77.55,77.0,80.61,58.0,61.39,98.99,61.0,68.37,62.0,61.0,98.0,62.63,62.0,98.0,97.03,68.69,78.57,76.77,67.68,98.0,78.79,78.0,97.03,78.0,78.57,63.92,98.99,63.64,97.98,100.0,97.03,98.0,98.99,62.38,98.0,62.63,67.0,97.06,79.8,97.98,100.0,79.0,99.0,75.76,76.0,98.0,98.0,75.76,67.33,99.0,69.0,69.39,68.32,99.0,98.99,99.0,65.35,66.67,69.31,70.0,73.0,100.0,75.0,63.27,69.7,97.03,67.0,65.69,68.04,97.06,98.99,97.06,98.0,98.0,98.98,97.98,73.0,72.45,75.25,76.24,97.03,77.78,77.78,67.35,68.32,68.69,69.39,69.7,68.32,69.0,98.02,98.99,69.7,74.0,75.76,76.24,77.23,98.0,72.73,72.55,98.0,72.73,98.99,73.0,97.03,72.28,74.49,98.0,98.0,74.75,75.76,76.77,98.99,78.79,78.79,98.99,77.23,78.0,73.47,73.74,71.43,97.98,70.0,72.45,98.98,72.0,72.73
29,98.99,99.0,98.99,97.06,97.09,99.0,98.02,99.0,98.02,99.0,98.0,100.0,98.0,97.03,97.03,97.0,97.98,98.99,97.03,97.03,98.02,97.03,97.03,100.0,98.0,98.99,97.03,98.98,98.99,98.99,97.03,99.0,98.99,98.99,98.0,98.99,98.0,98.0,98.0,100.0,97.03,97.06,99.0,98.0,98.0,98.0,98.0,98.0,98.99,97.03,98.98,98.0,98.02,99.0,98.99,100.0,100.0,100.0,99.01,99.01,98.02,99.0,100.0,100.0,98.02,99.0,100.0,100.0,100.0,98.99,100.0,100.0,100.0,99.0,98.02,100.0,99.0,99.0,97.06,98.02,98.02,97.06,100.0,98.02,97.03,99.0,100.0,98.99,97.03,98.99,98.0,97.98,98.99,100.0,98.0,98.99,99.0,98.99,98.02,98.02,98.02,99.0,98.99,98.99,99.0,100.0,98.99,98.0,98.99,97.0,99.0,98.99,96.08,98.0,98.99,98.0,98.99,97.98,97.0,97.0,98.0,98.99,98.98,98.0,100.0,98.0,98.99,98.02,100.0,97.98,98.99,98.0,97.98,97.03,98.0,98.0,98.99,97.03,98.98,98.0
30,99.0,98.02,98.04,99.0,98.0,98.02,99.0,99.0,98.99,100.0,98.99,98.0,98.99,98.0,100.0,98.0,98.0,98.0,97.03,98.99,100.0,98.99,98.02,96.08,100.0,98.0,100.0,98.0,98.99,98.0,98.0,100.0,98.99,98.99,98.0,98.99,98.0,98.99,97.06,98.0,98.0,98.99,99.0,96.12,98.0,98.99,98.0,98.0,96.08,97.98,98.99,98.99,98.0,99.0,98.99,99.0,100.0,99.0,99.0,99.0,99.0,99.0,98.02,99.0,99.0,98.02,100.0,99.0,100.0,100.0,99.01,100.0,100.0,99.0,99.0,98.04,98.99,97.03,97.03,98.0,97.03,98.0,97.03,97.98,98.99,97.98,98.99,98.0,98.0,98.99,98.0,98.0,98.0,98.0,98.99,99.0,100.0,98.02,98.99,99.0,98.0,98.0,98.0,98.0,98.99,99.0,98.0,98.99,98.0,99.0,97.98,98.0,98.0,98.0,98.0,97.03,98.99,100.0,98.99,98.0,97.03,98.99,98.02,99.0,98.02,98.99,97.03,98.99,99.0,98.02,98.0,97.98,98.99,98.0,97.03,97.98,98.0,97.98,97.03,97.98
31,98.02,99.0,100.0,98.02,100.0,98.02,100.0,97.06,100.0,99.0,97.98,99.0,98.99,98.99,98.99,98.0,98.99,98.99,98.99,98.99,99.01,96.08,97.03,100.0,98.99,98.0,98.0,100.0,98.0,98.99,100.0,100.0,98.99,98.99,100.0,98.99,100.0,100.0,98.99,99.0,98.0,98.99,99.01,96.08,97.98,98.02,98.99,100.0,98.99,97.0,98.02,98.0,98.99,99.01,98.0,99.0,99.0,100.0,100.0,100.0,98.02,99.01,98.02,99.0,100.0,100.0,100.0,100.0,99.0,98.99,98.99,99.0,98.02,100.0,100.0,99.0,97.03,98.99,98.99,98.99,98.98,98.0,97.98,98.0,98.99,98.99,98.99,98.99,98.99,98.0,98.98,97.03,98.99,99.0,99.0,98.0,98.99,100.0,97.03,98.99,96.12,98.99,98.99,98.99,98.99,98.99,98.99,98.0,98.02,98.99,98.02,97.03,96.08,98.99,98.02,98.0,98.99,98.99,98.02,98.99,98.99,98.99,100.0,98.0,98.99,97.06,99.0,97.03,100.0,98.0,98.99,98.99,98.0,98.0,98.0,98.99,98.0,98.0,98.99,100.0
32,99.0,95.19,99.01,99.0,100.0,99.0,99.0,99.0,99.0,98.02,98.0,98.99,98.99,98.99,98.0,98.02,98.0,98.0,98.0,98.0,99.0,98.0,97.03,96.08,97.03,98.99,100.0,97.03,99.0,98.0,97.98,98.02,98.99,98.99,98.02,98.02,98.0,97.03,98.0,100.0,99.0,97.03,99.0,98.0,99.0,98.0,98.0,98.0,98.99,98.0,98.98,98.0,98.0,99.0,98.99,100.0,99.0,100.0,99.0,99.0,100.0,100.0,99.0,100.0,99.0,99.0,100.0,98.99,100.0,98.04,100.0,100.0,99.0,99.0,98.02,99.0,98.99,98.0,97.0,98.0,97.03,98.0,96.08,97.03,98.0,98.0,98.0,98.99,98.99,100.0,98.99,100.0,98.0,98.0,98.0,98.99,98.0,98.0,97.03,97.03,98.0,98.0,98.99,98.99,98.0,98.0,98.0,100.0,98.99,98.0,97.03,98.0,98.0,98.0,98.0,98.99,98.99,98.0,98.0,98.0,97.03,98.02,98.0,98.99,98.99,95.15,98.0,99.0,98.99,98.0,98.99,98.99,97.03,98.0,100.0,98.0,98.99,97.03,97.98,97.0
33,100.0,86.14,98.0,98.0,95.0,79.8,81.82,82.0,98.02,88.0,97.96,97.03,100.0,100.0,98.99,98.99,97.03,98.99,80.81,99.0,100.0,98.99,97.03,80.0,98.02,98.0,79.41,85.71,97.98,98.02,98.0,100.0,93.88,98.99,98.0,93.94,98.02,98.99,98.0,81.63,98.0,81.82,93.88,81.0,80.0,79.21,98.0,81.82,98.99,98.0,85.0,98.99,96.0,87.88,98.02,92.0,100.0,98.02,93.07,95.0,98.99,99.0,87.0,99.0,99.0,99.0,83.33,91.18,93.94,100.0,99.0,100.0,100.0,100.0,98.99,99.0,100.0,98.0,88.24,97.03,97.03,97.03,88.12,90.0,90.91,91.92,92.0,95.0,96.97,98.0,99.0,98.0,98.02,97.98,98.0,97.03,98.0,98.99,98.0,100.0,98.99,97.0,97.03,95.92,95.0,98.99,96.08,98.0,98.99,98.0,97.0,98.99,98.99,92.0,98.99,94.0,98.0,96.97,97.98,98.0,94.0,96.0,99.0,100.0,98.02,97.03,98.99,100.0,98.0,98.99,99.0,98.0,98.0,98.99,97.0,98.98,97.98,96.0,97.03,97.98
34,86.14,85.0,86.0,93.07,64.36,84.0,84.0,80.2,83.0,77.0,77.55,100.0,97.0,98.0,98.02,97.0,78.57,80.2,80.81,81.0,89.0,81.0,78.22,77.0,81.63,79.21,80.0,82.18,84.0,94.9,90.1,88.89,8.7,94.95,94.95,83.84,93.0,94.95,81.0,81.19,83.51,80.0,80.2,81.0,82.0,81.82,82.83,81.82,79.0,83.0,81.19,97.0,76.53,85.0,96.0,80.0,93.88,94.95,82.83,81.0,95.0,87.0,82.0,89.0,87.0,88.89,81.63,75.0,74.75,96.0,94.0,97.0,98.0,97.03,79.8,97.03,85.0,94.85,77.0,91.84,89.9,87.13,77.78,76.77,75.76,75.76,77.78,75.0,76.0,96.97,96.97,97.98,97.98,77.23,97.0,97.98,91.0,95.96,93.07,96.91,96.97,95.0,95.96,75.76,74.0,95.05,97.0,97.98,97.98,97.98,78.0,94.12,96.04,82.0,92.86,80.81,96.94,77.0,97.98,97.98,80.81,79.21,97.96,98.0,97.98,78.22,100.0,98.0,80.81,95.15,98.98,97.98,97.98,97.98,75.25,96.04,97.0,76.0,97.0,97.0
35,82.83,99.0,82.35,67.68,100.0,100.0,100.0,100.0,82.0,99.0,97.0,80.0,80.81,80.81,81.44,80.81,40.91,81.0,97.03,80.61,82.0,77.45,79.41,96.08,80.0,81.0,97.03,98.99,82.83,83.0,11.11,82.0,99.0,83.0,83.0,98.0,83.67,83.0,81.19,98.0,80.81,97.03,99.0,97.03,97.98,98.99,80.81,98.0,82.83,83.0,98.0,81.0,98.0,99.0,81.82,100.0,82.18,82.83,99.0,99.0,81.0,82.0,100.0,81.0,76.0,75.0,99.0,99.0,99.01,72.28,76.0,77.0,76.77,79.8,98.02,79.0,77.78,75.25,98.99,74.51,77.0,78.79,97.03,98.99,97.03,98.0,98.0,97.98,98.98,76.53,76.77,76.0,78.79,98.0,77.23,78.79,74.26,73.74,73.0,74.26,74.49,75.76,73.0,98.99,97.98,73.74,76.77,76.0,78.0,77.23,98.0,76.0,76.77,99.0,83.0,97.03,79.8,98.0,78.79,77.78,96.08,98.98,78.43,78.22,80.61,98.99,79.21,80.81,98.0,80.0,80.0,76.0,76.77,75.49,97.98,75.76,76.0,97.98,77.55,76.0
36,100.0,98.02,99.0,99.0,98.02,100.0,96.08,99.0,97.06,99.0,97.06,98.99,97.03,98.0,98.0,98.0,98.0,98.0,99.0,98.0,100.0,98.99,98.98,98.0,97.03,98.0,98.99,98.99,99.0,98.0,100.0,100.0,98.0,98.0,98.99,98.99,97.06,98.99,98.99,98.99,97.03,98.99,99.0,98.0,100.0,97.03,99.0,98.99,98.0,98.99,100.0,98.0,98.02,100.0,98.99,99.0,100.0,100.0,99.01,98.04,99.0,99.01,99.0,99.0,99.0,99.01,100.0,99.0,100.0,98.0,99.0,99.0,100.0,100.0,100.0,98.0,97.98,98.0,98.0,100.0,98.99,98.0,98.99,98.0,98.99,98.99,98.99,100.0,97.98,98.99,97.98,98.0,96.08,100.0,97.03,98.98,97.0,98.99,98.98,98.0,98.0,97.03,98.0,98.0,98.0,98.0,98.98,97.98,98.99,98.0,98.0,98.98,98.99,97.03,98.99,98.99,98.0,98.0,98.0,98.0,98.98,98.02,98.99,98.99,97.03,100.0,98.99,100.0,98.99,98.99,98.99,98.98,97.98,97.98,98.0,97.98,97.98,98.99,98.99,97.98
37,98.99,98.02,98.02,99.0,100.0,99.0,98.02,97.03,98.02,100.0,97.0,98.99,97.03,98.99,98.99,98.99,97.03,98.99,98.98,97.03,100.0,98.0,97.06,99.0,98.02,98.02,98.0,98.99,97.03,98.99,99.0,99.0,98.0,100.0,98.0,99.0,98.0,98.02,97.03,98.0,98.99,98.02,99.01,98.0,98.0,98.99,98.99,99.0,98.99,98.99,97.98,99.0,98.0,99.0,98.0,100.0,99.0,99.0,99.0,99.0,98.04,100.0,98.02,99.0,100.0,98.99,100.0,99.0,99.01,100.0,99.0,100.0,99.0,100.0,99.0,100.0,97.03,97.03,98.0,98.0,98.0,97.03,98.0,98.98,98.98,98.0,98.0,97.03,98.99,98.99,98.99,97.03,98.99,98.99,98.02,98.0,98.99,98.0,98.99,97.03,98.99,98.98,98.0,99.0,98.0,97.03,98.0,99.0,98.0,98.99,98.0,100.0,98.0,97.03,98.99,96.08,98.99,99.0,98.99,100.0,98.99,100.0,98.0,100.0,98.99,99.0,98.02,99.0,99.0,98.0,98.0,97.03,98.0,98.99,98.99,97.03,98.99,98.0,98.0,98.0
