kbmemused,vclient01,vclient02,vclient03,vclient04,vclient05,vclient06,vclient07,vclient08,vclient09,vclient10,vclient100,vclient101,vclient102,vclient103,vclient104,vclient105,vclient106,vclient107,vclient108,vclient109,vclient11,vclient110,vclient111,vclient112,vclient113,vclient114,vclient115,vclient116,vclient117,vclient118,vclient119,vclient12,vclient120,vclient121,vclient122,vclient123,vclient124,vclient125,vclient126,vclient127,vclient128,vclient129,vclient13,vclient130,vclient131,vclient132,vclient133,vclient134,vclient135,vclient136,vclient137,vclient138,vclient139,vclient14,vclient140,vclient15,vclient16,vclient17,vclient18,vclient19,vclient20,vclient21,vclient22,vclient23,vclient24,vclient25,vclient26,vclient27,vclient28,vclient29,vclient30,vclient31,vclient32,vclient33,vclient34,vclient35,vclient36,vclient37,vclient38,vclient39,vclient40,vclient41,vclient42,vclient43,vclient44,vclient45,vclient46,vclient47,vclient48,vclient49,vclient50,vclient51,vclient52,vclient53,vclient54,vclient55,vclient56,vclient57,vclient58,vclient59,vclient60,vclient61,vclient62,vclient63,vclient64,vclient65,vclient66,vclient67,vclient68,vclient69,vclient70,vclient71,vclient72,vclient73,vclient74,vclient75,vclient76,vclient77,vclient78,vclient79,vclient80,vclient81,vclient82,vclient83,vclient84,vclient85,vclient86,vclient87,vclient88,vclient89,vclient90,vclient91,vclient92,vclient93,vclient94,vclient95,vclient96,vclient97,vclient98,vclient99
342,171732.0,163064.0,164252.0,164276.0,163980.0,163644.0,163100.0,163816.0,164600.0,164020.0,169592.0,169592.0,169332.0,170316.0,170108.0,168788.0,169876.0,166280.0,169800.0,169900.0,164748.0,170560.0,169984.0,170072.0,172520.0,169728.0,169792.0,170032.0,170752.0,169872.0,169680.0,163172.0,170524.0,170032.0,169344.0,170496.0,170108.0,169864.0,170080.0,169368.0,171288.0,169560.0,163720.0,171700.0,169280.0,169324.0,169132.0,170644.0,172620.0,169056.0,168212.0,172388.0,168828.0,166964.0,170568.0,167020.0,166888.0,168956.0,164788.0,169020.0,166676.0,166808.0,169148.0,168616.0,169928.0,169604.0,168964.0,169252.0,169316.0,169576.0,169096.0,169792.0,169116.0,168860.0,168444.0,169236.0,169012.0,169164.0,169324.0,170116.0,169972.0,169304.0,169892.0,169892.0,169476.0,168836.0,168512.0,168884.0,169620.0,169348.0,169276.0,169508.0,169744.0,168444.0,168428.0,169840.0,169592.0,169696.0,169672.0,169564.0,169228.0,169680.0,169468.0,169600.0,169132.0,169104.0,169452.0,169220.0,169400.0,169388.0,169364.0,170644.0,169204.0,169672.0,170612.0,170056.0,169204.0,169544.0,170412.0,170304.0,169868.0,169460.0,169684.0,170444.0,170188.0,169436.0,169800.0,170136.0,169832.0,169672.0,169724.0,171164.0,170436.0,169700.0,170328.0,169652.0,169116.0,169372.0,169568.0,170396.0
343,171732.0,163064.0,164252.0,164276.0,163980.0,163644.0,163100.0,163816.0,164600.0,164020.0,169592.0,169592.0,169332.0,170316.0,170108.0,168788.0,169876.0,166280.0,169800.0,169908.0,164748.0,170560.0,169984.0,170072.0,172520.0,169728.0,169792.0,170032.0,170760.0,169872.0,169812.0,163172.0,168956.0,171560.0,169344.0,170496.0,170108.0,169864.0,170080.0,169368.0,171288.0,169560.0,163720.0,171700.0,169280.0,169324.0,169132.0,170644.0,172620.0,169056.0,168212.0,172388.0,168828.0,166964.0,170568.0,167020.0,166888.0,168956.0,164788.0,169020.0,166676.0,166808.0,169148.0,168616.0,169928.0,169604.0,168972.0,169252.0,169316.0,169576.0,169096.0,169792.0,169116.0,168860.0,168444.0,169236.0,169020.0,169164.0,169332.0,170116.0,169972.0,169304.0,169892.0,169900.0,169476.0,168844.0,168512.0,168884.0,169620.0,169348.0,169276.0,169508.0,169744.0,168444.0,168428.0,169840.0,169592.0,169696.0,169672.0,169564.0,169228.0,169680.0,169468.0,169600.0,169132.0,169104.0,169452.0,169220.0,169400.0,169388.0,169364.0,170644.0,169204.0,169672.0,170612.0,170056.0,169204.0,169544.0,170412.0,170304.0,169868.0,169460.0,169684.0,170444.0,170188.0,169436.0,169800.0,170136.0,169832.0,169672.0,169724.0,171164.0,170436.0,169700.0,170328.0,169652.0,169116.0,169372.0,169568.0,170396.0
344,171732.0,163064.0,164252.0,164276.0,163980.0,163644.0,163100.0,163816.0,164600.0,164020.0,169592.0,169592.0,169332.0,170316.0,170108.0,168788.0,171636.0,166280.0,169800.0,169908.0,164748.0,170560.0,169984.0,170072.0,172520.0,169728.0,169792.0,170032.0,170760.0,169872.0,169796.0,163172.0,168956.0,170180.0,169344.0,170496.0,170108.0,169864.0,170080.0,169368.0,171288.0,169560.0,163720.0,171700.0,169280.0,169332.0,169132.0,170644.0,172620.0,169056.0,168212.0,172388.0,168828.0,166964.0,170568.0,167020.0,166888.0,168956.0,164788.0,169020.0,166676.0,166808.0,169148.0,168616.0,169928.0,169604.0,168972.0,169252.0,169316.0,169576.0,169096.0,169792.0,169116.0,168860.0,168444.0,169236.0,169020.0,169164.0,169332.0,170116.0,169972.0,169304.0,169892.0,169900.0,169476.0,168844.0,168512.0,168884.0,169620.0,169348.0,169276.0,169508.0,169744.0,168444.0,168428.0,169840.0,169592.0,169696.0,169672.0,169564.0,169228.0,169680.0,169468.0,169600.0,169132.0,169104.0,169452.0,169220.0,169400.0,169388.0,169364.0,170644.0,169204.0,169672.0,170612.0,170056.0,169212.0,169544.0,170412.0,170304.0,169868.0,169460.0,169684.0,170444.0,170188.0,169436.0,169800.0,170136.0,169832.0,169672.0,169724.0,171164.0,170436.0,169700.0,170328.0,169652.0,169116.0,169372.0,169568.0,170396.0
345,171732.0,163064.0,164252.0,164276.0,163980.0,163644.0,163100.0,163816.0,164600.0,164020.0,169592.0,169592.0,169332.0,170316.0,170108.0,168788.0,169960.0,166280.0,169800.0,169908.0,164748.0,170560.0,169984.0,170072.0,172520.0,169736.0,169792.0,170032.0,170760.0,169872.0,169772.0,163172.0,168956.0,170156.0,169344.0,170496.0,170108.0,169864.0,170080.0,169368.0,171288.0,169560.0,163720.0,171700.0,169280.0,169332.0,169132.0,170644.0,172620.0,169056.0,168212.0,172388.0,168828.0,166964.0,170568.0,167020.0,166888.0,168956.0,164788.0,169020.0,166676.0,166808.0,169148.0,168616.0,169928.0,169604.0,168972.0,169252.0,169316.0,169576.0,169096.0,169792.0,169116.0,168860.0,168444.0,169236.0,169020.0,169164.0,169332.0,170116.0,169972.0,169304.0,169892.0,169900.0,169476.0,168844.0,168512.0,168884.0,169620.0,169348.0,169276.0,169508.0,169744.0,168444.0,168428.0,169840.0,169592.0,169696.0,169672.0,169564.0,169228.0,169680.0,169468.0,169600.0,169132.0,169104.0,169452.0,169220.0,169400.0,169388.0,169364.0,170644.0,169204.0,169672.0,170612.0,170056.0,169212.0,169544.0,170412.0,170304.0,169868.0,169460.0,169684.0,170444.0,170188.0,169436.0,169800.0,170136.0,169832.0,169672.0,169724.0,171164.0,170436.0,169700.0,170328.0,169652.0,169116.0,169372.0,169568.0,170396.0
346,171732.0,163156.0,164252.0,164276.0,164104.0,163808.0,163272.0,163964.0,164600.0,164144.0,169740.0,169592.0,169332.0,170316.0,170108.0,168788.0,169936.0,166280.0,169892.0,169908.0,164748.0,170560.0,169984.0,170196.0,172520.0,169736.0,169916.0,170180.0,170760.0,169872.0,169772.0,163172.0,168956.0,170156.0,170608.0,170644.0,170108.0,169864.0,170080.0,169524.0,171288.0,169692.0,163844.0,171824.0,169404.0,169480.0,169132.0,170816.0,172620.0,169056.0,168336.0,172388.0,168952.0,167120.0,170568.0,167112.0,166888.0,168956.0,164960.0,169112.0,166676.0,166808.0,169272.0,168616.0,169928.0,169604.0,169096.0,169400.0,169408.0,169576.0,169096.0,169792.0,169116.0,168860.0,168692.0,169236.0,169020.0,169164.0,169456.0,170116.0,169972.0,169304.0,170016.0,170056.0,169732.0,169000.0,168792.0,169024.0,169760.0,169348.0,169276.0,169508.0,169744.0,168692.0,168428.0,169840.0,169592.0,169696.0,169672.0,169564.0,169228.0,169680.0,169468.0,169724.0,169256.0,169104.0,169452.0,169220.0,169400.0,169388.0,169512.0,170644.0,169204.0,169828.0,170612.0,170304.0,169212.0,169636.0,170412.0,170304.0,170024.0,169616.0,169684.0,170444.0,170188.0,169496.0,169800.0,170136.0,169956.0,169672.0,169724.0,171164.0,170436.0,169700.0,170576.0,169652.0,169116.0,169496.0,169568.0,170396.0
347,171888.0,163156.0,164384.0,164400.0,164104.0,163800.0,163256.0,163940.0,164724.0,164144.0,169716.0,169808.0,169424.0,170440.0,170232.0,168912.0,169936.0,166436.0,169892.0,170056.0,164872.0,170652.0,170108.0,170196.0,172644.0,169884.0,169916.0,170156.0,170908.0,169964.0,169772.0,163264.0,168956.0,170156.0,169492.0,170620.0,170200.0,169956.0,170204.0,169524.0,171412.0,169684.0,163844.0,171824.0,169404.0,169456.0,169256.0,170800.0,172752.0,169204.0,168336.0,172544.0,168952.0,167120.0,170660.0,167112.0,167044.0,169236.0,164944.0,169112.0,166832.0,166932.0,169272.0,168708.0,170052.0,169728.0,169096.0,169376.0,169408.0,169724.0,169344.0,169884.0,169240.0,168984.0,168692.0,169484.0,169176.0,169320.0,169456.0,170240.0,170096.0,169584.0,170016.0,170056.0,169724.0,169000.0,168792.0,169008.0,169744.0,169604.0,169524.0,169632.0,169892.0,168692.0,168520.0,170112.0,169716.0,169820.0,169796.0,169780.0,169352.0,169772.0,169560.0,169724.0,169256.0,169408.0,169576.0,169344.0,169524.0,169660.0,169488.0,170792.0,169296.0,169828.0,170704.0,170304.0,169336.0,169636.0,170504.0,170396.0,170024.0,169616.0,169840.0,170568.0,170312.0,169496.0,169956.0,170228.0,169956.0,169796.0,169848.0,171256.0,170560.0,169856.0,170576.0,169900.0,169240.0,169620.0,169716.0,170552.0
348,171888.0,163156.0,164376.0,164384.0,164104.0,163800.0,163256.0,163940.0,164724.0,164144.0,169716.0,169808.0,169424.0,170440.0,170232.0,168912.0,169936.0,166560.0,169892.0,170032.0,164872.0,170652.0,170108.0,170196.0,172644.0,169860.0,169916.0,170156.0,170884.0,169964.0,169772.0,163264.0,169056.0,170156.0,169468.0,170620.0,170200.0,169956.0,170204.0,169524.0,171412.0,169684.0,163844.0,171824.0,169404.0,169456.0,169256.0,170800.0,172744.0,169180.0,168336.0,172544.0,168952.0,167120.0,170660.0,167112.0,167044.0,169236.0,164944.0,169112.0,166832.0,166932.0,169272.0,168708.0,170052.0,169728.0,169096.0,169376.0,169408.0,169700.0,169344.0,170008.0,169364.0,168984.0,168692.0,169484.0,169176.0,169320.0,169456.0,170240.0,170096.0,169584.0,170016.0,170056.0,169724.0,169000.0,168792.0,169008.0,169744.0,169596.0,169524.0,169632.0,169868.0,168692.0,168520.0,170088.0,169716.0,169820.0,169796.0,169780.0,169352.0,169772.0,169684.0,169724.0,169256.0,169384.0,169576.0,169344.0,169524.0,169636.0,169488.0,170768.0,169296.0,169828.0,170704.0,170304.0,169336.0,169636.0,170504.0,170396.0,170024.0,169616.0,169840.0,170568.0,170312.0,169496.0,169956.0,170228.0,169956.0,169796.0,169848.0,171256.0,170560.0,169856.0,170576.0,169900.0,169364.0,169620.0,169692.0,170676.0
349,171888.0,163156.0,164376.0,164384.0,164104.0,163800.0,163256.0,163940.0,164724.0,164144.0,169716.0,169808.0,169424.0,170440.0,170232.0,168912.0,169936.0,166560.0,169892.0,170032.0,164872.0,170652.0,170108.0,170196.0,172644.0,169860.0,169916.0,170156.0,170884.0,169964.0,169928.0,163264.0,169048.0,170280.0,169468.0,170620.0,170200.0,169956.0,170204.0,169524.0,171412.0,169684.0,163844.0,171824.0,169404.0,169456.0,169256.0,170800.0,172744.0,169180.0,168336.0,172544.0,168952.0,167120.0,170660.0,167112.0,167044.0,169236.0,164944.0,169112.0,166832.0,166932.0,169272.0,168708.0,170052.0,169728.0,169096.0,169376.0,169408.0,169700.0,169344.0,170008.0,169364.0,168984.0,168692.0,169484.0,169176.0,169320.0,169456.0,170240.0,170096.0,169584.0,170016.0,170056.0,169724.0,169000.0,168792.0,169008.0,169744.0,169596.0,169524.0,169632.0,169868.0,168692.0,168520.0,170088.0,169716.0,169820.0,169796.0,169780.0,169352.0,169772.0,169684.0,169724.0,169256.0,169384.0,169576.0,169344.0,169524.0,169636.0,169488.0,170768.0,169296.0,169828.0,170704.0,170304.0,169336.0,169636.0,170504.0,170396.0,170024.0,169616.0,169840.0,170568.0,170312.0,169496.0,169956.0,170228.0,169956.0,169796.0,169848.0,171256.0,170560.0,169856.0,170576.0,169900.0,169364.0,169620.0,169692.0,170676.0
350,171888.0,163156.0,164376.0,164384.0,164104.0,163800.0,163256.0,163940.0,164724.0,164144.0,169716.0,169808.0,169424.0,170440.0,170232.0,168912.0,169936.0,166560.0,169892.0,170032.0,164872.0,170652.0,170108.0,170196.0,172644.0,169860.0,169916.0,170156.0,170884.0,169972.0,169928.0,163264.0,169048.0,170280.0,169468.0,170620.0,170200.0,169956.0,170204.0,169524.0,171412.0,169684.0,163844.0,171824.0,169404.0,169456.0,169256.0,170800.0,172744.0,169180.0,168336.0,172544.0,168952.0,167120.0,170660.0,167112.0,167044.0,169236.0,164944.0,169112.0,166832.0,166932.0,169272.0,168708.0,170052.0,169728.0,169096.0,169376.0,169416.0,169700.0,169344.0,170008.0,169364.0,168984.0,168692.0,169484.0,169176.0,169320.0,169456.0,170240.0,170096.0,169584.0,170016.0,170056.0,169724.0,169000.0,168792.0,169008.0,169744.0,169596.0,169524.0,169632.0,169868.0,168692.0,168520.0,170088.0,169716.0,169820.0,169796.0,169780.0,169352.0,169772.0,169684.0,169724.0,169256.0,169384.0,169576.0,169344.0,169524.0,169636.0,169488.0,170768.0,169296.0,169828.0,170704.0,170304.0,169336.0,169636.0,170504.0,170396.0,170024.0,169616.0,169840.0,170568.0,170312.0,169496.0,169956.0,170228.0,169956.0,169796.0,169848.0,171256.0,170560.0,169856.0,170576.0,169900.0,169364.0,169620.0,169692.0,170676.0
351,171888.0,163156.0,164376.0,164384.0,164104.0,163800.0,163256.0,163940.0,164724.0,164144.0,169716.0,169808.0,169424.0,170440.0,170232.0,168912.0,170108.0,166560.0,169892.0,170032.0,164872.0,170652.0,170108.0,170196.0,172644.0,169860.0,169916.0,170156.0,170884.0,169972.0,169928.0,163264.0,169048.0,170280.0,169468.0,170620.0,170200.0,169956.0,170204.0,169524.0,171412.0,169684.0,163844.0,171824.0,169404.0,169456.0,169256.0,170800.0,172744.0,169180.0,168336.0,172544.0,168952.0,167120.0,170660.0,167112.0,167044.0,169236.0,164944.0,169112.0,166832.0,166932.0,169272.0,168708.0,170052.0,169728.0,169096.0,169376.0,169416.0,169700.0,169344.0,170008.0,169364.0,168984.0,168692.0,169484.0,169176.0,169320.0,169456.0,170240.0,170096.0,169584.0,170016.0,170056.0,169724.0,169000.0,168792.0,169008.0,169744.0,169596.0,169524.0,169632.0,169868.0,168692.0,168520.0,170088.0,169716.0,169820.0,169796.0,169780.0,169352.0,169772.0,169684.0,169724.0,169256.0,169384.0,169576.0,169344.0,169524.0,169636.0,169488.0,170768.0,169296.0,169828.0,170704.0,170304.0,169336.0,169636.0,170504.0,170396.0,170024.0,169616.0,169840.0,170568.0,170312.0,169496.0,169956.0,170228.0,169956.0,169796.0,169848.0,171256.0,170560.0,169856.0,170576.0,169900.0,169364.0,169620.0,169692.0,170676.0
352,171888.0,167568.0,164376.0,164384.0,168112.0,172924.0,169744.0,171668.0,164724.0,168648.0,170352.0,169808.0,169424.0,170440.0,170232.0,168912.0,170216.0,166560.0,176380.0,170032.0,164872.0,170652.0,170108.0,176808.0,172644.0,169860.0,178512.0,175156.0,170884.0,169972.0,169928.0,163264.0,169048.0,170280.0,169592.0,171256.0,170200.0,169956.0,170204.0,176136.0,171412.0,176296.0,164480.0,178436.0,176016.0,175200.0,169256.0,177412.0,172744.0,169180.0,172716.0,172544.0,168952.0,168524.0,170660.0,167872.0,167044.0,169236.0,165580.0,169748.0,166832.0,166932.0,171112.0,168708.0,170052.0,169728.0,174344.0,174376.0,173672.0,169700.0,169344.0,170008.0,169364.0,168984.0,169328.0,169484.0,169176.0,169320.0,173712.0,170240.0,170096.0,169584.0,174892.0,171236.0,171432.0,169760.0,169428.0,169644.0,170000.0,169596.0,169524.0,169632.0,169868.0,168692.0,168520.0,170088.0,169716.0,169820.0,169796.0,169780.0,169352.0,169772.0,169684.0,170360.0,169892.0,169384.0,169576.0,169344.0,169524.0,169636.0,169488.0,170768.0,169296.0,173232.0,170704.0,170940.0,169336.0,170396.0,170504.0,170396.0,170784.0,170376.0,169840.0,170568.0,170312.0,169496.0,169956.0,170228.0,169956.0,169796.0,169848.0,171256.0,170560.0,169856.0,171212.0,169900.0,169364.0,170504.0,169692.0,170676.0
353,176888.0,163312.0,169376.0,169384.0,164228.0,163964.0,163348.0,164064.0,172112.0,164268.0,169848.0,170444.0,170184.0,170440.0,170232.0,169292.0,170216.0,172304.0,170040.0,175652.0,166136.0,177264.0,174240.0,170320.0,179132.0,177464.0,170180.0,170404.0,175760.0,170608.0,169928.0,165048.0,169048.0,170280.0,169592.0,170744.0,170836.0,170592.0,177684.0,169648.0,178892.0,169808.0,163968.0,171948.0,169528.0,169580.0,175744.0,171048.0,179604.0,174088.0,168584.0,172544.0,169200.0,167276.0,170660.0,167360.0,167680.0,169872.0,165036.0,169268.0,167468.0,168500.0,169428.0,169848.0,172984.0,171560.0,169228.0,169468.0,169540.0,173956.0,170624.0,171016.0,170620.0,169620.0,168784.0,170120.0,180996.0,170856.0,169580.0,171380.0,174972.0,174584.0,170140.0,170180.0,169848.0,169092.0,168916.0,169148.0,169868.0,169852.0,170160.0,170392.0,169868.0,168816.0,168520.0,170088.0,171260.0,170456.0,170556.0,170556.0,170112.0,170656.0,170692.0,169848.0,169380.0,170020.0,170212.0,169980.0,169524.0,169636.0,169580.0,171404.0,169932.0,170076.0,173948.0,170460.0,170096.0,169908.0,171140.0,171156.0,170272.0,169864.0,170600.0,170568.0,170312.0,169676.0,169956.0,170228.0,170228.0,169796.0,169848.0,171892.0,171196.0,170616.0,170668.0,170536.0,170248.0,169784.0,170452.0,171436.0
354,171980.0,163312.0,164500.0,164508.0,164228.0,163956.0,163348.0,164064.0,164880.0,164268.0,169840.0,169964.0,169704.0,170564.0,170356.0,169036.0,170216.0,166652.0,170016.0,170124.0,165120.0,170776.0,170232.0,170320.0,172768.0,169984.0,170164.0,170404.0,171008.0,170128.0,169928.0,163544.0,169684.0,170280.0,169592.0,170744.0,170480.0,170112.0,170304.0,169648.0,171536.0,169808.0,163968.0,171948.0,169528.0,169580.0,169380.0,171048.0,172868.0,169336.0,168584.0,172668.0,169200.0,167276.0,170940.0,167360.0,167136.0,169328.0,165036.0,169268.0,166924.0,167056.0,169428.0,168864.0,170268.0,169852.0,169220.0,169468.0,169540.0,169824.0,169500.0,170164.0,169488.0,169108.0,168784.0,169608.0,169300.0,169444.0,169580.0,170520.0,170220.0,169676.0,170140.0,170180.0,169848.0,169092.0,168916.0,169132.0,169868.0,169720.0,169672.0,169904.0,169992.0,168816.0,168800.0,170212.0,169840.0,169912.0,169920.0,169904.0,169476.0,169896.0,169840.0,169848.0,169380.0,169476.0,169700.0,169436.0,169616.0,169728.0,169580.0,170892.0,169576.0,170076.0,170860.0,170460.0,169584.0,169884.0,170628.0,170676.0,170272.0,169864.0,170088.0,170848.0,170404.0,169652.0,170204.0,170508.0,170204.0,169920.0,169972.0,171504.0,170724.0,169980.0,170668.0,170024.0,169488.0,169776.0,169940.0,170768.0
355,171980.0,163312.0,164500.0,164508.0,164228.0,163956.0,163348.0,164064.0,164880.0,164268.0,169840.0,169964.0,169704.0,170564.0,170356.0,169036.0,170216.0,166652.0,170016.0,170124.0,165120.0,170776.0,170232.0,170320.0,172768.0,169984.0,170164.0,170404.0,171008.0,170128.0,170564.0,163544.0,169204.0,170916.0,169592.0,170744.0,170480.0,170112.0,170296.0,169648.0,171536.0,169808.0,163968.0,171948.0,169528.0,169580.0,169380.0,171048.0,172868.0,169336.0,168584.0,172668.0,169200.0,167276.0,170940.0,167360.0,167136.0,169328.0,165036.0,169268.0,166924.0,167056.0,169428.0,168864.0,170268.0,169852.0,169220.0,169468.0,169540.0,169824.0,169500.0,170164.0,169488.0,169108.0,168784.0,169608.0,169300.0,169444.0,169580.0,170520.0,170220.0,169676.0,170140.0,170180.0,169848.0,169092.0,168916.0,169132.0,169868.0,169720.0,169648.0,169880.0,169992.0,168816.0,168800.0,170212.0,169840.0,169912.0,169920.0,169904.0,169476.0,169896.0,169840.0,169848.0,169380.0,169476.0,169700.0,169436.0,169616.0,169728.0,169580.0,170892.0,169576.0,170076.0,170860.0,170460.0,169584.0,169884.0,170628.0,170676.0,170272.0,169864.0,170088.0,170848.0,170404.0,169652.0,170204.0,170508.0,170204.0,169920.0,169972.0,171504.0,170840.0,170104.0,170668.0,170024.0,169488.0,169776.0,169940.0,170768.0
356,171980.0,163312.0,164500.0,164508.0,164228.0,163956.0,163348.0,164064.0,164880.0,164268.0,169840.0,169964.0,169704.0,170564.0,170356.0,169036.0,170216.0,166652.0,170016.0,170124.0,165120.0,170776.0,170232.0,170320.0,172768.0,169984.0,170164.0,170404.0,171008.0,170128.0,170052.0,163544.0,169204.0,170428.0,169592.0,170744.0,170480.0,170112.0,170296.0,169648.0,171536.0,169808.0,163968.0,171948.0,169528.0,169580.0,169380.0,171048.0,172868.0,169336.0,168584.0,172668.0,169200.0,167276.0,170940.0,167360.0,167136.0,169328.0,165036.0,169268.0,166924.0,167056.0,169428.0,168864.0,170268.0,169852.0,169220.0,169468.0,169540.0,169824.0,169500.0,170164.0,169488.0,169108.0,168784.0,169608.0,169300.0,169444.0,169580.0,170520.0,170220.0,169676.0,170140.0,170180.0,169848.0,169092.0,168916.0,169132.0,169868.0,169720.0,169648.0,169880.0,169992.0,168816.0,168800.0,170212.0,169840.0,169912.0,169920.0,169904.0,169476.0,169896.0,169840.0,169848.0,169380.0,169476.0,169700.0,169436.0,169616.0,169728.0,169580.0,170892.0,169576.0,170076.0,170860.0,170460.0,169584.0,169884.0,170628.0,170676.0,170272.0,169864.0,170088.0,170848.0,170404.0,169652.0,170204.0,170508.0,170204.0,169920.0,169972.0,171504.0,170840.0,170104.0,170668.0,170024.0,169488.0,169776.0,169940.0,170768.0
357,171980.0,163312.0,164500.0,164508.0,164228.0,163956.0,163348.0,164064.0,164880.0,164268.0,169840.0,169964.0,169704.0,170564.0,170356.0,169036.0,170216.0,166652.0,170016.0,170124.0,165120.0,170776.0,170232.0,170320.0,172768.0,169984.0,170164.0,170404.0,171008.0,170128.0,170052.0,163544.0,169204.0,170404.0,169592.0,170744.0,170480.0,170112.0,170296.0,169648.0,171536.0,169808.0,163968.0,171948.0,169528.0,169580.0,169380.0,171048.0,172868.0,169336.0,168584.0,172668.0,169200.0,167276.0,170940.0,167360.0,167136.0,169328.0,165036.0,169268.0,166924.0,167056.0,169428.0,168864.0,170268.0,169852.0,169220.0,169468.0,169540.0,169824.0,169500.0,170164.0,169488.0,169108.0,168784.0,169608.0,169300.0,169444.0,169580.0,170520.0,170220.0,169676.0,170140.0,170180.0,169848.0,169092.0,168916.0,169132.0,169868.0,169720.0,169648.0,169880.0,169992.0,168816.0,168800.0,170212.0,169840.0,169912.0,169920.0,169904.0,169476.0,169896.0,169840.0,169848.0,169380.0,169476.0,169700.0,169436.0,169616.0,169728.0,169580.0,170892.0,169576.0,170076.0,170860.0,170460.0,169584.0,169884.0,170628.0,170676.0,170272.0,169864.0,170088.0,170848.0,170404.0,169652.0,170204.0,170508.0,170204.0,169920.0,169972.0,171504.0,170840.0,170104.0,170668.0,170024.0,169488.0,169776.0,169940.0,170768.0
358,171980.0,163312.0,164500.0,164508.0,164228.0,163956.0,163348.0,164064.0,164880.0,164268.0,169840.0,169964.0,169704.0,170564.0,170356.0,169036.0,170364.0,166652.0,170016.0,170124.0,165120.0,170776.0,170232.0,170320.0,172768.0,169984.0,170164.0,170404.0,171008.0,170128.0,170052.0,163544.0,169204.0,170404.0,170352.0,170744.0,170480.0,170112.0,170296.0,169648.0,171536.0,169808.0,163968.0,171948.0,169528.0,169580.0,169380.0,171048.0,172868.0,169336.0,168584.0,172668.0,169200.0,167276.0,170940.0,167360.0,167136.0,169328.0,165036.0,169268.0,166924.0,167056.0,169428.0,168864.0,170268.0,169852.0,169220.0,169468.0,169540.0,169824.0,169500.0,170164.0,169488.0,169108.0,168784.0,169608.0,169300.0,169444.0,169580.0,170520.0,170220.0,169676.0,170140.0,170180.0,169848.0,169092.0,168916.0,169132.0,169868.0,169720.0,169648.0,169880.0,169992.0,168816.0,168800.0,170212.0,169840.0,169912.0,169920.0,169904.0,169476.0,169896.0,169840.0,169848.0,169380.0,169476.0,169700.0,169436.0,169616.0,169728.0,169580.0,170892.0,169576.0,170076.0,170860.0,170460.0,169584.0,169884.0,170628.0,170676.0,170272.0,169864.0,170088.0,170848.0,170404.0,169652.0,170204.0,170508.0,170204.0,169920.0,169972.0,171504.0,170840.0,170104.0,170668.0,170024.0,169488.0,169776.0,169940.0,170768.0
359,171980.0,163460.0,164500.0,164508.0,164360.0,164056.0,163520.0,164204.0,164880.0,164376.0,170088.0,169964.0,169704.0,170564.0,170356.0,169036.0,170340.0,166652.0,170140.0,170124.0,165120.0,170776.0,170232.0,170468.0,172768.0,169984.0,170304.0,170560.0,171008.0,170128.0,170052.0,163544.0,169204.0,170404.0,169840.0,170868.0,170480.0,170112.0,170296.0,169740.0,171536.0,169956.0,164108.0,172072.0,169668.0,169704.0,169380.0,171196.0,172868.0,169336.0,168708.0,172668.0,169324.0,167468.0,170940.0,167508.0,167136.0,169328.0,165192.0,169368.0,166924.0,167056.0,169520.0,168864.0,170268.0,169852.0,169360.0,169748.0,169664.0,169824.0,169500.0,170164.0,169488.0,169108.0,168940.0,169608.0,169300.0,169444.0,169720.0,170520.0,170220.0,169676.0,170272.0,170328.0,169948.0,169264.0,169032.0,169264.0,169984.0,169720.0,169648.0,169880.0,169992.0,168964.0,168800.0,170212.0,169840.0,169912.0,169920.0,169904.0,169476.0,169896.0,169840.0,169996.0,169504.0,169476.0,169700.0,169436.0,169616.0,169728.0,169704.0,170892.0,169576.0,170224.0,170860.0,170576.0,169584.0,170016.0,170628.0,170676.0,170396.0,169956.0,170088.0,170848.0,170404.0,169900.0,170204.0,170508.0,170328.0,169920.0,169972.0,171504.0,170840.0,170104.0,170800.0,170024.0,169488.0,169868.0,169940.0,170768.0
