op_r_out_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
351,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
352,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
353,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
354,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
355,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
356,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
357,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
358,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
359,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
360,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
361,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
362,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
363,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
364,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
365,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
366,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
367,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
368,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,52197093488,105994755599,62007421247,74804365543,110347191057,75965641712,64562292515,68596243540,119295897351,40862826943
369,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
370,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
371,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
372,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
373,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
374,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
375,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
376,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
377,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
378,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
379,105868018135,50358633761,77550880381,95069430587,59801640480,62568309526,47180550608,59786316190,74973319889,52902871664,28665989557,74884302285,59743732834,38413771608,132383893217,60711063712,37264630889,79693902306,53234501637,66806912969,47207045525,58151592000,100310159610,47219894671,72603167472,85504118354,40406715122,81436904555,74980233237,52059495868,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
