subop_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
65,73179574323,96998904172,87168427422,78097402979,91888527656,75661916896,76641753695,104000179275,92791698741,84417709191,77034263217,80293402641,68022242629,88349021340,82255285445,85504305258,86096556128,84630658298,72358550116,76091996759,88527185302,85846957610,79296832145,93355518759,74794290931,87265638491,81894472129,93916751568,82001608109,87115008197,76926244140,95970200400,80580264075,77404688375,82011927442,76940844504,89225924636,103058183617,83420087362,76349878605
66,73180383155,96999732488,87169538361,78098187426,91889487542,75662579552,76643020536,104001187885,92792902232,84419429168,77035057425,80294235841,68023109927,88349995835,82256269693,85505196931,86097369843,84631398903,72359451526,76092990746,88528232880,85847932108,79297913842,93356615061,74795304396,87266681184,81895305324,93917779652,82002499774,87115846278,76927242995,95971072581,80581155732,77405662876,82012809343,76941682584,89226806558,103058958323,83421076476,76351257528
67,73181362509,97000536450,87170123066,78099244730,91890194049,75663329926,76643956056,104001816449,92793598976,84420111313,77035705462,80295332167,68023792076,88350760799,82256946958,85505986272,86097959416,84632197982,72360435739,76093609551,88529217116,85848575282,79298907832,93357667515,74796069380,87267519237,81896255458,93918520265,82003108842,87116737927,76928168746,95971964246,80582076614,77406549661,82013803331,76942822769,89227834653,103060205646,83421973022,76351696049
68,73182463689,97001642496,87171165769,78100453095,91891202669,75664431121,76645076720,104002829908,92794724506,84421553558,77036509419,80296316411,68024610652,88351520911,82257755780,85506775621,86099109316,84633075009,72361566147,76094374533,88530293910,85849569270,79299770261,93358793043,74797053600,87268669142,81897390742,93919485015,82004049223,87117800146,76929255280,95972846173,80582929290,77407582615,82014758333,76943772898,89228653224,103061077795,83422742868,76352563355
69,73183418691,97002636474,87172111044,78101617597,91892147928,75665274058,76645875814,104003814150,92795923123,84423005532,77037327997,80297052163,68025409744,88352397954,82258515885,85507618561,86099840192,84633995884,72362540626,76095129767,88531321992,85850543755,79300803236,93360001409,74798013460,87269132027,81898209318,93920532595,82005130907,87118896469,76930283343,95973718342,80583845301,77408596087,82015791283,76944737676,89229764144,103062276396,83423654017,76353552468
70,73184500378,97003557388,87173041705,78102977009,91893327070,75666214458,76646679782,104004691195,92796873242,84424096958,77038248890,80298090026,68026320892,88353226276,82259412421,85508519973,86100785455,84634897274,72363096079,76095987340,88532311105,85851260011,79301597459,93361200027,74798905111,87270613251,81899320220,93921390141,82005700974,87119900219,76931316303,95974600266,80584878276,77409521856,82016619601,76945687822,89230767870,103063226494,83424794180,76354609805
71,73185416394,97004585468,87174108771,78103868665,91894311315,75667067154,76647795598,104005962914,92798266759,84425719482,77039145437,80299356888,68027217421,88354312840,82260299199,85509587066,86101545574,84635788938,72364299562,76096971573,88533509728,85852176039,79302494008,93362145289,74799811389,87271480537,81900197266,93922086911,82006733946,87121084250,76932232314,95975306773,80585565296,77410642515,82017711038,76946535662,89231566952,103064200958,83425885620,76355516098
72,73186347031,97005569712,87175107641,78104750573,91895315038,75668027039,76648506990,104006864332,92799202246,84426752436,77039900665,80300185215,68028148064,88355126548,82260986223,85510420277,86102422633,84636631862,72365293522,76097921709,88534586541,85853184648,79303604932,93363446246,74800766397,87272537855,81901493349,93923465822,82007567137,87121990556,76933299360,95976232538,80586671325,77411894736,82018592954,76947593005,89232926370,103065292382,83426606753,76356295699
73,73187267919,97006675766,87175848261,78105783530,91896348008,75669045389,76649608174,104007843701,92800137751,84428077738,77040709495,80300974558,68028995878,88356096173,82261799937,85511579925,86103314326,84637557606,72366136453,76098784142,88535634111,85853949642,79304652521,93364649744,74801774999,87273302821,81902584778,93924050518,82008478274,87122989433,76934366414,95976978035,80587397318,77412659719,82019557711,76948465193,89233769310,103066198641,83427347371,76357289690
74,73188037770,97007694112,87176798395,78106899319,91897229914,75669732411,76650129531,104008360190,92800970926,84429242258,77041401383,80302153701,68030028844,88356992719,82262803664,85512442355,86104371663,84638595436,72367349684,76099836604,88536696291,85854870542,79305661145,93365780161,74802388931,87274365002,81903471568,93925078619,82009404050,87123910336,76935136251,95977635813,80588152549,77413541630,82020400648,76949244794,89234743806,103067007457,83428190315,76357942617
75,73188944055,97008814766,87177748516,78108054106,91898131337,75670935911,76651216091,104009461388,92802237761,84430099808,77042180978,80303103828,68030964355,88357825912,82263597876,85513431475,86105039196,84639375025,72368036702,76100708773,88537938768,85855884010,79306703866,93366949546,74803602172,87275617225,81904523996,93926525751,82010563699,87124957928,76935823264,95978790602,80588800588,77414618443,82021389776,76950043895,89235421075,103068084229,83429184319,76358780687
76,73189928298,97009618719,87178581725,78108843435,91898599091,75671530365,76651795911,104010309202,92802963742,84431352024,77042931343,80304156288,68032016800,88358888105,82264489531,85514313400,86105818807,84640115623,72369059917,76101649161,88539054548,85856736697,79307678342,93368187151,74804605902,87276796362,81905576445,93927368688,82011450484,87125966527,76936958536,95979672524,80589979705,77415441895,82022339900,76951096376,89236746389,103068883290,83430173425,76359662620
77,73190951514,97010539621,87179546475,78109988460,91899861089,75672324582,76652687560,104011312942,92803865139,84432652956,77043876607,80304989493,68032820771,88359779766,82265371449,85515346368,86106544810,84640978035,72369936954,76102838053,88540004674,85857818400,79308852612,93369458861,74805760673,87277800071,81906619151,93928547827,82012351898,87127272358,76938025597,95980530092,80590978549,77416664877,82023241301,76951807776,89237706247,103069911375,83430904294,76360637131
78,73191765223,97011621324,87180428399,78111031157,91900937910,75673347800,76653520752,104012414142,92805044259,84434007494,77044583121,80306119921,68033751411,88360759140,82266219257,85516384212,86107611889,84642166920,72371325589,76103724830,88540964534,85858461563,79309583499,93370282303,74806364866,87278526067,81907598513,93929249449,82013043795,87128285841,76939121889,95981358418,80592074842,77417834276,82024391211,76952879739,89238778204,103070837135,83431893399,76361548283
79,73192739711,97012605565,87181461375,78111947159,91901756483,75674268694,76654504987,104013383779,92806072347,84435829786,77045387080,80307167522,68034574861,88361680041,82267047589,85517144323,86108172236,84642868533,72371997984,76104475192,88541987763,85859401952,79310631088,93371539391,74807154191,87279783155,81908660706,93930277539,82013847752,87129075184,76940145098,95982337796,80592942134,77418721060,82025399811,76953693465,89239835539,103071665431,83432799675,76362284041
80,73193665469,97013536219,87182474856,78112984974,91902750471,75675408872,76655596423,104014207238,92807124775,84436560649,77046244631,80308288213,68035471388,88362698390,82267963614,85518065223,86109234437,84643843021,72373342768,76105254785,88542874553,85860240019,79311742012,93372543114,74808333319,87280484792,81909615700,93931164334,82014607863,87129947362,76941314455,95983214847,80594126135,77419763779,82026427900,76954526677,89240829519,103072630161,83433540293,76363365748
81,73194586373,97014539953,87183293438,78114022790,91903656751,75676446723,76656458859,104015016076,92808128487,84437798243,77047048592,80309204263,68036587170,88363848302,82268874768,85519327193,86109960441,84644656728,72374395222,76106253633,88543912388,85861112197,79312565458,93373615050,74809161621,87281605449,81910414775,93932075485,82015402064,87131243443,76942342534,95984033428,80595022670,77420840592,82027256217,76955549918,89242076869,103073887230,83434850990,76364276910
82,73195331864,97015382894,87184185114,78114953421,91904821280,75677396880,76657496706,104015971086,92809239411,84439172274,77047833063,80310251862,68037566546,88364793561,82269566663,85520077555,86110861845,84645431457,72375252778,76107189146,88544969702,85862120812,79313510708,93374784445,74810072760,87282365543,81911554929,93933079225,82016279102,87132027911,76943297516,95984929972,80595885097,77421649420,82028113767,76956612119,89242914937,103074764254,83435552630,76365222187
83,73196389205,97016347650,87185110877,78116064339,91905474196,75678205709,76658300674,104017096641,92810082333,84440843514,77048695492,80311314080,68038497176,88365816784,82270404733,85520852286,86111592719,84646298748,72376202895,76108012611,88546046520,85862963758,79314490079,93375832018,74811134966,87283481322,81912685349,93934014748,82017170762,87133129098,76944393804,95985953198,80596762140,77422779822,82029102876,76957601238,89243675041,103075529227,83437033848,76366201569
84,73197339349,97017312405,87186017167,78117116785,91906711806,75679311752,76659426208,104017973680,92811412512,84441701066,77049494580,80312152157,68039223174,88366654849,82271135605,85521773191,86112430782,84647243996,72377167621,76108977358,88547025880,85863831074,79315484062,93376957543,74811977888,87284446069,81913542900,93934901537,82017940617,87133933062,76945665492,95986820494,80597775615,77423661735,82030145575,76958502667,89244990606,103076747315,83437467493,76366878850
85,73198231018,97018311255,87186850362,78117964584,91907759385,75679964664,76660483531,104018982282,92812216463,84442889940,77050303407,80313175384,68040226908,88367444192,82271710565,85522460218,86113273730,84647848183,72378176205,76109742337,88548073459,85864727608,79316297767,93378126926,74812796458,87285508251,81914424819,93935647026,82018744579,87134844216,76946542521,95987809614,80598837821,77424801884,82031008006,76959467441,89246023580,103077468413,83438900005,76367863102
86,73199161650,97019285750,87187854097,78119085238,91908845958,75681124305,76661414176,104019961638,92813215313,84444083680,77051263281,80314261944,68041308601,88368482033,82272738663,85523376256,86114160518,84648705737,72379165304,76110521945,88549213622,85865872658,79317413559,93379379142,74813761199,87286658145,81915423665,93936543555,82019509548,87136062350,76947619318,95988862073,80599753838,77425776374,82032382036,76960651472,89247051677,103078749841,83439699100,76369042236
87,73200160509,97020362541,87188565481,78120088966,91909805827,75682167026,76662510496,104021009236,92814228782,84445321281,77052067243,80315372878,68042390275,88369514996,82273596217,85524155856,86115310424,84649534044,72380013110,76111647475,88550095532,85866705853,79318285745,93380514428,74814725946,87287627768,81916505347,93937737319,82020396336,87137051464,76948774069,95989812220,80600742940,77427023723,82033458849,76961596745,89248070021,103079773046,83440361759,76369919293
88,73201027804,97021346781,87189578970,78121180386,91910863170,75683048944,76663236488,104021813207,92815407907,84446729420,77052915052,80316225565,68043233206,88370250742,82274176050,85525286274,86115861016,84650469540,72381089915,76112373477,88551128509,85867461083,79319289480,93381688683,74815578615,87288616874,81917543190,93938575395,82021341590,87137753109,76950084770,95990703897,80601663839,77427700975,82034491804,76962503042,89249044527,103080450305,83441204697,76370908407
89,73201997427,97022443083,87190597336,78122369244,91911788955,75683964962,76664133033,104022914378,92816289815,84447937781,77053558211,80317034398,68044017685,88370996237,82274902051,85526007399,86116825777,84651463507,72381908479,76113050754,88552171198,85868542778,79320225019,93382984755,74816241277,87289269777,81918766189,93939471925,82022160158,87138625291,76950917954,95991566334,80602565236,77429138345,82035286001,76963511673,89249960545,103081449146,83442330236,76371800074
90,73203069375,97023646591,87191489021,78123431439,91913153236,75685066150,76665278076,104023922988,92817493298,84449199744,77054313436,80318106343,68044768032,88371897645,82275779094,85526713906,86117634605,84652267443,72382878097,76113947282,88553252899,85869517280,79321219006,93384056688,74817191416,87290419682,81919959945,93940548751,82023202868,87140033444,76951829086,95992492102,80603520234,77429986151,82036094834,76964442344,89250983763,103082409003,83443139054,76372798936
