op_w_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
290,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
291,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
292,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
293,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
294,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
295,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
296,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
297,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
298,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
299,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
300,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
301,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
302,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
303,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
304,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
305,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
306,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
307,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
308,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
309,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
310,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
311,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
312,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
313,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
314,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
315,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
316,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
317,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
318,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
319,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
320,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
321,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
322,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
323,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
324,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
325,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
326,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
327,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
328,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
329,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
330,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
331,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
332,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
333,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
334,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
335,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
336,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
337,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
338,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
339,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
340,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
341,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
342,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
343,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
344,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
345,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
346,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
347,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
348,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
349,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
350,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
351,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
352,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
353,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
354,35798075264,34009661440,31724818048,32376885504,37220977408,33963187200,33982558336,30473173760,32611277184,34017059968,33914438144,38425854208,33621379968,36691421184,42722548992,34822363136,34494542080,38673476736,34759778304,31856647424,33584589440,34152886656,35017493248,38168016768,37253374592,34487370752,34515170816,36066088192,32868405248,34139519104,33984228352,35054716032,33939584384,38136767232,35726282880,32906507136,34038216192,34710395136,39454259328,30965624064
