op_in_bytes,aceph01_ceph-osd.0.asok.txt,aceph01_ceph-osd.1.asok.txt,aceph01_ceph-osd.2.asok.txt,aceph01_ceph-osd.3.asok.txt,aceph01_ceph-osd.4.asok.txt,aceph01_ceph-osd.5.asok.txt,aceph01_ceph-osd.6.asok.txt,aceph01_ceph-osd.7.asok.txt,aceph01_ceph-osd.8.asok.txt,aceph01_ceph-osd.9.asok.txt,aceph02_ceph-osd.10.asok.txt,aceph02_ceph-osd.11.asok.txt,aceph02_ceph-osd.12.asok.txt,aceph02_ceph-osd.13.asok.txt,aceph02_ceph-osd.14.asok.txt,aceph02_ceph-osd.15.asok.txt,aceph02_ceph-osd.16.asok.txt,aceph02_ceph-osd.17.asok.txt,aceph02_ceph-osd.18.asok.txt,aceph02_ceph-osd.19.asok.txt,aceph03_ceph-osd.20.asok.txt,aceph03_ceph-osd.21.asok.txt,aceph03_ceph-osd.22.asok.txt,aceph03_ceph-osd.23.asok.txt,aceph03_ceph-osd.24.asok.txt,aceph03_ceph-osd.25.asok.txt,aceph03_ceph-osd.26.asok.txt,aceph03_ceph-osd.27.asok.txt,aceph03_ceph-osd.28.asok.txt,aceph03_ceph-osd.29.asok.txt,aceph04_ceph-osd.30.asok.txt,aceph04_ceph-osd.31.asok.txt,aceph04_ceph-osd.32.asok.txt,aceph04_ceph-osd.33.asok.txt,aceph04_ceph-osd.34.asok.txt,aceph04_ceph-osd.35.asok.txt,aceph04_ceph-osd.36.asok.txt,aceph04_ceph-osd.37.asok.txt,aceph04_ceph-osd.38.asok.txt,aceph04_ceph-osd.39.asok.txt
288,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
289,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
290,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
291,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
292,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
293,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
294,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
295,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
296,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
297,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
298,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
299,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
300,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
301,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
302,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
303,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
304,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
305,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
306,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
307,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
308,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
309,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
310,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
311,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
312,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
313,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
314,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
315,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
316,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
317,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
318,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
319,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
320,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
321,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
322,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
323,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
324,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
325,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
326,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
327,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
328,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
329,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
330,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
331,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
332,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
333,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
334,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
335,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
336,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
337,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
338,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
339,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
340,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
341,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
342,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
343,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
344,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
345,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
346,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
347,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
348,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
349,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
350,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
351,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
352,41633496748,35716153783,42224542426,34054502079,43423548350,39393565154,41133426219,37979470545,38018245765,44083111203,40769175289,53301695450,42217877285,38109509219,57321788122,46585299929,38996347849,43307303082,38109872089,37398052953,47451871646,38688610472,44419564645,46837992264,47006784177,41640835781,43715421269,38450357642,42444952939,38929141281,39607211396,47458948989,46393995380,41873137312,39742252184,39107956116,36229771545,36856540130,52353211486,34308869751
